"Status","Year","Function_of_post","Age","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Finance","65+","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Finance","65+","Black","[c]","[c]","[c]","[c]"
"In post","2021","Finance","65+","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Finance","65+","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Finance","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Finance","65+","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","65+","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","65+","White","130","110","31410","26930"
"In post","2021","Finance","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","White","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","16-19","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","16-19","Black","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","16-19","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","16-19","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","16-19","White","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","20-29","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","20-29","Black","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","20-29","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","20-29","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","20-29","Unknown","170","170","22100","21050"
"In post","2021","Grants Management","20-29","White","70","70","23150","21050"
"In post","2021","Grants Management","30-39","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","30-39","Black","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","30-39","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","30-39","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","30-39","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","30-39","Unknown","170","160","23530","21050"
"In post","2021","Grants Management","30-39","White","180","150","24910","24920"
"In post","2021","Grants Management","40-49","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","40-49","Black","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","40-49","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","40-49","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","40-49","Undeclared","40","30","[c]","[c]"
"In post","2021","Grants Management","40-49","Unknown","160","150","26380","24920"
"In post","2021","Grants Management","40-49","White","370","330","25960","25100"
"In post","2021","Grants Management","50-59","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","50-59","Black","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","50-59","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","50-59","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","50-59","Undeclared","30","30","[c]","[c]"
"In post","2021","Grants Management","50-59","Unknown","130","120","25750","21050"
"In post","2021","Grants Management","50-59","White","320","290","28220","26320"
"In post","2021","Grants Management","60-64","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","60-64","Black","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","60-64","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","60-64","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","60-64","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","60-64","Unknown","50","40","[c]","[c]"
"In post","2021","Grants Management","60-64","White","110","90","25790","25190"
"In post","2021","Grants Management","65+","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","65+","Black","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","65+","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","65+","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","65+","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","65+","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","65+","White","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","16-19","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","16-19","Black","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","16-19","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","16-19","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","16-19","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","16-19","White","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","20-29","Asian","100","90","31240","29070"
"In post","2021","Human Resources","20-29","Black","50","50","[c]","[c]"
"In post","2021","Human Resources","20-29","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","20-29","Mixed","50","50","[c]","[c]"
"In post","2021","Human Resources","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","20-29","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","20-29","Unknown","230","230","28930","27270"
"In post","2021","Human Resources","20-29","White","970","960","30590","28140"
"In post","2021","Human Resources","30-39","Asian","150","150","34790","31910"
"In post","2021","Human Resources","30-39","Black","80","80","36950","33870"
"In post","2021","Human Resources","30-39","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","30-39","Mixed","60","60","42310","37610"
"In post","2021","Human Resources","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","30-39","Undeclared","60","50","34440","30730"
"In post","2021","Human Resources","30-39","Unknown","260","250","35710","31970"
"In post","2021","Human Resources","30-39","White","1580","1490","36400","32170"
"In post","2021","Human Resources","40-49","Asian","130","120","41350","38080"
"In post","2021","Human Resources","40-49","Black","70","70","38630","36240"
"In post","2021","Human Resources","40-49","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","40-49","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","40-49","Undeclared","80","70","39450","33630"
"In post","2021","Human Resources","40-49","Unknown","230","220","36690","33120"
"In post","2021","Human Resources","40-49","White","1890","1780","41230","37530"
"In post","2021","Human Resources","50-59","Asian","80","80","39220","35590"
"In post","2021","Human Resources","50-59","Black","100","90","40050","35430"
"In post","2021","Human Resources","50-59","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","50-59","Mixed","30","30","[c]","[c]"
"In post","2021","Human Resources","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","50-59","Undeclared","110","100","35890","32250"
"In post","2021","Human Resources","50-59","Unknown","190","180","39700","35000"
"In post","2021","Human Resources","50-59","White","2280","2190","40250","35760"
"In post","2021","Human Resources","60-64","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","60-64","Black","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","60-64","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","60-64","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","60-64","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","60-64","Unknown","30","30","[c]","[c]"
"In post","2021","Human Resources","60-64","White","470","390","35700","31410"
"In post","2021","Human Resources","65+","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","65+","Black","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","65+","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","65+","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","65+","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","65+","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","65+","White","110","90","32960","28130"
"In post","2021","Human Resources","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","White","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","20-29","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","20-29","Black","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","20-29","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","20-29","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","20-29","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","20-29","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","20-29","White","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","30-39","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","30-39","Black","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","30-39","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","30-39","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","30-39","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","30-39","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","30-39","White","90","90","41450","39200"
"In post","2021","Internal Audit","40-49","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","40-49","Black","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","40-49","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","40-49","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","40-49","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","40-49","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","40-49","White","130","120","47070","43320"
"In post","2021","Internal Audit","50-59","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","50-59","Black","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","50-59","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","50-59","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","50-59","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","50-59","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","50-59","White","260","250","49370","45810"
"In post","2021","Internal Audit","60-64","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","60-64","Black","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","60-64","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","60-64","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","60-64","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","60-64","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","60-64","White","50","50","43080","43200"
"In post","2021","Internal Audit","65+","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","65+","Black","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","65+","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","65+","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","65+","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","65+","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","65+","White","[c]","[c]","[c]","[c]"
"In post","2021","Legal","16-19","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Legal","16-19","Black","[c]","[c]","[c]","[c]"
"In post","2021","Legal","16-19","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Legal","16-19","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Legal","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Legal","16-19","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal","16-19","White","[c]","[c]","[c]","[c]"
"In post","2021","Legal","20-29","Asian","180","170","30840","26970"
"In post","2021","Legal","20-29","Black","70","70","28980","27050"
"In post","2021","Legal","20-29","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Legal","20-29","Mixed","60","60","32820","29280"
"In post","2021","Legal","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Legal","20-29","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Legal","20-29","Unknown","460","450","26840","25480"
"In post","2021","Legal","20-29","White","1040","1030","31630","27350"
"In post","2021","Legal","30-39","Asian","320","300","42180","43920"
"In post","2021","Legal","30-39","Black","130","120","38980","35590"
"In post","2021","Legal","30-39","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Legal","30-39","Mixed","90","90","47100","51250"
"In post","2021","Legal","30-39","Other ethnicity","40","40","[c]","[c]"
"In post","2021","Legal","30-39","Undeclared","70","70","45180","48450"
"In post","2021","Legal","30-39","Unknown","760","720","37690","30540"
"In post","2021","Legal","30-39","White","1960","1840","46980","50520"
"In post","2021","Legal","40-49","Asian","390","350","46800","50000"
"In post","2021","Legal","40-49","Black","150","140","44270","42630"
"In post","2021","Legal","40-49","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Legal","40-49","Mixed","100","90","52950","51730"
"In post","2021","Legal","40-49","Other ethnicity","40","40","[c]","[c]"
"In post","2021","Legal","40-49","Undeclared","100","90","48680","48830"
"In post","2021","Legal","40-49","Unknown","730","660","40580","31810"
"In post","2021","Legal","40-49","White","2490","2260","49890","51470"
"In post","2021","Legal","50-59","Asian","210","190","44730","39740"
"In post","2021","Legal","50-59","Black","250","240","44200","39670"
