"Status","Year","Age","Region_ITL3","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","Mid Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mid Lancashire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mid Lancashire","SEO/HEO","100","70","37380","35980"
"In post","2022","60-64","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Milton Keynes","AA/AO","70","60","23740","22990"
"In post","2022","60-64","Milton Keynes","EO","40","30","[c]","[c]"
"In post","2022","60-64","Milton Keynes","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Milton Keynes","SEO/HEO","60","50","39900","38200"
"In post","2022","60-64","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Monmouthshire and Newport","AA/AO","110","90","21910","20970"
"In post","2022","60-64","Monmouthshire and Newport","EO","90","70","26950","27520"
"In post","2022","60-64","Monmouthshire and Newport","G6/G7","40","40","[c]","[c]"
"In post","2022","60-64","Monmouthshire and Newport","SCS","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Monmouthshire and Newport","SEO/HEO","70","60","37360","36780"
"In post","2022","60-64","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Na h-Eileanan Siar","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Na h-Eileanan Siar","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Na h-Eileanan Siar","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Newry, Mourne and Down","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Newry, Mourne and Down","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","North and North East Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","North and North East Lincolnshire","EO","30","20","[c]","[c]"
"In post","2022","60-64","North and North East Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","North and North East Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","North and West Norfolk","AA/AO","60","50","24560","21380"
"In post","2022","60-64","North and West Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","North and West Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","North and West Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","North Hampshire","AA/AO","40","40","[c]","[c]"
"In post","2022","60-64","North Hampshire","EO","40","30","[c]","[c]"
"In post","2022","60-64","North Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","North Hampshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","60-64","North Hampshire","SEO/HEO","30","30","[c]","[c]"
"In post","2022","60-64","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","North Lanarkshire","AA/AO","170","120","21640","21260"
"In post","2022","60-64","North Lanarkshire","EO","100","70","28870","27570"
"In post","2022","60-64","North Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","North Lanarkshire","SEO/HEO","40","30","[c]","[c]"
"In post","2022","60-64","North Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","North Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","North Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","North Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","North Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","North Nottinghamshire","EO","40","30","[c]","[c]"
"In post","2022","60-64","North Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","North Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","North Yorkshire CC","AA/AO","120","110","21190","20970"
"In post","2022","60-64","North Yorkshire CC","EO","60","60","27340","27570"
"In post","2022","60-64","North Yorkshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","North Yorkshire CC","SCS","[c]","[c]","[c]","[c]"
"In post","2022","60-64","North Yorkshire CC","SEO/HEO","50","50","37590","36460"
"In post","2022","60-64","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Northumberland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Northumberland","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Northumberland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Northumberland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Norwich and East Norfolk","AA/AO","60","50","21600","21260"
"In post","2022","60-64","Norwich and East Norfolk","EO","70","50","27710","27570"
"In post","2022","60-64","Norwich and East Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Norwich and East Norfolk","SEO/HEO","30","30","[c]","[c]"
"In post","2022","60-64","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Nottingham","AA/AO","220","180","22030","21260"
"In post","2022","60-64","Nottingham","EO","150","120","27260","27130"
"In post","2022","60-64","Nottingham","G6/G7","40","40","[c]","[c]"
"In post","2022","60-64","Nottingham","SCS","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Nottingham","SEO/HEO","150","120","36500","35980"
"In post","2022","60-64","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Orkney Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Orkney Islands","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Orkney Islands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Overseas","G6/G7","50","50","64930","64840"
"In post","2022","60-64","Overseas","SCS","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Overseas","SEO/HEO","70","70","42010","40580"
"In post","2022","60-64","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Oxfordshire CC","AA/AO","100","80","23320","21380"
"In post","2022","60-64","Oxfordshire CC","EO","60","50","29830","27570"
"In post","2022","60-64","Oxfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Oxfordshire CC","SCS","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Oxfordshire CC","SEO/HEO","70","60","38590","38160"
"In post","2022","60-64","Oxfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Perth and Kinross, and Stirling","AA/AO","50","50","23710","22750"
"In post","2022","60-64","Perth and Kinross, and Stirling","EO","50","40","32150","35000"
"In post","2022","60-64","Perth and Kinross, and Stirling","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Perth and Kinross, and Stirling","SEO/HEO","30","20","[c]","[c]"
"In post","2022","60-64","Peterborough","AA/AO","70","70","20670","21260"
"In post","2022","60-64","Peterborough","EO","40","40","[c]","[c]"
"In post","2022","60-64","Peterborough","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Peterborough","SEO/HEO","30","30","[c]","[c]"
"In post","2022","60-64","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Plymouth","AA/AO","120","100","23390","22010"
"In post","2022","60-64","Plymouth","EO","60","50","27610","27370"
"In post","2022","60-64","Plymouth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Plymouth","SCS","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Plymouth","SEO/HEO","80","70","40070","38450"
"In post","2022","60-64","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Portsmouth","AA/AO","170","150","21610","21250"
"In post","2022","60-64","Portsmouth","EO","90","70","27290","27370"
"In post","2022","60-64","Portsmouth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Portsmouth","SCS","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Portsmouth","SEO/HEO","130","110","37380","35840"
"In post","2022","60-64","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Powys","AA/AO","30","30","[c]","[c]"
"In post","2022","60-64","Powys","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Powys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Powys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Redbridge and Waltham Forest","AA/AO","50","40","[c]","[c]"
"In post","2022","60-64","Redbridge and Waltham Forest","EO","50","40","[c]","[c]"
"In post","2022","60-64","Redbridge and Waltham Forest","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Redbridge and Waltham Forest","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Sandwell","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Sandwell","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Sandwell","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Sandwell","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Scottish Borders","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Scottish Borders","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Scottish Borders","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Scottish Borders","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Sefton","AA/AO","200","160","21150","21680"
"In post","2022","60-64","Sefton","EO","140","110","27490","27570"
"In post","2022","60-64","Sefton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Sefton","SCS","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Sefton","SEO/HEO","110","90","37810","35980"
"In post","2022","60-64","Sefton","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Sheffield","AA/AO","140","110","21040","21680"
"In post","2022","60-64","Sheffield","EO","130","100","27290","27570"
"In post","2022","60-64","Sheffield","G6/G7","50","40","[c]","[c]"
"In post","2022","60-64","Sheffield","SCS","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Sheffield","SEO/HEO","110","90","36040","34480"
"In post","2022","60-64","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Shetland Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Shropshire","AA/AO","50","40","[c]","[c]"
"In post","2022","60-64","Shropshire","EO","70","70","28590","28800"
"In post","2022","60-64","Shropshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Shropshire","SEO/HEO","40","40","[c]","[c]"
"In post","2022","60-64","Shropshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Solihull","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Solihull","EO","30","20","[c]","[c]"
"In post","2022","60-64","Solihull","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Solihull","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Somerset CC","AA/AO","60","50","20760","21170"
"In post","2022","60-64","Somerset CC","EO","80","60","27420","27570"
"In post","2022","60-64","Somerset CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Somerset CC","SEO/HEO","110","90","37760","36470"
"In post","2022","60-64","Somerset CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","South and West Derbyshire","AA/AO","40","30","[c]","[c]"
"In post","2022","60-64","South and West Derbyshire","EO","50","40","[c]","[c]"
"In post","2022","60-64","South and West Derbyshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","South and West Derbyshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","60-64","South and West Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","South Ayrshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","South Ayrshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","South Ayrshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","South Ayrshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","South Hampshire","AA/AO","280","190","20660","20350"
"In post","2022","60-64","South Hampshire","EO","130","120","27080","27570"
"In post","2022","60-64","South Hampshire","G6/G7","30","30","[c]","[c]"
"In post","2022","60-64","South Hampshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","60-64","South Hampshire","SEO/HEO","110","100","36130","34910"
"In post","2022","60-64","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","South Lanarkshire","AA/AO","170","130","21770","21740"
"In post","2022","60-64","South Lanarkshire","EO","120","80","27970","27570"
"In post","2022","60-64","South Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","South Lanarkshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","60-64","South Lanarkshire","SEO/HEO","70","50","37030","35260"
"In post","2022","60-64","South Nottinghamshire","AA/AO","40","30","[c]","[c]"
"In post","2022","60-64","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","South Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","South Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","South Teesside","AA/AO","40","30","[c]","[c]"
"In post","2022","60-64","South Teesside","EO","40","30","[c]","[c]"
"In post","2022","60-64","South Teesside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","South Teesside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","South West Wales","AA/AO","50","40","[c]","[c]"
"In post","2022","60-64","South West Wales","EO","50","40","[c]","[c]"
"In post","2022","60-64","South West Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","South West Wales","SEO/HEO","40","30","[c]","[c]"
"In post","2022","60-64","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Southampton","AA/AO","50","30","[c]","[c]"
"In post","2022","60-64","Southampton","EO","30","30","[c]","[c]"
"In post","2022","60-64","Southampton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Southampton","SCS","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Southampton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Southampton","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Southend-on-Sea","AA/AO","40","30","[c]","[c]"
"In post","2022","60-64","Southend-on-Sea","EO","40","30","[c]","[c]"
"In post","2022","60-64","Southend-on-Sea","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Southend-on-Sea","SEO/HEO","40","40","[c]","[c]"
"In post","2022","60-64","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Staffordshire CC","AA/AO","160","130","23060","21300"
"In post","2022","60-64","Staffordshire CC","EO","110","90","28000","27570"
"In post","2022","60-64","Staffordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Staffordshire CC","SCS","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Staffordshire CC","SEO/HEO","70","60","38420","36480"
"In post","2022","60-64","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Stoke-on-Trent","AA/AO","70","50","20870","20970"
"In post","2022","60-64","Stoke-on-Trent","EO","40","30","[c]","[c]"
"In post","2022","60-64","Stoke-on-Trent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Stoke-on-Trent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Suffolk CC","AA/AO","190","160","22210","21380"
"In post","2022","60-64","Suffolk CC","EO","110","90","27610","27570"
"In post","2022","60-64","Suffolk CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Suffolk CC","SCS","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Suffolk CC","SEO/HEO","80","70","36570","35390"
"In post","2022","60-64","Suffolk CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Sunderland","AA/AO","370","260","21510","21260"
"In post","2022","60-64","Sunderland","EO","160","120","28010","27570"
"In post","2022","60-64","Sunderland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Sunderland","SCS","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Sunderland","SEO/HEO","40","30","[c]","[c]"
"In post","2022","60-64","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Swansea","AA/AO","510","360","20850","21840"
"In post","2022","60-64","Swansea","EO","130","90","27200","26780"
"In post","2022","60-64","Swansea","G6/G7","40","40","[c]","[c]"
"In post","2022","60-64","Swansea","SCS","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Swansea","SEO/HEO","150","110","38300","34800"
"In post","2022","60-64","Swansea","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Swindon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Swindon","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Swindon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Swindon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Swindon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Telford and Wrekin","AA/AO","70","60","22430","21260"
"In post","2022","60-64","Telford and Wrekin","EO","50","40","26650","27570"
"In post","2022","60-64","Telford and Wrekin","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Telford and Wrekin","SCS","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Telford and Wrekin","SEO/HEO","60","40","37070","35840"
"In post","2022","60-64","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Thurrock","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Thurrock","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Thurrock","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Torbay","AA/AO","[c]","[c]","[c]","[c]"
