"Status","Year","Region_ITL2","Region_ITL3","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Derbyshire and Nottinghamshire","North Nottinghamshire","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","North Nottinghamshire","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","North Nottinghamshire","Operational Delivery","620","590","27800","26780"
"In post","2021","Derbyshire and Nottinghamshire","North Nottinghamshire","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","North Nottinghamshire","Other","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","North Nottinghamshire","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","North Nottinghamshire","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","North Nottinghamshire","Property","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","North Nottinghamshire","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","North Nottinghamshire","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","North Nottinghamshire","Security","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","North Nottinghamshire","Unknown","260","230","27960","27570"
"In post","2021","Derbyshire and Nottinghamshire","Nottingham","Commercial","40","40","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Nottingham","Communications","80","70","37000","36470"
"In post","2021","Derbyshire and Nottinghamshire","Nottingham","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Nottingham","Digital, Data and Technology","170","160","38910","36000"
"In post","2021","Derbyshire and Nottinghamshire","Nottingham","Finance","140","130","37110","32800"
"In post","2021","Derbyshire and Nottinghamshire","Nottingham","Human Resources","290","270","38830","33840"
"In post","2021","Derbyshire and Nottinghamshire","Nottingham","Inspector of Education and Training","70","70","64380","64500"
"In post","2021","Derbyshire and Nottinghamshire","Nottingham","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Nottingham","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Nottingham","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Nottingham","Knowledge and Information Management","60","50","37120","36340"
"In post","2021","Derbyshire and Nottinghamshire","Nottingham","Legal","350","320","40270","34480"
"In post","2021","Derbyshire and Nottinghamshire","Nottingham","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Nottingham","Operational Delivery","3540","3270","27100","25560"
"In post","2021","Derbyshire and Nottinghamshire","Nottingham","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Nottingham","Other","70","70","31700","25880"
"In post","2021","Derbyshire and Nottinghamshire","Nottingham","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Nottingham","Policy","220","210","40820","36960"
"In post","2021","Derbyshire and Nottinghamshire","Nottingham","Project Delivery","150","150","44350","39530"
"In post","2021","Derbyshire and Nottinghamshire","Nottingham","Property","280","260","39440","38630"
"In post","2021","Derbyshire and Nottinghamshire","Nottingham","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Nottingham","Science and Engineering","50","50","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Nottingham","Security","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Nottingham","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Nottingham","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Nottingham","Tax","1280","1210","33120","31810"
"In post","2021","Derbyshire and Nottinghamshire","Nottingham","Unknown","1060","990","28340","27570"
"In post","2021","Derbyshire and Nottinghamshire","Nottingham","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","South and West Derbyshire","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","South and West Derbyshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","South and West Derbyshire","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","South and West Derbyshire","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","South and West Derbyshire","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","South and West Derbyshire","Operational Delivery","530","490","29950","27380"
"In post","2021","Derbyshire and Nottinghamshire","South and West Derbyshire","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","South and West Derbyshire","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","South and West Derbyshire","Property","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","South and West Derbyshire","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","South and West Derbyshire","Science and Engineering","220","200","43020","40020"
"In post","2021","Derbyshire and Nottinghamshire","South and West Derbyshire","Security","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","South and West Derbyshire","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","South and West Derbyshire","Unknown","320","270","27950","27570"
"In post","2021","Derbyshire and Nottinghamshire","South and West Derbyshire","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","South Nottinghamshire","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","South Nottinghamshire","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","South Nottinghamshire","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","South Nottinghamshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","South Nottinghamshire","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","South Nottinghamshire","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","South Nottinghamshire","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","South Nottinghamshire","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","South Nottinghamshire","Operational Delivery","480","450","31000","28080"
"In post","2021","Derbyshire and Nottinghamshire","South Nottinghamshire","Other","80","70","22160","21130"
"In post","2021","Derbyshire and Nottinghamshire","South Nottinghamshire","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","South Nottinghamshire","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","South Nottinghamshire","Property","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","South Nottinghamshire","Psychology","70","60","32930","29750"
"In post","2021","Derbyshire and Nottinghamshire","South Nottinghamshire","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","South Nottinghamshire","Security","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","South Nottinghamshire","Unknown","50","50","27350","27570"
"In post","2021","Devon","Devon CC","Commercial","200","190","42960","40140"
"In post","2021","Devon","Devon CC","Communications","50","40","[c]","[c]"
"In post","2021","Devon","Devon CC","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Devon CC","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Devon CC","Digital, Data and Technology","360","350","37440","34170"
"In post","2021","Devon","Devon CC","Finance","60","60","42770","39650"
"In post","2021","Devon","Devon CC","Human Resources","100","90","36610","32940"
"In post","2021","Devon","Devon CC","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Devon CC","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Devon CC","Legal","70","60","49690","52440"
"In post","2021","Devon","Devon CC","Medicine","80","70","31310","18800"
"In post","2021","Devon","Devon CC","Operational Delivery","1800","1670","28980","26050"
"In post","2021","Devon","Devon CC","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Devon CC","Other","150","150","25120","21130"
"In post","2021","Devon","Devon CC","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Devon CC","Project Delivery","230","220","39760","39650"
"In post","2021","Devon","Devon CC","Property","120","120","32750","31600"
"In post","2021","Devon","Devon CC","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Devon CC","Science and Engineering","760","720","39840","39650"
"In post","2021","Devon","Devon CC","Security","100","90","21540","19530"
"In post","2021","Devon","Devon CC","Unknown","1400","1190","25170","26120"
"In post","2021","Devon","Devon CC","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Plymouth","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Plymouth","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Plymouth","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Plymouth","Digital, Data and Technology","530","500","38030","38450"
"In post","2021","Devon","Plymouth","Finance","40","30","[c]","[c]"
"In post","2021","Devon","Plymouth","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Plymouth","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Plymouth","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Plymouth","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Plymouth","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Plymouth","Medicine","50","40","49000","39450"
"In post","2021","Devon","Plymouth","Operational Delivery","1010","910","26950","24500"
"In post","2021","Devon","Plymouth","Other","240","230","25410","21580"
"In post","2021","Devon","Plymouth","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Plymouth","Project Delivery","160","150","40370","40000"
"In post","2021","Devon","Plymouth","Property","100","100","35220","33300"
"In post","2021","Devon","Plymouth","Science and Engineering","150","150","33200","30690"
"In post","2021","Devon","Plymouth","Security","340","320","28550","25680"
"In post","2021","Devon","Plymouth","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Plymouth","Unknown","410","370","27840","27570"
"In post","2021","Devon","Torbay","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Torbay","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Torbay","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Torbay","Operational Delivery","70","60","29540","24550"
"In post","2021","Devon","Torbay","Property","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Torbay","Unknown","270","220","24720","26120"
"In post","2021","Dorset and Somerset","Bournemouth and Poole","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Bournemouth and Poole","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Bournemouth and Poole","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Bournemouth and Poole","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Bournemouth and Poole","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Bournemouth and Poole","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Bournemouth and Poole","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Bournemouth and Poole","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Bournemouth and Poole","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Bournemouth and Poole","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Bournemouth and Poole","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Bournemouth and Poole","Operational Delivery","320","280","26060","24890"
"In post","2021","Dorset and Somerset","Bournemouth and Poole","Other","40","40","[c]","[c]"
"In post","2021","Dorset and Somerset","Bournemouth and Poole","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Bournemouth and Poole","Property","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Bournemouth and Poole","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Bournemouth and Poole","Security","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Bournemouth and Poole","Unknown","290","250","27330","27570"
"In post","2021","Dorset and Somerset","Dorset CC","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Dorset CC","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Dorset CC","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Dorset CC","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Dorset CC","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Dorset CC","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Dorset CC","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Dorset CC","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Dorset CC","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Dorset CC","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Dorset CC","Operational Delivery","1220","1130","27980","27130"
"In post","2021","Dorset and Somerset","Dorset CC","Other","300","290","27120","26210"
"In post","2021","Dorset and Somerset","Dorset CC","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Dorset CC","Project Delivery","50","40","[c]","[c]"
"In post","2021","Dorset and Somerset","Dorset CC","Property","30","30","[c]","[c]"
"In post","2021","Dorset and Somerset","Dorset CC","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Dorset CC","Science and Engineering","170","160","33700","29270"
"In post","2021","Dorset and Somerset","Dorset CC","Security","70","70","23290","19560"
"In post","2021","Dorset and Somerset","Dorset CC","Unknown","130","120","28310","27570"
"In post","2021","Dorset and Somerset","Dorset CC","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Somerset","Commercial","60","50","40220","36370"
"In post","2021","Dorset and Somerset","Somerset","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Somerset","Digital, Data and Technology","210","210","38460","35340"
"In post","2021","Dorset and Somerset","Somerset","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Somerset","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Somerset","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Somerset","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Somerset","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Somerset","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Somerset","Operational Delivery","780","730","30340","28960"
"In post","2021","Dorset and Somerset","Somerset","Other","230","220","25550","21450"
