"Status","Year","Region_ITL2","Region_ITL3","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Undeclared","80","70","29200","27570"
"In post","2021","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Unknown","180","170","26620","25480"
"In post","2021","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","White","1690","1500","28090","27370"
"In post","2021","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Unknown","70","60","23820","21430"
"In post","2021","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","White","700","620","25950","26780"
"In post","2021","Eastern Scotland","Angus and Dundee City","Asian","40","40","[c]","[c]"
"In post","2021","Eastern Scotland","Angus and Dundee City","Black","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Angus and Dundee City","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Angus and Dundee City","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Angus and Dundee City","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Angus and Dundee City","Undeclared","60","50","23360","21010"
"In post","2021","Eastern Scotland","Angus and Dundee City","Unknown","320","300","24510","21010"
"In post","2021","Eastern Scotland","Angus and Dundee City","White","1460","1340","26740","22230"
"In post","2021","Eastern Scotland","City of Edinburgh","Asian","130","120","34410","30650"
"In post","2021","Eastern Scotland","City of Edinburgh","Black","70","70","35030","31230"
"In post","2021","Eastern Scotland","City of Edinburgh","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","City of Edinburgh","Mixed","90","80","40290","33270"
"In post","2021","Eastern Scotland","City of Edinburgh","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","City of Edinburgh","Undeclared","340","320","38890","33650"
"In post","2021","Eastern Scotland","City of Edinburgh","Unknown","3290","3140","32450","29350"
"In post","2021","Eastern Scotland","City of Edinburgh","White","8850","8420","39220","34150"
"In post","2021","Eastern Scotland","Clackmannanshire and Fife","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Clackmannanshire and Fife","Black","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Clackmannanshire and Fife","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Clackmannanshire and Fife","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Clackmannanshire and Fife","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Clackmannanshire and Fife","Undeclared","70","70","31980","33650"
"In post","2021","Eastern Scotland","Clackmannanshire and Fife","Unknown","330","300","28060","25980"
"In post","2021","Eastern Scotland","Clackmannanshire and Fife","White","940","870","30320","27570"
"In post","2021","Eastern Scotland","East Lothian and Midlothian","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","East Lothian and Midlothian","Black","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","East Lothian and Midlothian","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","East Lothian and Midlothian","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","East Lothian and Midlothian","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","East Lothian and Midlothian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","East Lothian and Midlothian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","East Lothian and Midlothian","White","100","90","27830","27570"
"In post","2021","Eastern Scotland","Falkirk","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Falkirk","Black","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Falkirk","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Falkirk","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Falkirk","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Falkirk","Undeclared","70","70","29390","27570"
"In post","2021","Eastern Scotland","Falkirk","Unknown","500","440","28040","27570"
"In post","2021","Eastern Scotland","Falkirk","White","1220","1070","27330","26780"
"In post","2021","Eastern Scotland","Perth and Kinross and Stirling","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Perth and Kinross and Stirling","Black","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Perth and Kinross and Stirling","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Perth and Kinross and Stirling","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Perth and Kinross and Stirling","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Perth and Kinross and Stirling","Undeclared","70","70","32060","33650"
"In post","2021","Eastern Scotland","Perth and Kinross and Stirling","Unknown","470","450","30270","29030"
"In post","2021","Eastern Scotland","Perth and Kinross and Stirling","White","800","740","31240","28870"
"In post","2021","Eastern Scotland","West Lothian","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","West Lothian","Black","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","West Lothian","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","West Lothian","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","West Lothian","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","West Lothian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","West Lothian","Unknown","70","70","33890","26660"
"In post","2021","Eastern Scotland","West Lothian","White","410","390","32840","27570"
"In post","2021","Essex","Essex Haven Gateway","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Essex Haven Gateway","Black","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Essex Haven Gateway","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Essex Haven Gateway","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Essex Haven Gateway","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Essex Haven Gateway","Undeclared","70","70","32360","30890"
"In post","2021","Essex","Essex Haven Gateway","Unknown","70","70","32520","26500"
"In post","2021","Essex","Essex Haven Gateway","White","930","870","31960","29290"
"In post","2021","Essex","Essex Thames Gateway","Asian","40","40","[c]","[c]"
"In post","2021","Essex","Essex Thames Gateway","Black","70","70","26680","24180"
"In post","2021","Essex","Essex Thames Gateway","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Essex Thames Gateway","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Essex Thames Gateway","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Essex Thames Gateway","Undeclared","60","50","26920","25110"
"In post","2021","Essex","Essex Thames Gateway","Unknown","70","70","25720","24180"
"In post","2021","Essex","Essex Thames Gateway","White","690","610","27990","29290"
"In post","2021","Essex","Heart of Essex","Asian","30","30","[c]","[c]"
"In post","2021","Essex","Heart of Essex","Black","40","40","[c]","[c]"
"In post","2021","Essex","Heart of Essex","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Heart of Essex","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Heart of Essex","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Heart of Essex","Undeclared","30","30","[c]","[c]"
"In post","2021","Essex","Heart of Essex","Unknown","150","140","28630","26550"
"In post","2021","Essex","Heart of Essex","White","820","770","32380","29340"
"In post","2021","Essex","Southend-on-Sea","Asian","40","40","[c]","[c]"
"In post","2021","Essex","Southend-on-Sea","Black","30","30","[c]","[c]"
"In post","2021","Essex","Southend-on-Sea","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Southend-on-Sea","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Southend-on-Sea","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Southend-on-Sea","Undeclared","70","70","31910","31400"
"In post","2021","Essex","Southend-on-Sea","Unknown","220","200","31350","31810"
"In post","2021","Essex","Southend-on-Sea","White","950","850","32220","29290"
"In post","2021","Essex","Thurrock","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Thurrock","Black","30","30","[c]","[c]"
"In post","2021","Essex","Thurrock","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Thurrock","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Thurrock","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Thurrock","Undeclared","40","40","[c]","[c]"
"In post","2021","Essex","Thurrock","Unknown","40","40","[c]","[c]"
"In post","2021","Essex","Thurrock","White","230","220","26100","25310"
"In post","2021","Essex","West Essex","Asian","70","60","37820","29290"
"In post","2021","Essex","West Essex","Black","50","50","30940","29290"
"In post","2021","Essex","West Essex","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Essex","West Essex","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Essex","West Essex","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Essex","West Essex","Undeclared","40","40","[c]","[c]"
"In post","2021","Essex","West Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Essex","West Essex","White","500","440","29350","27370"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Asian","360","350","35790","33190"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Black","270","260","33950","33000"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Mixed","200","200","35330","32700"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Other ethnicity","60","60","37110","37170"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","770","740","40640","39980"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","890","860","34820","31600"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","White","10800","10350","38000","34740"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Asian","160","150","33640","27620"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Black","130","120","30580","27570"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Mixed","120","110","32870","29430"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Other ethnicity","30","30","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Undeclared","300","270","36450","31810"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Unknown","850","800","33010","29250"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","White","5010","4640","36640","31810"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Asian","30","30","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Undeclared","90","80","30950","27680"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Unknown","150","130","27800","26670"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","White","1090","980","29440","27570"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Black","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Undeclared","50","50","38980","36740"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","White","360","330","32290","27570"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Asian","120","110","36220","33000"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Black","70","70","34110","32960"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Mixed","100","90","35680","32670"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Undeclared","500","480","39090","37320"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Unknown","480","460","37010","31610"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","White","6180","5910","36090","33300"
"In post","2021","Greater Manchester","Greater Manchester North East","Asian","120","110","27460","27570"
"In post","2021","Greater Manchester","Greater Manchester North East","Black","40","30","[c]","[c]"
"In post","2021","Greater Manchester","Greater Manchester North East","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Greater Manchester North East","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Greater Manchester North East","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Greater Manchester North East","Undeclared","60","50","26160","26120"
"In post","2021","Greater Manchester","Greater Manchester North East","Unknown","100","90","26070","27570"
