"Status","Year","Disability","Organisation","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Government Internal Audit Agency","Black","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Government Internal Audit Agency","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Government Internal Audit Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Government Internal Audit Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Government Internal Audit Agency","White","40","40","[c]","[c]"
"In post","2021","Declared disabled","Government Legal Department","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Government Legal Department","Black","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Government Legal Department","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Government Legal Department","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Government Legal Department","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Government Legal Department","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Government Legal Department","White","130","120","54520","52730"
"In post","2021","Declared disabled","Government Property Agency","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Government Property Agency","Black","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Government Property Agency","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Government Property Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Government Property Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Government Property Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Government Property Agency","White","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Health and Safety Executive","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Health and Safety Executive","Black","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Health and Safety Executive","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Health and Safety Executive","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Health and Safety Executive","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Health and Safety Executive","Undeclared","30","30","[c]","[c]"
"In post","2021","Declared disabled","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Health and Safety Executive","White","260","240","39160","35910"
"In post","2021","Declared disabled","HM Courts and Tribunals Service","Asian","160","140","24600","22080"
"In post","2021","Declared disabled","HM Courts and Tribunals Service","Black","100","100","25470","23090"
"In post","2021","Declared disabled","HM Courts and Tribunals Service","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Courts and Tribunals Service","Mixed","50","50","23110","20650"
"In post","2021","Declared disabled","HM Courts and Tribunals Service","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Courts and Tribunals Service","Undeclared","80","70","24510","21270"
"In post","2021","Declared disabled","HM Courts and Tribunals Service","Unknown","30","30","[c]","[c]"
"In post","2021","Declared disabled","HM Courts and Tribunals Service","White","1620","1460","23470","20280"
"In post","2021","Declared disabled","HM Land Registry","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","Black","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","White","420","360","30470","27130"
"In post","2021","Declared disabled","HM Prison and Probation Service","Asian","180","170","31330","30210"
"In post","2021","Declared disabled","HM Prison and Probation Service","Black","290","280","32500","30950"
"In post","2021","Declared disabled","HM Prison and Probation Service","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Prison and Probation Service","Mixed","190","180","33140","31420"
"In post","2021","Declared disabled","HM Prison and Probation Service","Other ethnicity","40","40","[c]","[c]"
"In post","2021","Declared disabled","HM Prison and Probation Service","Undeclared","170","160","31250","30750"
"In post","2021","Declared disabled","HM Prison and Probation Service","Unknown","80","70","30210","30110"
"In post","2021","Declared disabled","HM Prison and Probation Service","White","5000","4680","30360","28400"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Asian","310","290","31530","31810"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Black","140","130","32200","31810"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Mixed","100","90","30930","28130"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Other ethnicity","30","30","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Undeclared","170","150","31150","28130"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Unknown","230","190","28060","25560"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","White","4500","4020","31000","27230"
"In post","2021","Declared disabled","HM Treasury (excl. agencies)","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury (excl. agencies)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury (excl. agencies)","White","150","140","46400","42900"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Asian","370","330","32030","29080"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Black","190","180","32140","29080"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Mixed","90","80","31940","27370"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Undeclared","200","180","30590","28350"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","White","2180","2000","31140","26160"
"In post","2021","Declared disabled","Insolvency Service","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Insolvency Service","Black","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Insolvency Service","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Insolvency Service","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Insolvency Service","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Insolvency Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Insolvency Service","Unknown","40","40","[c]","[c]"
"In post","2021","Declared disabled","Insolvency Service","White","120","110","35450","33180"
"In post","2021","Declared disabled","Institute for Apprenticeships and Technical Education","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Institute for Apprenticeships and Technical Education","Black","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Institute for Apprenticeships and Technical Education","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Institute for Apprenticeships and Technical Education","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Institute for Apprenticeships and Technical Education","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Institute for Apprenticeships and Technical Education","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Institute for Apprenticeships and Technical Education","White","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal Aid Agency","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal Aid Agency","Black","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal Aid Agency","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal Aid Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal Aid Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal Aid Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal Aid Agency","White","110","100","25930","21640"
"In post","2021","Declared disabled","Maritime and Coastguard Agency","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Maritime and Coastguard Agency","Black","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Maritime and Coastguard Agency","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Maritime and Coastguard Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Maritime and Coastguard Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Maritime and Coastguard Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Maritime and Coastguard Agency","White","60","50","34530","29210"
"In post","2021","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Black","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicines and Healthcare Products Regulatory Agency","White","30","30","[c]","[c]"
"In post","2021","Declared disabled","Met Office","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Met Office","Black","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Met Office","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Met Office","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Met Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Met Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Met Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Met Office","White","90","90","36570","33860"
"In post","2021","Declared disabled","Ministry of Defence (excl. agencies)","Asian","60","60","37000","33300"
"In post","2021","Declared disabled","Ministry of Defence (excl. agencies)","Black","50","50","33200","31240"
"In post","2021","Declared disabled","Ministry of Defence (excl. agencies)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence (excl. agencies)","Mixed","60","50","38270","33750"
"In post","2021","Declared disabled","Ministry of Defence (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence (excl. agencies)","Undeclared","200","200","33410","33150"
"In post","2021","Declared disabled","Ministry of Defence (excl. agencies)","Unknown","100","90","34440","33200"
"In post","2021","Declared disabled","Ministry of Defence (excl. agencies)","White","2980","2860","31230","27200"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Asian","30","30","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Chinese","[c]","[c]","[c]","[c]"
