"Status","Year","Organisation","Responsibility_level","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Greater Manchester","140","130","34070","33300"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Hampshire and Isle of Wight","40","40","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Inner London - East","260","250","36180","34550"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Inner London - West","2340","2320","33960","34550"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Merseyside","40","40","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","North Yorkshire","160","160","35290","33300"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Northumberland and Tyne and Wear","120","120","33170","32000"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Outer London - South","30","30","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","South Yorkshire","40","40","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Unknown","460","450","31530","32000"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","West Yorkshire","90","80","32970","32000"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","East Anglia","40","40","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","EO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","EO","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","EO","Dorset and Somerset","30","30","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","EO","East Anglia","80","70","25090","24920"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","EO","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","East Anglia","90","90","51910","48080"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","SCS","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Dorset and Somerset","70","60","32360","30220"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","East Anglia","250","240","33020","30660"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","AA/AO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","AA/AO","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","AA/AO","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","EO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","EO","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","EO","Merseyside","90","90","24640","24440"
"In post","2021","Charity Commission","G6/G7","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","G6/G7","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","G6/G7","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","G6/G7","Merseyside","30","30","[c]","[c]"
"In post","2021","Charity Commission","SCS","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","SCS","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","SEO/HEO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","SEO/HEO","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","SEO/HEO","Inner London - West","40","40","[c]","[c]"
"In post","2021","Charity Commission","SEO/HEO","Merseyside","170","160","32880","29550"
"In post","2021","Companies House","AA/AO","East Wales","390","340","21700","22490"
"In post","2021","Companies House","AA/AO","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","AA/AO","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","EO","East Wales","260","250","28030","27460"
"In post","2021","Companies House","EO","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","EO","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","G6/G7","East Wales","70","70","57350","56390"
"In post","2021","Companies House","G6/G7","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","SCS","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","SEO/HEO","East Wales","300","290","38770","38070"
"In post","2021","Companies House","SEO/HEO","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","SEO/HEO","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","AA/AO","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","EO","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","EO","Inner London - East","70","70","28600","28160"
"In post","2021","Competition and Markets Authority","G6/G7","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","G6/G7","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","G6/G7","Inner London - East","390","380","66620","64220"
"In post","2021","Competition and Markets Authority","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","SCS","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","SCS","Inner London - East","110","100","109740","101590"
"In post","2021","Competition and Markets Authority","SEO/HEO","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","SEO/HEO","Inner London - East","190","180","37880","35660"
"In post","2021","Criminal Injuries Compensation Authority","AA/AO","West Central Scotland","120","100","20270","20650"
"In post","2021","Criminal Injuries Compensation Authority","EO","West Central Scotland","80","80","23350","22710"
"In post","2021","Criminal Injuries Compensation Authority","G6/G7","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","SCS","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","SEO/HEO","West Central Scotland","90","80","29340","27770"
"In post","2021","Crown Commercial Service","AA/AO","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","AA/AO","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","AA/AO","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","AA/AO","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","AA/AO","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","EO","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","EO","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","EO","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","EO","Merseyside","60","60","23220","22240"
"In post","2021","Crown Commercial Service","EO","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","G6/G7","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","G6/G7","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","G6/G7","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","G6/G7","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","G6/G7","Merseyside","110","110","52640","52550"
"In post","2021","Crown Commercial Service","G6/G7","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","SCS","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","SCS","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","SCS","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","SEO/HEO","East Anglia","110","100","33270","33340"
"In post","2021","Crown Commercial Service","SEO/HEO","East Wales","60","60","32000","31000"
"In post","2021","Crown Commercial Service","SEO/HEO","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","SEO/HEO","Merseyside","210","210","32960","34800"
"In post","2021","Crown Commercial Service","SEO/HEO","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","SEO/HEO","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","AA/AO","Eastern Scotland","230","210","21890","22220"
"In post","2021","Crown Office and Procurator Fiscal Service","AA/AO","Highlands and Islands","40","30","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","AA/AO","North Eastern Scotland","40","30","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","AA/AO","Southern Scotland","100","90","21920","22220"
"In post","2021","Crown Office and Procurator Fiscal Service","AA/AO","West Central Scotland","300","270","21970","22220"
"In post","2021","Crown Office and Procurator Fiscal Service","EO","Eastern Scotland","140","140","27340","26570"
"In post","2021","Crown Office and Procurator Fiscal Service","EO","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","EO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","EO","Southern Scotland","40","40","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","EO","West Central Scotland","110","100","27160","26570"
"In post","2021","Crown Office and Procurator Fiscal Service","G6/G7","Eastern Scotland","90","80","66000","68470"
"In post","2021","Crown Office and Procurator Fiscal Service","G6/G7","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","G6/G7","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","G6/G7","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","G6/G7","West Central Scotland","80","80","66250","68470"
"In post","2021","Crown Office and Procurator Fiscal Service","SCS","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","SCS","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","SCS","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","SCS","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","SEO/HEO","Eastern Scotland","300","280","42400","38380"
"In post","2021","Crown Office and Procurator Fiscal Service","SEO/HEO","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","SEO/HEO","North Eastern Scotland","40","40","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","SEO/HEO","Southern Scotland","100","90","42430","39600"
"In post","2021","Crown Office and Procurator Fiscal Service","SEO/HEO","West Central Scotland","310","290","41270","36330"
"In post","2021","Crown Prosecution Service","AA/AO","Bedfordshire and Hertfordshire","40","30","[c]","[c]"
"In post","2021","Crown Prosecution Service","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","AA/AO","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","AA/AO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","AA/AO","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","AA/AO","Derbyshire and Nottinghamshire","70","70","21320","21950"
"In post","2021","Crown Prosecution Service","AA/AO","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","AA/AO","East Anglia","40","30","[c]","[c]"
"In post","2021","Crown Prosecution Service","AA/AO","East Wales","60","60","21910","21950"
"In post","2021","Crown Prosecution Service","AA/AO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","AA/AO","Essex","40","30","[c]","[c]"
"In post","2021","Crown Prosecution Service","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","30","30","[c]","[c]"
"In post","2021","Crown Prosecution Service","AA/AO","Greater Manchester","70","60","21940","21950"
"In post","2021","Crown Prosecution Service","AA/AO","Hampshire and Isle of Wight","60","50","22260","23520"
"In post","2021","Crown Prosecution Service","AA/AO","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","AA/AO","Inner London - West","260","240","22960","23520"
"In post","2021","Crown Prosecution Service","AA/AO","Kent","30","30","[c]","[c]"
"In post","2021","Crown Prosecution Service","AA/AO","Lancashire","30","30","[c]","[c]"
"In post","2021","Crown Prosecution Service","AA/AO","Leicestershire, Rutland and Northamptonshire","40","30","[c]","[c]"
"In post","2021","Crown Prosecution Service","AA/AO","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","AA/AO","Merseyside","90","80","21840","21950"
"In post","2021","Crown Prosecution Service","AA/AO","North Yorkshire","30","30","[c]","[c]"
"In post","2021","Crown Prosecution Service","AA/AO","Northumberland and Tyne and Wear","70","60","21800","21950"
"In post","2021","Crown Prosecution Service","AA/AO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","AA/AO","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","AA/AO","Outer London - West and North West","[c]","[c]","[c]","[c]"
