"Status","Year","Sexual_orientation","Region_ITL1","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Undeclared","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scotland","Undeclared","30","30","[c]","[c]"
"Leaver CS","2021","Undeclared","Scotland","Unknown","100","90","28020","22820"
"Leaver CS","2021","Undeclared","Scotland","White","80","60","30080","26890"
"Leaver CS","2021","Undeclared","South East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South East (England)","Undeclared","80","70","33750","30030"
"Leaver CS","2021","Undeclared","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South East (England)","White","140","120","31660","27970"
"Leaver CS","2021","Undeclared","South West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South West (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South West (England)","Undeclared","80","80","33280","33010"
"Leaver CS","2021","Undeclared","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South West (England)","White","110","100","31280","26890"
"Leaver CS","2021","Undeclared","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wales","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wales","White","110","80","29160","21590"
"Leaver CS","2021","Undeclared","West Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands (England)","White","90","70","31210","27570"
"Leaver CS","2021","Undeclared","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Yorkshire and The Humber","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Yorkshire and The Humber","Undeclared","30","30","[c]","[c]"
"Leaver CS","2021","Undeclared","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Yorkshire and The Humber","White","110","90","30070","26780"
"Leaver CS","2021","Unknown","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Midlands (England)","Undeclared","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","East Midlands (England)","Unknown","320","300","25340","24250"
"Leaver CS","2021","Unknown","East Midlands (England)","White","320","270","26740","26120"
"Leaver CS","2021","Unknown","East of England","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East of England","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East of England","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East of England","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East of England","Undeclared","90","80","30780","31770"
"Leaver CS","2021","Unknown","East of England","Unknown","310","290","27770","26350"
"Leaver CS","2021","Unknown","East of England","White","390","330","32120","28550"
"Leaver CS","2021","Unknown","London","Asian","170","140","[c]","[c]"
"Leaver CS","2021","Unknown","London","Black","70","50","[c]","[c]"
"Leaver CS","2021","Unknown","London","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Undeclared","150","140","29400","20170"
"Leaver CS","2021","Unknown","London","Unknown","1320","1160","38140","31060"
"Leaver CS","2021","Unknown","London","White","510","400","48570","40340"
"Leaver CS","2021","Unknown","North East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North East (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North East (England)","Undeclared","30","20","[c]","[c]"
"Leaver CS","2021","Unknown","North East (England)","Unknown","330","290","24570","21050"
"Leaver CS","2021","Unknown","North East (England)","White","610","460","26860","21010"
"Leaver CS","2021","Unknown","North West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North West (England)","Undeclared","50","40","[c]","[c]"
"Leaver CS","2021","Unknown","North West (England)","Unknown","530","480","26260","21050"
"Leaver CS","2021","Unknown","North West (England)","White","600","460","27280","26890"
"Leaver CS","2021","Unknown","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland","White","90","70","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland","Undeclared","50","40","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland","Unknown","530","470","32730","27570"
"Leaver CS","2021","Unknown","Scotland","White","670","560","32650","27570"
"Leaver CS","2021","Unknown","South East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South East (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South East (England)","Undeclared","90","70","25310","19130"
"Leaver CS","2021","Unknown","South East (England)","Unknown","520","480","29500","25100"
"Leaver CS","2021","Unknown","South East (England)","White","300","240","32840","27570"
"Leaver CS","2021","Unknown","South West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","Undeclared","40","40","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","Unknown","420","390","30250","27340"
"Leaver CS","2021","Unknown","South West (England)","White","260","220","35070","27570"
"Leaver CS","2021","Unknown","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","620","610","40830","32060"
"Leaver CS","2021","Unknown","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","Undeclared","80","70","26940","21380"
"Leaver CS","2021","Unknown","Wales","Unknown","320","290","27570","21590"
"Leaver CS","2021","Unknown","Wales","White","510","420","27010","22230"
"Leaver CS","2021","Unknown","West Midlands (England)","Asian","40","30","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","Undeclared","50","40","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","Unknown","380","350","28600","21590"
"Leaver CS","2021","Unknown","West Midlands (England)","White","390","310","33010","26890"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Undeclared","50","40","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Unknown","480","400","30190","25860"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","White","590","480","30880","26890"
"Leaver CS","2022","Heterosexual / straight","East Midlands (England)","Asian","100","90","26840","25000"
"Leaver CS","2022","Heterosexual / straight","East Midlands (England)","Black","40","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Midlands (England)","Mixed","40","40","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Midlands (England)","White","1080","980","29680","27570"
"Leaver CS","2022","Heterosexual / straight","East of England","Asian","90","80","32070","27570"
"Leaver CS","2022","Heterosexual / straight","East of England","Black","80","70","28970","27570"
"Leaver CS","2022","Heterosexual / straight","East of England","Mixed","40","40","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East of England","White","1510","1380","31020","27570"
"Leaver CS","2022","Heterosexual / straight","London","Asian","860","800","37130","31060"
"Leaver CS","2022","Heterosexual / straight","London","Black","700","660","34010","31060"
"Leaver CS","2022","Heterosexual / straight","London","Mixed","250","230","38080","31060"
"Leaver CS","2022","Heterosexual / straight","London","Other ethnicity","80","80","37890","31060"
"Leaver CS","2022","Heterosexual / straight","London","Undeclared","70","60","42180","37310"
"Leaver CS","2022","Heterosexual / straight","London","Unknown","80","70","49160","36060"
"Leaver CS","2022","Heterosexual / straight","London","White","3150","2890","44610","38930"
"Leaver CS","2022","Heterosexual / straight","North East (England)","Asian","40","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","North East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","North East (England)","White","1060","920","28200","22600"
"Leaver CS","2022","Heterosexual / straight","North West (England)","Asian","110","100","27640","22600"
"Leaver CS","2022","Heterosexual / straight","North West (England)","Black","70","60","28320","23390"
"Leaver CS","2022","Heterosexual / straight","North West (England)","Mixed","40","40","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","North West (England)","White","2180","1910","29310","25500"
"Leaver CS","2022","Heterosexual / straight","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Northern Ireland","White","110","100","28270","22830"
"Leaver CS","2022","Heterosexual / straight","Overseas","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Overseas","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Overseas","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Overseas","White","70","70","49740","44950"
"Leaver CS","2022","Heterosexual / straight","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Scotland","White","1450","1300","32470","27570"
"Leaver CS","2022","Heterosexual / straight","South East (England)","Asian","130","120","33700","29260"
"Leaver CS","2022","Heterosexual / straight","South East (England)","Black","80","80","28710","27610"
"Leaver CS","2022","Heterosexual / straight","South East (England)","Mixed","70","60","[c]","[c]"
