"Status","Year","Ethnicity","Function_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","White","Security","Female","50","50","[c]","[c]"
"Leaver Dept.","2022","White","Security","Male","60","60","36750","33970"
"Leaver Dept.","2022","White","Unknown","Female","1110","970","35570","28670"
"Leaver Dept.","2022","White","Unknown","Male","960","870","36770","30820"
"New entrant CS","2021","Asian","Analysis","Female","40","40","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","Male","40","40","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","Female","30","30","[c]","[c]"
"New entrant CS","2021","Asian","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Debt","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Debt","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data & Technology","Female","50","50","38090","34360"
"New entrant CS","2021","Asian","Digital, Data & Technology","Male","110","110","41280","36500"
"New entrant CS","2021","Asian","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","Male","40","40","[c]","[c]"
"New entrant CS","2021","Asian","Grants Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Grants Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","Female","60","50","32580","31110"
"New entrant CS","2021","Asian","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Female","90","90","36230","37230"
"New entrant CS","2021","Asian","Legal","Male","40","40","[c]","[c]"
"New entrant CS","2021","Asian","No function","Female","570","530","28460","25850"
"New entrant CS","2021","Asian","No function","Male","480","470","29350","26370"
"New entrant CS","2021","Asian","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","Female","40","40","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","Male","60","60","39990","36540"
"New entrant CS","2021","Asian","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Female","1150","1110","28350","27570"
"New entrant CS","2021","Asian","Unknown","Male","1080","1070","28980","27570"
"New entrant CS","2021","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Debt","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Debt","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","Male","40","40","[c]","[c]"
"New entrant CS","2021","Black","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Grants Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Grants Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","Female","40","40","[c]","[c]"
"New entrant CS","2021","Black","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","No function","Female","480","460","29350","26810"
"New entrant CS","2021","Black","No function","Male","250","240","29820","26880"
"New entrant CS","2021","Black","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Project Delivery","Female","40","40","[c]","[c]"
"New entrant CS","2021","Black","Project Delivery","Male","30","30","[c]","[c]"
"New entrant CS","2021","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","Female","1050","1040","29080","31060"
"New entrant CS","2021","Black","Unknown","Male","480","480","28910","29290"
"New entrant CS","2021","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Debt","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Debt","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Grants Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Grants Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","No function","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","No function","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Debt","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Debt","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Grants Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Grants Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Female","300","290","29430","26810"
"New entrant CS","2021","Mixed","No function","Male","180","180","29150","27360"
"New entrant CS","2021","Mixed","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Female","490","480","27630","27570"
"New entrant CS","2021","Mixed","Unknown","Male","270","270","28250","27570"
"New entrant CS","2021","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Female","70","60","30190","26680"
"New entrant CS","2021","Other ethnicity","No function","Male","40","30","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Female","120","110","27690","27570"
"New entrant CS","2021","Other ethnicity","Unknown","Male","80","80","30590","28650"
"New entrant CS","2021","Undeclared","Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Male","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Female","200","180","29420","27500"
"New entrant CS","2021","Undeclared","No function","Male","200","190","32250","27660"
"New entrant CS","2021","Undeclared","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Female","170","160","29000","27570"
"New entrant CS","2021","Undeclared","Unknown","Male","200","200","27430","27570"
"New entrant CS","2021","Unknown","Analysis","Female","120","110","36560","32540"
"New entrant CS","2021","Unknown","Analysis","Male","170","170","35030","31810"
"New entrant CS","2021","Unknown","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Female","170","160","58650","61710"
"New entrant CS","2021","Unknown","Commercial","Male","180","180","67550","68130"
"New entrant CS","2021","Unknown","Communications","Female","320","310","30110","25560"
"New entrant CS","2021","Unknown","Communications","Male","350","350","29640","25560"
"New entrant CS","2021","Unknown","Counter Fraud","Female","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Male","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Debt","Female","340","330","20400","20140"
"New entrant CS","2021","Unknown","Debt","Male","320","310","20450","20140"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Female","250","240","38840","34550"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Male","410","410","40210","36530"
"New entrant CS","2021","Unknown","Finance","Female","120","120","33950","32790"
"New entrant CS","2021","Unknown","Finance","Male","110","110","32530","31810"
"New entrant CS","2021","Unknown","Grants Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Grants Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Female","130","120","32310","27270"
"New entrant CS","2021","Unknown","Human Resources","Male","50","50","31870","31870"
"New entrant CS","2021","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Female","240","240","31490","25950"
"New entrant CS","2021","Unknown","Legal","Male","120","120","32390","26550"
"New entrant CS","2021","Unknown","No function","Female","4240","4080","25870","22680"
"New entrant CS","2021","Unknown","No function","Male","3420","3340","27020","22850"
"New entrant CS","2021","Unknown","Project Delivery","Female","150","150","35500","32930"
"New entrant CS","2021","Unknown","Project Delivery","Male","240","240","31630","29000"
"New entrant CS","2021","Unknown","Property","Female","80","80","25220","20880"
"New entrant CS","2021","Unknown","Property","Male","120","120","29790","24500"
"New entrant CS","2021","Unknown","Security","Female","80","80","27360","23540"
"New entrant CS","2021","Unknown","Security","Male","240","230","27970","25540"
"New entrant CS","2021","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Female","2600","2500","30380","27570"
"New entrant CS","2021","Unknown","Unknown","Male","2120","2090","31040","27570"
"New entrant CS","2021","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Analysis","Female","360","350","33600","31810"
"New entrant CS","2021","White","Analysis","Male","350","350","34200","32540"
"New entrant CS","2021","White","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","Female","170","170","33600","33000"
"New entrant CS","2021","White","Commercial","Male","150","150","37710","34670"
"New entrant CS","2021","White","Communications","Female","270","260","31540","26870"
"New entrant CS","2021","White","Communications","Male","250","250","30940","25560"
"New entrant CS","2021","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Female","40","40","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Male","60","60","32900","30350"
"New entrant CS","2021","White","Debt","Female","120","120","20350","20140"
"New entrant CS","2021","White","Debt","Male","120","120","20830","20140"
"New entrant CS","2021","White","Digital, Data & Technology","Female","340","330","38550","35460"
"New entrant CS","2021","White","Digital, Data & Technology","Male","520","520","40620","37300"
"New entrant CS","2021","White","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Female","220","210","33640","29540"
"New entrant CS","2021","White","Finance","Male","170","160","39080","33000"
"New entrant CS","2021","White","Grants Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Grants Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Female","380","360","31990","28000"
"New entrant CS","2021","White","Human Resources","Male","170","160","32880","27810"
"New entrant CS","2021","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Legal","Female","490","470","35740","33550"
"New entrant CS","2021","White","Legal","Male","280","280","38860","38000"
"New entrant CS","2021","White","No function","Female","6300","6000","28330","24300"
"New entrant CS","2021","White","No function","Male","4410","4320","30120","25850"
"New entrant CS","2021","White","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Project Delivery","Female","530","510","35170","33000"
"New entrant CS","2021","White","Project Delivery","Male","670","670","38140","35000"
"New entrant CS","2021","White","Property","Female","190","190","28500","25070"
"New entrant CS","2021","White","Property","Male","300","290","32900","30000"
"New entrant CS","2021","White","Security","Female","130","130","25200","23230"
"New entrant CS","2021","White","Security","Male","340","340","27070","23540"
"New entrant CS","2021","White","Unknown","Female","7590","7350","26830","27570"
"New entrant CS","2021","White","Unknown","Male","5590","5550","27030","27570"
"New entrant CS","2021","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","Female","70","70","32170","30710"
"New entrant CS","2022","Asian","Analysis","Male","70","70","32900","30710"
"New entrant CS","2022","Asian","Commercial","Female","40","40","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Male","30","30","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Female","80","80","27150","26590"
"New entrant CS","2022","Asian","Communications","Male","110","110","27300","26590"
"New entrant CS","2022","Asian","Counter Fraud","Female","90","90","27110","25110"
"New entrant CS","2022","Asian","Counter Fraud","Male","80","80","27510","26590"
"New entrant CS","2022","Asian","Debt","Female","80","80","21390","21250"
"New entrant CS","2022","Asian","Debt","Male","80","80","21730","21250"
"New entrant CS","2022","Asian","Digital, Data & Technology","Female","120","120","37190","34260"
"New entrant CS","2022","Asian","Digital, Data & Technology","Male","170","170","40020","36920"
"New entrant CS","2022","Asian","Finance","Female","60","60","31880","29270"
"New entrant CS","2022","Asian","Finance","Male","70","60","34820","33300"
"New entrant CS","2022","Asian","Grants Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Female","70","70","32330","28000"
"New entrant CS","2022","Asian","Human Resources","Male","30","30","[c]","[c]"
"New entrant CS","2022","Asian","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Female","130","130","36430","31560"
"New entrant CS","2022","Asian","Legal","Male","50","50","39490","38000"
"New entrant CS","2022","Asian","No function","Female","1690","1610","28300","27570"
"New entrant CS","2022","Asian","No function","Male","1410","1370","28270","27570"
"New entrant CS","2022","Asian","Project Delivery","Female","60","60","35950","32000"
"New entrant CS","2022","Asian","Project Delivery","Male","80","80","37590","33120"
"New entrant CS","2022","Asian","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Female","190","180","28470","27570"
"New entrant CS","2022","Asian","Unknown","Male","170","160","29200","27570"
"New entrant CS","2022","Black","Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","Female","40","30","[c]","[c]"
"New entrant CS","2022","Black","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","Female","30","30","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","Male","30","30","[c]","[c]"
"New entrant CS","2022","Black","Debt","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Debt","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Female","60","60","38190","33640"
"New entrant CS","2022","Black","Digital, Data & Technology","Male","100","90","36870","35900"
"New entrant CS","2022","Black","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Grants Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Grants Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Female","50","40","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","Female","60","60","33160","26950"
"New entrant CS","2022","Black","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","Female","1240","1190","28960","27680"
"New entrant CS","2022","Black","No function","Male","650","640","29630","28140"
"New entrant CS","2022","Black","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Male","30","30","[c]","[c]"
"New entrant CS","2022","Black","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Female","90","90","31260","28650"
"New entrant CS","2022","Black","Unknown","Male","50","50","[c]","[c]"
"New entrant CS","2022","Mixed","Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Debt","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Debt","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Digital, Data & Technology","Female","40","40","[c]","[c]"
"New entrant CS","2022","Mixed","Digital, Data & Technology","Male","30","30","[c]","[c]"
"New entrant CS","2022","Mixed","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Grants Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Grants Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Human Resources","Female","40","40","[c]","[c]"
"New entrant CS","2022","Mixed","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Internal Audit","Male","[c]","[c]","[c]","[c]"
