"Status","Year","Region_ITL2","Organisation","Disability","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Cornwall and Isles of Scilly","Animal and Plant Health Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Animal and Plant Health Agency","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Animal and Plant Health Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Centre for Environment, Fisheries and Aquaculture Science","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Centre for Environment, Fisheries and Aquaculture Science","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Crown Prosecution Service","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Crown Prosecution Service","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Crown Prosecution Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Defence Equipment and Support","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Defence Equipment and Support","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Defence Equipment and Support","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs (excl. agencies)","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Work and Pensions (excl. agencies)","Declared disabled","150","130","25690","27570"
"In post","2021","Cornwall and Isles of Scilly","Department for Work and Pensions (excl. agencies)","Declared non-disabled","590","530","25520","27570"
"In post","2021","Cornwall and Isles of Scilly","Department for Work and Pensions (excl. agencies)","Undeclared","50","40","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Work and Pensions (excl. agencies)","Unknown","40","40","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Driver and Vehicle Standards Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Driver and Vehicle Standards Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Food Standards Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Food Standards Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","HM Courts and Tribunals Service","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","HM Courts and Tribunals Service","Declared non-disabled","60","50","23270","20100"
"In post","2021","Cornwall and Isles of Scilly","HM Courts and Tribunals Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","HM Prison and Probation Service","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","HM Prison and Probation Service","Declared non-disabled","30","30","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","HM Prison and Probation Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Maritime and Coastguard Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Maritime and Coastguard Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Maritime and Coastguard Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Met Office","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Met Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Defence (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Defence (excl. agencies)","Declared non-disabled","320","300","24640","21580"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Defence (excl. agencies)","Undeclared","30","30","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Defence (excl. agencies)","Unknown","80","80","26710","21130"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Housing, Communities and Local Government (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Housing, Communities and Local Government (excl. agencies)","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Housing, Communities and Local Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Justice (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Justice (excl. agencies)","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Public Health England","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Public Health England","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Rural Payments Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Rural Payments Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Valuation Office Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Valuation Office Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Valuation Office Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Valuation Office Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Animal and Plant Health Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Animal and Plant Health Agency","Declared non-disabled","130","120","25300","21050"
"In post","2021","Cumbria","Animal and Plant Health Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Cabinet Office (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Cabinet Office (excl. agencies)","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Crown Prosecution Service","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Crown Prosecution Service","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Defence Equipment and Support","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Defence Equipment and Support","Declared non-disabled","60","60","23910","21310"
"In post","2021","Cumbria","Defence Equipment and Support","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Department for Environment, Food and Rural Affairs (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Department for Environment, Food and Rural Affairs (excl. agencies)","Declared non-disabled","50","40","[c]","[c]"
"In post","2021","Cumbria","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Department for Work and Pensions (excl. agencies)","Declared disabled","40","40","[c]","[c]"
"In post","2021","Cumbria","Department for Work and Pensions (excl. agencies)","Declared non-disabled","200","170","26470","27570"
"In post","2021","Cumbria","Department for Work and Pensions (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Driver and Vehicle Standards Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Driver and Vehicle Standards Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Driver and Vehicle Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Food Standards Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Food Standards Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Health and Safety Executive","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Health and Safety Executive","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Health and Safety Executive","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","HM Courts and Tribunals Service","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","HM Courts and Tribunals Service","Declared non-disabled","70","60","24160","20800"
"In post","2021","Cumbria","HM Courts and Tribunals Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","HM Prison and Probation Service","Declared disabled","30","30","[c]","[c]"
"In post","2021","Cumbria","HM Prison and Probation Service","Declared non-disabled","230","220","28680","27380"
"In post","2021","Cumbria","HM Prison and Probation Service","Undeclared","30","30","[c]","[c]"
"In post","2021","Cumbria","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Ministry of Defence (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Ministry of Defence (excl. agencies)","Declared non-disabled","80","70","28900","24610"
"In post","2021","Cumbria","Ministry of Defence (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Ministry of Justice (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Ministry of Justice (excl. agencies)","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Public Health England","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Public Health England","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Rural Payments Agency","Declared disabled","80","70","25190","21050"
"In post","2021","Cumbria","Rural Payments Agency","Declared non-disabled","670","600","24800","21050"
"In post","2021","Cumbria","Rural Payments Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Rural Payments Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Submarine Delivery Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Submarine Delivery Agency","Declared non-disabled","120","120","42770","41370"
"In post","2021","Cumbria","Submarine Delivery Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Advisory, Conciliation and Arbitration Service","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Advisory, Conciliation and Arbitration Service","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Advisory, Conciliation and Arbitration Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Advisory, Conciliation and Arbitration Service","Unknown","80","70","29110","30950"
"In post","2021","Derbyshire and Nottinghamshire","Animal and Plant Health Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Animal and Plant Health Agency","Declared non-disabled","30","30","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Cabinet Office (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Cabinet Office (excl. agencies)","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Crown Commercial Service","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Crown Commercial Service","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
