"Status","Year","Profession_of_post","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Legal","Counter Fraud","Merseyside","40","40","[c]","[c]"
"In post","2022","Legal","Counter Fraud","Northern Ireland","160","150","31210","28920"
"In post","2022","Legal","Counter Fraud","Northumberland, and Tyne and Wear","170","170","31030","28570"
"In post","2022","Legal","Counter Fraud","Outer London - South","350","340","38210","37610"
"In post","2022","Legal","Counter Fraud","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Counter Fraud","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Counter Fraud","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Counter Fraud","West Central Scotland","190","180","31440","28920"
"In post","2022","Legal","Counter Fraud","West Midlands","180","170","32220","33080"
"In post","2022","Legal","Counter Fraud","West Yorkshire","210","200","32880","31000"
"In post","2022","Legal","Digital, Data & Technology","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Bedfordshire and Hertfordshire","100","90","57120","60710"
"In post","2022","Legal","Legal","Berkshire, Buckinghamshire and Oxfordshire","120","100","52960","53430"
"In post","2022","Legal","Legal","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Derbyshire and Nottinghamshire","180","160","50030","49580"
"In post","2022","Legal","Legal","Devon","80","80","48700","49930"
"In post","2022","Legal","Legal","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","East Anglia","70","60","49890","51470"
"In post","2022","Legal","Legal","East Wales","220","200","51270","52510"
"In post","2022","Legal","Legal","East Yorkshire and Northern Lincolnshire","50","40","[c]","[c]"
"In post","2022","Legal","Legal","Eastern Scotland","310","300","52730","53490"
"In post","2022","Legal","Legal","Essex","110","100","53540","53050"
"In post","2022","Legal","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","230","210","51680","51960"
"In post","2022","Legal","Legal","Greater Manchester","310","280","51110","52080"
"In post","2022","Legal","Legal","Hampshire and Isle of Wight","150","140","55670","54390"
"In post","2022","Legal","Legal","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Highlands and Islands","30","30","[c]","[c]"
"In post","2022","Legal","Legal","Inner London - East","500","480","61110","62120"
"In post","2022","Legal","Legal","Inner London - West","2950","2750","60020","61000"
"In post","2022","Legal","Legal","Kent","60","60","55370","53050"
"In post","2022","Legal","Legal","Lancashire","120","110","51630","54200"
"In post","2022","Legal","Legal","Leicestershire, Rutland and Northamptonshire","100","90","50620","51470"
"In post","2022","Legal","Legal","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Merseyside","210","200","50250","51070"
"In post","2022","Legal","Legal","North Eastern Scotland","40","40","[c]","[c]"
"In post","2022","Legal","Legal","North Yorkshire","40","40","[c]","[c]"
"In post","2022","Legal","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Northumberland, and Tyne and Wear","120","110","51310","51470"
"In post","2022","Legal","Legal","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Outer London - South","80","70","64020","66280"
"In post","2022","Legal","Legal","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Shropshire and Staffordshire","50","50","54290","55610"
"In post","2022","Legal","Legal","South Yorkshire","60","50","50330","51470"
"In post","2022","Legal","Legal","Southern Scotland","110","100","53130","53490"
"In post","2022","Legal","Legal","Surrey, East and West Sussex","110","100","55640","56560"
"In post","2022","Legal","Legal","Tees Valley and Durham","90","80","50380","50630"
"In post","2022","Legal","Legal","West Central Scotland","330","310","54990","53490"
"In post","2022","Legal","Legal","West Midlands","330","310","52440","51470"
"In post","2022","Legal","Legal","West Wales and The Valleys","70","60","51860","55090"
"In post","2022","Legal","Legal","West Yorkshire","320","300","51790","50500"
"In post","2022","Legal","No function","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","No function","Berkshire, Buckinghamshire and Oxfordshire","40","30","[c]","[c]"
"In post","2022","Legal","No function","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","No function","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Legal","No function","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Legal","No function","Derbyshire and Nottinghamshire","40","30","[c]","[c]"
"In post","2022","Legal","No function","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Legal","No function","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Legal","No function","East Anglia","40","30","[c]","[c]"
"In post","2022","Legal","No function","East Wales","40","40","[c]","[c]"
"In post","2022","Legal","No function","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","No function","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Legal","No function","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Legal","No function","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","43250","44480"
"In post","2022","Legal","No function","Greater Manchester","60","50","42240","43610"
"In post","2022","Legal","No function","Hampshire and Isle of Wight","30","30","[c]","[c]"
"In post","2022","Legal","No function","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","No function","Inner London - East","60","60","45470","45370"
"In post","2022","Legal","No function","Inner London - West","240","220","54000","57540"
"In post","2022","Legal","No function","Kent","30","30","[c]","[c]"
"In post","2022","Legal","No function","Lancashire","30","30","[c]","[c]"
"In post","2022","Legal","No function","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","No function","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","No function","Merseyside","40","40","[c]","[c]"
"In post","2022","Legal","No function","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","No function","Northumberland, and Tyne and Wear","40","40","[c]","[c]"
"In post","2022","Legal","No function","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Legal","No function","Outer London - South","50","40","[c]","[c]"
"In post","2022","Legal","No function","Outer London - West and North West","40","40","[c]","[c]"
"In post","2022","Legal","No function","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","No function","South Yorkshire","30","30","[c]","[c]"
"In post","2022","Legal","No function","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Legal","No function","Tees Valley and Durham","40","40","[c]","[c]"
"In post","2022","Legal","No function","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Legal","No function","West Midlands","70","70","42040","41840"
"In post","2022","Legal","No function","West Wales and The Valleys","50","40","[c]","[c]"
"In post","2022","Legal","No function","West Yorkshire","60","60","39910","38590"
"In post","2022","Legal","Project Delivery","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","East Wales","160","150","57270","61440"
"In post","2022","Legal","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Analysis","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Analysis","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Digital, Data & Technology","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","No function","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","No function","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","No function","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","No function","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","No function","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","No function","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","No function","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","No function","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","No function","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","No function","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","No function","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","No function","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","No function","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","No function","Inner London - East","190","170","75120","73250"
"In post","2022","Medicine","No function","Inner London - West","40","40","[c]","[c]"
"In post","2022","Medicine","No function","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","No function","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","No function","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","No function","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","No function","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","No function","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","No function","Outer London - West and North West","60","50","99340","100620"
"In post","2022","Medicine","No function","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","No function","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","No function","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","No function","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","No function","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","No function","West Wales and The Valleys","50","40","78170","86300"
"In post","2022","Medicine","No function","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Project Delivery","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Unknown","Berkshire, Buckinghamshire and Oxfordshire","110","90","49040","39630"
"In post","2022","Medicine","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
