"Status","Year","Region_ITL3","Disability","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Leicestershire CC and Rutland","Declared non-disabled","1380","1290","29250","26810"
"In post","2021","Leicestershire CC and Rutland","Undeclared","190","180","29540","31180"
"In post","2021","Leicestershire CC and Rutland","Unknown","250","240","28350","25300"
"In post","2021","Lewisham and Southwark","Declared disabled","170","160","32700","31060"
"In post","2021","Lewisham and Southwark","Declared non-disabled","980","940","33200","31060"
"In post","2021","Lewisham and Southwark","Undeclared","150","130","33050","32740"
"In post","2021","Lewisham and Southwark","Unknown","90","90","44110","31060"
"In post","2021","Lincolnshire","Declared disabled","390","360","28200","27570"
"In post","2021","Lincolnshire","Declared non-disabled","1970","1860","28080","26750"
"In post","2021","Lincolnshire","Undeclared","260","240","29010","27570"
"In post","2021","Lincolnshire","Unknown","210","200","27190","23150"
"In post","2021","Lisburn and Castlereagh","Declared disabled","40","40","[c]","[c]"
"In post","2021","Lisburn and Castlereagh","Declared non-disabled","280","260","27700","24890"
"In post","2021","Lisburn and Castlereagh","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Lisburn and Castlereagh","Unknown","60","60","28390","23390"
"In post","2021","Liverpool","Declared disabled","1080","970","28590","25560"
"In post","2021","Liverpool","Declared non-disabled","7230","6680","28680","25040"
"In post","2021","Liverpool","Undeclared","510","470","28970","26560"
"In post","2021","Liverpool","Unknown","1410","1330","31610","25560"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Declared non-disabled","250","240","28970","27570"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Unknown","50","40","26150","26160"
"In post","2021","Luton","Declared disabled","80","70","26210","27370"
"In post","2021","Luton","Declared non-disabled","410","350","26540","27190"
"In post","2021","Luton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Luton","Unknown","40","40","[c]","[c]"
"In post","2021","Manchester","Declared disabled","950","880","32190","28130"
"In post","2021","Manchester","Declared non-disabled","6070","5760","34540","30200"
"In post","2021","Manchester","Undeclared","530","490","32620","31530"
"In post","2021","Manchester","Unknown","1440","1390","32060","29250"
"In post","2021","Medway","Declared disabled","160","150","31190","29290"
"In post","2021","Medway","Declared non-disabled","920","880","30780","29370"
"In post","2021","Medway","Undeclared","150","130","30670","31650"
"In post","2021","Medway","Unknown","190","180","32580","30400"
"In post","2021","Merton, Kingston upon Thames and Sutton","Declared disabled","70","60","30370","31060"
"In post","2021","Merton, Kingston upon Thames and Sutton","Declared non-disabled","450","420","30850","31060"
"In post","2021","Merton, Kingston upon Thames and Sutton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Merton, Kingston upon Thames and Sutton","Unknown","120","120","32850","31060"
"In post","2021","Mid and East Antrim","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Mid and East Antrim","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Mid Kent","Declared disabled","110","100","29540","29290"
"In post","2021","Mid Kent","Declared non-disabled","640","600","30150","29290"
"In post","2021","Mid Kent","Undeclared","70","70","31520","31050"
"In post","2021","Mid Kent","Unknown","60","60","31620","28130"
"In post","2021","Mid Lancashire","Declared disabled","770","680","26510","24920"
"In post","2021","Mid Lancashire","Declared non-disabled","3600","3230","28100","25560"
"In post","2021","Mid Lancashire","Undeclared","400","370","27710","25560"
"In post","2021","Mid Lancashire","Unknown","830","750","25410","22350"
"In post","2021","Milton Keynes","Declared disabled","210","200","30500","27570"
"In post","2021","Milton Keynes","Declared non-disabled","1620","1550","33330","29040"
"In post","2021","Milton Keynes","Undeclared","130","120","33030","31420"
"In post","2021","Milton Keynes","Unknown","250","250","28090","26700"
"In post","2021","Monmouthshire and Newport","Declared disabled","440","410","32240","29540"
"In post","2021","Monmouthshire and Newport","Declared non-disabled","3340","3080","35040","30170"
"In post","2021","Monmouthshire and Newport","Undeclared","130","120","32220","29540"
"In post","2021","Monmouthshire and Newport","Unknown","1700","1640","31850","29540"
"In post","2021","Na h-Eileanan Siar","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Na h-Eileanan Siar","Declared non-disabled","140","130","26010","22230"
"In post","2021","Na h-Eileanan Siar","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Na h-Eileanan Siar","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Newry, Mourne and Down","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Newry, Mourne and Down","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","Newry, Mourne and Down","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Newry, Mourne and Down","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","North and North East Lincolnshire","Declared disabled","90","80","25980","27570"
"In post","2021","North and North East Lincolnshire","Declared non-disabled","630","550","25970","26750"
"In post","2021","North and North East Lincolnshire","Undeclared","40","30","[c]","[c]"
"In post","2021","North and North East Lincolnshire","Unknown","60","60","23520","21430"
"In post","2021","North and West Norfolk","Declared disabled","110","100","28630","27570"
"In post","2021","North and West Norfolk","Declared non-disabled","700","650","27930","27260"
"In post","2021","North and West Norfolk","Undeclared","50","50","29400","31650"
"In post","2021","North and West Norfolk","Unknown","60","60","26840","24810"
"In post","2021","North Hampshire","Declared disabled","120","110","28910","27570"
"In post","2021","North Hampshire","Declared non-disabled","720","680","32610","27570"
"In post","2021","North Hampshire","Undeclared","70","70","38170","32930"
"In post","2021","North Hampshire","Unknown","120","110","34440","27950"
"In post","2021","North Lanarkshire","Declared disabled","280","230","25410","21440"
"In post","2021","North Lanarkshire","Declared non-disabled","1680","1460","25950","21440"
"In post","2021","North Lanarkshire","Undeclared","90","80","25090","21440"
"In post","2021","North Lanarkshire","Unknown","750","680","27100","25560"
"In post","2021","North Northamptonshire","Declared disabled","90","80","25410","27570"
"In post","2021","North Northamptonshire","Declared non-disabled","350","310","25790","27570"
"In post","2021","North Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North Northamptonshire","Unknown","40","40","[c]","[c]"
"In post","2021","North Nottinghamshire","Declared disabled","140","130","28400","27570"
"In post","2021","North Nottinghamshire","Declared non-disabled","660","620","29540","27570"
"In post","2021","North Nottinghamshire","Undeclared","100","90","29570","29870"
"In post","2021","North Nottinghamshire","Unknown","90","90","24440","24440"
"In post","2021","North Yorkshire CC","Declared disabled","180","170","28620","27570"
"In post","2021","North Yorkshire CC","Declared non-disabled","1380","1310","29670","27570"
"In post","2021","North Yorkshire CC","Undeclared","130","120","28740","26680"
"In post","2021","North Yorkshire CC","Unknown","250","240","30420","27570"
"In post","2021","Northumberland","Declared disabled","50","50","28210","27570"
"In post","2021","Northumberland","Declared non-disabled","300","260","28390","27570"
"In post","2021","Northumberland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Norwich and East Norfolk","Declared disabled","230","200","28290","27570"
"In post","2021","Norwich and East Norfolk","Declared non-disabled","1250","1120","28800","27570"
"In post","2021","Norwich and East Norfolk","Undeclared","90","80","30300","27570"
"In post","2021","Norwich and East Norfolk","Unknown","230","220","34680","28540"
"In post","2021","Nottingham","Declared disabled","910","840","30340","27570"
"In post","2021","Nottingham","Declared non-disabled","4970","4630","32880","28130"
"In post","2021","Nottingham","Undeclared","430","390","31090","29720"
"In post","2021","Nottingham","Unknown","1650","1580","29430","25560"
"In post","2021","Orkney Islands","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Orkney Islands","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Orkney Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Declared disabled","220","220","48160","45750"
"In post","2021","Overseas","Declared non-disabled","2570","2560","49430","47490"
"In post","2021","Overseas","Undeclared","160","160","47110","41800"
"In post","2021","Overseas","Unknown","800","790","52670","51870"
"In post","2021","Oxfordshire","Declared disabled","280","260","31790","29530"
"In post","2021","Oxfordshire","Declared non-disabled","1760","1660","30950","28050"
"In post","2021","Oxfordshire","Undeclared","250","240","32520","32040"
"In post","2021","Oxfordshire","Unknown","460","430","36700","30400"
"In post","2021","Perth and Kinross and Stirling","Declared disabled","130","120","31310","30930"
"In post","2021","Perth and Kinross and Stirling","Declared non-disabled","470","440","30480","27570"
"In post","2021","Perth and Kinross and Stirling","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Perth and Kinross and Stirling","Unknown","730","690","31280","30930"
"In post","2021","Peterborough","Declared disabled","210","190","27580","25310"
"In post","2021","Peterborough","Declared non-disabled","1210","1080","28060","25580"
"In post","2021","Peterborough","Undeclared","110","100","29820","27130"
"In post","2021","Peterborough","Unknown","140","130","28780","22350"
"In post","2021","Plymouth","Declared disabled","320","290","28680","27570"
"In post","2021","Plymouth","Declared non-disabled","1990","1840","32100","27570"
"In post","2021","Plymouth","Undeclared","160","150","31330","29600"
"In post","2021","Plymouth","Unknown","630","610","29410","25860"
"In post","2021","Portsmouth","Declared disabled","430","390","28780","27320"
"In post","2021","Portsmouth","Declared non-disabled","2560","2390","31190","27570"
"In post","2021","Portsmouth","Undeclared","260","250","32040","28130"
"In post","2021","Portsmouth","Unknown","660","610","28850","23520"
"In post","2021","Powys","Declared disabled","50","40","[c]","[c]"
"In post","2021","Powys","Declared non-disabled","420","390","29240","27570"
"In post","2021","Powys","Undeclared","40","30","[c]","[c]"
"In post","2021","Powys","Unknown","50","40","[c]","[c]"
"In post","2021","Redbridge and Waltham Forest","Declared disabled","150","130","28740","30330"
"In post","2021","Redbridge and Waltham Forest","Declared non-disabled","760","690","29290","31060"
"In post","2021","Redbridge and Waltham Forest","Undeclared","50","50","28270","30780"
"In post","2021","Redbridge and Waltham Forest","Unknown","90","90","27330","30470"
"In post","2021","Sandwell","Declared disabled","60","60","27790","27570"
"In post","2021","Sandwell","Declared non-disabled","340","310","27180","27570"
"In post","2021","Sandwell","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Borders","Declared disabled","40","40","[c]","[c]"
"In post","2021","Scottish Borders","Declared non-disabled","270","250","30400","27570"
"In post","2021","Scottish Borders","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Borders","Unknown","160","140","27780","24110"
"In post","2021","Sefton","Declared disabled","640","570","28400","25560"
"In post","2021","Sefton","Declared non-disabled","3980","3630","29980","27280"
"In post","2021","Sefton","Undeclared","250","220","32280","27570"
"In post","2021","Sefton","Unknown","1190","1080","25490","21440"
"In post","2021","Sheffield","Declared disabled","820","730","31700","27570"
"In post","2021","Sheffield","Declared non-disabled","5130","4720","33370","29360"
"In post","2021","Sheffield","Undeclared","340","320","33730","30840"
"In post","2021","Sheffield","Unknown","640","620","33490","29360"
"In post","2021","Shetland Islands","Declared disabled","[c]","[c]","[c]","[c]"
