"Status","Year","Sex","Organisation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Female","Department for International Trade","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for International Trade","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for International Trade","Overseas","40","40","[c]","[c]"
"In post","2021","Female","Department for International Trade","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for International Trade","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for International Trade","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for International Trade","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for International Trade","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Transport (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Transport (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Transport (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Transport (excl. agencies)","Hampshire and Isle of Wight","40","30","[c]","[c]"
"In post","2021","Female","Department for Transport (excl. agencies)","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Transport (excl. agencies)","Inner London - West","1330","1290","47450","43360"
"In post","2021","Female","Department for Transport (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Transport (excl. agencies)","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Transport (excl. agencies)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Transport (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Transport (excl. agencies)","Surrey, East and West Sussex","70","60","33750","31210"
"In post","2021","Female","Department for Transport (excl. agencies)","West Midlands","40","30","[c]","[c]"
"In post","2021","Female","Department for Transport (excl. agencies)","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Transport (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Work and Pensions (excl. agencies)","Bedfordshire and Hertfordshire","750","660","28760","29290"
"In post","2021","Female","Department for Work and Pensions (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","800","710","28410","27570"
"In post","2021","Female","Department for Work and Pensions (excl. agencies)","Cheshire","630","550","25490","27570"
"In post","2021","Female","Department for Work and Pensions (excl. agencies)","Cornwall and Isles of Scilly","570","490","25360","27570"
"In post","2021","Female","Department for Work and Pensions (excl. agencies)","Cumbria","200","170","26760","27570"
"In post","2021","Female","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","1540","1320","26000","27570"
"In post","2021","Female","Department for Work and Pensions (excl. agencies)","Devon","1390","1130","25290","27570"
"In post","2021","Female","Department for Work and Pensions (excl. agencies)","Dorset and Somerset","630","520","26570","27570"
"In post","2021","Female","Department for Work and Pensions (excl. agencies)","East Anglia","1180","990","26590","27570"
"In post","2021","Female","Department for Work and Pensions (excl. agencies)","East Wales","1460","1270","25960","27570"
"In post","2021","Female","Department for Work and Pensions (excl. agencies)","East Yorkshire and Northern Lincolnshire","840","680","25730","27570"
"In post","2021","Female","Department for Work and Pensions (excl. agencies)","Eastern Scotland","2250","1940","25020","27570"
"In post","2021","Female","Department for Work and Pensions (excl. agencies)","Essex","1150","1010","28820","29290"
"In post","2021","Female","Department for Work and Pensions (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","1260","1060","26780","27570"
"In post","2021","Female","Department for Work and Pensions (excl. agencies)","Greater Manchester","3190","2810","26290","27570"
"In post","2021","Female","Department for Work and Pensions (excl. agencies)","Hampshire and Isle of Wight","930","770","26090","27570"
"In post","2021","Female","Department for Work and Pensions (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","650","540","25290","27570"
"In post","2021","Female","Department for Work and Pensions (excl. agencies)","Highlands and Islands","340","290","25970","27570"
"In post","2021","Female","Department for Work and Pensions (excl. agencies)","Inner London - East","1840","1670","29840","31060"
"In post","2021","Female","Department for Work and Pensions (excl. agencies)","Inner London - West","1530","1440","41400","36650"
"In post","2021","Female","Department for Work and Pensions (excl. agencies)","Kent","1170","1070","28900","29290"
"In post","2021","Female","Department for Work and Pensions (excl. agencies)","Lancashire","4780","4150","26850","27570"
"In post","2021","Female","Department for Work and Pensions (excl. agencies)","Leicestershire, Rutland and Northamptonshire","1060","910","25570","27570"
"In post","2021","Female","Department for Work and Pensions (excl. agencies)","Lincolnshire","390","330","26110","27570"
"In post","2021","Female","Department for Work and Pensions (excl. agencies)","Merseyside","2530","2100","25590","27570"
"In post","2021","Female","Department for Work and Pensions (excl. agencies)","North Eastern Scotland","170","140","26450","27570"
"In post","2021","Female","Department for Work and Pensions (excl. agencies)","North Yorkshire","270","230","27500","27570"
"In post","2021","Female","Department for Work and Pensions (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Work and Pensions (excl. agencies)","Northumberland and Tyne and Wear","4430","3760","26840","27570"
"In post","2021","Female","Department for Work and Pensions (excl. agencies)","Outer London - East and North East","1300","1160","30080","31060"
"In post","2021","Female","Department for Work and Pensions (excl. agencies)","Outer London - South","590","540","30810","31060"
"In post","2021","Female","Department for Work and Pensions (excl. agencies)","Outer London - West and North West","1170","1070","30800","31060"
"In post","2021","Female","Department for Work and Pensions (excl. agencies)","Shropshire and Staffordshire","1020","860","26450","27570"
"In post","2021","Female","Department for Work and Pensions (excl. agencies)","South Yorkshire","2160","1820","29040","27570"
"In post","2021","Female","Department for Work and Pensions (excl. agencies)","Southern Scotland","630","530","26090","27570"
"In post","2021","Female","Department for Work and Pensions (excl. agencies)","Surrey, East and West Sussex","1600","1380","26530","27570"
"In post","2021","Female","Department for Work and Pensions (excl. agencies)","Tees Valley and Durham","1610","1350","25080","27570"
"In post","2021","Female","Department for Work and Pensions (excl. agencies)","Unknown","570","520","30000","27570"
"In post","2021","Female","Department for Work and Pensions (excl. agencies)","West Central Scotland","2600","2180","24880","26120"
"In post","2021","Female","Department for Work and Pensions (excl. agencies)","West Midlands","3430","2890","25870","27570"
"In post","2021","Female","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","2330","2000","25390","27570"
"In post","2021","Female","Department for Work and Pensions (excl. agencies)","West Yorkshire","2620","2270","29300","27570"
"In post","2021","Female","Department of Health and Social Care (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department of Health and Social Care (excl. agencies)","Inner London - West","1460","1420","47020","40650"
"In post","2021","Female","Department of Health and Social Care (excl. agencies)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department of Health and Social Care (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department of Health and Social Care (excl. agencies)","West Yorkshire","620","590","41930","36820"
"In post","2021","Female","Disclosure Scotland","West Central Scotland","160","140","28010","24110"
"In post","2021","Female","Driver and Vehicle Licensing Agency","West Wales and The Valleys","3770","3110","24230","21590"
"In post","2021","Female","Driver and Vehicle Standards Agency","Bedfordshire and Hertfordshire","30","30","[c]","[c]"
"In post","2021","Female","Driver and Vehicle Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Driver and Vehicle Standards Agency","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Driver and Vehicle Standards Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Female","Driver and Vehicle Standards Agency","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Female","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","170","160","34000","32180"
"In post","2021","Female","Driver and Vehicle Standards Agency","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Female","Driver and Vehicle Standards Agency","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Female","Driver and Vehicle Standards Agency","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Female","Driver and Vehicle Standards Agency","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Female","Driver and Vehicle Standards Agency","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Driver and Vehicle Standards Agency","Eastern Scotland","40","30","[c]","[c]"
"In post","2021","Female","Driver and Vehicle Standards Agency","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Female","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","170","160","35340","31380"
"In post","2021","Female","Driver and Vehicle Standards Agency","Greater Manchester","60","50","26470","26470"
"In post","2021","Female","Driver and Vehicle Standards Agency","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Female","Driver and Vehicle Standards Agency","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Driver and Vehicle Standards Agency","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Female","Driver and Vehicle Standards Agency","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Female","Driver and Vehicle Standards Agency","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Female","Driver and Vehicle Standards Agency","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Driver and Vehicle Standards Agency","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Driver and Vehicle Standards Agency","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Driver and Vehicle Standards Agency","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Female","Driver and Vehicle Standards Agency","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Driver and Vehicle Standards Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Driver and Vehicle Standards Agency","Northumberland and Tyne and Wear","150","130","25380","21590"
"In post","2021","Female","Driver and Vehicle Standards Agency","Outer London - East and North East","30","30","[c]","[c]"
"In post","2021","Female","Driver and Vehicle Standards Agency","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Female","Driver and Vehicle Standards Agency","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Female","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","40","40","[c]","[c]"
"In post","2021","Female","Driver and Vehicle Standards Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Driver and Vehicle Standards Agency","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Driver and Vehicle Standards Agency","Surrey, East and West Sussex","30","30","[c]","[c]"
