"Status","Year","Function_of_post","Region_ITL3","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","Derby","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Devon CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Devon CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Devon CC","G6/G7","90","90","51750","48080"
"In post","2021","Commercial","Devon CC","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Devon CC","SEO/HEO","90","90","36640","37420"
"In post","2021","Commercial","Dorset CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Dorset CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Dorset CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Dorset CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Dudley","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Durham CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Durham CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Durham CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Merseyside","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Riding of Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Riding of Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Riding of Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Surrey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Sussex CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Enfield","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Essex Haven Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Falkirk","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Falkirk","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Fermanagh and Omagh","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Flintshire and Wrexham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Glasgow City","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Glasgow City","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Glasgow City","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Glasgow City","SEO/HEO","90","90","36720","35140"
"In post","2021","Commercial","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Gloucestershire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester North East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester North East","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester South East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester South East","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester South East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester South East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester South West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester South West","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester South West","G6/G7","50","50","[c]","[c]"
"In post","2021","Commercial","Greater Manchester South West","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester South West","SEO/HEO","60","60","36360","37660"
"In post","2021","Commercial","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Gwynedd","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Gwynedd","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hackney and Newham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hackney and Newham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Haringey and Islington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Harrow and Hillingdon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Harrow and Hillingdon","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Harrow and Hillingdon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Harrow and Hillingdon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hartlepool and Stockton-on-Tees","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hartlepool and Stockton-on-Tees","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hartlepool and Stockton-on-Tees","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Heart of Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Heart of Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Herefordshire, County of","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Herefordshire, County of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hertfordshire","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hounslow and Richmond upon Thames","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hounslow and Richmond upon Thames","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hounslow and Richmond upon Thames","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hounslow and Richmond upon Thames","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inverclyde, East Renfrewshire and Renfrewshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inverclyde, East Renfrewshire and Renfrewshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Isle of Anglesey","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Isle of Anglesey","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Isle of Anglesey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kent Thames Gateway","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kent Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kingston upon Hull, City of","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kingston upon Hull, City of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kingston upon Hull, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lambeth","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lambeth","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lambeth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lambeth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lancaster and Wyre","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lancaster and Wyre","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lancaster and Wyre","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leeds","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leeds","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leeds","G6/G7","70","70","58710","55700"
"In post","2021","Commercial","Leeds","SCS","30","30","[c]","[c]"
"In post","2021","Commercial","Leeds","SEO/HEO","130","130","35030","36250"
"In post","2021","Commercial","Leeds","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicester","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicestershire CC and Rutland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicestershire CC and Rutland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicestershire CC and Rutland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicestershire CC and Rutland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lewisham and Southwark","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lewisham and Southwark","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lisburn and Castlereagh","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lisburn and Castlereagh","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Liverpool","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Liverpool","EO","30","30","[c]","[c]"
"In post","2021","Commercial","Liverpool","G6/G7","80","80","56790","51190"
"In post","2021","Commercial","Liverpool","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Liverpool","SEO/HEO","150","140","33340","34800"
"In post","2021","Commercial","Luton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Manchester","G6/G7","50","50","[c]","[c]"
"In post","2021","Commercial","Manchester","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Manchester","SEO/HEO","80","70","36640","36600"
"In post","2021","Commercial","Medway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Medway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mid Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mid Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mid Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Milton Keynes","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Milton Keynes","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Milton Keynes","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Milton Keynes","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Milton Keynes","SEO/HEO","40","40","[c]","[c]"
"In post","2021","Commercial","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Monmouthshire and Newport","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Monmouthshire and Newport","G6/G7","30","30","[c]","[c]"
"In post","2021","Commercial","Monmouthshire and Newport","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Monmouthshire and Newport","SEO/HEO","60","60","32330","31180"
"In post","2021","Commercial","North and West Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North and West Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Hampshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Hampshire","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Lanarkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Yorkshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Yorkshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Yorkshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northumberland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northumberland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Norwich and East Norfolk","G6/G7","40","40","[c]","[c]"
"In post","2021","Commercial","Norwich and East Norfolk","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Norwich and East Norfolk","SEO/HEO","90","80","34990","34800"
"In post","2021","Commercial","Nottingham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Nottingham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Nottingham","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Overseas","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Perth and Kinross and Stirling","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Perth and Kinross and Stirling","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Perth and Kinross and Stirling","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Peterborough","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Peterborough","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Peterborough","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Peterborough","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Plymouth","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Plymouth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Portsmouth","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Portsmouth","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Portsmouth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Portsmouth","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Portsmouth","SEO/HEO","50","50","[c]","[c]"
"In post","2021","Commercial","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Powys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Powys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Sefton","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Sefton","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Sefton","G6/G7","[c]","[c]","[c]","[c]"
