"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Tax","North West (England)","190","180","29040","25560"
"In post","2021","Asian","Tax","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Tax","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Tax","Scotland","30","30","[c]","[c]"
"In post","2021","Asian","Tax","South East (England)","30","30","[c]","[c]"
"In post","2021","Asian","Tax","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Tax","Wales","60","50","24910","22850"
"In post","2021","Asian","Tax","West Midlands (England)","250","240","31240","31810"
"In post","2021","Asian","Tax","Yorkshire and The Humber","200","190","28980","25560"
"In post","2021","Asian","Unknown","East Midlands (England)","630","550","24820","26840"
"In post","2021","Asian","Unknown","East of England","360","320","28050","27570"
"In post","2021","Asian","Unknown","London","3040","2800","34110","31060"
"In post","2021","Asian","Unknown","North East (England)","170","160","27740","21010"
"In post","2021","Asian","Unknown","North West (England)","1100","1000","25710","27570"
"In post","2021","Asian","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Overseas","30","30","[c]","[c]"
"In post","2021","Asian","Unknown","Scotland","230","210","30620","27570"
"In post","2021","Asian","Unknown","South East (England)","420","370","28100","29050"
"In post","2021","Asian","Unknown","South West (England)","90","80","28230","27570"
"In post","2021","Asian","Unknown","Unknown","150","140","28840","27570"
"In post","2021","Asian","Unknown","Wales","80","80","26140","27570"
"In post","2021","Asian","Unknown","West Midlands (England)","1370","1240","25600","27570"
"In post","2021","Asian","Unknown","Yorkshire and The Humber","810","740","26780","27570"
"In post","2021","Asian","Veterinarian","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","London","100","100","40140","37770"
"In post","2021","Black","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","London","100","100","39250","37150"
"In post","2021","Black","Communications","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Black","Corporate Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Black","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Corporate Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Corporate Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Corporate Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Corporate Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Corporate Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Black","Corporate Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data and Technology","London","270","260","42300","40170"
"In post","2021","Black","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data and Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Black","Economics","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Black","Economics","London","50","50","37890","33570"
"In post","2021","Black","Economics","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Economics","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Economics","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Economics","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Black","Economics","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Economics","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Economics","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Economics","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Black","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Economics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Black","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Black","Finance","London","270","270","41020","38650"
"In post","2021","Black","Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Black","Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Black","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","London","230","220","38750","35050"
"In post","2021","Black","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inspector of Education and Training","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inspector of Education and Training","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inspector of Education and Training","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inspector of Education and Training","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inspector of Education and Training","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inspector of Education and Training","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inspector of Education and Training","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Black","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Black","Intelligence Analysis","London","50","50","34180","30840"
"In post","2021","Black","Intelligence Analysis","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Intelligence Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Black","Intelligence Analysis","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Intelligence Analysis","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Black","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
