"Status","Year","Region_ITL3","Region_ITL2","Disability","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Gwynedd","West Wales and The Valleys","Declared non-disabled","590","540","25250","21050"
"In post","2021","Gwynedd","West Wales and The Valleys","Undeclared","40","40","[c]","[c]"
"In post","2021","Gwynedd","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Hackney and Newham","Inner London - East","Declared disabled","440","400","32960","31060"
"In post","2021","Hackney and Newham","Inner London - East","Declared non-disabled","2050","1900","34530","31060"
"In post","2021","Hackney and Newham","Inner London - East","Undeclared","130","120","34990","31060"
"In post","2021","Hackney and Newham","Inner London - East","Unknown","430","410","36440","34100"
"In post","2021","Haringey and Islington","Inner London - East","Declared disabled","180","170","32360","31060"
"In post","2021","Haringey and Islington","Inner London - East","Declared non-disabled","920","870","31590","31060"
"In post","2021","Haringey and Islington","Inner London - East","Undeclared","160","150","32150","33030"
"In post","2021","Haringey and Islington","Inner London - East","Unknown","250","250","27830","30220"
"In post","2021","Harrow and Hillingdon","Outer London - West and North West","Declared disabled","360","310","31360","30410"
"In post","2021","Harrow and Hillingdon","Outer London - West and North West","Declared non-disabled","2620","2360","31250","29380"
"In post","2021","Harrow and Hillingdon","Outer London - West and North West","Undeclared","210","190","32520","30410"
"In post","2021","Harrow and Hillingdon","Outer London - West and North West","Unknown","220","210","28600","28650"
"In post","2021","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","Declared disabled","230","200","26900","27570"
"In post","2021","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","Declared non-disabled","1070","970","27070","27380"
"In post","2021","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","Undeclared","160","150","29820","31530"
"In post","2021","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","Unknown","90","90","25660","24920"
"In post","2021","Heart of Essex","Essex","Declared disabled","120","110","31730","29290"
"In post","2021","Heart of Essex","Essex","Declared non-disabled","760","710","32610","29310"
"In post","2021","Heart of Essex","Essex","Undeclared","90","80","31840","29810"
"In post","2021","Heart of Essex","Essex","Unknown","150","150","29170","26470"
"In post","2021","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","Declared disabled","30","30","[c]","[c]"
"In post","2021","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","Declared non-disabled","290","280","27450","26670"
"In post","2021","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","Unknown","90","90","28320","24610"
"In post","2021","Hertfordshire","Bedfordshire and Hertfordshire","Declared disabled","280","260","32730","30000"
"In post","2021","Hertfordshire","Bedfordshire and Hertfordshire","Declared non-disabled","1840","1720","34560","30750"
"In post","2021","Hertfordshire","Bedfordshire and Hertfordshire","Undeclared","140","130","34900","31040"
"In post","2021","Hertfordshire","Bedfordshire and Hertfordshire","Unknown","460","450","36870","33090"
"In post","2021","Hounslow and Richmond upon Thames","Outer London - West and North West","Declared disabled","260","240","31750","31060"
"In post","2021","Hounslow and Richmond upon Thames","Outer London - West and North West","Declared non-disabled","1990","1880","32570","31060"
"In post","2021","Hounslow and Richmond upon Thames","Outer London - West and North West","Undeclared","200","190","33960","33090"
"In post","2021","Hounslow and Richmond upon Thames","Outer London - West and North West","Unknown","410","390","32770","30720"
"In post","2021","Inverclyde, East Renfrewshire and Renfrewshire","West Central Scotland","Declared disabled","110","90","28810","27570"
"In post","2021","Inverclyde, East Renfrewshire and Renfrewshire","West Central Scotland","Declared non-disabled","600","550","29250","27570"
"In post","2021","Inverclyde, East Renfrewshire and Renfrewshire","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Inverclyde, East Renfrewshire and Renfrewshire","West Central Scotland","Unknown","310","280","30260","29350"
"In post","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","Declared disabled","110","100","28640","27570"
"In post","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","Declared non-disabled","770","730","29150","27570"
"In post","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","Unknown","230","210","29410","29030"
"In post","2021","Isle of Anglesey","West Wales and The Valleys","Declared disabled","30","30","[c]","[c]"
"In post","2021","Isle of Anglesey","West Wales and The Valleys","Declared non-disabled","170","160","28310","26670"
"In post","2021","Isle of Anglesey","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Isle of Anglesey","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Isle of Wight","Hampshire and Isle of Wight","Declared disabled","120","110","27360","26680"
"In post","2021","Isle of Wight","Hampshire and Isle of Wight","Declared non-disabled","540","500","26760","25830"
"In post","2021","Isle of Wight","Hampshire and Isle of Wight","Undeclared","220","200","29530","31650"
"In post","2021","Isle of Wight","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","Declared disabled","80","80","31750","31060"
"In post","2021","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","Declared non-disabled","600","580","32700","31060"
"In post","2021","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","Undeclared","90","80","35550","34940"
"In post","2021","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","Unknown","80","80","30150","31060"
"In post","2021","Kent Thames Gateway","Kent","Declared disabled","180","170","29790","29290"
"In post","2021","Kent Thames Gateway","Kent","Declared non-disabled","1010","960","30520","30400"
"In post","2021","Kent Thames Gateway","Kent","Undeclared","230","210","30680","31650"
"In post","2021","Kent Thames Gateway","Kent","Unknown","180","180","27800","29120"
"In post","2021","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","Declared disabled","250","210","26740","27130"
"In post","2021","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","Declared non-disabled","1400","1260","28170","27350"
"In post","2021","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","Undeclared","160","150","31100","31650"
"In post","2021","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","Unknown","190","180","25580","23990"
"In post","2021","Lambeth","Inner London - East","Declared disabled","270","250","36890","32090"
"In post","2021","Lambeth","Inner London - East","Declared non-disabled","2460","2310","43690","38890"
"In post","2021","Lambeth","Inner London - East","Undeclared","270","240","44360","38590"
"In post","2021","Lambeth","Inner London - East","Unknown","1390","1340","44740","40170"
"In post","2021","Lancaster and Wyre","Lancashire","Declared disabled","120","110","27690","26780"
"In post","2021","Lancaster and Wyre","Lancashire","Declared non-disabled","720","670","29190","26780"
"In post","2021","Lancaster and Wyre","Lancashire","Undeclared","100","90","29240","27630"
"In post","2021","Lancaster and Wyre","Lancashire","Unknown","110","110","24860","26510"
"In post","2021","Leeds","West Yorkshire","Declared disabled","1100","1020","31970","27570"
"In post","2021","Leeds","West Yorkshire","Declared non-disabled","7190","6710","33550","29650"
"In post","2021","Leeds","West Yorkshire","Undeclared","550","520","32360","31650"
"In post","2021","Leeds","West Yorkshire","Unknown","2570","2490","32550","27570"
"In post","2021","Leicester","Leicestershire, Rutland and Northamptonshire","Declared disabled","300","270","25450","22350"
"In post","2021","Leicester","Leicestershire, Rutland and Northamptonshire","Declared non-disabled","1750","1570","27460","27130"
"In post","2021","Leicester","Leicestershire, Rutland and Northamptonshire","Undeclared","150","130","27170","27570"
"In post","2021","Leicester","Leicestershire, Rutland and Northamptonshire","Unknown","420","380","25260","22350"
"In post","2021","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","Declared disabled","200","180","28540","26850"
"In post","2021","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","Declared non-disabled","1380","1290","29250","26810"
"In post","2021","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","Undeclared","190","180","29540","31180"
"In post","2021","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","Unknown","250","240","28350","25300"
"In post","2021","Lewisham and Southwark","Inner London - East","Declared disabled","170","160","32700","31060"
"In post","2021","Lewisham and Southwark","Inner London - East","Declared non-disabled","980","940","33200","31060"
"In post","2021","Lewisham and Southwark","Inner London - East","Undeclared","150","130","33050","32740"
"In post","2021","Lewisham and Southwark","Inner London - East","Unknown","90","90","44110","31060"
"In post","2021","Lincolnshire","Lincolnshire","Declared disabled","390","360","28200","27570"
"In post","2021","Lincolnshire","Lincolnshire","Declared non-disabled","1970","1860","28080","26750"
"In post","2021","Lincolnshire","Lincolnshire","Undeclared","260","240","29010","27570"
"In post","2021","Lincolnshire","Lincolnshire","Unknown","210","200","27190","23150"
"In post","2021","Lisburn and Castlereagh","Northern Ireland","Declared disabled","40","40","[c]","[c]"
"In post","2021","Lisburn and Castlereagh","Northern Ireland","Declared non-disabled","280","260","27700","24890"
"In post","2021","Lisburn and Castlereagh","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Lisburn and Castlereagh","Northern Ireland","Unknown","60","60","28390","23390"
"In post","2021","Liverpool","Merseyside","Declared disabled","1080","970","28590","25560"
"In post","2021","Liverpool","Merseyside","Declared non-disabled","7230","6680","28680","25040"
"In post","2021","Liverpool","Merseyside","Undeclared","510","470","28970","26560"
"In post","2021","Liverpool","Merseyside","Unknown","1410","1330","31610","25560"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Highlands and Islands","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Highlands and Islands","Declared non-disabled","250","240","28970","27570"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Highlands and Islands","Unknown","50","40","26150","26160"
"In post","2021","Luton","Bedfordshire and Hertfordshire","Declared disabled","80","70","26210","27370"
"In post","2021","Luton","Bedfordshire and Hertfordshire","Declared non-disabled","410","350","26540","27190"
"In post","2021","Luton","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Luton","Bedfordshire and Hertfordshire","Unknown","40","40","[c]","[c]"
"In post","2021","Manchester","Greater Manchester","Declared disabled","950","880","32190","28130"
"In post","2021","Manchester","Greater Manchester","Declared non-disabled","6070","5760","34540","30200"
"In post","2021","Manchester","Greater Manchester","Undeclared","530","490","32620","31530"
"In post","2021","Manchester","Greater Manchester","Unknown","1440","1390","32060","29250"
