"Status","Year","Profession_of_post","Sex","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Digital, Data and Technology","Male","Outer London - South","350","350","51840","46690"
"In post","2021","Digital, Data and Technology","Male","Outer London - West and North West","200","200","44150","43420"
"In post","2021","Digital, Data and Technology","Male","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Male","Shropshire and Staffordshire","160","160","44060","38630"
"In post","2021","Digital, Data and Technology","Male","South Yorkshire","240","230","45010","42420"
"In post","2021","Digital, Data and Technology","Male","Southern Scotland","140","140","40500","38500"
"In post","2021","Digital, Data and Technology","Male","Surrey, East and West Sussex","110","110","38270","35000"
"In post","2021","Digital, Data and Technology","Male","Tees Valley and Durham","70","70","39940","37100"
"In post","2021","Digital, Data and Technology","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Male","West Central Scotland","120","120","36870","33300"
"In post","2021","Digital, Data and Technology","Male","West Midlands","320","310","40510","37050"
"In post","2021","Digital, Data and Technology","Male","West Wales and The Valleys","660","650","41040","39040"
"In post","2021","Digital, Data and Technology","Male","West Yorkshire","200","200","38150","36500"
"In post","2021","Digital, Data and Technology","Unknown","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Female","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Female","East Wales","60","60","35760","29840"
"In post","2021","Economics","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Female","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Female","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Female","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Female","Inner London - East","80","70","55280","55860"
"In post","2021","Economics","Female","Inner London - West","560","540","46900","42470"
"In post","2021","Economics","Female","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Female","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Female","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Female","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Female","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Female","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Female","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Female","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Female","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Female","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Male","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Male","East Wales","100","100","41630","33970"
"In post","2021","Economics","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Male","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Male","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Male","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Male","Inner London - East","130","130","55460","55650"
"In post","2021","Economics","Male","Inner London - West","970","970","46880","42020"
"In post","2021","Economics","Male","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Male","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Male","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Male","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Male","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Male","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Male","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Unknown","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Female","Bedfordshire and Hertfordshire","60","60","42120","37640"
"In post","2021","Finance","Female","Berkshire, Buckinghamshire and Oxfordshire","170","160","36590","33000"
"In post","2021","Finance","Female","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Female","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Female","Derbyshire and Nottinghamshire","90","90","35230","32230"
"In post","2021","Finance","Female","Devon","50","40","[c]","[c]"
"In post","2021","Finance","Female","Dorset and Somerset","30","30","[c]","[c]"
"In post","2021","Finance","Female","East Anglia","80","70","32350","26800"
"In post","2021","Finance","Female","East Wales","210","190","37040","31270"
"In post","2021","Finance","Female","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Female","Eastern Scotland","90","90","35500","30540"
"In post","2021","Finance","Female","Essex","100","80","32370","31810"
"In post","2021","Finance","Female","Gloucestershire, Wiltshire and Bath/Bristol area","660","620","38290","33360"
"In post","2021","Finance","Female","Greater Manchester","140","130","40190","37940"
"In post","2021","Finance","Female","Hampshire and Isle of Wight","240","220","36350","33300"
"In post","2021","Finance","Female","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Female","Inner London - East","170","170","45210","40810"
"In post","2021","Finance","Female","Inner London - West","900","870","47810","43180"
"In post","2021","Finance","Female","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Female","Lancashire","40","40","[c]","[c]"
"In post","2021","Finance","Female","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Female","Merseyside","120","120","33400","29200"
"In post","2021","Finance","Female","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Female","North Yorkshire","80","70","37730","36520"
"In post","2021","Finance","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Female","Northumberland and Tyne and Wear","130","120","36060","31810"
"In post","2021","Finance","Female","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Female","Outer London - South","120","110","45090","41970"
"In post","2021","Finance","Female","Outer London - West and North West","40","40","[c]","[c]"
"In post","2021","Finance","Female","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Female","Shropshire and Staffordshire","100","90","40440","38630"
"In post","2021","Finance","Female","South Yorkshire","80","70","38000","35070"
"In post","2021","Finance","Female","Southern Scotland","60","60","36640","33930"
"In post","2021","Finance","Female","Surrey, East and West Sussex","120","110","33030","31210"
"In post","2021","Finance","Female","Tees Valley and Durham","80","70","37310","31080"
"In post","2021","Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Female","West Central Scotland","350","270","23890","21440"
"In post","2021","Finance","Female","West Midlands","180","180","40780","37100"
"In post","2021","Finance","Female","West Wales and The Valleys","200","190","34780","30730"
"In post","2021","Finance","Female","West Yorkshire","310","270","30800","25560"
"In post","2021","Finance","Male","Bedfordshire and Hertfordshire","40","40","[c]","[c]"
"In post","2021","Finance","Male","Berkshire, Buckinghamshire and Oxfordshire","140","130","40730","35300"
"In post","2021","Finance","Male","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Male","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Male","Derbyshire and Nottinghamshire","60","60","40420","37270"
"In post","2021","Finance","Male","Devon","50","50","[c]","[c]"
"In post","2021","Finance","Male","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Male","East Anglia","60","60","40720","36970"
"In post","2021","Finance","Male","East Wales","150","150","41850","37410"
"In post","2021","Finance","Male","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Male","Eastern Scotland","30","30","[c]","[c]"
"In post","2021","Finance","Male","Essex","60","50","34530","31810"
"In post","2021","Finance","Male","Gloucestershire, Wiltshire and Bath/Bristol area","500","490","41820","39620"
"In post","2021","Finance","Male","Greater Manchester","150","150","41000","37450"
"In post","2021","Finance","Male","Hampshire and Isle of Wight","140","130","39630","33300"
"In post","2021","Finance","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Male","Inner London - East","210","210","50840","47570"
"In post","2021","Finance","Male","Inner London - West","980","970","51890","49180"
"In post","2021","Finance","Male","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Male","Lancashire","40","30","[c]","[c]"
"In post","2021","Finance","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Male","Merseyside","110","110","36930","33300"
"In post","2021","Finance","Male","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Male","North Yorkshire","70","70","41210","36970"
"In post","2021","Finance","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Male","Northumberland and Tyne and Wear","120","120","42400","38630"
"In post","2021","Finance","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Male","Outer London - South","100","100","49210","45800"
"In post","2021","Finance","Male","Outer London - West and North West","30","30","[c]","[c]"
"In post","2021","Finance","Male","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Male","Shropshire and Staffordshire","50","40","[c]","[c]"
"In post","2021","Finance","Male","South Yorkshire","80","80","39200","37070"
"In post","2021","Finance","Male","Southern Scotland","30","30","[c]","[c]"
"In post","2021","Finance","Male","Surrey, East and West Sussex","90","90","35190","31810"
"In post","2021","Finance","Male","Tees Valley and Durham","50","50","40790","37100"
"In post","2021","Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Male","West Central Scotland","130","120","26470","21440"
"In post","2021","Finance","Male","West Midlands","150","150","41840","38060"
"In post","2021","Finance","Male","West Wales and The Valleys","140","140","39300","38650"
"In post","2021","Finance","Male","West Yorkshire","170","160","35520","30230"
"In post","2021","Finance","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Female","Berkshire, Buckinghamshire and Oxfordshire","100","100","37120","31690"
"In post","2021","Human Resources","Female","Cheshire","40","40","[c]","[c]"
"In post","2021","Human Resources","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Female","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Female","Derbyshire and Nottinghamshire","230","210","39080","33840"
"In post","2021","Human Resources","Female","Devon","80","70","36150","32810"
"In post","2021","Human Resources","Female","Dorset and Somerset","40","40","[c]","[c]"
"In post","2021","Human Resources","Female","East Anglia","80","80","34990","31180"
"In post","2021","Human Resources","Female","East Wales","410","380","35720","30660"
"In post","2021","Human Resources","Female","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Female","Eastern Scotland","140","130","34580","31720"
"In post","2021","Human Resources","Female","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Female","Gloucestershire, Wiltshire and Bath/Bristol area","550","500","35310","32580"
"In post","2021","Human Resources","Female","Greater Manchester","320","290","33460","31810"
"In post","2021","Human Resources","Female","Hampshire and Isle of Wight","190","180","34160","30500"
