"Status","Year","Parent_department","Sex","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","HM Treasury","Male","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Male","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Male","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Male","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Male","Wales","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Male","Yorkshire and The Humber","30","30","[c]","[c]"
"In post","2021","Home Office","Female","East Midlands (England)","110","100","27560","25310"
"In post","2021","Home Office","Female","East of England","900","800","25620","25040"
"In post","2021","Home Office","Female","London","7160","6620","38680","35070"
"In post","2021","Home Office","Female","North East (England)","750","620","24730","21430"
"In post","2021","Home Office","Female","North West (England)","3990","3570","26370","24890"
"In post","2021","Home Office","Female","Northern Ireland","270","230","25320","24890"
"In post","2021","Home Office","Female","Overseas","130","130","[c]","[c]"
"In post","2021","Home Office","Female","Scotland","550","490","26920","25040"
"In post","2021","Home Office","Female","South East (England)","1520","1330","27210","25990"
"In post","2021","Home Office","Female","South West (England)","160","140","27030","25310"
"In post","2021","Home Office","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Female","Wales","360","320","26890","25040"
"In post","2021","Home Office","Female","West Midlands (England)","570","510","27750","25310"
"In post","2021","Home Office","Female","Yorkshire and The Humber","1860","1650","27590","24890"
"In post","2021","Home Office","Male","East Midlands (England)","110","110","28430","26160"
"In post","2021","Home Office","Male","East of England","1060","970","27150","25310"
"In post","2021","Home Office","Male","London","6170","5980","41100","35200"
"In post","2021","Home Office","Male","North East (England)","550","510","25880","24880"
"In post","2021","Home Office","Male","North West (England)","3180","3080","27910","25040"
"In post","2021","Home Office","Male","Northern Ireland","270","260","25430","24880"
"In post","2021","Home Office","Male","Overseas","200","200","28500","27370"
"In post","2021","Home Office","Male","Scotland","490","470","27380","25040"
"In post","2021","Home Office","Male","South East (England)","2270","2110","28090","26710"
"In post","2021","Home Office","Male","South West (England)","230","220","28970","26410"
"In post","2021","Home Office","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Male","Wales","280","270","28050","25310"
"In post","2021","Home Office","Male","West Midlands (England)","460","450","28190","25410"
"In post","2021","Home Office","Male","Yorkshire and The Humber","1780","1730","28010","25040"
"In post","2021","Ministry of Defence","Female","East Midlands (England)","890","840","26900","21580"
"In post","2021","Ministry of Defence","Female","East of England","1700","1610","29870","26670"
"In post","2021","Ministry of Defence","Female","London","1550","1500","41010","37640"
"In post","2021","Ministry of Defence","Female","North East (England)","100","90","23600","21580"
"In post","2021","Ministry of Defence","Female","North West (England)","910","830","27440","23470"
"In post","2021","Ministry of Defence","Female","Northern Ireland","280","260","26110","22330"
"In post","2021","Ministry of Defence","Female","Overseas","340","340","41410","40580"
"In post","2021","Ministry of Defence","Female","Scotland","1440","1350","27260","22080"
"In post","2021","Ministry of Defence","Female","South East (England)","4470","4230","32010","28670"
"In post","2021","Ministry of Defence","Female","South West (England)","8620","8060","34010","32730"
"In post","2021","Ministry of Defence","Female","Unknown","230","220","33740","32700"
"In post","2021","Ministry of Defence","Female","Wales","350","330","25480","21580"
"In post","2021","Ministry of Defence","Female","West Midlands (England)","1200","1140","30040","26670"
"In post","2021","Ministry of Defence","Female","Yorkshire and The Humber","750","710","27360","22080"
"In post","2021","Ministry of Defence","Male","East Midlands (England)","940","930","29670","26670"
"In post","2021","Ministry of Defence","Male","East of England","2110","2070","33190","33000"
"In post","2021","Ministry of Defence","Male","London","2350","2320","41490","37920"
"In post","2021","Ministry of Defence","Male","North East (England)","120","120","24560","20720"
"In post","2021","Ministry of Defence","Male","North West (England)","970","950","31070","26670"
"In post","2021","Ministry of Defence","Male","Northern Ireland","640","630","23510","20310"
"In post","2021","Ministry of Defence","Male","Overseas","450","450","43330","40580"
"In post","2021","Ministry of Defence","Male","Scotland","2670","2610","30780","26670"
"In post","2021","Ministry of Defence","Male","South East (England)","5890","5800","35110","33300"
"In post","2021","Ministry of Defence","Male","South West (England)","13420","13180","37890","36300"
"In post","2021","Ministry of Defence","Male","Unknown","1830","1830","37620","34160"
"In post","2021","Ministry of Defence","Male","Wales","780","750","27220","26670"
"In post","2021","Ministry of Defence","Male","West Midlands (England)","1400","1370","30510","28110"
"In post","2021","Ministry of Defence","Male","Yorkshire and The Humber","1310","1290","28580","26670"
"In post","2021","Ministry of Housing, Communities and Local Government","Female","East Midlands (England)","30","30","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Female","East of England","40","40","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Female","London","920","890","48080","53130"
"In post","2021","Ministry of Housing, Communities and Local Government","Female","North East (England)","30","30","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Female","North West (England)","80","80","34860","31950"
"In post","2021","Ministry of Housing, Communities and Local Government","Female","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Female","South West (England)","440","390","39820","34860"
"In post","2021","Ministry of Housing, Communities and Local Government","Female","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Female","West Midlands (England)","70","70","40190","36340"
"In post","2021","Ministry of Housing, Communities and Local Government","Female","Yorkshire and The Humber","50","50","42750","38110"
"In post","2021","Ministry of Housing, Communities and Local Government","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Male","East of England","30","30","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Male","London","950","950","48490","53130"
"In post","2021","Ministry of Housing, Communities and Local Government","Male","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Male","North West (England)","60","60","38570","36340"
"In post","2021","Ministry of Housing, Communities and Local Government","Male","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Male","South West (England)","500","460","45910","47660"
"In post","2021","Ministry of Housing, Communities and Local Government","Male","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Male","West Midlands (England)","60","60","37100","36340"
"In post","2021","Ministry of Housing, Communities and Local Government","Male","Yorkshire and The Humber","30","30","[c]","[c]"
"In post","2021","Ministry of Justice","Female","East Midlands (England)","3930","3550","26320","23240"
"In post","2021","Ministry of Justice","Female","East of England","3410","3110","27320","24550"
"In post","2021","Ministry of Justice","Female","London","8440","8010","34690","30850"
"In post","2021","Ministry of Justice","Female","North East (England)","2350","2120","27270","23970"
"In post","2021","Ministry of Justice","Female","North West (England)","5410","4940","27290","23840"
"In post","2021","Ministry of Justice","Female","Scotland","320","290","24650","21490"
"In post","2021","Ministry of Justice","Female","South East (England)","4960","4530","28500","26340"
"In post","2021","Ministry of Justice","Female","South West (England)","2710","2430","27180","23840"
"In post","2021","Ministry of Justice","Female","Unknown","[c]","[c]","[c]","[c]"
