"Status","Year","Region_ITL1","Ethnicity","Disability","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","West Midlands (England)","Asian","Declared disabled","400","370","27150","27570"
"In post","2021","West Midlands (England)","Asian","Declared non-disabled","3240","3010","27540","25790"
"In post","2021","West Midlands (England)","Asian","Undeclared","180","160","26670","25860"
"In post","2021","West Midlands (England)","Asian","Unknown","250","240","33310","28840"
"In post","2021","West Midlands (England)","Black","Declared disabled","160","150","28180","27570"
"In post","2021","West Midlands (England)","Black","Declared non-disabled","910","860","27770","26550"
"In post","2021","West Midlands (England)","Black","Undeclared","60","50","27850","27570"
"In post","2021","West Midlands (England)","Black","Unknown","70","70","34380","26630"
"In post","2021","West Midlands (England)","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Chinese","Declared non-disabled","30","30","[c]","[c]"
"In post","2021","West Midlands (England)","Chinese","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Mixed","Declared disabled","80","70","27670","27470"
"In post","2021","West Midlands (England)","Mixed","Declared non-disabled","390","360","28950","26780"
"In post","2021","West Midlands (England)","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Mixed","Unknown","50","50","30440","28490"
"In post","2021","West Midlands (England)","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Other ethnicity","Declared non-disabled","110","100","28990","26120"
"In post","2021","West Midlands (England)","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Undeclared","Declared disabled","140","120","29230","27570"
"In post","2021","West Midlands (England)","Undeclared","Declared non-disabled","640","570","28220","27570"
"In post","2021","West Midlands (England)","Undeclared","Undeclared","400","380","32290","27800"
"In post","2021","West Midlands (England)","Undeclared","Unknown","80","80","38180","32290"
"In post","2021","West Midlands (England)","Unknown","Declared disabled","80","70","29500","27570"
"In post","2021","West Midlands (England)","Unknown","Declared non-disabled","820","750","29610","27570"
"In post","2021","West Midlands (England)","Unknown","Undeclared","120","110","30160","27570"
"In post","2021","West Midlands (England)","Unknown","Unknown","2600","2490","28320","25560"
"In post","2021","West Midlands (England)","White","Declared disabled","2710","2470","29220","27570"
"In post","2021","West Midlands (England)","White","Declared non-disabled","14680","13560","31250","27570"
"In post","2021","West Midlands (England)","White","Undeclared","1170","1080","30040","27570"
"In post","2021","West Midlands (England)","White","Unknown","1060","1010","35090","31810"
"In post","2021","Yorkshire and The Humber","Asian","Declared disabled","190","170","27640","27570"
"In post","2021","Yorkshire and The Humber","Asian","Declared non-disabled","1870","1720","27850","25560"
"In post","2021","Yorkshire and The Humber","Asian","Undeclared","100","90","28710","27570"
"In post","2021","Yorkshire and The Humber","Asian","Unknown","160","140","30550","25560"
"In post","2021","Yorkshire and The Humber","Black","Declared disabled","60","60","29750","27570"
"In post","2021","Yorkshire and The Humber","Black","Declared non-disabled","400","380","28670","27570"
"In post","2021","Yorkshire and The Humber","Black","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Black","Unknown","40","40","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Chinese","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Chinese","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Mixed","Declared disabled","90","80","29770","27570"
"In post","2021","Yorkshire and The Humber","Mixed","Declared non-disabled","350","330","31080","27570"
"In post","2021","Yorkshire and The Humber","Mixed","Undeclared","30","30","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Mixed","Unknown","30","30","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Other ethnicity","Declared non-disabled","80","70","32290","26510"
"In post","2021","Yorkshire and The Humber","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Undeclared","Declared disabled","150","140","29660","27570"
"In post","2021","Yorkshire and The Humber","Undeclared","Declared non-disabled","690","630","30480","27570"
"In post","2021","Yorkshire and The Humber","Undeclared","Undeclared","490","460","32340","28570"
"In post","2021","Yorkshire and The Humber","Undeclared","Unknown","70","70","32550","29790"
"In post","2021","Yorkshire and The Humber","Unknown","Declared disabled","70","60","27830","26000"
"In post","2021","Yorkshire and The Humber","Unknown","Declared non-disabled","750","680","31740","27570"
"In post","2021","Yorkshire and The Humber","Unknown","Undeclared","140","130","31110","30620"
"In post","2021","Yorkshire and The Humber","Unknown","Unknown","3890","3750","29560","25560"
"In post","2021","Yorkshire and The Humber","White","Declared disabled","3410","3060","30230","27570"
"In post","2021","Yorkshire and The Humber","White","Declared non-disabled","20800","19120","31930","27570"
"In post","2021","Yorkshire and The Humber","White","Undeclared","1490","1370","31090","30830"
"In post","2021","Yorkshire and The Humber","White","Unknown","1150","1090","34000","30080"
"In post","2022","East Midlands (England)","Asian","Declared disabled","210","190","27100","26820"
"In post","2022","East Midlands (England)","Asian","Declared non-disabled","1530","1400","28320","26820"
"In post","2022","East Midlands (England)","Asian","Undeclared","80","70","29620","27570"
"In post","2022","East Midlands (England)","Asian","Unknown","120","120","30730","26850"
"In post","2022","East Midlands (England)","Black","Declared disabled","80","70","27760","27570"
"In post","2022","East Midlands (England)","Black","Declared non-disabled","470","450","28220","26780"
"In post","2022","East Midlands (England)","Black","Undeclared","30","30","[c]","[c]"
"In post","2022","East Midlands (England)","Black","Unknown","30","30","[c]","[c]"
"In post","2022","East Midlands (England)","Mixed","Declared disabled","80","70","28010","27350"
"In post","2022","East Midlands (England)","Mixed","Declared non-disabled","290","270","30560","27120"
"In post","2022","East Midlands (England)","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Other ethnicity","Declared non-disabled","50","50","32430","27570"
"In post","2022","East Midlands (England)","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Undeclared","Declared disabled","110","100","28620","27470"
"In post","2022","East Midlands (England)","Undeclared","Declared non-disabled","410","370","30040","27570"
"In post","2022","East Midlands (England)","Undeclared","Undeclared","350","330","33170","31650"
"In post","2022","East Midlands (England)","Undeclared","Unknown","70","70","37230","33080"
"In post","2022","East Midlands (England)","Unknown","Declared disabled","60","50","28740","27380"
"In post","2022","East Midlands (England)","Unknown","Declared non-disabled","440","400","30590","27570"
"In post","2022","East Midlands (England)","Unknown","Undeclared","70","70","29960","29700"
"In post","2022","East Midlands (England)","Unknown","Unknown","2290","2180","28290","26470"
"In post","2022","East Midlands (England)","White","Declared disabled","2400","2200","29460","27570"
"In post","2022","East Midlands (England)","White","Declared non-disabled","12080","11220","31440","27570"
"In post","2022","East Midlands (England)","White","Undeclared","960","890","30150","27570"
"In post","2022","East Midlands (England)","White","Unknown","710","680","33300","30070"
"In post","2022","East of England","Asian","Declared disabled","130","120","30660","27570"
"In post","2022","East of England","Asian","Declared non-disabled","920","850","30400","27570"
"In post","2022","East of England","Asian","Undeclared","30","30","[c]","[c]"
"In post","2022","East of England","Asian","Unknown","90","90","44210","37000"
"In post","2022","East of England","Black","Declared disabled","90","80","30600","29290"
"In post","2022","East of England","Black","Declared non-disabled","490","470","30560","29290"
"In post","2022","East of England","Black","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Black","Unknown","30","30","[c]","[c]"
"In post","2022","East of England","Mixed","Declared disabled","70","70","31300","29270"
"In post","2022","East of England","Mixed","Declared non-disabled","320","300","31190","28550"
"In post","2022","East of England","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Mixed","Unknown","30","30","[c]","[c]"
"In post","2022","East of England","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Other ethnicity","Declared non-disabled","80","70","31010","27570"
"In post","2022","East of England","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Undeclared","Declared disabled","110","100","30130","29170"
"In post","2022","East of England","Undeclared","Declared non-disabled","480","430","30350","28200"
"In post","2022","East of England","Undeclared","Undeclared","400","380","32830","31220"
"In post","2022","East of England","Undeclared","Unknown","80","70","40420","34520"
"In post","2022","East of England","Unknown","Declared disabled","50","40","[c]","[c]"
"In post","2022","East of England","Unknown","Declared non-disabled","400","370","31120","28100"
"In post","2022","East of England","Unknown","Undeclared","60","60","31010","29290"
"In post","2022","East of England","Unknown","Unknown","1790","1690","29460","26350"
"In post","2022","East of England","White","Declared disabled","2240","2050","30280","27570"
"In post","2022","East of England","White","Declared non-disabled","12830","11960","31390","28700"
"In post","2022","East of England","White","Undeclared","1030","950","31280","30200"
"In post","2022","East of England","White","Unknown","1080","1030","35210","32770"
"In post","2022","London","Asian","Declared disabled","1400","1300","36830","31880"
"In post","2022","London","Asian","Declared non-disabled","11500","10910","38010","33400"
"In post","2022","London","Asian","Undeclared","600","570","38230","33570"
"In post","2022","London","Asian","Unknown","1300","1260","41650","37700"
"In post","2022","London","Black","Declared disabled","1350","1290","34590","31060"
"In post","2022","London","Black","Declared non-disabled","7990","7730","35210","31170"
"In post","2022","London","Black","Undeclared","500","480","34470","32000"
"In post","2022","London","Black","Unknown","660","650","38660","35010"
"In post","2022","London","Mixed","Declared disabled","490","470","39810","34550"
"In post","2022","London","Mixed","Declared non-disabled","2620","2540","41850","37100"
"In post","2022","London","Mixed","Undeclared","160","150","41290","35090"
"In post","2022","London","Mixed","Unknown","320","320","43570","40050"
"In post","2022","London","Other ethnicity","Declared disabled","170","170","40030","34260"
"In post","2022","London","Other ethnicity","Declared non-disabled","950","910","40450","35050"
"In post","2022","London","Other ethnicity","Undeclared","50","50","[c]","[c]"
