"Status","Year","Age","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","60-64","Cabinet Office","Female","120","90","42120","33630"
"In post","2021","60-64","Cabinet Office","Male","150","140","57280","49700"
"In post","2021","60-64","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department for Business, Energy and Industrial Strategy","Female","290","250","33040","27880"
"In post","2021","60-64","Department for Business, Energy and Industrial Strategy","Male","310","270","41870","39280"
"In post","2021","60-64","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department for Education","Female","130","130","44200","40300"
"In post","2021","60-64","Department for Education","Male","140","130","47630","49860"
"In post","2021","60-64","Department for Environment, Food and Rural Affairs","Female","340","300","29930","25920"
"In post","2021","60-64","Department for Environment, Food and Rural Affairs","Male","310","280","38520","32160"
"In post","2021","60-64","Department for International Trade","Female","30","30","[c]","[c]"
"In post","2021","60-64","Department for International Trade","Male","50","50","51920","43930"
"In post","2021","60-64","Department for Transport","Female","620","450","25290","21590"
"In post","2021","60-64","Department for Transport","Male","840","740","33290","27680"
"In post","2021","60-64","Department for Work and Pensions","Female","6520","4880","26500","27570"
"In post","2021","60-64","Department for Work and Pensions","Male","2940","2450","28840","27570"
"In post","2021","60-64","Department of Health and Social Care","Female","380","320","49260","39540"
"In post","2021","60-64","Department of Health and Social Care","Male","220","210","63250","52610"
"In post","2021","60-64","ESTYN","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","ESTYN","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Food Standards Agency","Male","90","90","31410","28770"
"In post","2021","60-64","Foreign, Commonwealth and Development Office","Female","140","140","46460","36290"
"In post","2021","60-64","Foreign, Commonwealth and Development Office","Male","240","230","51860","49290"
"In post","2021","60-64","HM Land Registry","Female","280","190","30860","27130"
"In post","2021","60-64","HM Land Registry","Male","220","160","34650","33840"
"In post","2021","60-64","HM Revenue and Customs","Female","3360","2470","27800","25560"
"In post","2021","60-64","HM Revenue and Customs","Male","2290","1820","33910","29570"
"In post","2021","60-64","HM Treasury","Female","30","30","[c]","[c]"
"In post","2021","60-64","HM Treasury","Male","50","40","[c]","[c]"
"In post","2021","60-64","Home Office","Female","1130","900","28330","25630"
"In post","2021","60-64","Home Office","Male","1070","870","32380","28350"
"In post","2021","60-64","Ministry of Defence","Female","1730","1560","28400","23580"
"In post","2021","60-64","Ministry of Defence","Male","4080","3830","34060","32670"
"In post","2021","60-64","Ministry of Housing, Communities and Local Government","Female","70","60","46030","43340"
"In post","2021","60-64","Ministry of Housing, Communities and Local Government","Male","100","90","48660","47660"
"In post","2021","60-64","Ministry of Justice","Female","3010","2510","26630","23130"
"In post","2021","60-64","Ministry of Justice","Male","2850","2320","30180","28830"
"In post","2021","60-64","National Crime Agency","Female","70","70","35830","34050"
"In post","2021","60-64","National Crime Agency","Male","220","210","43080","40210"
"In post","2021","60-64","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Office for Standards in Education","Female","90","90","50250","51360"
"In post","2021","60-64","Office for Standards in Education","Male","40","40","[c]","[c]"
"In post","2021","60-64","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Scotland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Scotland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Scottish Government","Female","600","500","34310","28170"
"In post","2021","60-64","Scottish Government","Male","900","730","37460","33650"
"In post","2021","60-64","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","United Kingdom Statistics Authority","Female","240","170","25440","19520"
"In post","2021","60-64","United Kingdom Statistics Authority","Male","190","150","26610","19520"
"In post","2021","60-64","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Wales Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Wales Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Welsh Government","Female","220","180","40120","37410"
"In post","2021","60-64","Welsh Government","Male","180","170","48590","47000"
"In post","2021","65+","Attorney General's Departments","Female","70","50","40920","30110"
"In post","2021","65+","Attorney General's Departments","Male","70","60","49660","55610"
"In post","2021","65+","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for Business, Energy and Industrial Strategy","Female","100","80","32010","26680"
"In post","2021","65+","Department for Business, Energy and Industrial Strategy","Male","130","100","42270","41840"
"In post","2021","65+","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for Education","Female","40","30","[c]","[c]"
"In post","2021","65+","Department for Education","Male","30","30","[c]","[c]"
"In post","2021","65+","Department for Environment, Food and Rural Affairs","Female","90","80","30310","26520"
"In post","2021","65+","Department for Environment, Food and Rural Affairs","Male","120","100","36540","32150"
"In post","2021","65+","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for Transport","Female","150","100","25090","21590"
"In post","2021","65+","Department for Transport","Male","330","250","31470","26780"
"In post","2021","65+","Department for Work and Pensions","Female","1710","1180","25860","26120"
"In post","2021","65+","Department for Work and Pensions","Male","910","690","27550","27570"
"In post","2021","65+","Department of Health and Social Care","Female","150","110","46190","35350"
"In post","2021","65+","Department of Health and Social Care","Male","100","80","59370","54840"
"In post","2021","65+","ESTYN","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","ESTYN","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Food Standards Agency","Male","40","30","[c]","[c]"
"In post","2021","65+","Foreign, Commonwealth and Development Office","Female","40","40","[c]","[c]"
"In post","2021","65+","Foreign, Commonwealth and Development Office","Male","90","70","52670","56590"
"In post","2021","65+","HM Land Registry","Female","70","40","32100","27130"
"In post","2021","65+","HM Land Registry","Male","60","40","35170","33840"
"In post","2021","65+","HM Revenue and Customs","Female","740","520","26290","21440"
"In post","2021","65+","HM Revenue and Customs","Male","800","580","33600","28130"
"In post","2021","65+","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Home Office","Female","370","270","26430","25630"
"In post","2021","65+","Home Office","Male","380","290","29790","27370"
"In post","2021","65+","Ministry of Defence","Female","500","430","26730","21630"
"In post","2021","65+","Ministry of Defence","Male","1480","1310","32460","29200"
"In post","2021","65+","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Housing, Communities and Local Government","Male","60","40","55970","62480"
"In post","2021","65+","Ministry of Justice","Female","930","690","25130","22260"
"In post","2021","65+","Ministry of Justice","Male","990","750","27530","23500"
"In post","2021","65+","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","National Crime Agency","Male","30","30","[c]","[c]"
"In post","2021","65+","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
