"Status","Year","Function_of_post","Ethnicity","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Counter Fraud","Chinese","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Chinese","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Mixed","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Mixed","London","60","60","37950","36160"
"In post","2021","Counter Fraud","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Mixed","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Mixed","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Other ethnicity","London","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Undeclared","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Undeclared","London","170","170","39990","36160"
"In post","2021","Counter Fraud","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Undeclared","North West (England)","90","90","36490","31810"
"In post","2021","Counter Fraud","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Undeclared","Scotland","40","30","[c]","[c]"
"In post","2021","Counter Fraud","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Undeclared","South West (England)","30","30","[c]","[c]"
"In post","2021","Counter Fraud","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Undeclared","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Undeclared","West Midlands (England)","60","50","34620","28130"
"In post","2021","Counter Fraud","Undeclared","Yorkshire and The Humber","40","40","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","East Midlands (England)","90","90","31170","28130"
"In post","2021","Counter Fraud","Unknown","East of England","90","90","27020","25560"
"In post","2021","Counter Fraud","Unknown","London","440","430","38270","36160"
"In post","2021","Counter Fraud","Unknown","North East (England)","80","80","28920","25560"
"In post","2021","Counter Fraud","Unknown","North West (England)","310","300","29640","25560"
"In post","2021","Counter Fraud","Unknown","Northern Ireland","70","60","30010","25560"
"In post","2021","Counter Fraud","Unknown","Scotland","140","130","29740","28130"
"In post","2021","Counter Fraud","Unknown","South East (England)","90","80","30540","28130"
"In post","2021","Counter Fraud","Unknown","South West (England)","70","60","32520","28130"
"In post","2021","Counter Fraud","Unknown","Wales","60","50","30350","30630"
"In post","2021","Counter Fraud","Unknown","West Midlands (England)","120","110","30870","28130"
"In post","2021","Counter Fraud","Unknown","Yorkshire and The Humber","130","130","30230","25560"
"In post","2021","Counter Fraud","White","East Midlands (England)","360","340","34720","31810"
"In post","2021","Counter Fraud","White","East of England","320","290","28880","26980"
"In post","2021","Counter Fraud","White","London","1160","1120","41440","36160"
"In post","2021","Counter Fraud","White","North East (England)","420","400","32420","31810"
"In post","2021","Counter Fraud","White","North West (England)","1180","1100","33860","31810"
"In post","2021","Counter Fraud","White","Northern Ireland","320","300","31530","31810"
"In post","2021","Counter Fraud","White","Scotland","660","600","30740","28130"
"In post","2021","Counter Fraud","White","South East (England)","300","280","31220","28130"
"In post","2021","Counter Fraud","White","South West (England)","280","260","35400","31810"
"In post","2021","Counter Fraud","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","White","Wales","310","280","31890","31810"
"In post","2021","Counter Fraud","White","West Midlands (England)","400","370","33420","31810"
"In post","2021","Counter Fraud","White","Yorkshire and The Humber","600","550","33300","31810"
"In post","2021","Debt","Asian","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Asian","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Asian","London","140","120","27330","25630"
"In post","2021","Debt","Asian","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Asian","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Asian","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Asian","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Asian","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Asian","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Asian","West Midlands (England)","80","70","21550","20140"
"In post","2021","Debt","Asian","Yorkshire and The Humber","60","50","21440","20140"
"In post","2021","Debt","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Black","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Black","London","100","90","27610","25630"
"In post","2021","Debt","Black","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Black","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Black","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Black","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Black","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Black","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Black","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Chinese","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Chinese","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Chinese","London","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Chinese","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Chinese","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Chinese","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Chinese","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Chinese","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Chinese","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Chinese","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Chinese","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Chinese","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Mixed","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Mixed","London","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Mixed","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Mixed","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Other ethnicity","London","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Undeclared","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Undeclared","London","30","30","[c]","[c]"
"In post","2021","Debt","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Undeclared","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Unknown","East Midlands (England)","120","110","20430","20140"
"In post","2021","Debt","Unknown","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Unknown","London","130","120","26310","24120"
"In post","2021","Debt","Unknown","North East (England)","280","260","20680","20140"
"In post","2021","Debt","Unknown","North West (England)","70","70","21660","20140"
"In post","2021","Debt","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Unknown","Scotland","490","460","20890","20140"
"In post","2021","Debt","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Unknown","Wales","110","100","21700","20140"
"In post","2021","Debt","Unknown","West Midlands (England)","170","160","20710","20140"
"In post","2021","Debt","Unknown","Yorkshire and The Humber","140","140","20840","20140"
"In post","2021","Debt","White","East Midlands (England)","100","90","22670","20140"
"In post","2021","Debt","White","East of England","100","80","24740","21440"
"In post","2021","Debt","White","London","150","130","31220","25630"
"In post","2021","Debt","White","North East (England)","280","250","22580","20140"
"In post","2021","Debt","White","North West (England)","250","230","24240","21440"
"In post","2021","Debt","White","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Debt","White","Scotland","880","780","22500","20140"
"In post","2021","Debt","White","South East (England)","70","60","28240","28130"
"In post","2021","Debt","White","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Debt","White","Wales","200","190","24040","21410"
"In post","2021","Debt","White","West Midlands (England)","160","140","25160","21440"
"In post","2021","Debt","White","Yorkshire and The Humber","190","160","26310","25560"
"In post","2021","Digital, Data & Technology","Asian","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Asian","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Asian","London","430","430","45590","41760"
"In post","2021","Digital, Data & Technology","Asian","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Asian","North West (England)","40","30","[c]","[c]"
"In post","2021","Digital, Data & Technology","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Asian","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Asian","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Asian","South East (England)","30","30","[c]","[c]"
"In post","2021","Digital, Data & Technology","Asian","South West (England)","40","40","[c]","[c]"
"In post","2021","Digital, Data & Technology","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Asian","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Asian","West Midlands (England)","110","100","37790","36240"
