"Status","Year","Region_ITL1","Sex","Age","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","East of England","Male","60-64","70","60","27980","26130"
"New entrant CS","2022","East of England","Male","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Female","16-19","70","70","25400","25110"
"New entrant CS","2022","London","Female","20-29","4170","4080","31320","29970"
"New entrant CS","2022","London","Female","30-39","1780","1690","39450","35050"
"New entrant CS","2022","London","Female","40-49","1070","1000","41510","37610"
"New entrant CS","2022","London","Female","50-59","700","650","40570","33700"
"New entrant CS","2022","London","Female","60-64","150","130","38840","33700"
"New entrant CS","2022","London","Female","65+","50","40","[c]","[c]"
"New entrant CS","2022","London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Male","16-19","50","50","25100","25170"
"New entrant CS","2022","London","Male","20-29","2830","2790","32240","31060"
"New entrant CS","2022","London","Male","30-39","1330","1310","40320","35950"
"New entrant CS","2022","London","Male","40-49","780","750","45510","39840"
"New entrant CS","2022","London","Male","50-59","610","580","44600","37500"
"New entrant CS","2022","London","Male","60-64","140","130","43080","34990"
"New entrant CS","2022","London","Male","65+","40","30","[c]","[c]"
"New entrant CS","2022","London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Female","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Female","20-29","940","920","24100","22600"
"New entrant CS","2022","North East (England)","Female","30-39","580","550","26780","24660"
"New entrant CS","2022","North East (England)","Female","40-49","470","450","27500","24630"
"New entrant CS","2022","North East (England)","Female","50-59","410","390","27200","23170"
"New entrant CS","2022","North East (England)","Female","60-64","80","70","25440","21840"
"New entrant CS","2022","North East (England)","Female","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Male","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Male","20-29","640","640","24760","22010"
"New entrant CS","2022","North East (England)","Male","30-39","480","470","28230","26360"
"New entrant CS","2022","North East (England)","Male","40-49","260","260","30700","26820"
"New entrant CS","2022","North East (England)","Male","50-59","220","220","29090","26590"
"New entrant CS","2022","North East (England)","Male","60-64","50","50","27210","24880"
"New entrant CS","2022","North East (England)","Male","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Female","16-19","70","70","22210","21260"
"New entrant CS","2022","North West (England)","Female","20-29","2030","2000","24490","23170"
"New entrant CS","2022","North West (England)","Female","30-39","1300","1240","27510","24880"
"New entrant CS","2022","North West (England)","Female","40-49","850","800","29520","26370"
"New entrant CS","2022","North West (England)","Female","50-59","660","630","28170","25340"
"New entrant CS","2022","North West (England)","Female","60-64","140","130","25340","22130"
"New entrant CS","2022","North West (England)","Female","65+","30","30","[c]","[c]"
"New entrant CS","2022","North West (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Male","16-19","50","50","22030","21260"
"New entrant CS","2022","North West (England)","Male","20-29","1420","1410","25130","23170"
"New entrant CS","2022","North West (England)","Male","30-39","1020","1010","28640","26590"
"New entrant CS","2022","North West (England)","Male","40-49","560","550","31570","27570"
"New entrant CS","2022","North West (England)","Male","50-59","490","470","31030","26590"
"New entrant CS","2022","North West (England)","Male","60-64","150","130","30680","26270"
"New entrant CS","2022","North West (England)","Male","65+","50","40","[c]","[c]"
"New entrant CS","2022","North West (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Female","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Female","20-29","140","140","25920","24880"
"New entrant CS","2022","Northern Ireland","Female","30-39","90","90","29570","26590"
"New entrant CS","2022","Northern Ireland","Female","40-49","50","50","29910","26590"
"New entrant CS","2022","Northern Ireland","Female","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Female","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Female","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Male","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Male","20-29","100","100","24850","21250"
"New entrant CS","2022","Northern Ireland","Male","30-39","100","100","29450","26590"
"New entrant CS","2022","Northern Ireland","Male","40-49","60","60","31920","26590"
"New entrant CS","2022","Northern Ireland","Male","50-59","30","30","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Male","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Male","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Female","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Female","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Female","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Female","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Female","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Male","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Male","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Male","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Male","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Male","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Female","16-19","60","50","21590","21050"
"New entrant CS","2022","Scotland","Female","20-29","1630","1590","25620","23540"
"New entrant CS","2022","Scotland","Female","30-39","1160","1120","30190","27230"
"New entrant CS","2022","Scotland","Female","40-49","780","750","31670","27570"
"New entrant CS","2022","Scotland","Female","50-59","580","550","30310","27230"
"New entrant CS","2022","Scotland","Female","60-64","90","90","27120","21260"
"New entrant CS","2022","Scotland","Female","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Male","16-19","50","50","21020","21050"
"New entrant CS","2022","Scotland","Male","20-29","1130","1120","25550","23450"
"New entrant CS","2022","Scotland","Male","30-39","1000","1000","29530","27230"
"New entrant CS","2022","Scotland","Male","40-49","550","550","33090","27570"
"New entrant CS","2022","Scotland","Male","50-59","470","450","32670","27230"
"New entrant CS","2022","Scotland","Male","60-64","80","70","30340","26130"
"New entrant CS","2022","Scotland","Male","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Female","16-19","50","50","[c]","[c]"
"New entrant CS","2022","South East (England)","Female","20-29","1150","1120","25600","24780"
"New entrant CS","2022","South East (England)","Female","30-39","680","630","28710","26550"
"New entrant CS","2022","South East (England)","Female","40-49","550","510","31030","27570"
"New entrant CS","2022","South East (England)","Female","50-59","520","470","28260","24950"
"New entrant CS","2022","South East (England)","Female","60-64","130","100","26490","24250"
"New entrant CS","2022","South East (England)","Female","65+","30","20","[c]","[c]"
"New entrant CS","2022","South East (England)","Male","16-19","50","50","[c]","[c]"
"New entrant CS","2022","South East (England)","Male","20-29","820","810","25610","25050"
"New entrant CS","2022","South East (England)","Male","30-39","520","510","30170","27780"
"New entrant CS","2022","South East (England)","Male","40-49","400","390","32660","28140"
"New entrant CS","2022","South East (England)","Male","50-59","460","420","32440","27900"
"New entrant CS","2022","South East (England)","Male","60-64","120","100","31100","28760"
"New entrant CS","2022","South East (England)","Male","65+","40","30","[c]","[c]"
"New entrant CS","2022","South West (England)","Female","16-19","50","50","[c]","[c]"
"New entrant CS","2022","South West (England)","Female","20-29","1130","1110","24710","23170"
"New entrant CS","2022","South West (England)","Female","30-39","730","670","29950","27570"
"New entrant CS","2022","South West (England)","Female","40-49","520","480","32410","28380"
"New entrant CS","2022","South West (England)","Female","50-59","410","380","31310","27570"
"New entrant CS","2022","South West (England)","Female","60-64","80","70","27880","24090"
"New entrant CS","2022","South West (England)","Female","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Male","16-19","80","80","18660","17140"
"New entrant CS","2022","South West (England)","Male","20-29","1030","1020","25390","24750"
"New entrant CS","2022","South West (England)","Male","30-39","620","620","32080","30190"
"New entrant CS","2022","South West (England)","Male","40-49","440","440","36360","33000"
"New entrant CS","2022","South West (England)","Male","50-59","460","450","35460","32040"
"New entrant CS","2022","South West (England)","Male","60-64","90","80","34840","32140"
"New entrant CS","2022","South West (England)","Male","65+","40","30","[c]","[c]"
"New entrant CS","2022","South West (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Female","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Female","20-29","190","170","25870","28000"
"New entrant CS","2022","Unknown","Female","30-39","110","90","32020","28590"
"New entrant CS","2022","Unknown","Female","40-49","80","70","[c]","[c]"
"New entrant CS","2022","Unknown","Female","50-59","70","60","[c]","[c]"
"New entrant CS","2022","Unknown","Female","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Female","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Male","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Male","20-29","160","150","25280","27000"
"New entrant CS","2022","Unknown","Male","30-39","90","80","29130","27500"
"New entrant CS","2022","Unknown","Male","40-49","60","60","35810","29290"
"New entrant CS","2022","Unknown","Male","50-59","50","40","[c]","[c]"
"New entrant CS","2022","Unknown","Male","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Male","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Female","16-19","50","40","[c]","[c]"
"New entrant CS","2022","Wales","Female","20-29","920","900","24150","22600"
"New entrant CS","2022","Wales","Female","30-39","610","570","27510","24090"
"New entrant CS","2022","Wales","Female","40-49","430","400","29510","25860"
"New entrant CS","2022","Wales","Female","50-59","270","250","29070","23050"
"New entrant CS","2022","Wales","Female","60-64","40","40","[c]","[c]"
"New entrant CS","2022","Wales","Female","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Male","16-19","50","50","[c]","[c]"
"New entrant CS","2022","Wales","Male","20-29","720","710","24200","21840"
"New entrant CS","2022","Wales","Male","30-39","530","520","28690","26130"
"New entrant CS","2022","Wales","Male","40-49","280","270","32840","27570"
"New entrant CS","2022","Wales","Male","50-59","250","250","32800","27570"
"New entrant CS","2022","Wales","Male","60-64","70","60","32310","30350"
"New entrant CS","2022","Wales","Male","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Unknown","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Female","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Female","20-29","1220","1190","24620","23170"
"New entrant CS","2022","West Midlands (England)","Female","30-39","740","700","27960","25660"
"New entrant CS","2022","West Midlands (England)","Female","40-49","600","570","30620","27570"
"New entrant CS","2022","West Midlands (England)","Female","50-59","400","370","30080","27130"
"New entrant CS","2022","West Midlands (England)","Female","60-64","80","70","30580","27570"
"New entrant CS","2022","West Midlands (England)","Female","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Male","16-19","40","30","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Male","20-29","740","730","25390","23140"
"New entrant CS","2022","West Midlands (England)","Male","30-39","560","550","29150","27130"
"New entrant CS","2022","West Midlands (England)","Male","40-49","390","380","33790","27570"
"New entrant CS","2022","West Midlands (England)","Male","50-59","320","300","32150","27570"
"New entrant CS","2022","West Midlands (England)","Male","60-64","70","70","30700","26380"
"New entrant CS","2022","West Midlands (England)","Male","65+","40","20","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Female","16-19","40","40","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Female","20-29","1350","1310","25240","23690"
"New entrant CS","2022","Yorkshire and The Humber","Female","30-39","750","700","30070","27570"
"New entrant CS","2022","Yorkshire and The Humber","Female","40-49","540","490","31810","27570"
"New entrant CS","2022","Yorkshire and The Humber","Female","50-59","440","400","30700","27570"
"New entrant CS","2022","Yorkshire and The Humber","Female","60-64","100","80","27700","25480"
"New entrant CS","2022","Yorkshire and The Humber","Female","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Male","16-19","50","50","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Male","20-29","1020","1000","25750","23690"
"New entrant CS","2022","Yorkshire and The Humber","Male","30-39","690","660","31310","27570"
"New entrant CS","2022","Yorkshire and The Humber","Male","40-49","440","420","34730","27570"
"New entrant CS","2022","Yorkshire and The Humber","Male","50-59","330","310","32660","28200"
"New entrant CS","2022","Yorkshire and The Humber","Male","60-64","90","80","30870","28200"
"New entrant CS","2022","Yorkshire and The Humber","Male","65+","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 30 civil servants for FTE or Headcount, and less than 50 civil servants for median and mean salary (shown as [c]). Additionally, zero responses have been suppressed for GPDR protected characteristics. Figures are rounded to the nearest 10, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2022-07-26, with GIT 03ee02c.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. The Defence Electronics and Components Agency does not record the date in which their employees first enter the Civil Service and so entrants data is not available. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","",""
"Year","Year of data collection (as at March 31st).","","","","","","",""
"Region_ITL1","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","",""
"","ITL 1 divides into Wales, Scotland, Northern Ireland, and the 9 statistical regions of England.","","","","","","",""
"Sex","Self reported sex.","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","",""
"Age","Age in 10 year bands.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 10).","","","","","","",""
"FTE","Total full-time equivalent employment numbers (rounded to nearest 10).","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
