"Status","Year","Responsibility_level","Region_ITL2","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","AA/AO","West Wales and The Valleys","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","West Wales and The Valleys","Undeclared","260","230","21350","21590"
"In post","2021","AA/AO","West Wales and The Valleys","Unknown","860","770","21010","21590"
"In post","2021","AA/AO","West Wales and The Valleys","White","5950","5100","21090","21590"
"In post","2021","AA/AO","West Yorkshire","Asian","580","500","20690","20140"
"In post","2021","AA/AO","West Yorkshire","Black","100","90","21500","21010"
"In post","2021","AA/AO","West Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","West Yorkshire","Mixed","80","70","21700","21010"
"In post","2021","AA/AO","West Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","West Yorkshire","Undeclared","180","160","21780","21010"
"In post","2021","AA/AO","West Yorkshire","Unknown","1160","1090","21040","20140"
"In post","2021","AA/AO","West Yorkshire","White","2950","2610","22690","21100"
"In post","2021","EO","Bedfordshire and Hertfordshire","Asian","240","220","28550","28550"
"In post","2021","EO","Bedfordshire and Hertfordshire","Black","110","100","28920","29290"
"In post","2021","EO","Bedfordshire and Hertfordshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","EO","Bedfordshire and Hertfordshire","Mixed","40","40","[c]","[c]"
"In post","2021","EO","Bedfordshire and Hertfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","EO","Bedfordshire and Hertfordshire","Undeclared","80","70","29310","29290"
"In post","2021","EO","Bedfordshire and Hertfordshire","Unknown","120","110","29150","29290"
"In post","2021","EO","Bedfordshire and Hertfordshire","White","1010","920","29130","29290"
"In post","2021","EO","Berkshire, Buckinghamshire and Oxfordshire","Asian","230","210","28710","29290"
"In post","2021","EO","Berkshire, Buckinghamshire and Oxfordshire","Black","100","100","28440","27570"
"In post","2021","EO","Berkshire, Buckinghamshire and Oxfordshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","EO","Berkshire, Buckinghamshire and Oxfordshire","Mixed","50","50","28630","27570"
"In post","2021","EO","Berkshire, Buckinghamshire and Oxfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","EO","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","110","100","30330","28670"
"In post","2021","EO","Berkshire, Buckinghamshire and Oxfordshire","Unknown","240","230","29430","27570"
"In post","2021","EO","Berkshire, Buckinghamshire and Oxfordshire","White","1660","1580","29330","27910"
"In post","2021","EO","Cheshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","EO","Cheshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","EO","Cheshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","EO","Cheshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","EO","Cheshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","EO","Cheshire","Undeclared","60","60","29530","28840"
"In post","2021","EO","Cheshire","Unknown","140","140","29750","28430"
"In post","2021","EO","Cheshire","White","1170","1110","29600","27570"
"In post","2021","EO","Cornwall and Isles of Scilly","Asian","[c]","[c]","[c]","[c]"
"In post","2021","EO","Cornwall and Isles of Scilly","Black","[c]","[c]","[c]","[c]"
"In post","2021","EO","Cornwall and Isles of Scilly","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","EO","Cornwall and Isles of Scilly","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","EO","Cornwall and Isles of Scilly","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","EO","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","EO","Cornwall and Isles of Scilly","Unknown","60","60","26590","27570"
"In post","2021","EO","Cornwall and Isles of Scilly","White","520","480","27300","27570"
"In post","2021","EO","Cumbria","Asian","[c]","[c]","[c]","[c]"
"In post","2021","EO","Cumbria","Black","[c]","[c]","[c]","[c]"
"In post","2021","EO","Cumbria","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","EO","Cumbria","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","EO","Cumbria","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","EO","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","EO","Cumbria","Unknown","60","60","26120","25100"
"In post","2021","EO","Cumbria","White","490","440","26100","26520"
"In post","2021","EO","Derbyshire and Nottinghamshire","Asian","190","170","26370","26700"
"In post","2021","EO","Derbyshire and Nottinghamshire","Black","110","100","26570","27570"
"In post","2021","EO","Derbyshire and Nottinghamshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","EO","Derbyshire and Nottinghamshire","Mixed","60","60","26010","27230"
"In post","2021","EO","Derbyshire and Nottinghamshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","EO","Derbyshire and Nottinghamshire","Undeclared","150","130","27010","27570"
"In post","2021","EO","Derbyshire and Nottinghamshire","Unknown","480","460","26100","25560"
"In post","2021","EO","Derbyshire and Nottinghamshire","White","2550","2320","26900","27570"
"In post","2021","EO","Devon","Asian","[c]","[c]","[c]","[c]"
"In post","2021","EO","Devon","Black","[c]","[c]","[c]","[c]"
"In post","2021","EO","Devon","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","EO","Devon","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","EO","Devon","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","EO","Devon","Undeclared","120","110","27490","27130"
"In post","2021","EO","Devon","Unknown","250","230","26770","27490"
"In post","2021","EO","Devon","White","1930","1760","27020","27570"
"In post","2021","EO","Dorset and Somerset","Asian","[c]","[c]","[c]","[c]"
"In post","2021","EO","Dorset and Somerset","Black","[c]","[c]","[c]","[c]"
"In post","2021","EO","Dorset and Somerset","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","EO","Dorset and Somerset","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","EO","Dorset and Somerset","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","EO","Dorset and Somerset","Undeclared","70","70","27380","27520"
"In post","2021","EO","Dorset and Somerset","Unknown","130","120","27220","27130"
"In post","2021","EO","Dorset and Somerset","White","1380","1250","27380","27570"
"In post","2021","EO","East Anglia","Asian","100","100","26560","27130"
"In post","2021","EO","East Anglia","Black","40","40","[c]","[c]"
"In post","2021","EO","East Anglia","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","EO","East Anglia","Mixed","50","50","27400","27570"
"In post","2021","EO","East Anglia","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","EO","East Anglia","Undeclared","170","150","27530","27570"
"In post","2021","EO","East Anglia","Unknown","240","230","27150","26700"
"In post","2021","EO","East Anglia","White","2670","2460","27580","27570"
"In post","2021","EO","East Wales","Asian","100","100","26390","25560"
"In post","2021","EO","East Wales","Black","50","50","[c]","[c]"
"In post","2021","EO","East Wales","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","EO","East Wales","Mixed","90","80","26530","26930"
"In post","2021","EO","East Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","EO","East Wales","Undeclared","170","160","27630","27570"
"In post","2021","EO","East Wales","Unknown","820","790","25480","25560"
"In post","2021","EO","East Wales","White","4240","3940","26920","27570"
"In post","2021","EO","East Yorkshire and Northern Lincolnshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","EO","East Yorkshire and Northern Lincolnshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","EO","East Yorkshire and Northern Lincolnshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","EO","East Yorkshire and Northern Lincolnshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","EO","East Yorkshire and Northern Lincolnshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","EO","East Yorkshire and Northern Lincolnshire","Undeclared","70","60","27860","27130"
"In post","2021","EO","East Yorkshire and Northern Lincolnshire","Unknown","110","100","27370","27240"
"In post","2021","EO","East Yorkshire and Northern Lincolnshire","White","1450","1320","27760","27570"
"In post","2021","EO","Eastern Scotland","Asian","50","50","27530","27570"
"In post","2021","EO","Eastern Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2021","EO","Eastern Scotland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","EO","Eastern Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","EO","Eastern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","EO","Eastern Scotland","Undeclared","220","200","30440","30080"
"In post","2021","EO","Eastern Scotland","Unknown","1300","1220","29930","29350"
"In post","2021","EO","Eastern Scotland","White","3560","3320","28360","27570"
"In post","2021","EO","Essex","Asian","100","90","28400","29290"
"In post","2021","EO","Essex","Black","130","120","28930","29290"
"In post","2021","EO","Essex","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","EO","Essex","Mixed","50","40","[c]","[c]"
"In post","2021","EO","Essex","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","EO","Essex","Undeclared","140","120","28340","27370"
"In post","2021","EO","Essex","Unknown","170","160","27750","27110"
"In post","2021","EO","Essex","White","1680","1520","28800","29290"
"In post","2021","EO","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","150","140","25380","26670"
"In post","2021","EO","Gloucestershire, Wiltshire and Bath/Bristol area","Black","110","100","25550","26710"
"In post","2021","EO","Gloucestershire, Wiltshire and Bath/Bristol area","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","EO","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","100","90","25970","26810"
"In post","2021","EO","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","30","30","[c]","[c]"
"In post","2021","EO","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","250","230","26690","27110"
"In post","2021","EO","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","540","510","25290","26060"
"In post","2021","EO","Gloucestershire, Wiltshire and Bath/Bristol area","White","4810","4470","26010","26670"
"In post","2021","EO","Greater Manchester","Asian","490","460","26320","26450"
"In post","2021","EO","Greater Manchester","Black","170","170","26630","27570"
"In post","2021","EO","Greater Manchester","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","EO","Greater Manchester","Mixed","110","110","26280","26830"
"In post","2021","EO","Greater Manchester","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","EO","Greater Manchester","Undeclared","220","200","26760","27370"
"In post","2021","EO","Greater Manchester","Unknown","770","750","25940","25560"
"In post","2021","EO","Greater Manchester","White","3990","3720","26710","27570"
"In post","2021","EO","Hampshire and Isle of Wight","Asian","80","80","27200","27530"
"In post","2021","EO","Hampshire and Isle of Wight","Black","50","40","[c]","[c]"
"In post","2021","EO","Hampshire and Isle of Wight","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","EO","Hampshire and Isle of Wight","Mixed","30","30","[c]","[c]"
"In post","2021","EO","Hampshire and Isle of Wight","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","EO","Hampshire and Isle of Wight","Undeclared","200","190","27750","27370"
"In post","2021","EO","Hampshire and Isle of Wight","Unknown","300","280","26670","26390"
"In post","2021","EO","Hampshire and Isle of Wight","White","3060","2860","26950","26700"
"In post","2021","EO","Herefordshire, Worcestershire and Warwickshire","Asian","60","60","26970","27570"
"In post","2021","EO","Herefordshire, Worcestershire and Warwickshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","EO","Herefordshire, Worcestershire and Warwickshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","EO","Herefordshire, Worcestershire and Warwickshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","EO","Herefordshire, Worcestershire and Warwickshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","EO","Herefordshire, Worcestershire and Warwickshire","Undeclared","40","40","[c]","[c]"
"In post","2021","EO","Herefordshire, Worcestershire and Warwickshire","Unknown","70","70","26290","26350"
"In post","2021","EO","Herefordshire, Worcestershire and Warwickshire","White","880","820","27160","27570"
"In post","2021","EO","Highlands and Islands","Asian","[c]","[c]","[c]","[c]"
"In post","2021","EO","Highlands and Islands","Black","[c]","[c]","[c]","[c]"
"In post","2021","EO","Highlands and Islands","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","EO","Highlands and Islands","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","EO","Highlands and Islands","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","EO","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","EO","Highlands and Islands","Unknown","80","80","29310","29350"
"In post","2021","EO","Highlands and Islands","White","580","540","28720","27570"
"In post","2021","EO","Inner London - East","Asian","890","830","30360","31060"
"In post","2021","EO","Inner London - East","Black","1000","960","30720","31060"
"In post","2021","EO","Inner London - East","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","EO","Inner London - East","Mixed","190","180","29940","31060"
"In post","2021","EO","Inner London - East","Other ethnicity","70","70","30960","31060"
"In post","2021","EO","Inner London - East","Undeclared","290","270","30530","31060"
"In post","2021","EO","Inner London - East","Unknown","440","420","30960","31060"
"In post","2021","EO","Inner London - East","White","1550","1470","31220","31060"
"In post","2021","EO","Inner London - West","Asian","1270","1210","29320","29390"
"In post","2021","EO","Inner London - West","Black","1100","1070","29480","29510"
"In post","2021","EO","Inner London - West","Chinese","50","50","29220","29200"
"In post","2021","EO","Inner London - West","Mixed","290","280","29040","28700"
"In post","2021","EO","Inner London - West","Other ethnicity","130","120","28920","28940"
"In post","2021","EO","Inner London - West","Undeclared","330","320","29860","30090"
"In post","2021","EO","Inner London - West","Unknown","1300","1280","28740","28500"
"In post","2021","EO","Inner London - West","White","3410","3320","29410","29180"
"In post","2021","EO","Kent","Asian","70","70","29410","29290"
"In post","2021","EO","Kent","Black","90","90","29370","29290"
"In post","2021","EO","Kent","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","EO","Kent","Mixed","50","40","[c]","[c]"
"In post","2021","EO","Kent","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","EO","Kent","Undeclared","260","230","28220","27370"
"In post","2021","EO","Kent","Unknown","210","200","28950","28130"
"In post","2021","EO","Kent","White","2890","2650","28230","27370"
"In post","2021","EO","Lancashire","Asian","290","270","26960","27570"
"In post","2021","EO","Lancashire","Black","[c]","[c]","[c]","[c]"
"In post","2021","EO","Lancashire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","EO","Lancashire","Mixed","40","30","[c]","[c]"
"In post","2021","EO","Lancashire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","EO","Lancashire","Undeclared","170","150","27450","27570"
"In post","2021","EO","Lancashire","Unknown","370","350","27470","27570"
"In post","2021","EO","Lancashire","White","3480","3140","27530","27570"
"In post","2021","EO","Leicestershire, Rutland and Northamptonshire","Asian","320","300","26880","27570"
"In post","2021","EO","Leicestershire, Rutland and Northamptonshire","Black","50","40","[c]","[c]"
"In post","2021","EO","Leicestershire, Rutland and Northamptonshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","EO","Leicestershire, Rutland and Northamptonshire","Mixed","40","30","[c]","[c]"
"In post","2021","EO","Leicestershire, Rutland and Northamptonshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","EO","Leicestershire, Rutland and Northamptonshire","Undeclared","100","90","27370","27570"
"In post","2021","EO","Leicestershire, Rutland and Northamptonshire","Unknown","160","150","27150","27570"
"In post","2021","EO","Leicestershire, Rutland and Northamptonshire","White","1150","1060","27450","27570"
"In post","2021","EO","Lincolnshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","EO","Lincolnshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","EO","Lincolnshire","Chinese","[c]","[c]","[c]","[c]"
