"Status","Year","Region_ITL3","Region_ITL2","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Central Valleys","West Wales and The Valleys","Department for Transport","30","30","[c]","[c]"
"In post","2021","Central Valleys","West Wales and The Valleys","Department for Work and Pensions","600","530","26430","27570"
"In post","2021","Central Valleys","West Wales and The Valleys","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","West Wales and The Valleys","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","West Wales and The Valleys","Ministry of Justice","150","140","27450","24550"
"In post","2021","Central Valleys","West Wales and The Valleys","Welsh Government","910","870","41390","37410"
"In post","2021","Cheshire East","Cheshire","Department for Environment, Food and Rural Affairs","170","160","31160","26090"
"In post","2021","Cheshire East","Cheshire","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","Cheshire","Department for Work and Pensions","190","170","29580","27570"
"In post","2021","Cheshire East","Cheshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","Cheshire","Ministry of Justice","380","360","29830","27150"
"In post","2021","Cheshire West and Chester","Cheshire","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","Cheshire","Department for Work and Pensions","290","270","25160","27570"
"In post","2021","Cheshire West and Chester","Cheshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","Cheshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","Cheshire","Ministry of Justice","140","120","27300","23840"
"In post","2021","Chorley and West Lancashire","Lancashire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","Lancashire","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","Lancashire","Department for Work and Pensions","110","100","27710","27570"
"In post","2021","Chorley and West Lancashire","Lancashire","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","Lancashire","Ministry of Justice","1140","1050","29450","27380"
"In post","2021","Chorley and West Lancashire","Lancashire","National Crime Agency","80","70","36160","36410"
"In post","2021","City of Edinburgh","Eastern Scotland","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","City of Edinburgh","Eastern Scotland","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","City of Edinburgh","Eastern Scotland","Competition and Markets Authority","50","50","56490","55860"
"In post","2021","City of Edinburgh","Eastern Scotland","Department for Business, Energy and Industrial Strategy","140","130","27470","23560"
"In post","2021","City of Edinburgh","Eastern Scotland","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","City of Edinburgh","Eastern Scotland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","City of Edinburgh","Eastern Scotland","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","City of Edinburgh","Eastern Scotland","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","City of Edinburgh","Eastern Scotland","Department for Work and Pensions","350","330","29720","27570"
"In post","2021","City of Edinburgh","Eastern Scotland","HM Revenue and Customs","2060","1940","28350","25560"
"In post","2021","City of Edinburgh","Eastern Scotland","Home Office","170","160","28180","25410"
"In post","2021","City of Edinburgh","Eastern Scotland","Ministry of Defence","230","220","27270","21580"
"In post","2021","City of Edinburgh","Eastern Scotland","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","City of Edinburgh","Eastern Scotland","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","City of Edinburgh","Eastern Scotland","Scotland Office","80","80","47970","46600"
"In post","2021","City of Edinburgh","Eastern Scotland","Scottish Government","9650","9210","39950","35110"
"In post","2021","City of Edinburgh","Eastern Scotland","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","Clackmannanshire and Fife","Eastern Scotland","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Clackmannanshire and Fife","Eastern Scotland","Department for Work and Pensions","390","350","26040","27570"
"In post","2021","Clackmannanshire and Fife","Eastern Scotland","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Clackmannanshire and Fife","Eastern Scotland","Ministry of Defence","400","390","33110","33000"
"In post","2021","Clackmannanshire and Fife","Eastern Scotland","Scottish Government","550","510","30530","30930"
"In post","2021","Conwy and Denbighshire","West Wales and The Valleys","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Conwy and Denbighshire","West Wales and The Valleys","Department for Work and Pensions","140","120","27250","27570"
"In post","2021","Conwy and Denbighshire","West Wales and The Valleys","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Conwy and Denbighshire","West Wales and The Valleys","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Conwy and Denbighshire","West Wales and The Valleys","Ministry of Justice","100","90","28820","24800"
"In post","2021","Conwy and Denbighshire","West Wales and The Valleys","Welsh Government","420","400","39790","37410"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs","90","90","33110","29180"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Department for Transport","60","50","29350","26780"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Department for Work and Pensions","830","740","25490","27570"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Ministry of Defence","470","440","25410","21580"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Ministry of Justice","120","100","26320","22260"
"In post","2021","Coventry","West Midlands","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Coventry","West Midlands","Department for Education","1280","1250","40710","36820"
"In post","2021","Coventry","West Midlands","Department for Work and Pensions","430","380","25880","27570"
"In post","2021","Coventry","West Midlands","HM Land Registry","270","240","30880","27130"
"In post","2021","Coventry","West Midlands","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Coventry","West Midlands","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Coventry","West Midlands","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Coventry","West Midlands","Ministry of Justice","120","110","26300","22920"
"In post","2021","Coventry","West Midlands","National Crime Agency","40","40","[c]","[c]"
"In post","2021","Coventry","West Midlands","Office of Qualifications and Examinations Regulation","260","250","45520","40580"
"In post","2021","Croydon","Outer London - South","Attorney General's Departments","90","80","39280","31670"
"In post","2021","Croydon","Outer London - South","Cabinet Office","50","50","43890","32000"
"In post","2021","Croydon","Outer London - South","Department for Business, Energy and Industrial Strategy","70","60","32350","27650"
"In post","2021","Croydon","Outer London - South","Department for Education","50","50","[c]","[c]"
"In post","2021","Croydon","Outer London - South","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Croydon","Outer London - South","Department for Work and Pensions","250","230","30360","31060"
"In post","2021","Croydon","Outer London - South","HM Land Registry","380","360","41430","37290"
"In post","2021","Croydon","Outer London - South","HM Revenue and Customs","2420","2290","39040","36160"
"In post","2021","Croydon","Outer London - South","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Croydon","Outer London - South","Home Office","5310","5030","38510","35070"
"In post","2021","Croydon","Outer London - South","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Croydon","Outer London - South","Ministry of Justice","990","950","36410","31180"
"In post","2021","Darlington","Tees Valley and Durham","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Darlington","Tees Valley and Durham","Department for Education","710","680","38100","36780"
"In post","2021","Darlington","Tees Valley and Durham","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Darlington","Tees Valley and Durham","Department for Transport","40","30","[c]","[c]"
"In post","2021","Darlington","Tees Valley and Durham","Department for Work and Pensions","70","70","26420","27570"
"In post","2021","Darlington","Tees Valley and Durham","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Darlington","Tees Valley and Durham","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Darlington","Tees Valley and Durham","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Darlington","Tees Valley and Durham","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Darlington","Tees Valley and Durham","Ministry of Justice","110","100","25920","22920"
"In post","2021","Darlington","Tees Valley and Durham","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Derby","Derbyshire and Nottinghamshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Derby","Derbyshire and Nottinghamshire","Department for Transport","60","60","41020","28380"
"In post","2021","Derby","Derbyshire and Nottinghamshire","Department for Work and Pensions","620","540","24300","21010"
"In post","2021","Derby","Derbyshire and Nottinghamshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Derby","Derbyshire and Nottinghamshire","Ministry of Defence","60","60","34970","33200"
"In post","2021","Derby","Derbyshire and Nottinghamshire","Ministry of Justice","260","230","25900","22260"
"In post","2021","Derry City and Strabane","Northern Ireland","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Derry City and Strabane","Northern Ireland","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Devon CC","Devon","Attorney General's Departments","100","90","39950","36240"
"In post","2021","Devon CC","Devon","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Devon CC","Devon","Department for Business, Energy and Industrial Strategy","1770","1690","40030","39650"
"In post","2021","Devon CC","Devon","Department for Environment, Food and Rural Affairs","530","490","29590","25540"
"In post","2021","Devon CC","Devon","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Devon CC","Devon","Department for Transport","50","40","[c]","[c]"
"In post","2021","Devon CC","Devon","Department for Work and Pensions","1400","1180","25150","26120"
"In post","2021","Devon CC","Devon","Department of Health and Social Care","40","40","[c]","[c]"
"In post","2021","Devon CC","Devon","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Devon CC","Devon","HM Revenue and Customs","70","60","35250","32110"
"In post","2021","Devon CC","Devon","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Devon CC","Devon","Ministry of Defence","410","390","24090","20920"
"In post","2021","Devon CC","Devon","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Devon CC","Devon","Ministry of Justice","1150","1060","28540","26010"
