"Status","Year","Disability","Region_ITL3","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Cornwall and Isles of Scilly","Black","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cornwall and Isles of Scilly","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cornwall and Isles of Scilly","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cornwall and Isles of Scilly","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cornwall and Isles of Scilly","White","190","170","26440","27570"
"In post","2021","Declared disabled","Coventry","Asian","30","30","[c]","[c]"
"In post","2021","Declared disabled","Coventry","Black","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Coventry","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Coventry","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Coventry","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Coventry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Coventry","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Coventry","White","180","160","33800","29360"
"In post","2021","Declared disabled","Croydon","Asian","150","130","33810","29370"
"In post","2021","Declared disabled","Croydon","Black","160","150","33450","29570"
"In post","2021","Declared disabled","Croydon","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Croydon","Mixed","40","40","[c]","[c]"
"In post","2021","Declared disabled","Croydon","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Croydon","Undeclared","50","50","34200","30590"
"In post","2021","Declared disabled","Croydon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Croydon","White","490","470","39160","35200"
"In post","2021","Declared disabled","Darlington","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Darlington","Black","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Darlington","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Darlington","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Darlington","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Darlington","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Darlington","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Darlington","White","100","90","33840","30200"
"In post","2021","Declared disabled","Derby","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Derby","Black","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Derby","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Derby","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Derby","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Derby","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Derby","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Derby","White","120","100","25370","21010"
"In post","2021","Declared disabled","Derry City and Strabane","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Derry City and Strabane","Black","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Derry City and Strabane","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Derry City and Strabane","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Derry City and Strabane","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Derry City and Strabane","White","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Devon CC","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Devon CC","Black","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Devon CC","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Devon CC","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Devon CC","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Devon CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Devon CC","White","530","470","29010","27570"
"In post","2021","Declared disabled","Dorset CC","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Dorset CC","Black","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Dorset CC","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Dorset CC","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Dorset CC","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Dorset CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Dorset CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Dorset CC","White","220","200","29140","27570"
"In post","2021","Declared disabled","Dudley","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Dudley","Black","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Dudley","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Dudley","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Dudley","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Dudley","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Dudley","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Dudley","White","130","120","25450","26450"
"In post","2021","Declared disabled","Dumfries and Galloway","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Dumfries and Galloway","Black","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Dumfries and Galloway","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Dumfries and Galloway","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Dumfries and Galloway","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Dumfries and Galloway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Dumfries and Galloway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Dumfries and Galloway","White","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Durham CC","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Durham CC","Black","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Durham CC","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Durham CC","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Durham CC","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Durham CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Durham CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Durham CC","White","520","450","26610","25500"
"In post","2021","Declared disabled","Ealing","Asian","40","30","[c]","[c]"
"In post","2021","Declared disabled","Ealing","Black","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ealing","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ealing","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ealing","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ealing","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ealing","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ealing","White","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Ayrshire and North Ayrshire mainland","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Ayrshire and North Ayrshire mainland","Black","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Ayrshire and North Ayrshire mainland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Ayrshire and North Ayrshire mainland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Ayrshire and North Ayrshire mainland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Ayrshire and North Ayrshire mainland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Ayrshire and North Ayrshire mainland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Ayrshire and North Ayrshire mainland","White","80","70","25250","27360"
"In post","2021","Declared disabled","East Cumbria","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Cumbria","Black","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Cumbria","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Cumbria","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Cumbria","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Cumbria","White","90","80","27650","25900"
"In post","2021","Declared disabled","East Derbyshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Derbyshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Derbyshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Derbyshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Derbyshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Derbyshire","White","90","80","26750","27570"
"In post","2021","Declared disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Black","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","White","140","130","29280","27570"
"In post","2021","Declared disabled","East Kent","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Kent","Black","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Kent","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Kent","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Kent","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Kent","Undeclared","40","30","[c]","[c]"
"In post","2021","Declared disabled","East Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Kent","White","400","360","28450","27370"
"In post","2021","Declared disabled","East Lancashire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Lancashire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Lancashire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Lancashire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Lancashire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Lancashire","White","80","70","26130","27570"
"In post","2021","Declared disabled","East Lothian and Midlothian","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Lothian and Midlothian","Black","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Lothian and Midlothian","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Lothian and Midlothian","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Lothian and Midlothian","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Lothian and Midlothian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Lothian and Midlothian","White","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Merseyside","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Merseyside","Black","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Merseyside","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Merseyside","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Merseyside","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Merseyside","White","150","130","26980","27570"
"In post","2021","Declared disabled","East Riding of Yorkshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Riding of Yorkshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Riding of Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Riding of Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Riding of Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Riding of Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Riding of Yorkshire","White","150","150","27990","26930"
"In post","2021","Declared disabled","East Surrey","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Surrey","Black","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Surrey","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Surrey","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Surrey","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Surrey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Surrey","White","70","70","31590","31880"
"In post","2021","Declared disabled","East Sussex CC","Asian","[c]","[c]","[c]","[c]"
