"Status","Year","Profession_of_post","Sex","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Psychology","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Male","White","140","140","36280","31180"
"In post","2021","Science and Engineering","Female","Asian","290","280","36080","33090"
"In post","2021","Science and Engineering","Female","Black","160","150","35460","33180"
"In post","2021","Science and Engineering","Female","Chinese","30","30","[c]","[c]"
"In post","2021","Science and Engineering","Female","Mixed","80","80","34210","33330"
"In post","2021","Science and Engineering","Female","Other ethnicity","40","30","[c]","[c]"
"In post","2021","Science and Engineering","Female","Undeclared","240","220","41550","38890"
"In post","2021","Science and Engineering","Female","Unknown","230","220","36460","34930"
"In post","2021","Science and Engineering","Female","White","3400","3140","38590","37190"
"In post","2021","Science and Engineering","Male","Asian","280","270","37000","35890"
"In post","2021","Science and Engineering","Male","Black","120","120","38770","36510"
"In post","2021","Science and Engineering","Male","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Male","Mixed","120","120","39190","37320"
"In post","2021","Science and Engineering","Male","Other ethnicity","60","60","42480","40900"
"In post","2021","Science and Engineering","Male","Undeclared","850","830","41230","40260"
"In post","2021","Science and Engineering","Male","Unknown","770","750","35490","32450"
"In post","2021","Science and Engineering","Male","White","7390","7200","39090","37320"
"In post","2021","Security","Female","Asian","90","80","34410","31390"
"In post","2021","Security","Female","Black","[c]","[c]","[c]","[c]"
"In post","2021","Security","Female","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Security","Female","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Security","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Security","Female","Undeclared","60","60","32470","30110"
"In post","2021","Security","Female","Unknown","190","180","32000","29370"
"In post","2021","Security","Female","White","1340","1290","31820","28650"
"In post","2021","Security","Male","Asian","200","200","29020","25540"
"In post","2021","Security","Male","Black","90","90","29280","22650"
"In post","2021","Security","Male","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Security","Male","Mixed","60","60","32710","29890"
"In post","2021","Security","Male","Other ethnicity","40","40","[c]","[c]"
"In post","2021","Security","Male","Undeclared","370","370","34890","39070"
"In post","2021","Security","Male","Unknown","820","810","30920","27750"
"In post","2021","Security","Male","White","4990","4900","31210","26750"
"In post","2021","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Female","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Female","Black","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Female","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Female","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Female","Unknown","70","70","38480","37020"
"In post","2021","Social Research","Female","White","650","610","43190","41760"
"In post","2021","Social Research","Male","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Male","Black","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Male","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Male","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Male","Unknown","50","50","37210","36340"
"In post","2021","Social Research","Male","White","270","260","43620","40150"
"In post","2021","Social Research","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Unknown","White","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Female","Asian","70","60","42120","38530"
"In post","2021","Statistics","Female","Black","30","30","[c]","[c]"
"In post","2021","Statistics","Female","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Female","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Female","Unknown","100","100","37680","36030"
"In post","2021","Statistics","Female","White","690","650","43760","39850"
"In post","2021","Statistics","Male","Asian","70","70","41690","40480"
"In post","2021","Statistics","Male","Black","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Male","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Male","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Male","Undeclared","40","30","[c]","[c]"
"In post","2021","Statistics","Male","Unknown","150","140","40500","36250"
"In post","2021","Statistics","Male","White","760","740","44890","41280"
"In post","2021","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Unknown","White","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Female","Asian","590","540","31770","31810"
"In post","2021","Tax","Female","Black","240","230","31220","31810"
"In post","2021","Tax","Female","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Female","Mixed","100","100","32220","31810"
"In post","2021","Tax","Female","Other ethnicity","30","30","[c]","[c]"
"In post","2021","Tax","Female","Undeclared","270","240","36750","32460"
"In post","2021","Tax","Female","Unknown","2290","2160","26140","25560"
"In post","2021","Tax","Female","White","4890","4460","34670","31810"
"In post","2021","Tax","Male","Asian","800","770","33270","31810"
"In post","2021","Tax","Male","Black","190","190","33490","32050"
"In post","2021","Tax","Male","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Male","Mixed","110","110","38720","31810"
"In post","2021","Tax","Male","Other ethnicity","30","30","[c]","[c]"
"In post","2021","Tax","Male","Undeclared","490","460","40360","36160"
"In post","2021","Tax","Male","Unknown","2640","2560","28100","25560"
"In post","2021","Tax","Male","White","5080","4870","37280","31870"
"In post","2021","Unknown","Female","Asian","4970","4310","29010","27570"
"In post","2021","Unknown","Female","Black","3010","2810","29970","31060"
"In post","2021","Unknown","Female","Chinese","130","110","30330","27570"
"In post","2021","Unknown","Female","Mixed","1330","1220","30270","27570"
"In post","2021","Unknown","Female","Other ethnicity","350","320","31410","29290"
"In post","2021","Unknown","Female","Undeclared","2650","2240","28020","27570"
"In post","2021","Unknown","Female","Unknown","7960","7380","33440","28000"
"In post","2021","Unknown","Female","White","54450","47450","29470","27570"
"In post","2021","Unknown","Male","Asian","3500","3400","29550","27570"
"In post","2021","Unknown","Male","Black","1350","1330","30650","29290"
"In post","2021","Unknown","Male","Chinese","80","80","32910","29290"
"In post","2021","Unknown","Male","Mixed","760","750","32770","27570"
"In post","2021","Unknown","Male","Other ethnicity","240","230","32520","27570"
"In post","2021","Unknown","Male","Undeclared","2350","2230","30970","27570"
"In post","2021","Unknown","Male","Unknown","6490","6380","36680","29250"
"In post","2021","Unknown","Male","White","31030","29900","32300","27570"
"In post","2021","Veterinarian","Female","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Female","Black","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Female","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Female","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Female","Unknown","40","30","[c]","[c]"
"In post","2021","Veterinarian","Female","White","200","190","44860","40960"
"In post","2021","Veterinarian","Male","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Male","Black","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Male","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Male","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Male","White","150","140","47540","49240"
"In post","2022","Commercial","Female","Asian","170","160","37460","34710"
"In post","2022","Commercial","Female","Black","130","120","36880","35710"
"In post","2022","Commercial","Female","Mixed","70","70","37430","36000"
"In post","2022","Commercial","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Female","Undeclared","110","100","39270","37590"
"In post","2022","Commercial","Female","Unknown","370","350","38130","36500"
"In post","2022","Commercial","Female","White","2540","2400","38720","36500"
"In post","2022","Commercial","Male","Asian","130","130","40260","37220"
"In post","2022","Commercial","Male","Black","70","70","38390","36650"
"In post","2022","Commercial","Male","Mixed","40","40","[c]","[c]"
"In post","2022","Commercial","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Male","Undeclared","140","140","41410","38980"
"In post","2022","Commercial","Male","Unknown","330","320","40390","37400"
"In post","2022","Commercial","Male","White","2070","2030","42020","38980"
"In post","2022","Communications","Female","Asian","120","120","39830","37790"
"In post","2022","Communications","Female","Black","80","80","38230","35010"
"In post","2022","Communications","Female","Mixed","80","70","44670","41380"
"In post","2022","Communications","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Female","Undeclared","50","40","[c]","[c]"
"In post","2022","Communications","Female","Unknown","430","410","42760","38620"
"In post","2022","Communications","Female","White","1730","1640","42460","39500"
"In post","2022","Communications","Male","Asian","70","70","39800","37090"
"In post","2022","Communications","Male","Black","40","40","[c]","[c]"
"In post","2022","Communications","Male","Mixed","40","40","[c]","[c]"
"In post","2022","Communications","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Male","Undeclared","60","60","42280","39980"
"In post","2022","Communications","Male","Unknown","300","300","44550","40520"
"In post","2022","Communications","Male","White","1170","1150","42550","38680"
"In post","2022","Corporate Finance","Female","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Female","Black","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Female","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Female","White","60","60","43270","38580"
"In post","2022","Corporate Finance","Male","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Male","Black","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Male","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Male","White","40","40","[c]","[c]"
"In post","2022","Counter Fraud","Female","Asian","370","320","27330","27570"
"In post","2022","Counter Fraud","Female","Black","210","190","29160","27570"
"In post","2022","Counter Fraud","Female","Mixed","60","50","27750","27570"
"In post","2022","Counter Fraud","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Female","Undeclared","180","160","28370","27570"
"In post","2022","Counter Fraud","Female","Unknown","230","210","31280","27570"
"In post","2022","Counter Fraud","Female","White","2830","2470","28190","27570"
"In post","2022","Counter Fraud","Male","Asian","250","240","29440","27570"
"In post","2022","Counter Fraud","Male","Black","100","100","29180","27570"
"In post","2022","Counter Fraud","Male","Mixed","50","40","[c]","[c]"
"In post","2022","Counter Fraud","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Male","Undeclared","210","190","29350","27570"
"In post","2022","Counter Fraud","Male","Unknown","200","200","35270","31060"
"In post","2022","Counter Fraud","Male","White","1850","1730","30300","27570"
"In post","2022","Digital, Data and Technology","Female","Asian","530","520","42610","39870"
