"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Black","Human Resources","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","Human Resources","230","220","37070","33890"
"In post","2021","Black","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","Other","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","Property","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","Security","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","Unknown","50","50","42000","37300"
"In post","2021","Black","Internal Audit","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","Internal Audit","30","30","[c]","[c]"
"In post","2021","Black","Internal Audit","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","Other","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","Legal","340","330","52590","51830"
"In post","2021","Black","Legal","Operational Delivery","220","200","27710","26970"
"In post","2021","Black","Legal","Other","70","60","28360","27350"
"In post","2021","Black","Legal","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","No function","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Black","No function","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Black","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Black","No function","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Black","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Black","No function","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Black","No function","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Black","No function","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Black","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","Black","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Black","No function","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Black","No function","International Trade","50","50","42650","38540"
"In post","2021","Black","No function","Knowledge and Information Management","50","40","[c]","[c]"
"In post","2021","Black","No function","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Black","No function","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Black","No function","Operational Delivery","3980","3800","29510","26810"
"In post","2021","Black","No function","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Black","No function","Other","80","80","34000","32240"
"In post","2021","Black","No function","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Black","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","Black","No function","Policy","830","820","38030","34020"
"In post","2021","Black","No function","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Black","No function","Property","[c]","[c]","[c]","[c]"
"In post","2021","Black","No function","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Black","No function","Science and Engineering","190","170","36770","33240"
"In post","2021","Black","No function","Security","[c]","[c]","[c]","[c]"
"In post","2021","Black","No function","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Black","No function","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Black","No function","Tax","290","280","33140","32520"
"In post","2021","Black","No function","Unknown","170","170","34670","31810"
"In post","2021","Black","No function","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","Operational Delivery","50","40","[c]","[c]"
"In post","2021","Black","Project Delivery","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","Other","50","50","[c]","[c]"
"In post","2021","Black","Project Delivery","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","Policy","80","80","47390","42340"
"In post","2021","Black","Project Delivery","Project Delivery","370","360","39030","37540"
"In post","2021","Black","Project Delivery","Property","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","Science and Engineering","50","50","[c]","[c]"
"In post","2021","Black","Project Delivery","Security","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Property","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Black","Property","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Black","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Black","Property","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Black","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Black","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Black","Property","Other","[c]","[c]","[c]","[c]"
"In post","2021","Black","Property","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Black","Property","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Black","Property","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Black","Property","Property","110","110","35970","33360"
"In post","2021","Black","Property","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Black","Property","Security","[c]","[c]","[c]","[c]"
"In post","2021","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Security","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Black","Security","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Black","Security","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Black","Security","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Black","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Black","Security","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Black","Security","Other","[c]","[c]","[c]","[c]"
"In post","2021","Black","Security","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Black","Security","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Black","Security","Security","90","90","29420","22650"
"In post","2021","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Digital, Data and Technology","90","90","46550","42170"
"In post","2021","Black","Unknown","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Human Resources","50","50","41740","36190"
"In post","2021","Black","Unknown","Intelligence Analysis","40","40","[c]","[c]"
"In post","2021","Black","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Medicine","40","40","[c]","[c]"
"In post","2021","Black","Unknown","Operational Delivery","1280","1190","28970","28670"
"In post","2021","Black","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Other","290","280","30150","28650"
"In post","2021","Black","Unknown","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Policy","170","160","40550","39790"
"In post","2021","Black","Unknown","Project Delivery","100","100","44020","41950"
"In post","2021","Black","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Science and Engineering","40","30","[c]","[c]"
"In post","2021","Black","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Unknown","3970","3750","29300","30250"
"In post","2021","Black","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Analysis","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Analysis","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Analysis","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Analysis","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Analysis","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Analysis","Other","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Analysis","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Analysis","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Analysis","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Analysis","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Analysis","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Commercial","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Commercial","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Commercial","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Commercial","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Commercial","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Commercial","Other","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Commercial","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Commercial","Property","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Commercial","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Commercial","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Communications","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Communications","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Communications","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Communications","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Communications","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Communications","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Communications","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Communications","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Communications","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Communications","Other","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Communications","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Communications","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Communications","Property","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Communications","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Communications","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Communications","Unknown","[c]","[c]","[c]","[c]"
