"Status","Year","Region_ITL2","Function_of_post","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Cheshire","Digital, Data & Technology","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Digital, Data & Technology","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Digital, Data & Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Digital, Data & Technology","White","100","100","41540","38120"
"In post","2021","Cheshire","Finance","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Finance","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Finance","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Finance","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Finance","White","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Grants Management","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Grants Management","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Grants Management","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Grants Management","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Grants Management","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Grants Management","Unknown","60","50","24980","24920"
"In post","2021","Cheshire","Grants Management","White","40","40","[c]","[c]"
"In post","2021","Cheshire","Human Resources","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Human Resources","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Human Resources","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Human Resources","White","60","50","42420","40080"
"In post","2021","Cheshire","Internal Audit","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Internal Audit","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Internal Audit","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Internal Audit","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Internal Audit","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Internal Audit","White","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Legal","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Legal","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Legal","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Legal","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Legal","White","40","40","[c]","[c]"
"In post","2021","Cheshire","No function","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","No function","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","No function","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","No function","Mixed","30","30","[c]","[c]"
"In post","2021","Cheshire","No function","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","No function","Undeclared","70","70","31460","31650"
"In post","2021","Cheshire","No function","Unknown","270","260","29430","26700"
"In post","2021","Cheshire","No function","White","2000","1900","32600","31650"
"In post","2021","Cheshire","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Project Delivery","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Project Delivery","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Project Delivery","White","40","40","[c]","[c]"
"In post","2021","Cheshire","Property","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Property","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Property","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Property","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Property","White","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Security","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Security","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Security","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Security","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Security","White","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Unknown","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Unknown","Undeclared","40","30","[c]","[c]"
"In post","2021","Cheshire","Unknown","Unknown","50","50","27450","27570"
"In post","2021","Cheshire","Unknown","White","840","760","25400","27570"
"In post","2021","Cornwall and Isles of Scilly","Analysis","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Analysis","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Analysis","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Analysis","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Analysis","White","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Commercial","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Commercial","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Commercial","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Commercial","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Commercial","White","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Communications","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Communications","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Communications","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Communications","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Communications","White","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Digital, Data & Technology","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Digital, Data & Technology","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Digital, Data & Technology","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Digital, Data & Technology","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Digital, Data & Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Digital, Data & Technology","White","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Finance","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Finance","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Finance","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Finance","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Finance","White","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Grants Management","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Grants Management","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Grants Management","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Grants Management","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Grants Management","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Grants Management","White","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Human Resources","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Human Resources","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Human Resources","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Human Resources","White","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Legal","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Legal","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Legal","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Legal","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Legal","White","30","30","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","No function","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","No function","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","No function","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","No function","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","No function","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","No function","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","No function","White","230","200","29300","26750"
"In post","2021","Cornwall and Isles of Scilly","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Project Delivery","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Project Delivery","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Project Delivery","White","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Property","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Property","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Property","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Property","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Property","White","40","40","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Security","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Security","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Security","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Security","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Security","White","50","40","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Unknown","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Unknown","Undeclared","60","60","26040","25190"
"In post","2021","Cornwall and Isles of Scilly","Unknown","Unknown","130","120","26270","21540"
"In post","2021","Cornwall and Isles of Scilly","Unknown","White","950","860","25270","26670"
"In post","2021","Cumbria","Analysis","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Analysis","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Analysis","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Analysis","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Analysis","White","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Commercial","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Commercial","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Commercial","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Commercial","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Commercial","White","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Communications","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Communications","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Communications","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Communications","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Communications","White","50","50","29810","26520"
"In post","2021","Cumbria","Digital, Data & Technology","Asian","[c]","[c]","[c]","[c]"
