"Status","Year","Organisation","Region_ITL1","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Unknown","350","330","37480","29250"
"In post","2021","Cabinet Office (excl. agencies)","Yorkshire and The Humber","White","340","320","35710","33300"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","East of England","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","East of England","Black","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","East of England","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","East of England","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","East of England","White","430","410","34520","30220"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Black","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","White","130","120","32660","29270"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Yorkshire and The Humber","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Yorkshire and The Humber","White","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","London","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","London","Black","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","London","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","London","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","London","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","London","White","40","40","[c]","[c]"
"In post","2021","Charity Commission","North West (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","North West (England)","Black","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","North West (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","North West (England)","Unknown","60","60","33220","29160"
"In post","2021","Charity Commission","North West (England)","White","230","220","32520","29160"
"In post","2021","Charity Commission","South West (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","South West (England)","Black","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","South West (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","South West (England)","White","50","50","35880","30450"
"In post","2021","Charity Commission","Wales","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Wales","Black","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Wales","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Wales","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Wales","White","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","London","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","London","Black","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","London","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","London","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","London","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","London","White","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Northern Ireland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Northern Ireland","White","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Scotland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Scotland","White","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Wales","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Wales","Black","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Wales","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Wales","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Wales","Undeclared","70","60","30850","24500"
"In post","2021","Companies House","Wales","Unknown","80","80","30340","24500"
"In post","2021","Companies House","Wales","White","830","760","31390","27460"
"In post","2021","Competition and Markets Authority","London","Asian","100","100","45900","37660"
"In post","2021","Competition and Markets Authority","London","Black","40","40","[c]","[c]"
"In post","2021","Competition and Markets Authority","London","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","London","Mixed","40","30","[c]","[c]"
"In post","2021","Competition and Markets Authority","London","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","London","Unknown","60","50","78970","78810"
"In post","2021","Competition and Markets Authority","London","White","520","500","64350","59940"
"In post","2021","Competition and Markets Authority","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Northern Ireland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Northern Ireland","White","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Scotland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Scotland","White","50","50","[c]","[c]"
"In post","2021","Competition and Markets Authority","Wales","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Wales","Black","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Wales","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Wales","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Wales","White","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Scotland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Scotland","Unknown","60","60","25410","22570"
"In post","2021","Criminal Injuries Compensation Authority","Scotland","White","220","200","26700","22710"
"In post","2021","Crown Commercial Service","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","East Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","East Midlands (England)","White","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","East of England","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","East of England","Black","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","East of England","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","East of England","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","East of England","White","130","130","35980","34800"
"In post","2021","Crown Commercial Service","London","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","London","Black","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","London","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","London","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","London","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","London","White","40","40","[c]","[c]"
"In post","2021","Crown Commercial Service","North West (England)","Asian","[c]","[c]","[c]","[c]"
