"Status","Year","Disability","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Delivery","Female","200","190","30840","27570"
"Leaver Dept.","2022","Undeclared","Operational Delivery","Male","150","150","32060","27590"
"Leaver Dept.","2022","Undeclared","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Policy","Female","50","50","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Policy","Male","60","60","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Female","70","60","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Male","70","60","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Female","120","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Male","100","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Female","100","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Male","80","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data and Technology","Female","100","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data and Technology","Male","140","100","41980","38250"
"Leaver Dept.","2022","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Female","120","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Male","100","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Female","90","60","37200","32000"
"Leaver Dept.","2022","Unknown","Human Resources","Male","40","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Knowledge and Information Management","Female","50","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Medicine","Female","80","70","102720","109880"
"Leaver Dept.","2022","Unknown","Medicine","Male","50","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Female","970","870","35300","28310"
"Leaver Dept.","2022","Unknown","Operational Delivery","Male","550","520","37730","30450"
"Leaver Dept.","2022","Unknown","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Female","60","60","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Male","60","60","[c]","[c]"
"Leaver Dept.","2022","Unknown","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Female","430","200","42150","38940"
"Leaver Dept.","2022","Unknown","Policy","Male","360","190","44170","40050"
"Leaver Dept.","2022","Unknown","Project Delivery","Female","40","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Science and Engineering","Female","470","420","43440","40560"
"Leaver Dept.","2022","Unknown","Science and Engineering","Male","260","260","48900","46000"
"Leaver Dept.","2022","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Female","990","820","37400","32000"
"Leaver Dept.","2022","Unknown","Unknown","Male","850","700","38870","32000"
"Leaver Dept.","2022","Unknown","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data and Technology","Female","30","30","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data and Technology","Male","50","50","[c]","[c]"
"New entrant CS","2021","Declared disabled","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","Female","40","40","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Female","530","510","24730","22920"
"New entrant CS","2021","Declared disabled","Operational Delivery","Male","270","260","25340","22850"
"New entrant CS","2021","Declared disabled","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","Female","60","50","23340","20920"
"New entrant CS","2021","Declared disabled","Other","Male","50","50","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Policy","Female","140","140","34580","32790"
"New entrant CS","2021","Declared disabled","Policy","Male","80","80","35170","32790"
"New entrant CS","2021","Declared disabled","Project Delivery","Female","40","40","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Male","30","30","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","Female","70","60","29140","27750"
"New entrant CS","2021","Declared disabled","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tax","Female","40","40","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tax","Male","50","50","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Female","1310","1260","27220","27570"
"New entrant CS","2021","Declared disabled","Unknown","Male","920","920","27080","27570"
"New entrant CS","2021","Declared disabled","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Female","110","110","34470","33000"
"New entrant CS","2021","Declared non-disabled","Commercial","Male","110","110","36530","34710"
"New entrant CS","2021","Declared non-disabled","Communications","Female","110","110","35770","32330"
"New entrant CS","2021","Declared non-disabled","Communications","Male","70","70","37750","32640"
"New entrant CS","2021","Declared non-disabled","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data and Technology","Female","260","250","39620","36340"
"New entrant CS","2021","Declared non-disabled","Digital, Data and Technology","Male","490","490","42080","38650"
"New entrant CS","2021","Declared non-disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Economics","Female","100","100","32300","31800"
"New entrant CS","2021","Declared non-disabled","Economics","Male","160","160","32960","31800"
"New entrant CS","2021","Declared non-disabled","Finance","Female","200","190","34170","30710"
"New entrant CS","2021","Declared non-disabled","Finance","Male","150","150","39170","35060"
"New entrant CS","2021","Declared non-disabled","Human Resources","Female","260","240","32710","29540"
"New entrant CS","2021","Declared non-disabled","Human Resources","Male","100","100","35250","29440"
"New entrant CS","2021","Declared non-disabled","Inspector of Education and Training","Female","50","50","61220","67500"
"New entrant CS","2021","Declared non-disabled","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","Female","30","30","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","Male","40","40","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","Female","60","60","29040","28200"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","Male","60","60","34750","32190"
"New entrant CS","2021","Declared non-disabled","Legal","Female","230","220","41640","43920"
"New entrant CS","2021","Declared non-disabled","Legal","Male","130","120","41560","43920"
"New entrant CS","2021","Declared non-disabled","Medicine","Female","170","140","45890","37890"
"New entrant CS","2021","Declared non-disabled","Medicine","Male","70","60","63150","73760"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Female","4180","3960","25430","22920"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Male","2890","2800","26740","23140"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","Female","30","30","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","Male","40","40","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Female","560","540","26560","22210"
"New entrant CS","2021","Declared non-disabled","Other","Male","530","530","29450","26090"
"New entrant CS","2021","Declared non-disabled","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Female","760","750","35820","33570"
"New entrant CS","2021","Declared non-disabled","Policy","Male","650","650","37620","33570"
"New entrant CS","2021","Declared non-disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Female","350","340","35870","33300"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Male","360","360","39990","37000"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Female","100","90","29560","26670"
"New entrant CS","2021","Declared non-disabled","Property","Male","190","190","35010","33000"
"New entrant CS","2021","Declared non-disabled","Psychology","Female","60","60","25420","24620"
"New entrant CS","2021","Declared non-disabled","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Female","480","430","32190","30450"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Male","470","470","31990","29270"
"New entrant CS","2021","Declared non-disabled","Security","Female","90","90","24780","20920"
"New entrant CS","2021","Declared non-disabled","Security","Male","300","300","26310","23540"
"New entrant CS","2021","Declared non-disabled","Social Research","Female","70","70","33670","32540"
"New entrant CS","2021","Declared non-disabled","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Statistics","Female","90","90","34170","31450"
"New entrant CS","2021","Declared non-disabled","Statistics","Male","90","90","34730","31810"
"New entrant CS","2021","Declared non-disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Tax","Female","510","490","22790","20140"
"New entrant CS","2021","Declared non-disabled","Tax","Male","470","460","23240","20140"
"New entrant CS","2021","Declared non-disabled","Unknown","Female","8170","7960","27360","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Male","5850","5820","27600","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","Female","280","250","29080","25990"
"New entrant CS","2021","Undeclared","Operational Delivery","Male","160","150","28930","24120"
"New entrant CS","2021","Undeclared","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","Female","40","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","Male","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","Female","100","100","36130","32350"
"New entrant CS","2021","Undeclared","Policy","Male","100","90","37610","34710"
"New entrant CS","2021","Undeclared","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","Female","50","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","Male","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Female","410","400","27870","27570"
"New entrant CS","2021","Undeclared","Unknown","Male","320","310","28210","27570"
"New entrant CS","2021","Undeclared","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Female","120","120","37750","36560"
"New entrant CS","2021","Unknown","Commercial","Male","100","100","37410","34800"
"New entrant CS","2021","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Female","160","160","34240","29170"
"New entrant CS","2021","Unknown","Communications","Male","90","90","38940","35440"
"New entrant CS","2021","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","Female","330","330","38900","33960"
"New entrant CS","2021","Unknown","Digital, Data and Technology","Male","640","640","41070","37500"
"New entrant CS","2021","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","Female","70","70","29820","31800"
"New entrant CS","2021","Unknown","Economics","Male","110","110","31750","32540"
"New entrant CS","2021","Unknown","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Female","170","160","34920","32790"
"New entrant CS","2021","Unknown","Finance","Male","140","130","34620","31810"
"New entrant CS","2021","Unknown","Human Resources","Female","200","200","33080","28000"
"New entrant CS","2021","Unknown","Human Resources","Male","80","80","33740","29100"
"New entrant CS","2021","Unknown","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","Female","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","Male","70","70","39770","32790"
"New entrant CS","2021","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","Female","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Female","320","310","42170","43920"
"New entrant CS","2021","Unknown","Legal","Male","210","210","43150","48080"
"New entrant CS","2021","Unknown","Medicine","Female","90","70","46540","37890"
"New entrant CS","2021","Unknown","Medicine","Male","40","30","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","Female","4220","4050","24420","22350"
"New entrant CS","2021","Unknown","Operational Delivery","Male","3500","3420","25830","22850"
"New entrant CS","2021","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","Female","290","280","29530","27400"
"New entrant CS","2021","Unknown","Other","Male","270","270","30060","26350"
"New entrant CS","2021","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
