"Status","Year","Sexual_orientation","Ethnicity","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Chinese","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","East Midlands (England)","30","30","[c]","[c]"
"In post","2021","Unknown","Mixed","East of England","30","30","[c]","[c]"
"In post","2021","Unknown","Mixed","London","220","200","42290","36650"
"In post","2021","Unknown","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","North West (England)","70","60","26020","25560"
"In post","2021","Unknown","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","South East (England)","50","40","[c]","[c]"
"In post","2021","Unknown","Mixed","South West (England)","60","50","35610","33700"
"In post","2021","Unknown","Mixed","Wales","30","30","[c]","[c]"
"In post","2021","Unknown","Mixed","West Midlands (England)","50","40","30890","27570"
"In post","2021","Unknown","Mixed","Yorkshire and The Humber","30","30","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","London","130","110","42210","36330"
"In post","2021","Unknown","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","East Midlands (England)","170","150","29200","27570"
"In post","2021","Unknown","Undeclared","East of England","210","180","32050","29050"
"In post","2021","Unknown","Undeclared","London","780","710","40490","33090"
"In post","2021","Unknown","Undeclared","North East (England)","260","220","26720","21440"
"In post","2021","Unknown","Undeclared","North West (England)","570","500","28120","27570"
"In post","2021","Unknown","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Scotland","530","470","30690","28870"
"In post","2021","Unknown","Undeclared","South East (England)","380","340","34510","30890"
"In post","2021","Unknown","Undeclared","South West (England)","470","430","36820","35630"
"In post","2021","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Wales","190","160","27180","26120"
"In post","2021","Unknown","Undeclared","West Midlands (England)","290","240","29440","27570"
"In post","2021","Unknown","Undeclared","Yorkshire and The Humber","280","250","30010","27570"
"In post","2021","Unknown","Unknown","East Midlands (England)","2420","2280","27290","25560"
"In post","2021","Unknown","Unknown","East of England","1800","1710","29030","26670"
"In post","2021","Unknown","Unknown","London","14410","14090","42810","36160"
"In post","2021","Unknown","Unknown","North East (England)","4020","3680","25970","22340"
"In post","2021","Unknown","Unknown","North West (England)","6670","6290","27800","25560"
"In post","2021","Unknown","Unknown","Northern Ireland","620","590","25720","21440"
"In post","2021","Unknown","Unknown","Overseas","530","530","51330","51500"
"In post","2021","Unknown","Unknown","Scotland","8100","7640","30420","26160"
"In post","2021","Unknown","Unknown","South East (England)","3830","3580","30140","27570"
"In post","2021","Unknown","Unknown","South West (England)","3850","3640","31880","27570"
"In post","2021","Unknown","Unknown","Unknown","2430","2420","37030","32700"
"In post","2021","Unknown","Unknown","Wales","4120","3880","28260","24500"
"In post","2021","Unknown","Unknown","West Midlands (England)","3270","3100","28520","25560"
"In post","2021","Unknown","Unknown","Yorkshire and The Humber","4470","4270","29780","25560"
"In post","2021","Unknown","White","East Midlands (England)","1500","1330","29440","27570"
"In post","2021","Unknown","White","East of England","1840","1620","31430","29270"
"In post","2021","Unknown","White","London","3570","3330","47390","40860"
"In post","2021","Unknown","White","North East (England)","3460","2900","26970","23240"
"In post","2021","Unknown","White","North West (England)","5720","4970","28200","27570"
"In post","2021","Unknown","White","Northern Ireland","230","210","27810","25560"
"In post","2021","Unknown","White","Overseas","150","150","49840","46620"
"In post","2021","Unknown","White","Scotland","4900","4380","31610","27570"
"In post","2021","Unknown","White","South East (England)","2500","2220","32570","29290"
"In post","2021","Unknown","White","South West (England)","3690","3340","35650","32730"
"In post","2021","Unknown","White","Unknown","80","70","33100","27570"
"In post","2021","Unknown","White","Wales","2450","2120","28750","27290"
"In post","2021","Unknown","White","West Midlands (England)","2270","2000","31120","27570"
"In post","2021","Unknown","White","Yorkshire and The Humber","2600","2260","31670","27570"
"In post","2022","Heterosexual / straight","Asian","East Midlands (England)","1570","1450","28600","26820"
"In post","2022","Heterosexual / straight","Asian","East of England","980","900","31070","27570"
"In post","2022","Heterosexual / straight","Asian","London","12360","11790","38360","33700"
"In post","2022","Heterosexual / straight","Asian","North East (England)","490","460","29890","26820"
"In post","2022","Heterosexual / straight","Asian","North West (England)","2680","2520","29270","27570"
"In post","2022","Heterosexual / straight","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Asian","Overseas","150","140","44240","38300"
"In post","2022","Heterosexual / straight","Asian","Scotland","620","580","32810","27570"
"In post","2022","Heterosexual / straight","Asian","South East (England)","1290","1200","30650","28350"
"In post","2022","Heterosexual / straight","Asian","South West (England)","760","720","34560","31990"
"In post","2022","Heterosexual / straight","Asian","Unknown","120","110","30290","30330"
"In post","2022","Heterosexual / straight","Asian","Wales","500","480","31370","27570"
"In post","2022","Heterosexual / straight","Asian","West Midlands (England)","4010","3780","29110","27570"
"In post","2022","Heterosexual / straight","Asian","Yorkshire and The Humber","2420","2260","29210","27570"
"In post","2022","Heterosexual / straight","Black","East Midlands (England)","530","500","28330","26820"
"In post","2022","Heterosexual / straight","Black","East of England","540","520","30610","29290"
"In post","2022","Heterosexual / straight","Black","London","8840","8580","35460","31850"
"In post","2022","Heterosexual / straight","Black","North East (England)","150","140","28910","26820"
"In post","2022","Heterosexual / straight","Black","North West (England)","800","770","29750","27570"
"In post","2022","Heterosexual / straight","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Black","Overseas","70","70","43910","38540"
"In post","2022","Heterosexual / straight","Black","Scotland","280","270","31240","27570"
"In post","2022","Heterosexual / straight","Black","South East (England)","800","760","30570","29290"
"In post","2022","Heterosexual / straight","Black","South West (England)","520","500","32820","31440"
"In post","2022","Heterosexual / straight","Black","Unknown","50","50","34800","31060"
"In post","2022","Heterosexual / straight","Black","Wales","200","190","30650","27570"
"In post","2022","Heterosexual / straight","Black","West Midlands (England)","1200","1140","29340","27570"
"In post","2022","Heterosexual / straight","Black","Yorkshire and The Humber","550","520","29710","27570"
"In post","2022","Heterosexual / straight","Mixed","East Midlands (England)","310","290","30180","26820"
"In post","2022","Heterosexual / straight","Mixed","East of England","370","350","31200","28810"
"In post","2022","Heterosexual / straight","Mixed","London","2820","2730","41640","36720"
"In post","2022","Heterosexual / straight","Mixed","North East (England)","190","180","28930","27570"
"In post","2022","Heterosexual / straight","Mixed","North West (England)","680","650","30440","27540"
"In post","2022","Heterosexual / straight","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Mixed","Overseas","90","90","49430","49370"
"In post","2022","Heterosexual / straight","Mixed","Scotland","240","230","35720","28990"
"In post","2022","Heterosexual / straight","Mixed","South East (England)","580","560","31850","29290"
"In post","2022","Heterosexual / straight","Mixed","South West (England)","510","480","34100","30640"
"In post","2022","Heterosexual / straight","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Mixed","Wales","340","320","32210","27570"
"In post","2022","Heterosexual / straight","Mixed","West Midlands (England)","520","490","29620","27570"
"In post","2022","Heterosexual / straight","Mixed","Yorkshire and The Humber","440","410","32080","27570"
"In post","2022","Heterosexual / straight","Other ethnicity","East Midlands (England)","50","50","31020","27570"
"In post","2022","Heterosexual / straight","Other ethnicity","East of England","90","80","32130","28310"
"In post","2022","Heterosexual / straight","Other ethnicity","London","960","930","39840","35020"
"In post","2022","Heterosexual / straight","Other ethnicity","North East (England)","40","30","[c]","[c]"
"In post","2022","Heterosexual / straight","Other ethnicity","North West (England)","130","120","31270","27570"
"In post","2022","Heterosexual / straight","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Other ethnicity","Scotland","60","60","33210","28240"
"In post","2022","Heterosexual / straight","Other ethnicity","South East (England)","140","130","30960","27570"
"In post","2022","Heterosexual / straight","Other ethnicity","South West (England)","110","110","33400","29480"
"In post","2022","Heterosexual / straight","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Other ethnicity","Wales","80","80","31790","29430"
"In post","2022","Heterosexual / straight","Other ethnicity","West Midlands (England)","140","130","29970","26820"
"In post","2022","Heterosexual / straight","Other ethnicity","Yorkshire and The Humber","90","80","32000","27570"
"In post","2022","Heterosexual / straight","Undeclared","East Midlands (England)","140","140","29060","27570"
"In post","2022","Heterosexual / straight","Undeclared","East of England","150","140","30150","27930"
"In post","2022","Heterosexual / straight","Undeclared","London","910","870","38960","33440"
"In post","2022","Heterosexual / straight","Undeclared","North East (England)","120","110","30250","27570"
"In post","2022","Heterosexual / straight","Undeclared","North West (England)","280","250","29910","27570"
"In post","2022","Heterosexual / straight","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Undeclared","Overseas","30","30","[c]","[c]"
"In post","2022","Heterosexual / straight","Undeclared","Scotland","240","220","34620","35000"
"In post","2022","Heterosexual / straight","Undeclared","South East (England)","280","260","31810","28350"
"In post","2022","Heterosexual / straight","Undeclared","South West (England)","210","200","34040","32750"
"In post","2022","Heterosexual / straight","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Undeclared","Wales","210","190","30220","27570"
"In post","2022","Heterosexual / straight","Undeclared","West Midlands (England)","230","220","28840","27570"
"In post","2022","Heterosexual / straight","Undeclared","Yorkshire and The Humber","240","220","30350","27570"
"In post","2022","Heterosexual / straight","Unknown","East Midlands (England)","180","160","30620","27260"
"In post","2022","Heterosexual / straight","Unknown","East of England","170","160","32120","29290"
"In post","2022","Heterosexual / straight","Unknown","London","730","700","43820","37820"
"In post","2022","Heterosexual / straight","Unknown","North East (England)","220","190","29540","26820"
"In post","2022","Heterosexual / straight","Unknown","North West (England)","370","340","31150","27570"
"In post","2022","Heterosexual / straight","Unknown","Northern Ireland","40","30","[c]","[c]"
