"Status","Year","Age","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Office for Standards in Education","Heterosexual / straight","310","300","42290","39460"
"In post","2021","30-39","Office for Standards in Education","LGBO","30","30","[c]","[c]"
"In post","2021","30-39","Office for Standards in Education","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Office for Standards in Education","Unknown","30","30","[c]","[c]"
"In post","2021","30-39","Office of Gas and Electricity Markets","Heterosexual / straight","160","160","45070","40000"
"In post","2021","30-39","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Office of Gas and Electricity Markets","Unknown","210","210","46760","45910"
"In post","2021","30-39","Office of Qualifications and Examinations Regulation","Heterosexual / straight","60","60","41720","38000"
"In post","2021","30-39","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Office of Rail and Road","Heterosexual / straight","60","50","50060","51060"
"In post","2021","30-39","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other Cabinet Office Agencies","Heterosexual / straight","200","190","36880","34800"
"In post","2021","30-39","Other Cabinet Office Agencies","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other Cabinet Office Agencies","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other Cabinet Office Agencies","Unknown","60","60","37100","34800"
"In post","2021","30-39","Scotland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Scotland Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Scotland Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Scottish Government","Heterosexual / straight","2910","2780","37670","33650"
"In post","2021","30-39","Scottish Government","LGBO","290","280","36790","33620"
"In post","2021","30-39","Scottish Government","Undeclared","570","540","31660","29350"
"In post","2021","30-39","Scottish Government","Unknown","1590","1540","32610","30650"
"In post","2021","30-39","The National Archives","Heterosexual / straight","50","50","34280","32230"
"In post","2021","30-39","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","The National Archives","Unknown","50","40","[c]","[c]"
"In post","2021","30-39","UK Export Finance","Heterosexual / straight","70","70","50840","49520"
"In post","2021","30-39","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","United Kingdom Statistics Authority","Heterosexual / straight","820","770","35630","36030"
"In post","2021","30-39","United Kingdom Statistics Authority","LGBO","70","60","34850","34280"
"In post","2021","30-39","United Kingdom Statistics Authority","Undeclared","40","40","[c]","[c]"
"In post","2021","30-39","United Kingdom Statistics Authority","Unknown","380","350","33940","31040"
"In post","2021","30-39","Wales Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Wales Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Wales Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Water Services Regulation Authority","Unknown","40","40","[c]","[c]"
"In post","2021","30-39","Welsh Government","Heterosexual / straight","1050","990","37170","37410"
"In post","2021","30-39","Welsh Government","LGBO","60","60","40660","37410"
"In post","2021","30-39","Welsh Government","Undeclared","120","110","38490","37410"
"In post","2021","30-39","Welsh Government","Unknown","60","60","42190","37410"
"In post","2021","40-49","Attorney General's Departments","Heterosexual / straight","1850","1710","47350","50520"
"In post","2021","40-49","Attorney General's Departments","LGBO","100","90","52600","54230"
"In post","2021","40-49","Attorney General's Departments","Undeclared","110","100","52940","53810"
"In post","2021","40-49","Attorney General's Departments","Unknown","710","620","49500","53350"
"In post","2021","40-49","Cabinet Office","Heterosexual / straight","1030","1000","55760","54700"
"In post","2021","40-49","Cabinet Office","LGBO","60","60","52610","54700"
"In post","2021","40-49","Cabinet Office","Undeclared","110","100","51970","54700"
"In post","2021","40-49","Cabinet Office","Unknown","650","630","63580","60240"
"In post","2021","40-49","Chancellor's other departments","Heterosexual / straight","80","70","68520","65280"
"In post","2021","40-49","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chancellor's other departments","Undeclared","30","30","[c]","[c]"
"In post","2021","40-49","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Charity Commission","Heterosexual / straight","70","60","35540","29160"
"In post","2021","40-49","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Charity Commission","Unknown","50","50","40040","37910"
"In post","2021","40-49","Competition and Markets Authority","Heterosexual / straight","180","170","70570","72430"
"In post","2021","40-49","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","1660","1570","46460","43000"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","LGBO","110","100","52710","53600"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","Undeclared","220","210","47730","46880"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","Unknown","1070","1010","40360","39650"
"In post","2021","40-49","Department for Digital, Culture, Media and Sport","Heterosexual / straight","210","200","58240","57000"
"In post","2021","40-49","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Department for Digital, Culture, Media and Sport","Unknown","30","30","[c]","[c]"
"In post","2021","40-49","Department for Education","Heterosexual / straight","1480","1400","47530","49860"
"In post","2021","40-49","Department for Education","LGBO","110","100","46070","43660"
"In post","2021","40-49","Department for Education","Undeclared","130","120","45870","40940"
"In post","2021","40-49","Department for Education","Unknown","400","380","48900","49860"
"In post","2021","40-49","Department for Environment, Food and Rural Affairs","Heterosexual / straight","1940","1810","39320","36520"
"In post","2021","40-49","Department for Environment, Food and Rural Affairs","LGBO","100","90","42720","36590"
"In post","2021","40-49","Department for Environment, Food and Rural Affairs","Undeclared","230","220","38830","37240"
"In post","2021","40-49","Department for Environment, Food and Rural Affairs","Unknown","790","730","34680","30040"
"In post","2021","40-49","Department for International Trade","Heterosexual / straight","290","280","53230","51970"
"In post","2021","40-49","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Department for International Trade","Unknown","110","110","52750","51970"
"In post","2021","40-49","Department for Transport","Heterosexual / straight","2470","2350","36570","31040"
"In post","2021","40-49","Department for Transport","LGBO","130","130","41130","35430"
"In post","2021","40-49","Department for Transport","Undeclared","790","720","30240","26700"
"In post","2021","40-49","Department for Transport","Unknown","490","460","34260","26700"
"In post","2021","40-49","Department for Work and Pensions","Heterosexual / straight","14350","13060","29040","27570"
"In post","2021","40-49","Department for Work and Pensions","LGBO","810","770","29440","27570"
"In post","2021","40-49","Department for Work and Pensions","Undeclared","1690","1540","28610","27570"
"In post","2021","40-49","Department for Work and Pensions","Unknown","5500","4760","27530","27570"
"In post","2021","40-49","Department of Health and Social Care","Heterosexual / straight","1640","1510","48460","45760"
"In post","2021","40-49","Department of Health and Social Care","LGBO","100","100","53150","52610"
"In post","2021","40-49","Department of Health and Social Care","Undeclared","250","220","50750","48860"
"In post","2021","40-49","Department of Health and Social Care","Unknown","870","820","52080","49530"
"In post","2021","40-49","ESTYN","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","ESTYN","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","ESTYN","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Food Standards Agency","Heterosexual / straight","230","230","40870","37910"
"In post","2021","40-49","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Food Standards Agency","Undeclared","40","40","[c]","[c]"
"In post","2021","40-49","Food Standards Agency","Unknown","80","70","35050","30810"
"In post","2021","40-49","Foreign, Commonwealth and Development Office","Heterosexual / straight","1610","1560","52400","54370"
"In post","2021","40-49","Foreign, Commonwealth and Development Office","LGBO","100","100","54160","57010"
"In post","2021","40-49","Foreign, Commonwealth and Development Office","Undeclared","170","160","49860","50940"
"In post","2021","40-49","Foreign, Commonwealth and Development Office","Unknown","360","350","53440","54490"
"In post","2021","40-49","HM Land Registry","Heterosexual / straight","740","690","34880","33840"
"In post","2021","40-49","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","HM Land Registry","Undeclared","120","110","33190","27130"
"In post","2021","40-49","HM Land Registry","Unknown","370","350","31260","27130"
"In post","2021","40-49","HM Revenue and Customs","Heterosexual / straight","8440","7900","34170","31810"
"In post","2021","40-49","HM Revenue and Customs","LGBO","470","450","35060","31810"
"In post","2021","40-49","HM Revenue and Customs","Undeclared","1170","1100","33610","31810"
"In post","2021","40-49","HM Revenue and Customs","Unknown","4590","4210","29260","25560"
"In post","2021","40-49","HM Treasury","Heterosexual / straight","290","280","56630","54270"
"In post","2021","40-49","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","HM Treasury","Unknown","60","50","59280","56570"
"In post","2021","40-49","Home Office","Heterosexual / straight","7330","6860","33780","28850"
"In post","2021","40-49","Home Office","LGBO","280","270","35850","30500"
"In post","2021","40-49","Home Office","Undeclared","1170","1090","33510","28850"
"In post","2021","40-49","Home Office","Unknown","270","260","35870","28650"
"In post","2021","40-49","Ministry of Defence","Heterosexual / straight","8900","8600","36530","33300"
"In post","2021","40-49","Ministry of Defence","LGBO","260","250","35780","33330"
"In post","2021","40-49","Ministry of Defence","Undeclared","1380","1340","37360","34610"
