"Status","Year","Disability","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Tax","Heterosexual / straight","230","220","35370","31810"
"In post","2021","Undeclared","Tax","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Tax","Undeclared","550","510","39370","35000"
"In post","2021","Undeclared","Tax","Unknown","60","60","38920","35000"
"In post","2021","Undeclared","Unknown","Heterosexual / straight","2580","2410","29120","27570"
"In post","2021","Undeclared","Unknown","LGBO","230","220","29530","27570"
"In post","2021","Undeclared","Unknown","Undeclared","1180","1120","31160","27570"
"In post","2021","Undeclared","Unknown","Unknown","870","780","28510","27570"
"In post","2021","Undeclared","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","Heterosexual / straight","400","380","37400","35290"
"In post","2021","Unknown","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","Undeclared","50","50","39020","39440"
"In post","2021","Unknown","Commercial","Unknown","520","500","39460","36820"
"In post","2021","Unknown","Communications","Heterosexual / straight","260","260","39780","36070"
"In post","2021","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Undeclared","40","40","[c]","[c]"
"In post","2021","Unknown","Communications","Unknown","620","610","42810","38690"
"In post","2021","Unknown","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Unknown","120","110","40260","34500"
"In post","2021","Unknown","Digital, Data and Technology","Heterosexual / straight","750","730","40570","37410"
"In post","2021","Unknown","Digital, Data and Technology","LGBO","60","60","38390","35190"
"In post","2021","Unknown","Digital, Data and Technology","Undeclared","170","160","38120","35230"
"In post","2021","Unknown","Digital, Data and Technology","Unknown","2180","2140","41220","38150"
"In post","2021","Unknown","Economics","Heterosexual / straight","140","140","42180","35340"
"In post","2021","Unknown","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Economics","Unknown","380","370","43080","36160"
"In post","2021","Unknown","Finance","Heterosexual / straight","380","370","40760","36820"
"In post","2021","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Undeclared","90","90","40010","39770"
"In post","2021","Unknown","Finance","Unknown","930","880","37010","32790"
"In post","2021","Unknown","Human Resources","Heterosexual / straight","490","460","35290","30660"
"In post","2021","Unknown","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Undeclared","60","60","31640","29350"
"In post","2021","Unknown","Human Resources","Unknown","590","570","35170","31810"
"In post","2021","Unknown","Inspector of Education and Training","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","Unknown","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Intelligence Analysis","Heterosexual / straight","110","100","43470","40580"
"In post","2021","Unknown","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Intelligence Analysis","Unknown","280","270","44100","41190"
"In post","2021","Unknown","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","International Trade","Heterosexual / straight","140","140","48310","40000"
"In post","2021","Unknown","International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","International Trade","Unknown","380","380","44470","38540"
"In post","2021","Unknown","Knowledge and Information Management","Heterosexual / straight","80","70","40220","35750"
"In post","2021","Unknown","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","Undeclared","40","30","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","Unknown","230","210","37840","35280"
"In post","2021","Unknown","Legal","Heterosexual / straight","660","630","44870","48080"
"In post","2021","Unknown","Legal","LGBO","40","40","[c]","[c]"
"In post","2021","Unknown","Legal","Undeclared","100","90","44910","45190"
"In post","2021","Unknown","Legal","Unknown","1690","1610","43350","36230"
"In post","2021","Unknown","Medicine","Heterosexual / straight","240","220","57000","40860"
"In post","2021","Unknown","Medicine","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Undeclared","50","40","[c]","[c]"
"In post","2021","Unknown","Medicine","Unknown","420","370","60820","44500"
"In post","2021","Unknown","Operational Delivery","Heterosexual / straight","7440","6950","31210","28840"
"In post","2021","Unknown","Operational Delivery","LGBO","440","420","29030","26300"
"In post","2021","Unknown","Operational Delivery","Undeclared","2290","2080","28320","25560"
"In post","2021","Unknown","Operational Delivery","Unknown","22770","21190","26200","23520"
"In post","2021","Unknown","Operational Research","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Unknown","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","Unknown","120","120","42420","39040"
"In post","2021","Unknown","Other","Heterosexual / straight","1250","1200","30120","26670"
"In post","2021","Unknown","Other","LGBO","40","40","[c]","[c]"
"In post","2021","Unknown","Other","Undeclared","260","250","32830","26670"
"In post","2021","Unknown","Other","Unknown","3790","3690","36020","32700"
"In post","2021","Unknown","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning Inspectors","Unknown","30","30","[c]","[c]"
"In post","2021","Unknown","Policy","Heterosexual / straight","1240","1210","45620","40260"
"In post","2021","Unknown","Policy","LGBO","160","160","45070","40230"
"In post","2021","Unknown","Policy","Undeclared","230","220","44200","40050"
"In post","2021","Unknown","Policy","Unknown","3650","3570","46340","40990"
"In post","2021","Unknown","Project Delivery","Heterosexual / straight","700","680","42310","39550"
"In post","2021","Unknown","Project Delivery","LGBO","30","30","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Undeclared","150","140","44480","40580"
"In post","2021","Unknown","Project Delivery","Unknown","1270","1230","42210","38630"
"In post","2021","Unknown","Property","Heterosexual / straight","260","250","32540","30500"
"In post","2021","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Undeclared","60","60","34710","33300"
"In post","2021","Unknown","Property","Unknown","710","680","32400","29450"
"In post","2021","Unknown","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Psychology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Psychology","Unknown","130","120","33730","30690"
"In post","2021","Unknown","Science and Engineering","Heterosexual / straight","590","570","40420","38070"
"In post","2021","Unknown","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Undeclared","130","130","44450","42150"
"In post","2021","Unknown","Science and Engineering","Unknown","1590","1520","39220","37320"
"In post","2021","Unknown","Security","Heterosexual / straight","700","690","30750","28170"
"In post","2021","Unknown","Security","LGBO","40","40","[c]","[c]"
"In post","2021","Unknown","Security","Undeclared","130","130","34840","39070"
"In post","2021","Unknown","Security","Unknown","930","920","31030","28090"
"In post","2021","Unknown","Social Research","Heterosexual / straight","140","130","35040","32540"
"In post","2021","Unknown","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Social Research","Unknown","120","120","37720","36160"
"In post","2021","Unknown","Statistics","Heterosexual / straight","140","140","40810","37020"
"In post","2021","Unknown","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Statistics","Unknown","240","230","39010","36160"
"In post","2021","Unknown","Tax","Heterosexual / straight","410","380","34510","31810"
"In post","2021","Unknown","Tax","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Tax","Undeclared","90","80","37060","32520"
"In post","2021","Unknown","Tax","Unknown","5300","5070","27630","25560"
"In post","2021","Unknown","Unknown","Heterosexual / straight","2330","2220","39820","34550"
"In post","2021","Unknown","Unknown","LGBO","140","140","37160","32190"
"In post","2021","Unknown","Unknown","Undeclared","190","180","40150","35110"
"In post","2021","Unknown","Unknown","Unknown","11220","10880","36830","29290"
"In post","2021","Unknown","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Veterinarian","Unknown","30","30","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Heterosexual / straight","440","420","39090","37510"
"In post","2022","Declared disabled","Commercial","LGBO","50","50","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Undeclared","60","60","38210","37400"
"In post","2022","Declared disabled","Commercial","Unknown","40","40","[c]","[c]"
"In post","2022","Declared disabled","Communications","Heterosexual / straight","220","210","39360","36740"
"In post","2022","Declared disabled","Communications","LGBO","40","40","[c]","[c]"
"In post","2022","Declared disabled","Communications","Undeclared","30","30","[c]","[c]"
"In post","2022","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Heterosexual / straight","720","640","28460","27570"
"In post","2022","Declared disabled","Counter Fraud","LGBO","70","60","28560","27570"
