"Status","Year","Region_ITL2","Sex","Disability","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Bedfordshire and Hertfordshire","Male","Declared non-disabled","1320","1280","34500","30700"
"In post","2022","Bedfordshire and Hertfordshire","Male","Undeclared","130","120","33790","32530"
"In post","2022","Bedfordshire and Hertfordshire","Male","Unknown","380","370","35910","32640"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Female","Declared disabled","600","550","31840","28920"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Female","Declared non-disabled","3300","3050","31790","28550"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Female","Undeclared","310","280","31800","29290"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Female","Unknown","680","640","33960","29290"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Male","Declared disabled","440","430","33190","30700"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Male","Declared non-disabled","3000","2930","35180","32120"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Male","Undeclared","410","400","35760","34250"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Male","Unknown","790","770","35550","30890"
"In post","2022","Cheshire","Female","Declared disabled","300","260","29480","27570"
"In post","2022","Cheshire","Female","Declared non-disabled","1480","1340","30490","27570"
"In post","2022","Cheshire","Female","Undeclared","130","120","29780","27570"
"In post","2022","Cheshire","Female","Unknown","590","570","32570","30640"
"In post","2022","Cheshire","Male","Declared disabled","170","160","31930","27580"
"In post","2022","Cheshire","Male","Declared non-disabled","1020","990","32920","30210"
"In post","2022","Cheshire","Male","Undeclared","150","140","32140","31650"
"In post","2022","Cheshire","Male","Unknown","550","540","35470","35890"
"In post","2022","Cornwall and Isles of Scilly","Female","Declared disabled","160","140","26620","27570"
"In post","2022","Cornwall and Isles of Scilly","Female","Declared non-disabled","700","620","27240","27570"
"In post","2022","Cornwall and Isles of Scilly","Female","Undeclared","40","30","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Female","Unknown","80","70","29480","23890"
"In post","2022","Cornwall and Isles of Scilly","Male","Declared disabled","90","90","26910","26780"
"In post","2022","Cornwall and Isles of Scilly","Male","Declared non-disabled","550","530","28640","26750"
"In post","2022","Cornwall and Isles of Scilly","Male","Undeclared","60","60","28280","25190"
"In post","2022","Cornwall and Isles of Scilly","Male","Unknown","90","90","28220","24500"
"In post","2022","Cumbria","Female","Declared disabled","150","130","27790","25190"
"In post","2022","Cumbria","Female","Declared non-disabled","1070","930","27240","24920"
"In post","2022","Cumbria","Female","Undeclared","50","50","27710","25960"
"In post","2022","Cumbria","Female","Unknown","70","60","28190","26310"
"In post","2022","Cumbria","Male","Declared disabled","110","100","30530","27280"
"In post","2022","Cumbria","Male","Declared non-disabled","720","710","30220","26440"
"In post","2022","Cumbria","Male","Undeclared","60","60","32920","30820"
"In post","2022","Cumbria","Male","Unknown","80","80","33750","29900"
"In post","2022","Derbyshire and Nottinghamshire","Female","Declared disabled","1070","960","30460","27570"
"In post","2022","Derbyshire and Nottinghamshire","Female","Declared non-disabled","5110","4590","31590","27570"
"In post","2022","Derbyshire and Nottinghamshire","Female","Undeclared","410","380","31270","27570"
"In post","2022","Derbyshire and Nottinghamshire","Female","Unknown","1190","1100","30370","26820"
"In post","2022","Derbyshire and Nottinghamshire","Male","Declared disabled","670","640","29830","27570"
"In post","2022","Derbyshire and Nottinghamshire","Male","Declared non-disabled","3790","3660","33920","30130"
"In post","2022","Derbyshire and Nottinghamshire","Male","Undeclared","390","370","32870","31650"
"In post","2022","Derbyshire and Nottinghamshire","Male","Unknown","1090","1060","31200","26820"
"In post","2022","Devon","Female","Declared disabled","600","520","28220","27130"
"In post","2022","Devon","Female","Declared non-disabled","3280","2860","31110","27570"
"In post","2022","Devon","Female","Undeclared","180","160","28000","26310"
"In post","2022","Devon","Female","Unknown","460","420","27250","23140"
"In post","2022","Devon","Male","Declared disabled","450","430","30620","27570"
"In post","2022","Devon","Male","Declared non-disabled","3480","3350","34920","31860"
"In post","2022","Devon","Male","Undeclared","290","270","31920","29730"
"In post","2022","Devon","Male","Unknown","570","560","30540","27130"
"In post","2022","Dorset and Somerset","Female","Declared disabled","380","330","28510","27570"
"In post","2022","Dorset and Somerset","Female","Declared non-disabled","1850","1650","29380","27570"
"In post","2022","Dorset and Somerset","Female","Undeclared","150","140","29530","27570"
"In post","2022","Dorset and Somerset","Female","Unknown","270","250","29890","26700"
"In post","2022","Dorset and Somerset","Male","Declared disabled","290","270","30710","27680"
"In post","2022","Dorset and Somerset","Male","Declared non-disabled","1830","1780","31680","28700"
"In post","2022","Dorset and Somerset","Male","Undeclared","250","230","32230","31650"
"In post","2022","Dorset and Somerset","Male","Unknown","450","440","31640","27650"
"In post","2022","East Anglia","Female","Declared disabled","840","750","28730","27570"
"In post","2022","East Anglia","Female","Declared non-disabled","4580","4120","29120","27130"
"In post","2022","East Anglia","Female","Undeclared","420","380","29550","27570"
"In post","2022","East Anglia","Female","Unknown","790","720","30440","26350"
"In post","2022","East Anglia","Male","Declared disabled","630","600","30960","28210"
"In post","2022","East Anglia","Male","Declared non-disabled","4200","4070","31760","28800"
"In post","2022","East Anglia","Male","Undeclared","610","570","32310","31650"
"In post","2022","East Anglia","Male","Unknown","840","820","32980","28700"
"In post","2022","East Wales","Female","Declared disabled","1140","1030","31550","27570"
"In post","2022","East Wales","Female","Declared non-disabled","7730","7070","33840","29430"
"In post","2022","East Wales","Female","Undeclared","370","340","31300","27570"
"In post","2022","East Wales","Female","Unknown","2050","1890","30110","26820"
"In post","2022","East Wales","Male","Declared disabled","760","720","33320","29430"
"In post","2022","East Wales","Male","Declared non-disabled","6260","6080","36330","31610"
"In post","2022","East Wales","Male","Undeclared","540","520","33240","31180"
"In post","2022","East Wales","Male","Unknown","2000","1960","32700","29430"
"In post","2022","East Wales","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Female","Declared disabled","310","270","27480","27570"
"In post","2022","East Yorkshire and Northern Lincolnshire","Female","Declared non-disabled","1860","1630","27610","27130"
"In post","2022","East Yorkshire and Northern Lincolnshire","Female","Undeclared","140","120","29750","27570"
"In post","2022","East Yorkshire and Northern Lincolnshire","Female","Unknown","230","220","26290","23450"
"In post","2022","East Yorkshire and Northern Lincolnshire","Male","Declared disabled","240","220","28050","27000"
"In post","2022","East Yorkshire and Northern Lincolnshire","Male","Declared non-disabled","1630","1560","29760","27380"
"In post","2022","East Yorkshire and Northern Lincolnshire","Male","Undeclared","260","240","31290","31650"
"In post","2022","East Yorkshire and Northern Lincolnshire","Male","Unknown","280","270","27030","25210"
"In post","2022","Eastern Scotland","Female","Declared disabled","1200","1090","33290","27570"
"In post","2022","Eastern Scotland","Female","Declared non-disabled","6390","5890","35430","30040"
"In post","2022","Eastern Scotland","Female","Undeclared","300","270","32940","27570"
"In post","2022","Eastern Scotland","Female","Unknown","3520","3280","35190","30840"
"In post","2022","Eastern Scotland","Male","Declared disabled","860","820","34670","31540"
"In post","2022","Eastern Scotland","Male","Declared non-disabled","4790","4680","37570","32040"
"In post","2022","Eastern Scotland","Male","Undeclared","270","260","33830","27570"
"In post","2022","Eastern Scotland","Male","Unknown","3670","3520","35430","33370"
"In post","2022","Essex","Female","Declared disabled","470","410","29840","29290"
"In post","2022","Essex","Female","Declared non-disabled","2130","1910","30630","29290"
"In post","2022","Essex","Female","Undeclared","160","140","30510","29290"
"In post","2022","Essex","Female","Unknown","400","360","30640","26590"
"In post","2022","Essex","Male","Declared disabled","220","210","31190","29290"
"In post","2022","Essex","Male","Declared non-disabled","1460","1400","32760","29290"
"In post","2022","Essex","Male","Undeclared","150","140","33060","29450"
"In post","2022","Essex","Male","Unknown","340","330","31040","26820"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Declared disabled","1610","1470","33160","29720"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Declared non-disabled","10070","9270","34490","31770"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Undeclared","670","610","34330","32200"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Unknown","1850","1710","35100","31870"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Declared disabled","1420","1380","36770","33370"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Declared non-disabled","11540","11290","39140","36580"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Undeclared","980","950","39230","37370"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Unknown","2030","1990","38320","34140"
"In post","2022","Greater Manchester","Female","Declared disabled","1410","1260","30400","27570"
"In post","2022","Greater Manchester","Female","Declared non-disabled","7650","7010","31470","27570"
"In post","2022","Greater Manchester","Female","Undeclared","550","510","31100","27570"
"In post","2022","Greater Manchester","Female","Unknown","2020","1910","30850","26820"
"In post","2022","Greater Manchester","Male","Declared disabled","980","940","31730","27570"
"In post","2022","Greater Manchester","Male","Declared non-disabled","6270","6100","33830","29360"
"In post","2022","Greater Manchester","Male","Undeclared","650","620","32690","31650"
"In post","2022","Greater Manchester","Male","Unknown","2070","2030","32770","28200"
"In post","2022","Hampshire and Isle of Wight","Female","Declared disabled","930","810","29940","27570"
"In post","2022","Hampshire and Isle of Wight","Female","Declared non-disabled","5210","4690","31920","27570"
"In post","2022","Hampshire and Isle of Wight","Female","Undeclared","390","350","30210","27130"
