"Status","Year","Profession_of_post","Sex","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Medicine","Male","East of England","60","60","75500","79870"
"In post","2021","Medicine","Male","London","140","130","81820","82100"
"In post","2021","Medicine","Male","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Male","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Male","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Male","Scotland","30","30","[c]","[c]"
"In post","2021","Medicine","Male","South East (England)","100","90","60850","44800"
"In post","2021","Medicine","Male","South West (England)","120","110","59770","44500"
"In post","2021","Medicine","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Male","Wales","110","100","52750","47000"
"In post","2021","Medicine","Male","West Midlands (England)","40","40","[c]","[c]"
"In post","2021","Medicine","Male","Yorkshire and The Humber","50","50","68170","62400"
"In post","2021","Operational Delivery","Female","East Midlands (England)","5540","4960","26420","23910"
"In post","2021","Operational Delivery","Female","East of England","5260","4730","27030","24920"
"In post","2021","Operational Delivery","Female","London","14690","13630","33470","29570"
"In post","2021","Operational Delivery","Female","North East (England)","8180","6850","24970","21440"
"In post","2021","Operational Delivery","Female","North West (England)","14790","13140","26550","24890"
"In post","2021","Operational Delivery","Female","Northern Ireland","880","760","26040","25040"
"In post","2021","Operational Delivery","Female","Overseas","90","90","39940","31910"
"In post","2021","Operational Delivery","Female","Scotland","7370","6550","26560","24500"
"In post","2021","Operational Delivery","Female","South East (England)","8860","7840","27520","25560"
"In post","2021","Operational Delivery","Female","South West (England)","5550","4960","28000","25400"
"In post","2021","Operational Delivery","Female","Unknown","60","60","35250","33920"
"In post","2021","Operational Delivery","Female","Wales","10030","8730","25790","22350"
"In post","2021","Operational Delivery","Female","West Midlands (England)","7610","6900","26780","23840"
"In post","2021","Operational Delivery","Female","Yorkshire and The Humber","8010","7100","27030","24890"
"In post","2021","Operational Delivery","Male","East Midlands (England)","4560","4380","28280","26630"
"In post","2021","Operational Delivery","Male","East of England","4950","4730","29680","28130"
"In post","2021","Operational Delivery","Male","London","11200","10880","36020","32520"
"In post","2021","Operational Delivery","Male","North East (England)","5520","5190","26880","25310"
"In post","2021","Operational Delivery","Male","North West (England)","11340","10850","28310","25560"
"In post","2021","Operational Delivery","Male","Northern Ireland","820","780","26680","24890"
"In post","2021","Operational Delivery","Male","Overseas","200","200","52040","56340"
"In post","2021","Operational Delivery","Male","Scotland","6930","6580","29650","26780"
"In post","2021","Operational Delivery","Male","South East (England)","9080","8540","29850","28130"
"In post","2021","Operational Delivery","Male","South West (England)","4890","4680","30690","27440"
"In post","2021","Operational Delivery","Male","Unknown","90","90","41240","43630"
"In post","2021","Operational Delivery","Male","Wales","6590","6300","27960","25020"
"In post","2021","Operational Delivery","Male","West Midlands (England)","5970","5780","28970","26470"
"In post","2021","Operational Delivery","Male","Yorkshire and The Humber","7060","6760","28680","26300"
"In post","2021","Operational Delivery","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Unknown","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Female","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Female","London","160","150","48000","42800"
"In post","2021","Operational Research","Female","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Female","North West (England)","30","30","[c]","[c]"
"In post","2021","Operational Research","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Female","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Female","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Female","South East (England)","140","130","39690","37360"
"In post","2021","Operational Research","Female","South West (England)","50","50","[c]","[c]"
"In post","2021","Operational Research","Female","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Male","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Male","London","230","230","49680","47070"
"In post","2021","Operational Research","Male","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Male","North West (England)","60","50","43240","38630"
"In post","2021","Operational Research","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Male","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Male","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Male","South East (England)","320","310","42900","46080"
"In post","2021","Operational Research","Male","South West (England)","60","60","43600","46080"
"In post","2021","Operational Research","Male","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Unknown","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Other","Female","East Midlands (England)","480","450","23470","21130"
"In post","2021","Other","Female","East of England","620","590","23460","21130"
"In post","2021","Other","Female","London","2270","2170","39100","32410"
"In post","2021","Other","Female","North East (England)","110","100","27660","21590"
"In post","2021","Other","Female","North West (England)","470","440","27880","23490"
"In post","2021","Other","Female","Northern Ireland","170","170","23800","21980"
"In post","2021","Other","Female","Overseas","240","230","49350","46620"
"In post","2021","Other","Female","Scotland","890","830","27880","23130"
"In post","2021","Other","Female","South East (England)","1440","1360","25100","21580"
"In post","2021","Other","Female","South West (England)","2200","2030","27780","24540"
"In post","2021","Other","Female","Unknown","170","170","32810","32700"
"In post","2021","Other","Female","Wales","640","600","35540","37410"
"In post","2021","Other","Female","West Midlands (England)","560","520","24370","21190"
"In post","2021","Other","Female","Yorkshire and The Humber","500","470","25260","21130"
"In post","2021","Other","Male","East Midlands (England)","360","360","27660","20970"
"In post","2021","Other","Male","East of England","560","530","26060","21580"
"In post","2021","Other","Male","London","1920","1850","42240","34630"
"In post","2021","Other","Male","North East (England)","110","100","27910","21430"
"In post","2021","Other","Male","North West (England)","360","340","28010","24260"
"In post","2021","Other","Male","Northern Ireland","150","150","23010","21040"
"In post","2021","Other","Male","Overseas","140","140","52290","46620"
"In post","2021","Other","Male","Scotland","1120","1070","30500","26670"
"In post","2021","Other","Male","South East (England)","1420","1400","30940","26670"
"In post","2021","Other","Male","South West (England)","2280","2240","32960","30140"
"In post","2021","Other","Male","Unknown","1690","1690","37970","34460"
"In post","2021","Other","Male","Wales","470","450","35640","30880"
"In post","2021","Other","Male","West Midlands (England)","620","600","27600","26670"
"In post","2021","Other","Male","Yorkshire and The Humber","740","720","25870","26670"
"In post","2021","Planning","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Female","London","40","40","[c]","[c]"
"In post","2021","Planning","Female","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Female","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Female","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Female","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Female","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Male","London","60","60","47600","40290"
"In post","2021","Planning","Male","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Male","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Male","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Male","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Male","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Planning Inspectors","Female","South West (England)","120","100","57830","58810"
"In post","2021","Planning Inspectors","Female","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Planning Inspectors","Male","South West (England)","210","180","57750","58810"
"In post","2021","Planning Inspectors","Male","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Female","East Midlands (England)","170","150","40170","36780"
"In post","2021","Policy","Female","East of England","110","100","42590","38630"
"In post","2021","Policy","Female","London","10450","10060","48000","44080"
"In post","2021","Policy","Female","North East (England)","230","220","39040","36780"
"In post","2021","Policy","Female","North West (England)","580","550","40070","36820"
"In post","2021","Policy","Female","Northern Ireland","50","50","[c]","[c]"
"In post","2021","Policy","Female","Overseas","750","750","51740","53370"
