"Status","Year","Organisation","Region_ITL2","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Tees Valley and Durham","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","West Midlands (England)","40","40","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Wales and The Valleys","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","Yorkshire and The Humber","70","70","41580","37930"
"In post","2021","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","120","110","47060","51860"
"In post","2021","Department for International Trade","Derbyshire and Nottinghamshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Devon","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","East Anglia","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","East Wales","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Greater Manchester","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Inner London - West","London","2320","2290","45240","38950"
"In post","2021","Department for International Trade","Merseyside","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Northumberland and Tyne and Wear","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Overseas","Overseas","160","160","56610","54470"
"In post","2021","Department for International Trade","Surrey, East and West Sussex","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Tees Valley and Durham","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","West Central Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","West Midlands","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","West Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Derbyshire and Nottinghamshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","East Anglia","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Hampshire and Isle of Wight","South East (England)","120","110","60520","75640"
"In post","2021","Department for Transport (excl. agencies)","Inner London - East","London","90","70","33020","32740"
"In post","2021","Department for Transport (excl. agencies)","Inner London - West","London","2980","2930","48780","44030"
"In post","2021","Department for Transport (excl. agencies)","Merseyside","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","North Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Northumberland and Tyne and Wear","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Surrey, East and West Sussex","South East (England)","130","120","35540","32180"
"In post","2021","Department for Transport (excl. agencies)","West Midlands","West Midlands (England)","60","60","34990","30730"
"In post","2021","Department for Transport (excl. agencies)","West Wales and The Valleys","Wales","40","40","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","West Yorkshire","Yorkshire and The Humber","40","40","[c]","[c]"
"In post","2021","Department for Work and Pensions (excl. agencies)","Bedfordshire and Hertfordshire","East of England","1110","1020","28790","29290"
"In post","2021","Department for Work and Pensions (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","1150","1050","28280","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Cheshire","North West (England)","940","850","25480","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Cornwall and Isles of Scilly","South West (England)","830","740","25490","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Cumbria","North West (England)","270","230","26610","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","East Midlands (England)","2290","2030","26060","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Devon","South West (England)","2040","1730","25570","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Dorset and Somerset","South West (England)","910","800","26650","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","East Anglia","East of England","1840","1610","26920","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","East Wales","Wales","2240","2030","26210","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","1210","1030","25920","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Eastern Scotland","Scotland","3240","2890","25080","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Essex","East of England","1620","1460","29030","29290"
"In post","2021","Department for Work and Pensions (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","1960","1720","26770","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Greater Manchester","North West (England)","5140","4700","27390","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Hampshire and Isle of Wight","South East (England)","1340","1170","26230","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","920","800","25490","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Highlands and Islands","Scotland","470","420","25880","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Inner London - East","London","2840","2650","29890","31060"
"In post","2021","Department for Work and Pensions (excl. agencies)","Inner London - West","London","2690","2580","42590","36650"
"In post","2021","Department for Work and Pensions (excl. agencies)","Kent","South East (England)","1750","1640","28910","29290"
"In post","2021","Department for Work and Pensions (excl. agencies)","Lancashire","North West (England)","7670","6950","27270","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","1640","1460","25540","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Lincolnshire","East Midlands (England)","550","480","26440","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Merseyside","North West (England)","3690","3210","25770","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","North Eastern Scotland","Scotland","260","230","26500","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","North Yorkshire","Yorkshire and The Humber","390","350","27700","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions (excl. agencies)","Northumberland and Tyne and Wear","North East (England)","7210","6410","27770","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Outer London - East and North East","London","1940","1780","30190","31060"
"In post","2021","Department for Work and Pensions (excl. agencies)","Outer London - South","London","840","790","30800","31060"
"In post","2021","Department for Work and Pensions (excl. agencies)","Outer London - West and North West","London","1710","1590","30890","31060"
"In post","2021","Department for Work and Pensions (excl. agencies)","Shropshire and Staffordshire","West Midlands (England)","1520","1330","26540","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","South Yorkshire","Yorkshire and The Humber","3300","2900","30290","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Southern Scotland","Scotland","880","770","26310","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Surrey, East and West Sussex","South East (England)","2420","2170","26530","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Tees Valley and Durham","North East (England)","2340","2050","25060","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","900","840","30410","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Central Scotland","Scotland","3970","3470","24920","26120"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Midlands","West Midlands (England)","5160","4540","25950","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Wales","3400","3020","25460","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Yorkshire","Yorkshire and The Humber","4350","3930","30000","27570"
"In post","2021","Department of Health and Social Care (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care (excl. agencies)","Inner London - West","London","2440","2390","48400","41890"
"In post","2021","Department of Health and Social Care (excl. agencies)","Lancashire","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care (excl. agencies)","Merseyside","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care (excl. agencies)","West Yorkshire","Yorkshire and The Humber","1040","1010","42980","37630"
"In post","2021","Disclosure Scotland","West Central Scotland","Scotland","310","290","28110","23170"
"In post","2021","Driver and Vehicle Licensing Agency","West Wales and The Valleys","Wales","6230","5490","26100","21590"
"In post","2021","Driver and Vehicle Standards Agency","Bedfordshire and Hertfordshire","East of England","120","120","29890","30350"
