"Status","Year","Responsibility_level","Region_ITL2","Age","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","G6/G7","Bedfordshire and Hertfordshire","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Bedfordshire and Hertfordshire","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Bedfordshire and Hertfordshire","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Bedfordshire and Hertfordshire","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Cheshire","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Cheshire","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Cheshire","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Cheshire","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Cheshire","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Cornwall and Isles of Scilly","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Cornwall and Isles of Scilly","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Cornwall and Isles of Scilly","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Cornwall and Isles of Scilly","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Cumbria","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Cumbria","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Cumbria","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Derbyshire and Nottinghamshire","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Derbyshire and Nottinghamshire","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Derbyshire and Nottinghamshire","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Derbyshire and Nottinghamshire","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Derbyshire and Nottinghamshire","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Devon","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Devon","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Devon","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Devon","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Devon","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Devon","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Dorset and Somerset","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Dorset and Somerset","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Dorset and Somerset","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Dorset and Somerset","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Dorset and Somerset","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Dorset and Somerset","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Anglia","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Anglia","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Anglia","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Anglia","50-59","40","40","[c]","[c]"
"Leaver CS","2022","G6/G7","East Anglia","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Anglia","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Wales","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Wales","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Wales","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Wales","50-59","40","30","[c]","[c]"
"Leaver CS","2022","G6/G7","East Wales","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Wales","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Yorkshire and Northern Lincolnshire","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Yorkshire and Northern Lincolnshire","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Yorkshire and Northern Lincolnshire","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Eastern Scotland","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Eastern Scotland","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Eastern Scotland","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Eastern Scotland","50-59","40","30","[c]","[c]"
"Leaver CS","2022","G6/G7","Eastern Scotland","60-64","50","50","[c]","[c]"
"Leaver CS","2022","G6/G7","Eastern Scotland","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Essex","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Essex","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Essex","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Essex","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Essex","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Essex","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","30-39","50","40","[c]","[c]"
"Leaver CS","2022","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","40-49","60","50","57140","55740"
"Leaver CS","2022","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","50-59","70","70","58210","56520"
"Leaver CS","2022","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","60-64","60","50","58530","55730"
"Leaver CS","2022","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","65+","40","30","[c]","[c]"
"Leaver CS","2022","G6/G7","Greater Manchester","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Greater Manchester","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Greater Manchester","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Greater Manchester","50-59","50","40","[c]","[c]"
"Leaver CS","2022","G6/G7","Greater Manchester","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Greater Manchester","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Hampshire and Isle of Wight","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Hampshire and Isle of Wight","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Hampshire and Isle of Wight","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Hampshire and Isle of Wight","50-59","40","40","[c]","[c]"
"Leaver CS","2022","G6/G7","Hampshire and Isle of Wight","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Hampshire and Isle of Wight","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Herefordshire, Worcestershire and Warwickshire","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Herefordshire, Worcestershire and Warwickshire","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Herefordshire, Worcestershire and Warwickshire","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Herefordshire, Worcestershire and Warwickshire","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Highlands and Islands","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Inner London - East","20-29","30","30","[c]","[c]"
"Leaver CS","2022","G6/G7","Inner London - East","30-39","160","160","58220","54700"
"Leaver CS","2022","G6/G7","Inner London - East","40-49","170","160","60230","59300"
"Leaver CS","2022","G6/G7","Inner London - East","50-59","130","130","60170","59680"
"Leaver CS","2022","G6/G7","Inner London - East","60-64","70","60","64080","62120"
"Leaver CS","2022","G6/G7","Inner London - East","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Inner London - West","20-29","150","130","54620","53470"
"Leaver CS","2022","G6/G7","Inner London - West","30-39","490","420","57810","54760"
"Leaver CS","2022","G6/G7","Inner London - West","40-49","300","240","61050","58910"
"Leaver CS","2022","G6/G7","Inner London - West","50-59","220","200","62970","62400"
"Leaver CS","2022","G6/G7","Inner London - West","60-64","150","130","64310","62590"
"Leaver CS","2022","G6/G7","Inner London - West","65+","50","40","[c]","[c]"
"Leaver CS","2022","G6/G7","Kent","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Kent","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Kent","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Kent","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Kent","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Lancashire","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Lancashire","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Lancashire","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Lancashire","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Lancashire","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Lancashire","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Leicestershire, Rutland and Northamptonshire","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Leicestershire, Rutland and Northamptonshire","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Leicestershire, Rutland and Northamptonshire","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Leicestershire, Rutland and Northamptonshire","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Leicestershire, Rutland and Northamptonshire","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Lincolnshire","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Lincolnshire","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Lincolnshire","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Merseyside","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Merseyside","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Merseyside","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Merseyside","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Merseyside","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Merseyside","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","North Eastern Scotland","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","North Eastern Scotland","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","North Eastern Scotland","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","North Eastern Scotland","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","North Yorkshire","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","North Yorkshire","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","North Yorkshire","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","North Yorkshire","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","North Yorkshire","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Northern Ireland","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Northern Ireland","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Northern Ireland","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Northern Ireland","60-64","[c]","[c]","[c]","[c]"
