"Status","Year","Region_ITL2","Sex","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Eastern Scotland","Female","No function","2220","2050","29250","26350"
"In post","2021","Eastern Scotland","Female","Project Delivery","160","150","37310","33300"
"In post","2021","Eastern Scotland","Female","Property","150","140","30510","28120"
"In post","2021","Eastern Scotland","Female","Security","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Female","Unknown","6390","5820","35620","28170"
"In post","2021","Eastern Scotland","Male","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Male","Commercial","70","60","36300","36620"
"In post","2021","Eastern Scotland","Male","Communications","70","60","32020","30160"
"In post","2021","Eastern Scotland","Male","Counter Fraud","120","120","32690","31810"
"In post","2021","Eastern Scotland","Male","Debt","310","300","21590","20140"
"In post","2021","Eastern Scotland","Male","Digital, Data & Technology","200","200","39240","35230"
"In post","2021","Eastern Scotland","Male","Finance","50","50","35850","36780"
"In post","2021","Eastern Scotland","Male","Human Resources","90","90","35920","35230"
"In post","2021","Eastern Scotland","Male","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Male","Legal","390","380","33920","29350"
"In post","2021","Eastern Scotland","Male","No function","2590","2450","31500","31810"
"In post","2021","Eastern Scotland","Male","Project Delivery","260","250","41400","38630"
"In post","2021","Eastern Scotland","Male","Property","370","360","33430","30160"
"In post","2021","Eastern Scotland","Male","Security","70","70","27180","20060"
"In post","2021","Eastern Scotland","Male","Unknown","4510","4400","37990","32140"
"In post","2021","Essex","Female","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Female","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Female","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Female","Counter Fraud","30","30","[c]","[c]"
"In post","2021","Essex","Female","Debt","40","30","[c]","[c]"
"In post","2021","Essex","Female","Digital, Data & Technology","80","80","38710","35000"
"In post","2021","Essex","Female","Finance","150","130","29730","28130"
"In post","2021","Essex","Female","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Female","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Female","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Female","Legal","160","140","39820","35640"
"In post","2021","Essex","Female","No function","830","740","28240","25560"
"In post","2021","Essex","Female","Project Delivery","120","110","37800","38630"
"In post","2021","Essex","Female","Property","50","50","29200","26670"
"In post","2021","Essex","Female","Security","60","50","34650","28750"
"In post","2021","Essex","Female","Unknown","1640","1460","28190","29290"
"In post","2021","Essex","Male","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Male","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Male","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Male","Debt","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Male","Digital, Data & Technology","220","210","37060","34620"
"In post","2021","Essex","Male","Finance","70","70","32220","30500"
"In post","2021","Essex","Male","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Male","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Male","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Male","Legal","60","60","43400","39190"
"In post","2021","Essex","Male","No function","570","550","32340","30680"
"In post","2021","Essex","Male","Project Delivery","70","70","41810","38630"
"In post","2021","Essex","Male","Property","70","70","28290","25500"
"In post","2021","Essex","Male","Security","170","160","42060","41070"
"In post","2021","Essex","Male","Unknown","1070","1000","28900","28910"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Analysis","160","150","38950","37320"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Commercial","500","470","39590","34800"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Communications","120","110","36550","33950"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Counter Fraud","160","150","34140","31810"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Debt","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Digital, Data & Technology","280","260","36860","33390"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Finance","630","580","37030","33300"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Human Resources","680","620","35180","32490"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Internal Audit","40","30","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Legal","230","200","41170","38630"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","No function","4160","3780","33260","29690"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Project Delivery","3710","3490","36090","33300"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Property","310","290","34990","33300"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Security","100","100","29530","26670"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Unknown","2570","2290","28530","27570"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Analysis","160","160","39000","37320"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Commercial","560","550","44670","40580"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Communications","110","110","38400","35650"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Counter Fraud","230","220","36220","31810"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Debt","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Digital, Data & Technology","440","430","40190","38630"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Finance","470","470","42630","39000"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Human Resources","250","240","38620","33300"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Internal Audit","30","30","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Legal","150","150","46790","47100"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Male","No function","4020","3880","37420","33230"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Project Delivery","6460","6350","40630","39860"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Property","410","400","39520","37320"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Security","410","400","29110","25680"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Unknown","1930","1870","32880","27570"
"In post","2021","Greater Manchester","Female","Analysis","100","90","38060","33190"
"In post","2021","Greater Manchester","Female","Commercial","170","160","43050","38630"
"In post","2021","Greater Manchester","Female","Communications","210","200","30080","27510"
"In post","2021","Greater Manchester","Female","Counter Fraud","490","450","32650","31810"
"In post","2021","Greater Manchester","Female","Debt","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Female","Digital, Data & Technology","130","130","41390","38630"
"In post","2021","Greater Manchester","Female","Finance","140","130","39950","36900"
"In post","2021","Greater Manchester","Female","Human Resources","450","420","34820","31930"
"In post","2021","Greater Manchester","Female","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Female","Legal","410","360","39930","37240"
"In post","2021","Greater Manchester","Female","No function","4190","3840","29070","25000"
"In post","2021","Greater Manchester","Female","Project Delivery","290","270","40250","38630"
"In post","2021","Greater Manchester","Female","Property","100","100","36840","32100"
"In post","2021","Greater Manchester","Female","Security","40","40","[c]","[c]"
"In post","2021","Greater Manchester","Female","Unknown","4020","3590","27120","27570"
"In post","2021","Greater Manchester","Male","Analysis","130","130","38170","38630"
"In post","2021","Greater Manchester","Male","Commercial","170","170","43960","38630"
"In post","2021","Greater Manchester","Male","Communications","290","290","29130","25560"
"In post","2021","Greater Manchester","Male","Counter Fraud","610","590","33500","31810"
"In post","2021","Greater Manchester","Male","Debt","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Male","Digital, Data & Technology","240","230","39410","37860"
"In post","2021","Greater Manchester","Male","Finance","160","160","39740","36970"
"In post","2021","Greater Manchester","Male","Human Resources","220","220","32790","31810"
"In post","2021","Greater Manchester","Male","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Male","Legal","230","230","43390","38640"
"In post","2021","Greater Manchester","Male","No function","3490","3350","29820","26000"
"In post","2021","Greater Manchester","Male","Project Delivery","280","270","42430","38630"
"In post","2021","Greater Manchester","Male","Property","120","120","38220","36640"
"In post","2021","Greater Manchester","Male","Security","50","50","[c]","[c]"
"In post","2021","Greater Manchester","Male","Unknown","2940","2860","29920","27570"
"In post","2021","Hampshire and Isle of Wight","Female","Analysis","350","320","37300","37020"
"In post","2021","Hampshire and Isle of Wight","Female","Commercial","210","200","34880","33300"
"In post","2021","Hampshire and Isle of Wight","Female","Communications","120","110","33500","33000"
"In post","2021","Hampshire and Isle of Wight","Female","Counter Fraud","70","60","31840","31810"
"In post","2021","Hampshire and Isle of Wight","Female","Debt","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Female","Digital, Data & Technology","130","130","35250","32100"
"In post","2021","Hampshire and Isle of Wight","Female","Finance","250","230","36240","33300"
"In post","2021","Hampshire and Isle of Wight","Female","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Female","Human Resources","210","200","34020","30500"
"In post","2021","Hampshire and Isle of Wight","Female","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Female","Legal","200","180","42110","39650"
"In post","2021","Hampshire and Isle of Wight","Female","No function","2800","2360","27210","23050"
"In post","2021","Hampshire and Isle of Wight","Female","Project Delivery","790","750","36020","33300"
"In post","2021","Hampshire and Isle of Wight","Female","Property","180","170","33050","33250"
"In post","2021","Hampshire and Isle of Wight","Female","Security","140","130","28780","26670"
"In post","2021","Hampshire and Isle of Wight","Female","Unknown","2120","1890","27840","27570"
"In post","2021","Hampshire and Isle of Wight","Male","Analysis","460","450","39970","37320"
"In post","2021","Hampshire and Isle of Wight","Male","Commercial","160","160","41450","34800"
"In post","2021","Hampshire and Isle of Wight","Male","Communications","90","90","31170","29200"
"In post","2021","Hampshire and Isle of Wight","Male","Counter Fraud","60","60","34970","31810"
"In post","2021","Hampshire and Isle of Wight","Male","Debt","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Male","Digital, Data & Technology","230","220","37230","33890"
"In post","2021","Hampshire and Isle of Wight","Male","Finance","150","140","39390","33300"
"In post","2021","Hampshire and Isle of Wight","Male","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Male","Human Resources","70","70","38420","36030"
"In post","2021","Hampshire and Isle of Wight","Male","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Male","Legal","110","110","43320","41220"
"In post","2021","Hampshire and Isle of Wight","Male","No function","2860","2600","32930","28970"
"In post","2021","Hampshire and Isle of Wight","Male","Project Delivery","830","810","38890","38160"
"In post","2021","Hampshire and Isle of Wight","Male","Property","270","260","36400","33300"
"In post","2021","Hampshire and Isle of Wight","Male","Security","570","560","28700","24540"
"In post","2021","Hampshire and Isle of Wight","Male","Unknown","1870","1820","30690","27570"
"In post","2021","Hampshire and Isle of Wight","Unknown","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Unknown","No function","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Female","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Female","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Female","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Female","Digital, Data & Technology","40","30","[c]","[c]"
