"Status","Year","Region_ITL2","Parent_department","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Cheshire","Cabinet Office","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Cabinet Office","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Cabinet Office","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Cabinet Office","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Cabinet Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Cabinet Office","White","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Department for Environment, Food and Rural Affairs","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Department for Environment, Food and Rural Affairs","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Department for Environment, Food and Rural Affairs","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Department for Environment, Food and Rural Affairs","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Department for Environment, Food and Rural Affairs","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Department for Environment, Food and Rural Affairs","Unknown","80","80","29430","25190"
"In post","2021","Cheshire","Department for Environment, Food and Rural Affairs","White","200","190","38060","35900"
"In post","2021","Cheshire","Department for Transport","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Department for Transport","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Department for Transport","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Department for Transport","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Department for Transport","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Department for Transport","White","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Department for Work and Pensions","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Department for Work and Pensions","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Department for Work and Pensions","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Department for Work and Pensions","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Department for Work and Pensions","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Department for Work and Pensions","Undeclared","30","30","[c]","[c]"
"In post","2021","Cheshire","Department for Work and Pensions","Unknown","50","50","28090","27570"
"In post","2021","Cheshire","Department for Work and Pensions","White","830","740","25830","27570"
"In post","2021","Cheshire","Food Standards Agency","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Food Standards Agency","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Food Standards Agency","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Food Standards Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Food Standards Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Food Standards Agency","White","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","HM Revenue and Customs","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","HM Revenue and Customs","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","HM Revenue and Customs","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","HM Revenue and Customs","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","HM Revenue and Customs","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","HM Revenue and Customs","White","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Home Office","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Home Office","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Home Office","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Home Office","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Home Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Home Office","White","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Ministry of Defence","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Ministry of Defence","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Ministry of Defence","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Ministry of Defence","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Ministry of Defence","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Ministry of Defence","White","60","50","28700","27370"
"In post","2021","Cheshire","Ministry of Housing, Communities and Local Government","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Ministry of Housing, Communities and Local Government","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Ministry of Housing, Communities and Local Government","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Ministry of Housing, Communities and Local Government","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Ministry of Housing, Communities and Local Government","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Ministry of Housing, Communities and Local Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Ministry of Housing, Communities and Local Government","White","50","50","38700","34760"
"In post","2021","Cheshire","Ministry of Justice","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Ministry of Justice","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Ministry of Justice","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Ministry of Justice","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Ministry of Justice","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Ministry of Justice","Unknown","150","150","24040","22850"
"In post","2021","Cheshire","Ministry of Justice","White","1020","950","29500","27380"
"In post","2021","Cheshire","National Crime Agency","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","National Crime Agency","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","National Crime Agency","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","National Crime Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","National Crime Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","National Crime Agency","Undeclared","50","50","[c]","[c]"
"In post","2021","Cheshire","National Crime Agency","Unknown","110","110","37000","36410"
"In post","2021","Cheshire","National Crime Agency","White","990","970","36470","36410"
"In post","2021","Cornwall and Isles of Scilly","Attorney General's Departments","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Attorney General's Departments","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Attorney General's Departments","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Attorney General's Departments","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Attorney General's Departments","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Attorney General's Departments","White","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Business, Energy and Industrial Strategy","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Business, Energy and Industrial Strategy","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Business, Energy and Industrial Strategy","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Business, Energy and Industrial Strategy","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Business, Energy and Industrial Strategy","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Business, Energy and Industrial Strategy","White","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs","White","80","70","33070","29180"
"In post","2021","Cornwall and Isles of Scilly","Department for Transport","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Transport","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Transport","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Transport","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Transport","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Transport","White","50","40","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Work and Pensions","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Work and Pensions","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Work and Pensions","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Work and Pensions","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Work and Pensions","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Work and Pensions","Undeclared","40","30","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Work and Pensions","Unknown","100","90","23970","21010"
"In post","2021","Cornwall and Isles of Scilly","Department for Work and Pensions","White","670","600","25720","27570"
"In post","2021","Cornwall and Isles of Scilly","Department of Health and Social Care","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department of Health and Social Care","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department of Health and Social Care","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department of Health and Social Care","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department of Health and Social Care","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department of Health and Social Care","White","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Food Standards Agency","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Food Standards Agency","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Food Standards Agency","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Food Standards Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Food Standards Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Food Standards Agency","White","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","HM Revenue and Customs","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","HM Revenue and Customs","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","HM Revenue and Customs","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","HM Revenue and Customs","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","HM Revenue and Customs","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","HM Revenue and Customs","White","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Defence","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Defence","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Defence","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Defence","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Defence","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Defence","Undeclared","30","30","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Defence","Unknown","40","30","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Defence","White","390","370","24660","21580"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Housing, Communities and Local Government","Asian","[c]","[c]","[c]","[c]"
