"Status","Year","Region_ITL3","Sex","Disability","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Derby","Female","Undeclared","30","30","[c]","[c]"
"In post","2021","Derby","Female","Unknown","40","30","[c]","[c]"
"In post","2021","Derby","Male","Declared disabled","60","60","25380","21010"
"In post","2021","Derby","Male","Declared non-disabled","250","240","29690","27570"
"In post","2021","Derby","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Derby","Male","Unknown","40","40","[c]","[c]"
"In post","2021","Derry City and Strabane","Female","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Derry City and Strabane","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Derry City and Strabane","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Derry City and Strabane","Male","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Derry City and Strabane","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Devon CC","Female","Declared disabled","310","260","27700","26170"
"In post","2021","Devon CC","Female","Declared non-disabled","2100","1830","30480","27570"
"In post","2021","Devon CC","Female","Undeclared","110","100","27040","24170"
"In post","2021","Devon CC","Female","Unknown","190","170","25880","21090"
"In post","2021","Devon CC","Male","Declared disabled","270","250","30530","27570"
"In post","2021","Devon CC","Male","Declared non-disabled","2260","2180","34770","32060"
"In post","2021","Devon CC","Male","Undeclared","160","150","29120","27570"
"In post","2021","Devon CC","Male","Unknown","180","170","26840","22850"
"In post","2021","Dorset CC","Female","Declared disabled","120","110","28140","27130"
"In post","2021","Dorset CC","Female","Declared non-disabled","640","580","27790","26670"
"In post","2021","Dorset CC","Female","Undeclared","50","50","28870","26710"
"In post","2021","Dorset CC","Female","Unknown","130","120","27550","22600"
"In post","2021","Dorset CC","Male","Declared disabled","110","110","30500","29200"
"In post","2021","Dorset CC","Male","Declared non-disabled","770","740","30160","28400"
"In post","2021","Dorset CC","Male","Undeclared","150","140","31340","31650"
"In post","2021","Dorset CC","Male","Unknown","160","160","28850","24920"
"In post","2021","Dudley","Female","Declared disabled","120","100","25260","27170"
"In post","2021","Dudley","Female","Declared non-disabled","620","500","24900","25560"
"In post","2021","Dudley","Female","Undeclared","30","30","[c]","[c]"
"In post","2021","Dudley","Female","Unknown","40","40","[c]","[c]"
"In post","2021","Dudley","Male","Declared disabled","50","40","[c]","[c]"
"In post","2021","Dudley","Male","Declared non-disabled","240","230","25700","26780"
"In post","2021","Dudley","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Dudley","Male","Unknown","30","30","[c]","[c]"
"In post","2021","Dumfries and Galloway","Female","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Dumfries and Galloway","Female","Declared non-disabled","140","120","28170","27570"
"In post","2021","Dumfries and Galloway","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Dumfries and Galloway","Female","Unknown","90","80","26780","25870"
"In post","2021","Dumfries and Galloway","Male","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Dumfries and Galloway","Male","Declared non-disabled","180","170","30580","27840"
"In post","2021","Dumfries and Galloway","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Dumfries and Galloway","Male","Unknown","120","110","30740","33650"
"In post","2021","Durham CC","Female","Declared disabled","330","280","26430","25220"
"In post","2021","Durham CC","Female","Declared non-disabled","2220","1910","26420","24440"
"In post","2021","Durham CC","Female","Undeclared","190","160","27490","27130"
"In post","2021","Durham CC","Female","Unknown","430","400","23420","22350"
"In post","2021","Durham CC","Male","Declared disabled","220","200","26910","25570"
"In post","2021","Durham CC","Male","Declared non-disabled","1570","1470","28720","26810"
"In post","2021","Durham CC","Male","Undeclared","340","300","30220","31650"
"In post","2021","Durham CC","Male","Unknown","310","300","24620","22350"
"In post","2021","Ealing","Female","Declared disabled","50","50","31970","31060"
"In post","2021","Ealing","Female","Declared non-disabled","230","220","31750","31060"
"In post","2021","Ealing","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ealing","Female","Unknown","40","30","[c]","[c]"
"In post","2021","Ealing","Male","Declared disabled","30","30","[c]","[c]"
"In post","2021","Ealing","Male","Declared non-disabled","130","120","30540","31060"
"In post","2021","Ealing","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ealing","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Ayrshire and North Ayrshire mainland","Female","Declared disabled","50","40","[c]","[c]"
"In post","2021","East Ayrshire and North Ayrshire mainland","Female","Declared non-disabled","390","330","26030","27570"
"In post","2021","East Ayrshire and North Ayrshire mainland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Ayrshire and North Ayrshire mainland","Female","Unknown","60","50","27020","23230"
"In post","2021","East Ayrshire and North Ayrshire mainland","Male","Declared disabled","30","30","[c]","[c]"
"In post","2021","East Ayrshire and North Ayrshire mainland","Male","Declared non-disabled","320","310","27800","26470"
"In post","2021","East Ayrshire and North Ayrshire mainland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Ayrshire and North Ayrshire mainland","Male","Unknown","80","70","26070","23230"
"In post","2021","East Cumbria","Female","Declared disabled","60","50","28640","25930"
"In post","2021","East Cumbria","Female","Declared non-disabled","440","380","26730","24920"
"In post","2021","East Cumbria","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Male","Declared disabled","40","40","[c]","[c]"
"In post","2021","East Cumbria","Male","Declared non-disabled","300","290","27730","23110"
"In post","2021","East Cumbria","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Male","Unknown","30","30","[c]","[c]"
"In post","2021","East Derbyshire","Female","Declared disabled","70","60","26240","27570"
"In post","2021","East Derbyshire","Female","Declared non-disabled","210","170","26380","27570"
"In post","2021","East Derbyshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Derbyshire","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Derbyshire","Male","Declared disabled","30","30","[c]","[c]"
"In post","2021","East Derbyshire","Male","Declared non-disabled","80","80","28790","27570"
"In post","2021","East Derbyshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","Declared disabled","80","70","27710","27570"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","Declared non-disabled","530","480","27630","26440"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","Undeclared","40","40","[c]","[c]"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","Unknown","190","180","28790","26680"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","Declared disabled","90","80","31090","33200"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","Declared non-disabled","870","850","31980","27570"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","Undeclared","60","60","36790","39070"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","Unknown","560","550","31540","33650"
"In post","2021","East Kent","Female","Declared disabled","250","220","28250","27370"
"In post","2021","East Kent","Female","Declared non-disabled","1530","1360","27970","26160"
"In post","2021","East Kent","Female","Undeclared","110","100","28070","27370"
"In post","2021","East Kent","Female","Unknown","170","160","27370","24880"
"In post","2021","East Kent","Male","Declared disabled","200","190","28540","27370"
"In post","2021","East Kent","Male","Declared non-disabled","1580","1500","28220","26880"
"In post","2021","East Kent","Male","Undeclared","180","170","29510","27370"
"In post","2021","East Kent","Male","Unknown","200","200","28700","25160"
"In post","2021","East Lancashire","Female","Declared disabled","60","50","25590","27570"
"In post","2021","East Lancashire","Female","Declared non-disabled","240","200","25600","27570"
"In post","2021","East Lancashire","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Lancashire","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Lancashire","Male","Declared disabled","30","30","[c]","[c]"
"In post","2021","East Lancashire","Male","Declared non-disabled","110","110","26540","27570"
"In post","2021","East Lancashire","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Lancashire","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Lothian and Midlothian","Female","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","East Lothian and Midlothian","Female","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","East Lothian and Midlothian","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Lothian and Midlothian","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Lothian and Midlothian","Male","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","East Lothian and Midlothian","Male","Declared non-disabled","30","30","[c]","[c]"
"In post","2021","East Lothian and Midlothian","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Lothian and Midlothian","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Merseyside","Female","Declared disabled","130","110","27160","27570"
"In post","2021","East Merseyside","Female","Declared non-disabled","550","470","26630","27570"
"In post","2021","East Merseyside","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Merseyside","Female","Unknown","40","40","[c]","[c]"
"In post","2021","East Merseyside","Male","Declared disabled","40","40","[c]","[c]"
"In post","2021","East Merseyside","Male","Declared non-disabled","230","220","29770","27570"
"In post","2021","East Merseyside","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Merseyside","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Riding of Yorkshire","Female","Declared disabled","80","70","27180","27160"
"In post","2021","East Riding of Yorkshire","Female","Declared non-disabled","500","450","26660","25400"
"In post","2021","East Riding of Yorkshire","Female","Undeclared","50","50","27150","27570"
"In post","2021","East Riding of Yorkshire","Female","Unknown","50","50","23770","23410"
"In post","2021","East Riding of Yorkshire","Male","Declared disabled","90","90","28710","26930"
"In post","2021","East Riding of Yorkshire","Male","Declared non-disabled","820","780","29910","26930"
"In post","2021","East Riding of Yorkshire","Male","Undeclared","160","150","31960","31650"
"In post","2021","East Riding of Yorkshire","Male","Unknown","140","140","27600","26630"
"In post","2021","East Surrey","Female","Declared disabled","50","40","[c]","[c]"
"In post","2021","East Surrey","Female","Declared non-disabled","340","320","33980","31930"
"In post","2021","East Surrey","Female","Undeclared","70","60","32120","30950"
"In post","2021","East Surrey","Female","Unknown","60","60","29890","29290"
"In post","2021","East Surrey","Male","Declared disabled","40","40","[c]","[c]"
"In post","2021","East Surrey","Male","Declared non-disabled","280","280","34750","34600"
"In post","2021","East Surrey","Male","Undeclared","80","80","33320","34750"
"In post","2021","East Surrey","Male","Unknown","60","60","31980","33260"
"In post","2021","East Sussex CC","Female","Declared disabled","180","150","25290","26120"
"In post","2021","East Sussex CC","Female","Declared non-disabled","880","750","26370","27370"
"In post","2021","East Sussex CC","Female","Undeclared","70","60","25720","23460"
"In post","2021","East Sussex CC","Female","Unknown","50","50","24530","22920"
"In post","2021","East Sussex CC","Male","Declared disabled","110","100","26230","26610"
"In post","2021","East Sussex CC","Male","Declared non-disabled","590","570","27890","27570"
"In post","2021","East Sussex CC","Male","Undeclared","70","70","30110","28400"
"In post","2021","East Sussex CC","Male","Unknown","50","50","[c]","[c]"
"In post","2021","Enfield","Female","Declared disabled","40","40","[c]","[c]"
"In post","2021","Enfield","Female","Declared non-disabled","180","160","30130","31060"
"In post","2021","Enfield","Female","Undeclared","[c]","[c]","[c]","[c]"
