"Status","Year","Function_of_post","Region_ITL2","Disability","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Communications","Derbyshire and Nottinghamshire","Declared disabled","40","40","[c]","[c]"
"In post","2021","Communications","Derbyshire and Nottinghamshire","Declared non-disabled","240","230","31040","26700"
"In post","2021","Communications","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Derbyshire and Nottinghamshire","Unknown","190","190","27480","25560"
"In post","2021","Communications","Devon","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Devon","Declared non-disabled","50","50","33640","32730"
"In post","2021","Communications","Devon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Dorset and Somerset","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Dorset and Somerset","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Anglia","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Anglia","Declared non-disabled","40","30","[c]","[c]"
"In post","2021","Communications","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Wales","Declared disabled","60","50","30310","25560"
"In post","2021","Communications","East Wales","Declared non-disabled","490","470","29860","25560"
"In post","2021","Communications","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Wales","Unknown","300","290","28220","25560"
"In post","2021","Communications","East Yorkshire and Northern Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Yorkshire and Northern Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Eastern Scotland","Declared non-disabled","100","90","33470","31810"
"In post","2021","Communications","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Essex","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Essex","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Declared non-disabled","170","160","37020","34290"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","30","30","[c]","[c]"
"In post","2021","Communications","Greater Manchester","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Greater Manchester","Declared non-disabled","240","230","30370","27850"
"In post","2021","Communications","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Greater Manchester","Unknown","230","220","28280","25560"
"In post","2021","Communications","Hampshire and Isle of Wight","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Hampshire and Isle of Wight","Declared non-disabled","120","110","33130","33000"
"In post","2021","Communications","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Hampshire and Isle of Wight","Unknown","50","50","31150","26780"
"In post","2021","Communications","Herefordshire, Worcestershire and Warwickshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Herefordshire, Worcestershire and Warwickshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Highlands and Islands","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Highlands and Islands","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Inner London - East","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Inner London - East","Declared non-disabled","150","140","47490","41670"
"In post","2021","Communications","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Inner London - East","Unknown","60","60","45110","40170"
"In post","2021","Communications","Inner London - West","Declared disabled","90","90","43470","39730"
"In post","2021","Communications","Inner London - West","Declared non-disabled","1150","1120","47640","42910"
"In post","2021","Communications","Inner London - West","Undeclared","100","100","47570","42890"
"In post","2021","Communications","Inner London - West","Unknown","640","630","44800","40650"
"In post","2021","Communications","Kent","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Kent","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lancashire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Leicestershire, Rutland and Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Leicestershire, Rutland and Northamptonshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Merseyside","Declared non-disabled","70","70","38510","35910"
"In post","2021","Communications","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northumberland and Tyne and Wear","Declared disabled","110","100","26220","25560"
"In post","2021","Communications","Northumberland and Tyne and Wear","Declared non-disabled","900","850","28680","25560"
"In post","2021","Communications","Northumberland and Tyne and Wear","Undeclared","70","60","26490","25560"
"In post","2021","Communications","Northumberland and Tyne and Wear","Unknown","440","420","27060","25560"
"In post","2021","Communications","Outer London - South","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Outer London - South","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Outer London - West and North West","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Outer London - West and North West","Declared non-disabled","140","130","25980","22480"
"In post","2021","Communications","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Outer London - West and North West","Unknown","40","40","[c]","[c]"
"In post","2021","Communications","Overseas","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Overseas","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Shropshire and Staffordshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Shropshire and Staffordshire","Declared non-disabled","30","30","[c]","[c]"
"In post","2021","Communications","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South Yorkshire","Declared non-disabled","30","30","[c]","[c]"
"In post","2021","Communications","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Southern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Southern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Surrey, East and West Sussex","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Surrey, East and West Sussex","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Tees Valley and Durham","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Tees Valley and Durham","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Central Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Central Scotland","Declared non-disabled","40","30","[c]","[c]"
"In post","2021","Communications","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Midlands","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Midlands","Declared non-disabled","130","130","34610","31810"
"In post","2021","Communications","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Midlands","Unknown","130","120","30720","25560"
"In post","2021","Communications","West Wales and The Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Wales and The Valleys","Declared non-disabled","60","60","30390","26780"
"In post","2021","Communications","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Yorkshire","Declared disabled","30","30","[c]","[c]"
"In post","2021","Communications","West Yorkshire","Declared non-disabled","220","210","30600","25560"
"In post","2021","Communications","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Yorkshire","Unknown","300","290","29580","25560"
"In post","2021","Counter Fraud","Bedfordshire and Hertfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Bedfordshire and Hertfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Declared non-disabled","50","50","[c]","[c]"
"In post","2021","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Cheshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Cheshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Derbyshire and Nottinghamshire","Declared disabled","40","40","[c]","[c]"
"In post","2021","Counter Fraud","Derbyshire and Nottinghamshire","Declared non-disabled","320","300","34710","31810"
"In post","2021","Counter Fraud","Derbyshire and Nottinghamshire","Undeclared","30","30","[c]","[c]"
"In post","2021","Counter Fraud","Derbyshire and Nottinghamshire","Unknown","120","120","30690","28130"
"In post","2021","Counter Fraud","Devon","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Devon","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Dorset and Somerset","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Dorset and Somerset","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Anglia","Declared disabled","40","30","[c]","[c]"
"In post","2021","Counter Fraud","East Anglia","Declared non-disabled","210","200","28460","25560"
"In post","2021","Counter Fraud","East Anglia","Undeclared","40","30","[c]","[c]"
"In post","2021","Counter Fraud","East Anglia","Unknown","100","90","26250","25560"
