"Status","Year","Parent_department","Ethnicity","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Charity Commission","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Unknown","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Unknown","Unknown","60","60","31500","29160"
"In post","2021","Charity Commission","White","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","White","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","White","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","White","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","White","Digital, Data & Technology","30","30","[c]","[c]"
"In post","2021","Charity Commission","White","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","White","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","White","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","White","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","White","No function","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","White","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","White","Security","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","White","Unknown","180","170","32630","29160"
"In post","2021","Competition and Markets Authority","Asian","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Asian","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Asian","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Asian","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Asian","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Asian","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Asian","Project Delivery","50","50","[c]","[c]"
"In post","2021","Competition and Markets Authority","Asian","Property","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Asian","Security","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Black","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Black","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Black","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Black","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Black","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Black","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Black","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Black","Property","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Black","Security","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Chinese","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Chinese","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Chinese","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Chinese","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Chinese","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Chinese","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Chinese","Property","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Chinese","Security","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Mixed","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Mixed","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Mixed","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Mixed","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Mixed","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Mixed","Property","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Mixed","Security","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Undeclared","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Undeclared","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Unknown","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Unknown","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","White","Analysis","100","100","60050","56360"
"In post","2021","Competition and Markets Authority","White","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","White","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","White","Digital, Data & Technology","30","30","[c]","[c]"
"In post","2021","Competition and Markets Authority","White","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","White","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","White","Legal","120","110","70820","72430"
"In post","2021","Competition and Markets Authority","White","Project Delivery","250","240","63720","59290"
"In post","2021","Competition and Markets Authority","White","Property","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","White","Security","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Asian","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Asian","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Asian","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Asian","Digital, Data & Technology","50","40","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Asian","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Asian","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Asian","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Asian","No function","540","520","38320","33640"
"In post","2021","Department for Business, Energy and Industrial Strategy","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Asian","Property","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Asian","Security","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Black","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Black","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Black","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Black","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Black","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Black","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Black","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Black","No function","290","290","37800","33640"
"In post","2021","Department for Business, Energy and Industrial Strategy","Black","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Black","Property","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Black","Security","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Chinese","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Chinese","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Chinese","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Chinese","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Chinese","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Chinese","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Chinese","No function","50","40","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Chinese","Property","[c]","[c]","[c]","[c]"
