"Status","Year","Age","Region_ITL3","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Worcestershire","Herefordshire, Worcestershire and Warwickshire","360","350","23890","23970"
"In post","2021","20-29","York","North Yorkshire","390","390","26280","26280"
"In post","2021","30-39","Aberdeen City and Aberdeenshire","North Eastern Scotland","420","400","33380","30650"
"In post","2021","30-39","Angus and Dundee City","Eastern Scotland","430","400","26020","22640"
"In post","2021","30-39","Antrim and Newtownabbey","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Ards and North Down","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Barking & Dagenham and Havering","Outer London - East and North East","100","90","30190","31060"
"In post","2021","30-39","Barnet","Outer London - West and North West","350","330","38810","34150"
"In post","2021","30-39","Barnsley, Doncaster and Rotherham","South Yorkshire","550","500","26900","26810"
"In post","2021","30-39","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","3150","3000","36430","34910"
"In post","2021","30-39","Bedford","Bedfordshire and Hertfordshire","170","160","28950","27850"
"In post","2021","30-39","Belfast","Northern Ireland","740","700","28410","25560"
"In post","2021","30-39","Berkshire","Berkshire, Buckinghamshire and Oxfordshire","600","590","34850","31880"
"In post","2021","30-39","Bexley and Greenwich","Outer London - East and North East","390","380","32230","31930"
"In post","2021","30-39","Birmingham","West Midlands","2740","2590","29950","27570"
"In post","2021","30-39","Blackburn with Darwen","Lancashire","110","100","25550","27570"
"In post","2021","30-39","Blackpool","Lancashire","700","650","27520","27570"
"In post","2021","30-39","Bournemouth and Poole","Dorset and Somerset","100","90","26320","27570"
"In post","2021","30-39","Bradford","West Yorkshire","600","550","26780","25560"
"In post","2021","30-39","Breckland and South Norfolk","East Anglia","120","120","28560","26810"
"In post","2021","30-39","Brent","Outer London - West and North West","90","90","29950","31060"
"In post","2021","30-39","Bridgend and Neath Port Talbot","West Wales and The Valleys","140","120","25910","27570"
"In post","2021","30-39","Brighton and Hove","Surrey, East and West Sussex","100","90","28370","27570"
"In post","2021","30-39","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","1570","1480","35190","31810"
"In post","2021","30-39","Bromley","Outer London - South","60","50","28020","31060"
"In post","2021","30-39","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","330","320","31870","30400"
"In post","2021","30-39","Caithness and Sutherland and Ross and Cromarty","Highlands and Islands","40","30","[c]","[c]"
"In post","2021","30-39","Calderdale and Kirklees","West Yorkshire","210","180","26860","27570"
"In post","2021","30-39","Cambridgeshire CC","East Anglia","680","650","32710","31220"
"In post","2021","30-39","Camden and City of London","Inner London - West","730","710","39170","35200"
"In post","2021","30-39","Cardiff and Vale of Glamorgan","East Wales","2930","2780","31920","28850"
"In post","2021","30-39","Causeway Coast and Glens","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Central Bedfordshire","Bedfordshire and Hertfordshire","60","60","30120","26780"
"In post","2021","30-39","Central Hampshire","Hampshire and Isle of Wight","800","770","36720","35410"
"In post","2021","30-39","Central Valleys","West Wales and The Valleys","330","310","32160","28850"
"In post","2021","30-39","Cheshire East","Cheshire","150","140","29380","27570"
"In post","2021","30-39","Cheshire West and Chester","Cheshire","70","70","26820","27570"
"In post","2021","30-39","Chorley and West Lancashire","Lancashire","320","310","29320","27380"
"In post","2021","30-39","City of Edinburgh","Eastern Scotland","3060","2960","36860","33620"
"In post","2021","30-39","Clackmannanshire and Fife","Eastern Scotland","210","200","29600","27570"
"In post","2021","30-39","Conwy and Denbighshire","West Wales and The Valleys","110","100","31860","29530"
"In post","2021","30-39","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","240","220","25820","25100"
"In post","2021","30-39","Coventry","West Midlands","510","480","36090","32690"
"In post","2021","30-39","Croydon","Outer London - South","1780","1700","38800","35200"
"In post","2021","30-39","Darlington","Tees Valley and Durham","190","180","34750","30730"
"In post","2021","30-39","Derby","Derbyshire and Nottinghamshire","200","170","25640","23840"
"In post","2021","30-39","Devon CC","Devon","1190","1110","31780","30210"
"In post","2021","30-39","Dorset CC","Dorset and Somerset","360","340","27500","26670"
"In post","2021","30-39","Dudley","West Midlands","180","160","24310","21010"
"In post","2021","30-39","Dumfries and Galloway","Southern Scotland","90","90","28680","28120"
"In post","2021","30-39","Durham CC","Tees Valley and Durham","1090","1010","26150","24920"
"In post","2021","30-39","Ealing","Outer London - West and North West","80","70","30640","31060"
"In post","2021","30-39","East Ayrshire and North Ayrshire mainland","Southern Scotland","140","130","27630","27570"
"In post","2021","30-39","East Cumbria","Cumbria","130","120","26780","24920"
"In post","2021","30-39","East Derbyshire","Derbyshire and Nottinghamshire","60","50","27190","27570"
"In post","2021","30-39","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","West Central Scotland","470","450","29610","27570"
"In post","2021","30-39","East Kent","Kent","720","670","26720","25260"
"In post","2021","30-39","East Lancashire","Lancashire","110","90","26470","27570"
"In post","2021","30-39","East Lothian and Midlothian","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","East Merseyside","Merseyside","150","140","27810","27570"
"In post","2021","30-39","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","330","310","27930","26630"
"In post","2021","30-39","East Surrey","Surrey, East and West Sussex","220","210","33560","33900"
"In post","2021","30-39","East Sussex CC","Surrey, East and West Sussex","340","300","26700","27570"
"In post","2021","30-39","Enfield","Outer London - East and North East","60","60","30930","31060"
"In post","2021","30-39","Essex Haven Gateway","Essex","180","170","30190","29040"
"In post","2021","30-39","Essex Thames Gateway","Essex","140","120","27350","29290"
"In post","2021","30-39","Falkirk","Eastern Scotland","390","340","26950","25870"
"In post","2021","30-39","Fermanagh and Omagh","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Flintshire and Wrexham","East Wales","440","430","26850","25790"
"In post","2021","30-39","Glasgow City","West Central Scotland","2690","2560","31880","28170"
"In post","2021","30-39","Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","210","200","29150","27570"
"In post","2021","30-39","Greater Manchester North East","Greater Manchester","220","210","27450","27570"
"In post","2021","30-39","Greater Manchester North West","Greater Manchester","330","310","25100","24920"
"In post","2021","30-39","Greater Manchester South East","Greater Manchester","240","230","25750","23840"
"In post","2021","30-39","Greater Manchester South West","Greater Manchester","1500","1430","30630","27570"
"In post","2021","30-39","Gwent Valleys","West Wales and The Valleys","250","230","26580","27570"
"In post","2021","30-39","Gwynedd","West Wales and The Valleys","160","140","24910","21050"
"In post","2021","30-39","Hackney and Newham","Inner London - East","460","430","36160","31060"
"In post","2021","30-39","Haringey and Islington","Inner London - East","330","310","31070","31060"
"In post","2021","30-39","Harrow and Hillingdon","Outer London - West and North West","630","600","30340","29080"
"In post","2021","30-39","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","330","310","26730","27570"
"In post","2021","30-39","Heart of Essex","Essex","230","210","31380","30210"
"In post","2021","30-39","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","70","70","27980","27570"
"In post","2021","30-39","Hertfordshire","Bedfordshire and Hertfordshire","570","550","35080","31810"
"In post","2021","30-39","Hounslow and Richmond upon Thames","Outer London - West and North West","620","600","32490","31060"
"In post","2021","30-39","Inverclyde, East Renfrewshire and Renfrewshire","West Central Scotland","170","160","30480","27570"
"In post","2021","30-39","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","190","180","29190","27570"
"In post","2021","30-39","Isle of Anglesey","West Wales and The Valleys","60","50","27460","26670"
"In post","2021","30-39","Isle of Wight","Hampshire and Isle of Wight","160","150","26480","25830"
"In post","2021","30-39","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","210","200","32770","32520"
"In post","2021","30-39","Kent Thames Gateway","Kent","400","380","30010","30400"
"In post","2021","30-39","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","330","300","27580","26550"
"In post","2021","30-39","Lambeth","Inner London - East","1090","1040","42270","40070"
"In post","2021","30-39","Lancaster and Wyre","Lancashire","190","180","26220","26670"
"In post","2021","30-39","Leeds","West Yorkshire","2510","2380","32520","29750"
"In post","2021","30-39","Leicester","Leicestershire, Rutland and Northamptonshire","510","470","26880","25440"
"In post","2021","30-39","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","500","470","28540","27370"
"In post","2021","30-39","Lewisham and Southwark","Inner London - East","330","330","32000","31060"
"In post","2021","30-39","Lincolnshire","Lincolnshire","450","430","27710","26670"
"In post","2021","30-39","Lisburn and Castlereagh","Northern Ireland","40","30","[c]","[c]"
"In post","2021","30-39","Liverpool","Merseyside","2540","2380","28700","25310"
"In post","2021","30-39","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Highlands and Islands","60","50","28870","27360"
"In post","2021","30-39","Luton","Bedfordshire and Hertfordshire","100","100","25790","25160"
"In post","2021","30-39","Manchester","Greater Manchester","2100","2030","33260","30900"
"In post","2021","30-39","Medway","Kent","310","290","30750","30400"
"In post","2021","30-39","Merton, Kingston upon Thames and Sutton","Outer London - South","110","110","30170","31060"
"In post","2021","30-39","Mid Kent","Kent","160","160","30400","29290"
"In post","2021","30-39","Mid Lancashire","Lancashire","870","800","25460","22350"
"In post","2021","30-39","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","430","420","31360","30400"
"In post","2021","30-39","Monmouthshire and Newport","East Wales","1520","1430","33590","30130"
"In post","2021","30-39","Na h-Eileanan Siar","Highlands and Islands","30","30","[c]","[c]"
"In post","2021","30-39","Newry, Mourne and Down","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","160","140","25380","25040"
"In post","2021","30-39","North and West Norfolk","East Anglia","150","140","26900","26810"
"In post","2021","30-39","North Hampshire","Hampshire and Isle of Wight","170","160","31560","27570"
"In post","2021","30-39","North Lanarkshire","West Central Scotland","520","480","25960","25560"
"In post","2021","30-39","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","100","80","24530","22920"
"In post","2021","30-39","North Nottinghamshire","Derbyshire and Nottinghamshire","210","200","29310","27570"
"In post","2021","30-39","North Yorkshire CC","North Yorkshire","270","250","30180","27720"
"In post","2021","30-39","Northumberland","Northumberland and Tyne and Wear","70","60","27620","27570"
"In post","2021","30-39","Norwich and East Norfolk","East Anglia","340","310","28930","26810"
"In post","2021","30-39","Nottingham","Derbyshire and Nottinghamshire","1630","1540","30710","27570"
"In post","2021","30-39","Orkney Islands","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Overseas","Overseas","1060","1060","47130","50940"
"In post","2021","30-39","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","470","440","30980","30400"
"In post","2021","30-39","Perth and Kinross and Stirling","Eastern Scotland","290","270","29530","28170"
"In post","2021","30-39","Peterborough","East Anglia","270","240","27540","24890"
"In post","2021","30-39","Plymouth","Devon","560","520","29850","27570"
"In post","2021","30-39","Portsmouth","Hampshire and Isle of Wight","620","580","30290","27570"
"In post","2021","30-39","Powys","East Wales","90","80","29660","27570"
"In post","2021","30-39","Redbridge and Waltham Forest","Outer London - East and North East","180","170","29290","31060"
"In post","2021","30-39","Sandwell","West Midlands","100","90","27380","27570"
"In post","2021","30-39","Scottish Borders","Southern Scotland","110","100","29250","27570"
"In post","2021","30-39","Sefton","Merseyside","1190","1120","27900","25560"
"In post","2021","30-39","Sheffield","South Yorkshire","1690","1570","32620","29730"
"In post","2021","30-39","Shetland Islands","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Shropshire CC","Shropshire and Staffordshire","170","160","27350","26350"
"In post","2021","30-39","Solihull","West Midlands","310","300","28060","25560"
"In post","2021","30-39","Somerset","Dorset and Somerset","400","380","31150","31950"
"In post","2021","30-39","South and West Derbyshire","Derbyshire and Nottinghamshire","220","200","29570","27570"
"In post","2021","30-39","South Ayrshire","Southern Scotland","50","50","[c]","[c]"
"In post","2021","30-39","South Hampshire","Hampshire and Isle of Wight","640","590","32940","30130"
"In post","2021","30-39","South Lanarkshire","Southern Scotland","860","820","30770","26120"
"In post","2021","30-39","South Nottinghamshire","Derbyshire and Nottinghamshire","150","140","29760","27690"
"In post","2021","30-39","South Teesside","Tees Valley and Durham","190","170","25910","23840"
"In post","2021","30-39","South West Wales","West Wales and The Valleys","300","290","28840","27570"
"In post","2021","30-39","Southampton","Hampshire and Isle of Wight","280","250","32660","27570"
"In post","2021","30-39","Southend-on-Sea","Essex","140","130","31030","29290"
"In post","2021","30-39","Staffordshire CC","Shropshire and Staffordshire","800","770","29080","27450"
"In post","2021","30-39","Stoke-on-Trent","Shropshire and Staffordshire","220","200","25040","22920"
"In post","2021","30-39","Suffolk","East Anglia","730","690","28620","27570"
"In post","2021","30-39","Sunderland","Northumberland and Tyne and Wear","760","690","25110","25560"
"In post","2021","30-39","Swansea","West Wales and The Valleys","2350","2120","26190","21590"
