"Status","Year","Parent_department","Age","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Department for Work and Pensions","30-39","4070","3960","27410","27570"
"New entrant CS","2021","Department for Work and Pensions","40-49","3250","3170","27630","27570"
"New entrant CS","2021","Department for Work and Pensions","50-59","2850","2790","26770","27570"
"New entrant CS","2021","Department for Work and Pensions","60-64","590","570","26100","27570"
"New entrant CS","2021","Department for Work and Pensions","65+","70","70","24700","25110"
"New entrant CS","2021","Department of Health and Social Care","16-19","30","30","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","20-29","1380","1320","29300","28590"
"New entrant CS","2021","Department of Health and Social Care","30-39","720","670","39100","36820"
"New entrant CS","2021","Department of Health and Social Care","40-49","570","510","43880","38890"
"New entrant CS","2021","Department of Health and Social Care","50-59","440","390","44380","38890"
"New entrant CS","2021","Department of Health and Social Care","60-64","110","80","48890","38200"
"New entrant CS","2021","Department of Health and Social Care","65+","60","40","50630","37850"
"New entrant CS","2021","ESTYN","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","20-29","290","290","23840","22350"
"New entrant CS","2021","HM Land Registry","30-39","190","180","28360","22350"
"New entrant CS","2021","HM Land Registry","40-49","130","120","28870","22350"
"New entrant CS","2021","HM Land Registry","50-59","80","70","25930","22350"
"New entrant CS","2021","HM Land Registry","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","16-19","160","160","20660","20140"
"New entrant CS","2021","HM Revenue and Customs","20-29","2520","2480","23540","20140"
"New entrant CS","2021","HM Revenue and Customs","30-39","1250","1210","25430","20140"
"New entrant CS","2021","HM Revenue and Customs","40-49","780","760","27320","20880"
"New entrant CS","2021","HM Revenue and Customs","50-59","580","570","27120","20140"
"New entrant CS","2021","HM Revenue and Customs","60-64","90","90","24070","20140"
"New entrant CS","2021","HM Revenue and Customs","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","20-29","300","300","30900","28500"
"New entrant CS","2021","HM Treasury","30-39","90","90","40910","36000"
"New entrant CS","2021","HM Treasury","40-49","40","40","[c]","[c]"
"New entrant CS","2021","HM Treasury","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","16-19","50","50","[c]","[c]"
"New entrant CS","2021","Home Office","20-29","970","960","28550","25630"
"New entrant CS","2021","Home Office","30-39","490","480","33200","25990"
"New entrant CS","2021","Home Office","40-49","340","330","36380","28650"
"New entrant CS","2021","Home Office","50-59","270","260","34760","27240"
"New entrant CS","2021","Home Office","60-64","30","30","[c]","[c]"
"New entrant CS","2021","Home Office","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","16-19","100","100","18410","16780"
"New entrant CS","2021","Ministry of Defence","20-29","1340","1320","25310","24890"
"New entrant CS","2021","Ministry of Defence","30-39","930","890","32070","28650"
"New entrant CS","2021","Ministry of Defence","40-49","860","830","34460","31980"
"New entrant CS","2021","Ministry of Defence","50-59","860","840","32470","29350"
"New entrant CS","2021","Ministry of Defence","60-64","120","110","32880","30140"
"New entrant CS","2021","Ministry of Defence","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","20-29","190","180","29920","27850"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","30-39","130","120","37140","36340"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","40-49","70","70","47670","42500"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","50-59","40","40","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","16-19","130","130","21750","20600"
"New entrant CS","2021","Ministry of Justice","20-29","4150","4090","23640","22850"
"New entrant CS","2021","Ministry of Justice","30-39","2080","2010","26070","22920"
"New entrant CS","2021","Ministry of Justice","40-49","1190","1140","26960","22850"
"New entrant CS","2021","Ministry of Justice","50-59","1000","950","24570","21300"
"New entrant CS","2021","Ministry of Justice","60-64","190","170","21440","19450"
"New entrant CS","2021","Ministry of Justice","65+","50","40","[c]","[c]"
"New entrant CS","2021","National Crime Agency","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","20-29","400","400","30580","28840"
"New entrant CS","2021","National Crime Agency","30-39","280","280","34980","34140"
"New entrant CS","2021","National Crime Agency","40-49","160","160","37200","36410"
"New entrant CS","2021","National Crime Agency","50-59","190","190","38400","36580"
"New entrant CS","2021","National Crime Agency","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","20-29","40","40","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","30-39","60","50","48700","46360"
"New entrant CS","2021","Office for Standards in Education","40-49","50","50","59220","67500"
"New entrant CS","2021","Office for Standards in Education","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","20-29","150","150","27230","25750"
"New entrant CS","2021","Office of Gas and Electricity Markets","30-39","70","70","36480","33400"
"New entrant CS","2021","Office of Gas and Electricity Markets","40-49","60","60","44560","40000"
"New entrant CS","2021","Office of Gas and Electricity Markets","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","20-29","60","60","31770","27770"
"New entrant CS","2021","Other Cabinet Office Agencies","30-39","70","70","36140","34800"
"New entrant CS","2021","Other Cabinet Office Agencies","40-49","50","50","42350","39780"
"New entrant CS","2021","Other Cabinet Office Agencies","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","16-19","40","40","[c]","[c]"
"New entrant CS","2021","Scottish Government","20-29","710","690","25370","23340"
"New entrant CS","2021","Scottish Government","30-39","600","580","31790","30160"
"New entrant CS","2021","Scottish Government","40-49","390","370","34730","30650"
"New entrant CS","2021","Scottish Government","50-59","290","270","34700","28170"
"New entrant CS","2021","Scottish Government","60-64","40","40","[c]","[c]"
"New entrant CS","2021","Scottish Government","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","30-39","30","30","[c]","[c]"
"New entrant CS","2021","UK Export Finance","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","20-29","500","500","28530","29540"
"New entrant CS","2021","United Kingdom Statistics Authority","30-39","290","270","33780","32540"
"New entrant CS","2021","United Kingdom Statistics Authority","40-49","140","130","37600","36030"
"New entrant CS","2021","United Kingdom Statistics Authority","50-59","100","90","34840","29540"
"New entrant CS","2021","United Kingdom Statistics Authority","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","20-29","90","80","22610","20500"
"New entrant CS","2021","Welsh Government","30-39","60","60","28660","25030"
"New entrant CS","2021","Welsh Government","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","16-19","40","30","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","20-29","510","500","27020","25480"
"New entrant CS","2022","Attorney General's Departments","30-39","260","250","40070","43920"
"New entrant CS","2022","Attorney General's Departments","40-49","160","150","45260","50500"
"New entrant CS","2022","Attorney General's Departments","50-59","70","70","45290","48080"
"New entrant CS","2022","Attorney General's Departments","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","20-29","1070","1070","29580","28000"
"New entrant CS","2022","Cabinet Office","30-39","420","410","45570","40600"
"New entrant CS","2022","Cabinet Office","40-49","260","260","53320","50720"
"New entrant CS","2022","Cabinet Office","50-59","170","170","57240","49700"
"New entrant CS","2022","Cabinet Office","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","20-29","40","30","[c]","[c]"
"New entrant CS","2022","Charity Commission","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","20-29","70","70","32620","33120"
"New entrant CS","2022","Competition and Markets Authority","30-39","40","30","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","20-29","720","720","29270","27680"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","30-39","360","350","34780","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","40-49","220","210","38640","34000"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","50-59","130","120","37380","36640"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","20-29","270","270","32880","34020"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","30-39","90","90","39410","34020"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","20-29","500","490","29850","28500"
"New entrant CS","2022","Department for Education","30-39","340","320","36930","36500"
"New entrant CS","2022","Department for Education","40-49","160","160","40390","36500"
"New entrant CS","2022","Department for Education","50-59","80","80","42380","36500"
"New entrant CS","2022","Department for Education","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","16-19","40","30","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","20-29","1300","1290","29460","28030"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","30-39","720","700","34090","32560"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","40-49","520","500","36060","31720"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","50-59","310","300","33260","29290"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","60-64","50","50","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","20-29","280","280","31240","31800"
"New entrant CS","2022","Department for International Trade","30-39","90","80","42790","41300"
"New entrant CS","2022","Department for International Trade","40-49","40","40","[c]","[c]"
"New entrant CS","2022","Department for International Trade","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","20-29","340","340","30970","30190"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","30-39","180","170","38990","37300"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","40-49","120","110","41350","39600"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","50-59","40","40","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","16-19","90","80","19690","18310"
"New entrant CS","2022","Department for Transport","20-29","800","780","28770","26130"
"New entrant CS","2022","Department for Transport","30-39","560","540","34220","26840"
"New entrant CS","2022","Department for Transport","40-49","360","350","32590","26130"
"New entrant CS","2022","Department for Transport","50-59","360","350","30400","26130"
"New entrant CS","2022","Department for Transport","60-64","60","50","28080","26130"
"New entrant CS","2022","Department for Transport","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","16-19","150","150","22530","21260"
"New entrant CS","2022","Department for Work and Pensions","20-29","4060","4010","25510","26370"
"New entrant CS","2022","Department for Work and Pensions","30-39","2590","2520","27340","27570"
"New entrant CS","2022","Department for Work and Pensions","40-49","1820","1760","27950","27570"
"New entrant CS","2022","Department for Work and Pensions","50-59","1560","1520","26560","27570"
"New entrant CS","2022","Department for Work and Pensions","60-64","320","310","24530","21260"
"New entrant CS","2022","Department for Work and Pensions","65+","70","70","24270","21260"
"New entrant CS","2022","Department of Health and Social Care","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","20-29","1300","1140","30370","28590"
"New entrant CS","2022","Department of Health and Social Care","30-39","860","730","39100","36330"
"New entrant CS","2022","Department of Health and Social Care","40-49","610","510","43660","38150"
"New entrant CS","2022","Department of Health and Social Care","50-59","430","350","44400","40060"
"New entrant CS","2022","Department of Health and Social Care","60-64","90","70","50210","33950"
"New entrant CS","2022","Department of Health and Social Care","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","20-29","60","60","29650","30350"
"New entrant CS","2022","Food Standards Agency","30-39","60","60","32580","30810"
"New entrant CS","2022","Food Standards Agency","40-49","40","40","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","20-29","170","170","25600","22600"
"New entrant CS","2022","HM Land Registry","30-39","140","140","27750","27130"
"New entrant CS","2022","HM Land Registry","40-49","100","100","29120","24230"
"New entrant CS","2022","HM Land Registry","50-59","80","70","27100","22600"
"New entrant CS","2022","HM Land Registry","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","16-19","140","140","22160","21250"
"New entrant CS","2022","HM Revenue and Customs","20-29","3870","3810","25970","26590"
"New entrant CS","2022","HM Revenue and Customs","30-39","2430","2350","27800","26590"
"New entrant CS","2022","HM Revenue and Customs","40-49","1230","1190","28450","26590"
"New entrant CS","2022","HM Revenue and Customs","50-59","720","700","28220","26590"
"New entrant CS","2022","HM Revenue and Customs","60-64","100","100","28300","21880"
"New entrant CS","2022","HM Revenue and Customs","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","20-29","230","230","30230","28500"
"New entrant CS","2022","HM Treasury","30-39","70","70","40040","32320"
"New entrant CS","2022","HM Treasury","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","16-19","40","40","[c]","[c]"
"New entrant CS","2022","Home Office","20-29","1150","1140","26990","24880"
"New entrant CS","2022","Home Office","30-39","560","550","30400","24880"
"New entrant CS","2022","Home Office","40-49","340","330","33820","25770"
"New entrant CS","2022","Home Office","50-59","410","350","32910","30820"
"New entrant CS","2022","Home Office","60-64","70","40","34060","34630"
"New entrant CS","2022","Home Office","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","16-19","130","130","18270","17140"
"New entrant CS","2022","Ministry of Defence","20-29","1840","1830","25780","25050"
"New entrant CS","2022","Ministry of Defence","30-39","1150","1100","32290","29350"
"New entrant CS","2022","Ministry of Defence","40-49","880","850","34030","31530"
"New entrant CS","2022","Ministry of Defence","50-59","820","800","34380","33000"
"New entrant CS","2022","Ministry of Defence","60-64","130","120","33550","32350"
"New entrant CS","2022","Ministry of Defence","65+","40","30","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","16-19","210","210","23020","23140"
"New entrant CS","2022","Ministry of Justice","20-29","6600","6520","24310","23170"
"New entrant CS","2022","Ministry of Justice","30-39","4050","3860","26700","24770"
"New entrant CS","2022","Ministry of Justice","40-49","3080","2900","29780","26970"
"New entrant CS","2022","Ministry of Justice","50-59","2950","2760","29300","27420"
"New entrant CS","2022","Ministry of Justice","60-64","960","840","29160","28200"
"New entrant CS","2022","Ministry of Justice","65+","340","250","31010","28200"
"New entrant CS","2022","National Crime Agency","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","20-29","160","160","31910","32260"
"New entrant CS","2022","National Crime Agency","30-39","140","140","36230","34140"
"New entrant CS","2022","National Crime Agency","40-49","80","80","44940","40020"
"New entrant CS","2022","National Crime Agency","50-59","130","120","39330","36580"
"New entrant CS","2022","National Crime Agency","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","20-29","40","40","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","30-39","60","60","47510","46360"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","40-49","80","80","55570","46360"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","50-59","60","60","57610","51360"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","20-29","190","190","27780","25750"
"New entrant CS","2022","Office of Gas and Electricity Markets","30-39","130","130","37680","33400"
"New entrant CS","2022","Office of Gas and Electricity Markets","40-49","90","80","46690","42810"
"New entrant CS","2022","Office of Gas and Electricity Markets","50-59","40","30","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","30-39","[c]","[c]","[c]","[c]"
