"Status","Year","Age","Region_ITL1","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","60-64","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Scotland","AA/AO","1700","1380","21810","21010"
"In post","2021","60-64","Scotland","EO","1240","920","28460","27570"
"In post","2021","60-64","Scotland","G6/G7","260","230","63930","62300"
"In post","2021","60-64","Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Scotland","SEO/HEO","800","640","39530","38020"
"In post","2021","60-64","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","South East (England)","AA/AO","1600","1330","22070","21010"
"In post","2021","60-64","South East (England)","EO","1240","1030","28510","27570"
"In post","2021","60-64","South East (England)","G6/G7","280","250","58590","56440"
"In post","2021","60-64","South East (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2021","60-64","South East (England)","SEO/HEO","850","750","37760","36460"
"In post","2021","60-64","South East (England)","Unknown","110","100","32870","34340"
"In post","2021","60-64","South West (England)","AA/AO","1010","860","21810","21010"
"In post","2021","60-64","South West (England)","EO","920","750","27030","27570"
"In post","2021","60-64","South West (England)","G6/G7","390","340","58810","56330"
"In post","2021","60-64","South West (England)","SCS","30","30","[c]","[c]"
"In post","2021","60-64","South West (England)","SEO/HEO","1130","980","38010","37320"
"In post","2021","60-64","South West (England)","Unknown","160","140","38400","37170"
"In post","2021","60-64","Unknown","AA/AO","40","30","[c]","[c]"
"In post","2021","60-64","Unknown","EO","40","30","[c]","[c]"
"In post","2021","60-64","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","SCS","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","SEO/HEO","40","30","[c]","[c]"
"In post","2021","60-64","Unknown","Unknown","130","130","39070","35380"
"In post","2021","60-64","Wales","AA/AO","1270","960","21070","21010"
"In post","2021","60-64","Wales","EO","700","530","27450","27570"
"In post","2021","60-64","Wales","G6/G7","190","160","62430","60830"
"In post","2021","60-64","Wales","SCS","30","30","[c]","[c]"
"In post","2021","60-64","Wales","SEO/HEO","560","460","38420","37410"
"In post","2021","60-64","Wales","Unknown","80","70","31510","28200"
"In post","2021","60-64","West Midlands (England)","AA/AO","960","790","21240","21010"
"In post","2021","60-64","West Midlands (England)","EO","830","670","27310","27570"
"In post","2021","60-64","West Midlands (England)","G6/G7","160","140","59450","56060"
"In post","2021","60-64","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2021","60-64","West Midlands (England)","SEO/HEO","420","350","36540","34990"
"In post","2021","60-64","West Midlands (England)","Unknown","130","110","29870","28200"
"In post","2021","60-64","Yorkshire and The Humber","AA/AO","1100","860","21970","21010"
"In post","2021","60-64","Yorkshire and The Humber","EO","870","670","27530","27570"
"In post","2021","60-64","Yorkshire and The Humber","G6/G7","200","170","59300","55610"
"In post","2021","60-64","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Yorkshire and The Humber","SEO/HEO","500","400","36530","35000"
"In post","2021","60-64","Yorkshire and The Humber","Unknown","110","90","30180","28200"
"In post","2021","65+","East Midlands (England)","AA/AO","220","170","20730","20720"
"In post","2021","65+","East Midlands (England)","EO","130","90","27370","27570"
"In post","2021","65+","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","East Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2021","65+","East Midlands (England)","SEO/HEO","70","50","37550","35000"
"In post","2021","65+","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","East of England","AA/AO","300","230","21360","21010"
"In post","2021","65+","East of England","EO","210","150","28610","28000"
"In post","2021","65+","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","East of England","SCS","[c]","[c]","[c]","[c]"
"In post","2021","65+","East of England","SEO/HEO","120","90","38030","36140"
"In post","2021","65+","East of England","Unknown","30","30","[c]","[c]"
"In post","2021","65+","London","AA/AO","810","660","24340","24490"
"In post","2021","65+","London","EO","570","460","30420","30780"
"In post","2021","65+","London","G6/G7","310","250","65430","63610"
"In post","2021","65+","London","SCS","60","50","110330","102700"
"In post","2021","65+","London","SEO/HEO","410","350","41240","39800"
"In post","2021","65+","London","Unknown","60","50","35640","32710"
"In post","2021","65+","North East (England)","AA/AO","440","320","20990","21010"
"In post","2021","65+","North East (England)","EO","160","110","27250","27570"
"In post","2021","65+","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","North East (England)","SEO/HEO","60","40","36240","34840"
"In post","2021","65+","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","North West (England)","AA/AO","700","510","21090","21010"
"In post","2021","65+","North West (England)","EO","390","270","27240","27570"
"In post","2021","65+","North West (England)","G6/G7","60","40","62060","59690"
"In post","2021","65+","North West (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2021","65+","North West (England)","SEO/HEO","170","120","37360","35170"
"In post","2021","65+","North West (England)","Unknown","40","30","[c]","[c]"
"In post","2021","65+","Northern Ireland","AA/AO","60","50","20360","20220"
"In post","2021","65+","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","SCS","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scotland","AA/AO","530","420","21700","21010"
"In post","2021","65+","Scotland","EO","290","210","28160","27570"
"In post","2021","65+","Scotland","G6/G7","60","40","64110","61010"
"In post","2021","65+","Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scotland","SEO/HEO","190","130","39790","35800"
"In post","2021","65+","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","South East (England)","AA/AO","730","560","21300","21010"
"In post","2021","65+","South East (England)","EO","400","310","28300","27570"
"In post","2021","65+","South East (England)","G6/G7","100","80","60560","57760"
"In post","2021","65+","South East (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2021","65+","South East (England)","SEO/HEO","280","230","37840","36460"
"In post","2021","65+","South East (England)","Unknown","50","40","[c]","[c]"
"In post","2021","65+","South West (England)","AA/AO","360","280","21010","21010"
"In post","2021","65+","South West (England)","EO","300","230","26740","27460"
"In post","2021","65+","South West (England)","G6/G7","150","110","62050","62040"
"In post","2021","65+","South West (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2021","65+","South West (England)","SEO/HEO","310","250","37530","36460"
"In post","2021","65+","South West (England)","Unknown","70","60","36930","37170"
"In post","2021","65+","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Wales","AA/AO","420","300","20900","21010"
"In post","2021","65+","Wales","EO","200","140","27600","27570"
"In post","2021","65+","Wales","G6/G7","50","40","65360","60830"
"In post","2021","65+","Wales","SCS","[c]","[c]","[c]","[c]"
"In post","2021","65+","Wales","SEO/HEO","140","100","38870","37410"
"In post","2021","65+","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Midlands (England)","AA/AO","290","220","20780","20920"
"In post","2021","65+","West Midlands (England)","EO","210","160","27230","27570"
"In post","2021","65+","West Midlands (England)","G6/G7","30","20","[c]","[c]"
"In post","2021","65+","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Midlands (England)","SEO/HEO","110","80","37120","34880"
"In post","2021","65+","West Midlands (England)","Unknown","40","30","[c]","[c]"
"In post","2021","65+","Yorkshire and The Humber","AA/AO","320","240","21190","21010"
"In post","2021","65+","Yorkshire and The Humber","EO","190","130","27310","27570"
"In post","2021","65+","Yorkshire and The Humber","G6/G7","40","30","[c]","[c]"
"In post","2021","65+","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"In post","2021","65+","Yorkshire and The Humber","SEO/HEO","130","90","36430","34870"
"In post","2021","65+","Yorkshire and The Humber","Unknown","40","20","[c]","[c]"
"In post","2021","Unknown","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Midlands (England)","AA/AO","50","50","[c]","[c]"
"In post","2022","16-19","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East of England","AA/AO","40","40","[c]","[c]"
"In post","2022","16-19","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","London","AA/AO","70","70","24170","24080"
"In post","2022","16-19","London","EO","70","70","26630","26970"
"In post","2022","16-19","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North East (England)","AA/AO","60","60","21190","21250"
"In post","2022","16-19","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North West (England)","AA/AO","120","120","21240","21250"
"In post","2022","16-19","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scotland","AA/AO","130","120","21470","21250"
"In post","2022","16-19","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South East (England)","AA/AO","90","90","22980","21680"
"In post","2022","16-19","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South West (England)","AA/AO","60","60","20400","21190"
"In post","2022","16-19","South West (England)","EO","100","100","19310","19460"
"In post","2022","16-19","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Unknown","30","30","[c]","[c]"
"In post","2022","16-19","Wales","AA/AO","130","110","19620","18310"
"In post","2022","16-19","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Midlands (England)","AA/AO","50","50","21290","21260"
"In post","2022","16-19","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","AA/AO","90","90","21290","21250"
"In post","2022","16-19","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
