"Status","Year","Ethnicity","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Chinese","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Croydon","60","60","40400","36160"
"In post","2021","Chinese","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Enfield","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Greater Manchester South West","30","30","[c]","[c]"
"In post","2021","Chinese","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Liverpool","40","30","[c]","[c]"
"In post","2021","Chinese","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Luton","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Manchester","40","40","[c]","[c]"
"In post","2021","Chinese","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Thurrock","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Tower Hamlets","60","60","51640","52970"
"In post","2021","Chinese","Tyneside","40","30","[c]","[c]"
"In post","2021","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Walsall","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Essex","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Westminster","330","330","45090","41030"
"In post","2021","Chinese","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","York","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Barnet","70","70","34350","31060"
"In post","2021","Mixed","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Bath and North East Somerset, North Somerset and South Gloucestershire","200","200","35330","32700"
"In post","2021","Mixed","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Berkshire","60","60","35940","30960"
"In post","2021","Mixed","Bexley and Greenwich","60","60","31680","31060"
"In post","2021","Mixed","Birmingham","220","210","28920","27430"
"In post","2021","Mixed","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Blackpool","40","30","[c]","[c]"
"In post","2021","Mixed","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Bradford","40","40","[c]","[c]"
"In post","2021","Mixed","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Brent","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Bristol, City of","120","110","32870","29430"
"In post","2021","Mixed","Bromley","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Buckinghamshire CC","30","30","[c]","[c]"
"In post","2021","Mixed","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cambridgeshire CC","40","40","[c]","[c]"
"In post","2021","Mixed","Camden and City of London","100","100","36800","31060"
"In post","2021","Mixed","Cardiff and Vale of Glamorgan","180","170","32110","27570"
"In post","2021","Mixed","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Central Hampshire","60","50","34340","29200"
"In post","2021","Mixed","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","City of Edinburgh","90","80","40290","33270"
"In post","2021","Mixed","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Coventry","50","50","32410","27570"
"In post","2021","Mixed","Croydon","320","300","36250","32000"
"In post","2021","Mixed","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Devon CC","70","60","31590","27570"
"In post","2021","Mixed","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Durham CC","50","40","[c]","[c]"
"In post","2021","Mixed","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Kent","50","50","28670","27370"
"In post","2021","Mixed","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Surrey","30","30","[c]","[c]"
"In post","2021","Mixed","East Sussex CC","60","50","28540","27570"
"In post","2021","Mixed","Enfield","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Glasgow City","90","80","32100","27570"
"In post","2021","Mixed","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Greater Manchester South West","90","90","28600","25560"
"In post","2021","Mixed","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Hackney and Newham","80","70","32000","31060"
"In post","2021","Mixed","Haringey and Islington","70","70","31930","31060"
"In post","2021","Mixed","Harrow and Hillingdon","70","60","31290","31060"
"In post","2021","Mixed","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Hertfordshire","100","90","33640","32640"
"In post","2021","Mixed","Hounslow and Richmond upon Thames","90","80","30890","31060"
"In post","2021","Mixed","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Kensington & Chelsea and Hammersmith & Fulham","40","40","[c]","[c]"
"In post","2021","Mixed","Kent Thames Gateway","[c]","[c]","[c]","[c]"
