"Status","Year","Disability","Region_ITL2","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","West Yorkshire","Yorkshire and The Humber","1110","1090","28980","25520"
"New entrant CS","2022","Declared disabled","Bedfordshire and Hertfordshire","East of England","70","70","28540","28140"
"New entrant CS","2022","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","100","100","30280","27570"
"New entrant CS","2022","Declared disabled","Cheshire","North West (England)","50","50","[c]","[c]"
"New entrant CS","2022","Declared disabled","Cornwall and Isles of Scilly","South West (England)","30","30","[c]","[c]"
"New entrant CS","2022","Declared disabled","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Derbyshire and Nottinghamshire","East Midlands (England)","200","190","26670","26130"
"New entrant CS","2022","Declared disabled","Devon","South West (England)","80","80","26720","23170"
"New entrant CS","2022","Declared disabled","Dorset and Somerset","South West (England)","60","60","26800","25890"
"New entrant CS","2022","Declared disabled","East Anglia","East of England","160","150","26050","24690"
"New entrant CS","2022","Declared disabled","East Wales","Wales","190","180","27250","23880"
"New entrant CS","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","50","40","[c]","[c]"
"New entrant CS","2022","Declared disabled","Eastern Scotland","Scotland","210","200","27190","26590"
"New entrant CS","2022","Declared disabled","Essex","East of England","50","50","27430","25600"
"New entrant CS","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","290","280","31290","27130"
"New entrant CS","2022","Declared disabled","Greater Manchester","North West (England)","220","210","29040","26590"
"New entrant CS","2022","Declared disabled","Hampshire and Isle of Wight","South East (England)","120","120","26790","23990"
"New entrant CS","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","70","70","27810","26350"
"New entrant CS","2022","Declared disabled","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Inner London - East","London","240","230","34540","31060"
"New entrant CS","2022","Declared disabled","Inner London - West","London","520","510","36200","32790"
"New entrant CS","2022","Declared disabled","Kent","South East (England)","90","90","27530","26130"
"New entrant CS","2022","Declared disabled","Lancashire","North West (England)","160","160","24970","21260"
"New entrant CS","2022","Declared disabled","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","100","100","25920","23140"
"New entrant CS","2022","Declared disabled","Lincolnshire","East Midlands (England)","50","40","[c]","[c]"
"New entrant CS","2022","Declared disabled","Merseyside","North West (England)","240","230","26710","24880"
"New entrant CS","2022","Declared disabled","North Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North Yorkshire","Yorkshire and The Humber","70","70","32330","29180"
"New entrant CS","2022","Declared disabled","Northern Ireland","Northern Ireland","30","30","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northumberland, and Tyne and Wear","North East (England)","220","210","25720","22170"
"New entrant CS","2022","Declared disabled","Outer London - East and North East","London","60","60","30030","30200"
"New entrant CS","2022","Declared disabled","Outer London - South","London","80","80","35220","31060"
"New entrant CS","2022","Declared disabled","Outer London - West and North West","London","90","80","31260","31060"
"New entrant CS","2022","Declared disabled","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Shropshire and Staffordshire","West Midlands (England)","100","90","26320","24170"
"New entrant CS","2022","Declared disabled","South Yorkshire","Yorkshire and The Humber","100","100","27860","25300"
"New entrant CS","2022","Declared disabled","Southern Scotland","Scotland","40","40","[c]","[c]"
"New entrant CS","2022","Declared disabled","Surrey, East and West Sussex","South East (England)","100","100","28630","27570"
"New entrant CS","2022","Declared disabled","Tees Valley and Durham","North East (England)","90","80","28750","27330"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","Declared disabled","West Central Scotland","Scotland","220","220","27560","25730"
"New entrant CS","2022","Declared disabled","West Midlands","West Midlands (England)","270","250","28230","27570"
"New entrant CS","2022","Declared disabled","West Wales and The Valleys","Wales","100","100","25400","22600"
"New entrant CS","2022","Declared disabled","West Yorkshire","Yorkshire and The Humber","220","200","29880","26970"
"New entrant CS","2022","Declared non-disabled","Bedfordshire and Hertfordshire","East of England","410","400","29380","28140"
"New entrant CS","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","690","670","29390","28140"
"New entrant CS","2022","Declared non-disabled","Cheshire","North West (England)","270","260","27580","23170"
"New entrant CS","2022","Declared non-disabled","Cornwall and Isles of Scilly","South West (England)","150","150","25280","21260"
"New entrant CS","2022","Declared non-disabled","Cumbria","North West (England)","250","230","25940","21300"
"New entrant CS","2022","Declared non-disabled","Derbyshire and Nottinghamshire","East Midlands (England)","1130","1090","26990","25000"
"New entrant CS","2022","Declared non-disabled","Devon","South West (England)","600","580","27480","24150"
"New entrant CS","2022","Declared non-disabled","Dorset and Somerset","South West (England)","390","370","27410","24800"
"New entrant CS","2022","Declared non-disabled","East Anglia","East of England","1090","1050","26690","24800"
"New entrant CS","2022","Declared non-disabled","East Wales","Wales","1500","1460","29050","25860"
"New entrant CS","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","340","330","25210","23140"
"New entrant CS","2022","Declared non-disabled","Eastern Scotland","Scotland","1630","1610","29160","27230"
"New entrant CS","2022","Declared non-disabled","Essex","East of England","400","380","28840","24800"
"New entrant CS","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","2260","2190","30780","27570"
"New entrant CS","2022","Declared non-disabled","Greater Manchester","North West (England)","1760","1710","28280","26590"
"New entrant CS","2022","Declared non-disabled","Hampshire and Isle of Wight","South East (England)","1000","950","29240","26130"
"New entrant CS","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","380","360","26830","24620"
"New entrant CS","2022","Declared non-disabled","Highlands and Islands","Scotland","110","100","28050","27230"
"New entrant CS","2022","Declared non-disabled","Inner London - East","London","1690","1650","38040","32330"
"New entrant CS","2022","Declared non-disabled","Inner London - West","London","3560","3510","38180","34020"
"New entrant CS","2022","Declared non-disabled","Kent","South East (England)","480","460","27010","25000"
"New entrant CS","2022","Declared non-disabled","Lancashire","North West (England)","950","920","26150","23140"
"New entrant CS","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","590","570","24950","23140"
"New entrant CS","2022","Declared non-disabled","Lincolnshire","East Midlands (England)","300","290","27100","25000"
"New entrant CS","2022","Declared non-disabled","Merseyside","North West (England)","1430","1400","25900","23320"
"New entrant CS","2022","Declared non-disabled","North Eastern Scotland","Scotland","140","140","32380","27570"
"New entrant CS","2022","Declared non-disabled","North Yorkshire","Yorkshire and The Humber","410","390","31050","26370"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","Northern Ireland","260","260","29160","26590"
"New entrant CS","2022","Declared non-disabled","Northumberland, and Tyne and Wear","North East (England)","1830","1780","26240","21800"
"New entrant CS","2022","Declared non-disabled","Outer London - East and North East","London","390","380","30350","31060"
"New entrant CS","2022","Declared non-disabled","Outer London - South","London","420","410","32930","31060"
"New entrant CS","2022","Declared non-disabled","Outer London - West and North West","London","670","630","31560","31020"
"New entrant CS","2022","Declared non-disabled","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Shropshire and Staffordshire","West Midlands (England)","620","600","27590","24090"
"New entrant CS","2022","Declared non-disabled","South Yorkshire","Yorkshire and The Humber","520","500","28100","26310"
"New entrant CS","2022","Declared non-disabled","Southern Scotland","Scotland","440","430","24580","21260"
"New entrant CS","2022","Declared non-disabled","Surrey, East and West Sussex","South East (England)","780","750","28840","26970"
"New entrant CS","2022","Declared non-disabled","Tees Valley and Durham","North East (England)","660","650","26450","23170"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","250","240","31810","29230"
"New entrant CS","2022","Declared non-disabled","West Central Scotland","Scotland","1700","1670","29300","27230"
"New entrant CS","2022","Declared non-disabled","West Midlands","West Midlands (England)","1840","1790","28750","26590"
"New entrant CS","2022","Declared non-disabled","West Wales and The Valleys","Wales","980","950","25970","21840"
"New entrant CS","2022","Declared non-disabled","West Yorkshire","Yorkshire and The Humber","1660","1610","28910","26590"
"New entrant CS","2022","Undeclared","Bedfordshire and Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Derbyshire and Nottinghamshire","East Midlands (England)","70","70","27020","26820"
"New entrant CS","2022","Undeclared","Devon","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Dorset and Somerset","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Anglia","East of England","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","East Wales","Wales","60","60","28290","26820"
"New entrant CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Eastern Scotland","Scotland","60","60","29250","27230"
"New entrant CS","2022","Undeclared","Essex","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","100","90","29860","26920"
"New entrant CS","2022","Undeclared","Greater Manchester","North West (England)","90","80","29380","26590"
"New entrant CS","2022","Undeclared","Hampshire and Isle of Wight","South East (England)","70","60","28150","25660"
"New entrant CS","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Inner London - East","London","80","80","37060","32020"
"New entrant CS","2022","Undeclared","Inner London - West","London","280","280","36680","34020"
"New entrant CS","2022","Undeclared","Kent","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lancashire","North West (England)","50","50","[c]","[c]"
"New entrant CS","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2022","Undeclared","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Merseyside","North West (England)","80","80","26450","23170"
"New entrant CS","2022","Undeclared","North Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northumberland, and Tyne and Wear","North East (England)","90","90","25850","21260"
"New entrant CS","2022","Undeclared","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outer London - South","London","30","30","[c]","[c]"
"New entrant CS","2022","Undeclared","Outer London - West and North West","London","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","Shropshire and Staffordshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Southern Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Surrey, East and West Sussex","South East (England)","50","40","[c]","[c]"
"New entrant CS","2022","Undeclared","Tees Valley and Durham","North East (England)","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Central Scotland","Scotland","50","50","28610","27230"
"New entrant CS","2022","Undeclared","West Midlands","West Midlands (England)","90","90","29510","27570"
"New entrant CS","2022","Undeclared","West Wales and The Valleys","Wales","70","70","25800","21840"
"New entrant CS","2022","Undeclared","West Yorkshire","Yorkshire and The Humber","80","70","29620","26590"
"New entrant CS","2022","Unknown","Bedfordshire and Hertfordshire","East of England","250","230","28770","27570"
"New entrant CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","470","450","28780","26310"
"New entrant CS","2022","Unknown","Cheshire","North West (England)","250","240","28290","24800"
"New entrant CS","2022","Unknown","Cornwall and Isles of Scilly","South West (England)","60","60","26610","24850"
"New entrant CS","2022","Unknown","Cumbria","North West (England)","70","70","28580","27350"
"New entrant CS","2022","Unknown","Derbyshire and Nottinghamshire","East Midlands (England)","730","690","27500","26130"
"New entrant CS","2022","Unknown","Devon","South West (England)","330","310","26670","23140"
"New entrant CS","2022","Unknown","Dorset and Somerset","South West (England)","250","240","26300","23140"
"New entrant CS","2022","Unknown","East Anglia","East of England","480","450","27540","24800"
"New entrant CS","2022","Unknown","East Wales","Wales","790","770","27180","23880"
"New entrant CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","200","190","25100","23140"
"New entrant CS","2022","Unknown","Eastern Scotland","Scotland","1390","1330","30200","27230"
"New entrant CS","2022","Unknown","Essex","East of England","300","280","26910","24880"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","1080","1040","30510","26580"
"New entrant CS","2022","Unknown","Greater Manchester","North West (England)","1370","1320","29540","26590"
"New entrant CS","2022","Unknown","Hampshire and Isle of Wight","South East (England)","600","540","28270","24880"
"New entrant CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","180","170","25940","23140"
"New entrant CS","2022","Unknown","Highlands and Islands","Scotland","60","50","27340","27020"
"New entrant CS","2022","Unknown","Inner London - East","London","870","840","36820","32090"
"New entrant CS","2022","Unknown","Inner London - West","London","3400","3190","37610","32790"
"New entrant CS","2022","Unknown","Kent","South East (England)","510","480","26250","24880"
"New entrant CS","2022","Unknown","Lancashire","North West (England)","450","430","25810","23140"
"New entrant CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","330","310","25010","23140"
"New entrant CS","2022","Unknown","Lincolnshire","East Midlands (England)","90","80","27260","26350"
"New entrant CS","2022","Unknown","Merseyside","North West (England)","1100","1060","25650","24800"
"New entrant CS","2022","Unknown","North Eastern Scotland","Scotland","110","110","28410","27230"
"New entrant CS","2022","Unknown","North Yorkshire","Yorkshire and The Humber","170","160","30380","28000"
"New entrant CS","2022","Unknown","Northern Ireland","Northern Ireland","300","290","26610","24470"
"New entrant CS","2022","Unknown","Northumberland, and Tyne and Wear","North East (England)","850","820","26460","24880"
"New entrant CS","2022","Unknown","Outer London - East and North East","London","220","210","29090","29020"
"New entrant CS","2022","Unknown","Outer London - South","London","630","620","34480","30600"
"New entrant CS","2022","Unknown","Outer London - West and North West","London","470","450","29690","28650"
"New entrant CS","2022","Unknown","Overseas","Overseas","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","Shropshire and Staffordshire","West Midlands (England)","350","330","28040","24430"
"New entrant CS","2022","Unknown","South Yorkshire","Yorkshire and The Humber","580","560","29430","25000"
"New entrant CS","2022","Unknown","Southern Scotland","Scotland","210","210","24240","22000"
"New entrant CS","2022","Unknown","Surrey, East and West Sussex","South East (England)","410","370","29230","25770"
"New entrant CS","2022","Unknown","Tees Valley and Durham","North East (England)","430","420","26910","23140"
"New entrant CS","2022","Unknown","Unknown","Unknown","570","490","27780","26310"
"New entrant CS","2022","Unknown","West Central Scotland","Scotland","1180","1140","28780","26580"
"New entrant CS","2022","Unknown","West Midlands","West Midlands (England)","1310","1250","28320","25000"
"New entrant CS","2022","Unknown","West Wales and The Valleys","Wales","540","500","24650","21840"
"New entrant CS","2022","Unknown","West Yorkshire","Yorkshire and The Humber","1440","1300","29160","26310"
"Notes","Summary figures are suppressed when information relates to less than 30 civil servants for FTE or Headcount, and less than 50 civil servants for median and mean salary (shown as [c]). Additionally, zero responses have been suppressed for GPDR protected characteristics. Figures are rounded to the nearest 10, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2022-07-26, with GIT 03ee02c.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. The Defence Electronics and Components Agency does not record the date in which their employees first enter the Civil Service and so entrants data is not available. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","",""
"Year","Year of data collection (as at March 31st).","","","","","","",""
"Region_ITL1","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","",""
"","ITL 1 divides into Wales, Scotland, Northern Ireland, and the 9 statistical regions of England.","","","","","","",""
"Region_ITL2","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","",""
"","ITL 2 divides into Northern Ireland, counties in England (most grouped), groups of districts in Greater London, groups of unitary authorities in Wales, groups of council areas in Scotland.","","","","","","",""
"Disability","Self reported disability.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their disability status and ""Unknown"" accounts for employees who have not made an active declaration about their disability status.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 10).","","","","","","",""
"FTE","Total full-time equivalent employment numbers (rounded to nearest 10).","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
