"Status","Year","Profession_of_post","Parent_department","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Communications","Department for Work and Pensions","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department for Work and Pensions","White","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department of Health and Social Care","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department of Health and Social Care","Black","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department of Health and Social Care","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department of Health and Social Care","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department of Health and Social Care","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department of Health and Social Care","Unknown","90","90","43530","33790"
"In post","2021","Communications","Department of Health and Social Care","White","160","160","46830","41410"
"In post","2021","Communications","ESTYN","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Communications","ESTYN","Black","[c]","[c]","[c]","[c]"
"In post","2021","Communications","ESTYN","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Communications","ESTYN","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Communications","ESTYN","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Communications","ESTYN","White","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Food Standards Agency","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Food Standards Agency","Black","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Food Standards Agency","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Food Standards Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Food Standards Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Food Standards Agency","White","30","30","[c]","[c]"
"In post","2021","Communications","Foreign, Commonwealth and Development Office","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Foreign, Commonwealth and Development Office","Black","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Foreign, Commonwealth and Development Office","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Foreign, Commonwealth and Development Office","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Foreign, Commonwealth and Development Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Foreign, Commonwealth and Development Office","Unknown","40","40","[c]","[c]"
"In post","2021","Communications","Foreign, Commonwealth and Development Office","White","90","90","48790","46110"
"In post","2021","Communications","HM Land Registry","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Land Registry","Black","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Land Registry","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Land Registry","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Land Registry","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Land Registry","White","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Revenue and Customs","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Revenue and Customs","Black","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Revenue and Customs","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Revenue and Customs","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Revenue and Customs","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Revenue and Customs","Unknown","50","40","[c]","[c]"
"In post","2021","Communications","HM Revenue and Customs","White","180","170","45070","39800"
"In post","2021","Communications","HM Treasury","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Treasury","Black","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Treasury","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Treasury","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Treasury","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Treasury","White","40","40","[c]","[c]"
"In post","2021","Communications","Home Office","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Home Office","Black","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Home Office","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Home Office","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Home Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Home Office","White","140","130","49300","44220"
"In post","2021","Communications","Ministry of Defence","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","Black","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","Unknown","80","70","41200","40000"
"In post","2021","Communications","Ministry of Defence","White","490","470","34300","33290"
"In post","2021","Communications","Ministry of Housing, Communities and Local Government","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Housing, Communities and Local Government","Black","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Housing, Communities and Local Government","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Housing, Communities and Local Government","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Housing, Communities and Local Government","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Housing, Communities and Local Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Housing, Communities and Local Government","White","70","70","42560","37250"
"In post","2021","Communications","Ministry of Justice","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Justice","Black","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Justice","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Justice","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Justice","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Justice","White","110","100","43130","39080"
"In post","2021","Communications","National Crime Agency","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Communications","National Crime Agency","Black","[c]","[c]","[c]","[c]"
"In post","2021","Communications","National Crime Agency","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Communications","National Crime Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Communications","National Crime Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Communications","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","National Crime Agency","White","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland Office","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland Office","Black","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland Office","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland Office","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland Office","White","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Office for Standards in Education","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Office for Standards in Education","Black","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Office for Standards in Education","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Office for Standards in Education","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Office for Standards in Education","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Office for Standards in Education","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Office for Standards in Education","White","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Office of Gas and Electricity Markets","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Office of Gas and Electricity Markets","Black","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Office of Gas and Electricity Markets","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Office of Gas and Electricity Markets","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Office of Gas and Electricity Markets","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Office of Gas and Electricity Markets","White","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Office of Qualifications and Examinations Regulation","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Office of Qualifications and Examinations Regulation","Black","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Office of Qualifications and Examinations Regulation","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Office of Qualifications and Examinations Regulation","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Office of Qualifications and Examinations Regulation","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Office of Qualifications and Examinations Regulation","White","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Office of Rail and Road","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Office of Rail and Road","Black","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Office of Rail and Road","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Office of Rail and Road","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Office of Rail and Road","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Office of Rail and Road","White","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Other Cabinet Office Agencies","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Other Cabinet Office Agencies","Black","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Other Cabinet Office Agencies","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Other Cabinet Office Agencies","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Other Cabinet Office Agencies","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
