"Status","Year","Disability","Parent_department","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chancellor's other departments","White","240","230","62920","50050"
"In post","2021","Declared non-disabled","Charity Commission","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Charity Commission","Black","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Charity Commission","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Charity Commission","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Charity Commission","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Charity Commission","White","180","180","34650","29160"
"In post","2021","Declared non-disabled","Competition and Markets Authority","Asian","90","90","45560","37650"
"In post","2021","Declared non-disabled","Competition and Markets Authority","Black","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Competition and Markets Authority","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Competition and Markets Authority","Mixed","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Competition and Markets Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Competition and Markets Authority","White","510","490","63790","59450"
"In post","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Asian","520","510","39360","35950"
"In post","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Black","280","270","38300","33960"
"In post","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Chinese","50","50","41770","40050"
"In post","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Mixed","200","190","45410","41550"
"In post","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Other ethnicity","80","80","43850","40050"
"In post","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Undeclared","290","280","45230","41900"
"In post","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Unknown","640","600","38950","39460"
"In post","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","White","6750","6470","43610","40050"
"In post","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Asian","100","100","45190","42020"
"In post","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Black","70","70","40520","34020"
"In post","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Mixed","70","70","45550","42020"
"In post","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","White","1050","1030","50850","51730"
"In post","2021","Declared non-disabled","Department for Education","Asian","550","530","40310","36960"
"In post","2021","Declared non-disabled","Department for Education","Black","220","220","39800","36780"
"In post","2021","Declared non-disabled","Department for Education","Chinese","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Education","Mixed","130","130","43170","40840"
"In post","2021","Declared non-disabled","Department for Education","Other ethnicity","40","40","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Education","Undeclared","170","160","44030","40300"
"In post","2021","Declared non-disabled","Department for Education","Unknown","280","270","44840","42580"
"In post","2021","Declared non-disabled","Department for Education","White","4160","4000","46040","43230"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Asian","280","270","35990","32560"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Black","170","170","35360","32560"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Mixed","150","140","38480","33740"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Other ethnicity","40","40","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Undeclared","230","230","34700","31160"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","870","820","27180","21050"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","White","6470","6120","36680","32560"
"In post","2021","Declared non-disabled","Department for International Trade","Asian","140","140","42310","38540"
"In post","2021","Declared non-disabled","Department for International Trade","Black","90","90","39150","33320"
"In post","2021","Declared non-disabled","Department for International Trade","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for International Trade","Mixed","60","60","46900","43480"
"In post","2021","Declared non-disabled","Department for International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for International Trade","Unknown","110","110","44970","38540"
"In post","2021","Declared non-disabled","Department for International Trade","White","950","940","48440","51710"
"In post","2021","Declared non-disabled","Department for Transport","Asian","450","430","40470","35060"
"In post","2021","Declared non-disabled","Department for Transport","Black","200","200","37530","35060"
"In post","2021","Declared non-disabled","Department for Transport","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Transport","Mixed","180","170","34940","32880"
"In post","2021","Declared non-disabled","Department for Transport","Other ethnicity","50","50","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Transport","Undeclared","510","480","32960","29170"
"In post","2021","Declared non-disabled","Department for Transport","Unknown","180","160","33800","26780"
"In post","2021","Declared non-disabled","Department for Transport","White","9440","8690","33160","26780"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Asian","6000","5410","27900","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Black","3120","2960","29220","29540"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Chinese","130","120","29150","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Mixed","1200","1130","28560","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Other ethnicity","350","330","30380","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Undeclared","3140","2740","28050","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Unknown","3190","2830","28260","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","White","53420","47680","28170","27570"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Asian","700","650","40590","33100"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Black","450","420","37400","32790"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Chinese","50","50","49100","42190"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Mixed","210","190","40000","36690"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Other ethnicity","60","50","48830","41200"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Undeclared","70","70","40620","37330"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Unknown","80","70","42450","34980"
"In post","2021","Declared non-disabled","Department of Health and Social Care","White","4250","3920","45150","40070"
"In post","2021","Declared non-disabled","ESTYN","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","ESTYN","Black","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","ESTYN","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","ESTYN","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","ESTYN","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","ESTYN","White","100","90","58100","74730"
"In post","2021","Declared non-disabled","Food Standards Agency","Asian","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Black","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","White","710","680","36740","30810"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Asian","370","360","42850","37620"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Black","190","190","38860","34770"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Chinese","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Mixed","220","220","45250","38600"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Other ethnicity","70","70","43360","37560"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Undeclared","140","140","47180","42010"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Unknown","90","90","48710","48550"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","White","4790","4680","48450","44230"
"In post","2021","Declared non-disabled","HM Land Registry","Asian","130","120","32210","27130"
"In post","2021","Declared non-disabled","HM Land Registry","Black","40","30","[c]","[c]"
"In post","2021","Declared non-disabled","HM Land Registry","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","HM Land Registry","Mixed","40","40","[c]","[c]"
"In post","2021","Declared non-disabled","HM Land Registry","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","HM Land Registry","Undeclared","90","80","33530","33840"
"In post","2021","Declared non-disabled","HM Land Registry","Unknown","60","50","32590","32790"
"In post","2021","Declared non-disabled","HM Land Registry","White","3320","2930","33150","30600"
"In post","2021","Declared non-disabled","HM Revenue and Customs","Asian","3370","3170","30940","29570"
"In post","2021","Declared non-disabled","HM Revenue and Customs","Black","1090","1050","32080","30000"
"In post","2021","Declared non-disabled","HM Revenue and Customs","Chinese","140","130","34120","29570"
"In post","2021","Declared non-disabled","HM Revenue and Customs","Mixed","560","530","34210","31810"
"In post","2021","Declared non-disabled","HM Revenue and Customs","Other ethnicity","150","140","34230","30360"
"In post","2021","Declared non-disabled","HM Revenue and Customs","Undeclared","560","510","33300","31810"
