"Status","Year","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Government Property Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Female","Heterosexual / straight","950","860","38260","35510"
"In post","2021","Health and Safety Executive","Female","LGBO","50","50","37920","31710"
"In post","2021","Health and Safety Executive","Female","Undeclared","200","180","39270","39330"
"In post","2021","Health and Safety Executive","Female","Unknown","100","90","38960","35280"
"In post","2021","Health and Safety Executive","Male","Heterosexual / straight","880","860","48630","45870"
"In post","2021","Health and Safety Executive","Male","LGBO","50","50","[c]","[c]"
"In post","2021","Health and Safety Executive","Male","Undeclared","220","220","48760","46320"
"In post","2021","Health and Safety Executive","Male","Unknown","130","120","46000","41900"
"In post","2021","HM Courts and Tribunals Service","Female","Heterosexual / straight","8620","7520","24450","21170"
"In post","2021","HM Courts and Tribunals Service","Female","LGBO","260","250","23710","20650"
"In post","2021","HM Courts and Tribunals Service","Female","Undeclared","1360","1190","25240","21180"
"In post","2021","HM Courts and Tribunals Service","Female","Unknown","1490","1350","23440","21300"
"In post","2021","HM Courts and Tribunals Service","Male","Heterosexual / straight","3190","3070","25760","21310"
"In post","2021","HM Courts and Tribunals Service","Male","LGBO","280","270","25650","21170"
"In post","2021","HM Courts and Tribunals Service","Male","Undeclared","620","590","26680","22080"
"In post","2021","HM Courts and Tribunals Service","Male","Unknown","790","770","23790","20780"
"In post","2021","HM Land Registry","Female","Heterosexual / straight","2170","1910","31080","27130"
"In post","2021","HM Land Registry","Female","LGBO","60","50","27730","22350"
"In post","2021","HM Land Registry","Female","Undeclared","430","370","31780","27130"
"In post","2021","HM Land Registry","Female","Unknown","1150","1030","27860","27130"
"In post","2021","HM Land Registry","Male","Heterosexual / straight","1370","1300","33680","31740"
"In post","2021","HM Land Registry","Male","LGBO","80","80","30370","27130"
"In post","2021","HM Land Registry","Male","Undeclared","270","250","34720","33840"
"In post","2021","HM Land Registry","Male","Unknown","810","780","30010","27130"
"In post","2021","HM Prison and Probation Service","Female","Heterosexual / straight","19080","17730","29680","27380"
"In post","2021","HM Prison and Probation Service","Female","LGBO","1820","1770","29510","27380"
"In post","2021","HM Prison and Probation Service","Female","Undeclared","1930","1780","30620","29750"
"In post","2021","HM Prison and Probation Service","Female","Unknown","4140","3770","27830","25790"
"In post","2021","HM Prison and Probation Service","Male","Heterosexual / straight","18410","17800","31230","30400"
"In post","2021","HM Prison and Probation Service","Male","LGBO","780","760","31100","30220"
"In post","2021","HM Prison and Probation Service","Male","Undeclared","2130","2030","32790","31650"
"In post","2021","HM Prison and Probation Service","Male","Unknown","5750","5390","29540","30400"
"In post","2021","HM Revenue and Customs (excl. agencies)","Female","Heterosexual / straight","18710","16600","31730","28130"
"In post","2021","HM Revenue and Customs (excl. agencies)","Female","LGBO","880","820","31730","28130"
"In post","2021","HM Revenue and Customs (excl. agencies)","Female","Undeclared","2280","1970","31470","28130"
"In post","2021","HM Revenue and Customs (excl. agencies)","Female","Unknown","11360","9880","27020","24120"
"In post","2021","HM Revenue and Customs (excl. agencies)","Male","Heterosexual / straight","15910","15310","33940","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","Male","LGBO","1230","1190","32610","28130"
"In post","2021","HM Revenue and Customs (excl. agencies)","Male","Undeclared","2290","2170","34930","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","Male","Unknown","10280","9860","29380","25560"
"In post","2021","HM Treasury (excl. agencies)","Female","Heterosexual / straight","760","740","46810","42900"
"In post","2021","HM Treasury (excl. agencies)","Female","LGBO","70","70","47210","52500"
"In post","2021","HM Treasury (excl. agencies)","Female","Undeclared","110","110","40380","33820"
"In post","2021","HM Treasury (excl. agencies)","Female","Unknown","40","40","[c]","[c]"
"In post","2021","HM Treasury (excl. agencies)","Male","Heterosexual / straight","760","750","48800","52500"
"In post","2021","HM Treasury (excl. agencies)","Male","LGBO","80","80","48040","52500"
"In post","2021","HM Treasury (excl. agencies)","Male","Undeclared","160","150","46030","45230"
"In post","2021","HM Treasury (excl. agencies)","Male","Unknown","40","40","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Female","Heterosexual / straight","14900","13410","31300","27240"
"In post","2021","Home Office (incl. agencies)","Female","LGBO","490","470","31680","25960"
"In post","2021","Home Office (incl. agencies)","Female","Undeclared","2080","1850","31740","27370"
"In post","2021","Home Office (incl. agencies)","Female","Unknown","840","810","31540","27060"
"In post","2021","Home Office (incl. agencies)","Male","Heterosexual / straight","13290","12720","32440","27370"
"In post","2021","Home Office (incl. agencies)","Male","LGBO","680","660","33710","28760"
"In post","2021","Home Office (incl. agencies)","Male","Undeclared","2150","2030","33720","29080"
"In post","2021","Home Office (incl. agencies)","Male","Unknown","940","930","32010","25630"
"In post","2021","Insolvency Service","Female","Heterosexual / straight","550","510","33050","29940"
"In post","2021","Insolvency Service","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Female","Undeclared","30","30","[c]","[c]"
"In post","2021","Insolvency Service","Female","Unknown","420","400","28350","25060"
"In post","2021","Insolvency Service","Male","Heterosexual / straight","370","360","37000","35240"
"In post","2021","Insolvency Service","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Male","Unknown","370","360","31970","28280"
"In post","2021","Institute for Apprenticeships and Technical Education","Female","Heterosexual / straight","80","80","47940","49960"
"In post","2021","Institute for Apprenticeships and Technical Education","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Female","Unknown","40","40","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Male","Heterosexual / straight","60","60","53620","50620"
"In post","2021","Institute for Apprenticeships and Technical Education","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Female","Heterosexual / straight","580","530","27790","22570"
"In post","2021","Legal Aid Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Female","Undeclared","70","60","25440","20860"
"In post","2021","Legal Aid Agency","Female","Unknown","50","40","[c]","[c]"
"In post","2021","Legal Aid Agency","Male","Heterosexual / straight","360","350","31140","25310"
"In post","2021","Legal Aid Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Male","Undeclared","50","50","29360","22720"
"In post","2021","Legal Aid Agency","Male","Unknown","40","40","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Female","Heterosexual / straight","350","320","32930","31040"
"In post","2021","Maritime and Coastguard Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Female","Undeclared","60","60","32390","29080"
"In post","2021","Maritime and Coastguard Agency","Female","Unknown","50","40","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Male","Heterosexual / straight","550","540","40990","36180"
"In post","2021","Maritime and Coastguard Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Male","Undeclared","100","100","40860","38190"
"In post","2021","Maritime and Coastguard Agency","Male","Unknown","80","80","32450","27970"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Female","Heterosexual / straight","480","470","45200","40850"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Female","Undeclared","90","80","49340","45570"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Female","Unknown","210","200","48750","42930"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Male","Heterosexual / straight","320","310","48110","41040"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Male","Undeclared","50","50","53020","53620"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Male","Unknown","150","140","52880","44230"
"In post","2021","Met Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Female","Unknown","790","730","38220","38200"
"In post","2021","Met Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Male","Unknown","1310","1270","41220","39750"
"In post","2021","Ministry of Defence (excl. agencies)","Female","Heterosexual / straight","12820","12120","30740","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Female","LGBO","410","410","30490","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Female","Undeclared","1810","1710","31810","27420"
"In post","2021","Ministry of Defence (excl. agencies)","Female","Unknown","1490","1390","33420","30200"
"In post","2021","Ministry of Defence (excl. agencies)","Male","Heterosexual / straight","15810","15550","32870","29670"
"In post","2021","Ministry of Defence (excl. agencies)","Male","LGBO","490","480","33840","33000"
"In post","2021","Ministry of Defence (excl. agencies)","Male","Undeclared","2630","2580","35000","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Male","Unknown","2240","2210","32210","29200"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Female","Heterosexual / straight","1040","1000","45450","40400"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Female","LGBO","100","100","42750","39600"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Female","Undeclared","90","90","45540","40760"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Female","Unknown","60","60","48260","48200"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Male","Heterosexual / straight","920","910","46700","41980"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Male","LGBO","120","120","48410","49860"
