"Status","Year","Region_ITL2","Function_of_post","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Cumbria","No function","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","No function","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","No function","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","No function","Ministry of Justice","380","340","27070","25300"
"In post","2021","Cumbria","Project Delivery","Department for Environment, Food and Rural Affairs","40","40","[c]","[c]"
"In post","2021","Cumbria","Project Delivery","Ministry of Defence","240","240","35430","33000"
"In post","2021","Cumbria","Property","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Property","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Property","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Security","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Security","Ministry of Defence","90","90","27540","23540"
"In post","2021","Cumbria","Security","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Unknown","Department for Work and Pensions","270","230","26610","27570"
"In post","2021","Cumbria","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Analysis","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Analysis","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Analysis","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Analysis","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Analysis","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Analysis","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Analysis","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Commercial","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Commercial","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Commercial","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Commercial","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Commercial","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Commercial","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Commercial","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Commercial","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Commercial","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Commercial","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Commercial","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Communications","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Communications","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Communications","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Communications","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Communications","Department for Transport","40","30","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Communications","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Communications","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Communications","HM Revenue and Customs","420","410","28750","25560"
"In post","2021","Derbyshire and Nottinghamshire","Communications","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Communications","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Communications","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Counter Fraud","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Counter Fraud","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Counter Fraud","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Counter Fraud","HM Revenue and Customs","500","470","33420","31810"
"In post","2021","Derbyshire and Nottinghamshire","Debt","HM Revenue and Customs","250","220","21470","20140"
"In post","2021","Derbyshire and Nottinghamshire","Digital, Data & Technology","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Digital, Data & Technology","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Digital, Data & Technology","Department for Transport","90","90","38800","39060"
"In post","2021","Derbyshire and Nottinghamshire","Digital, Data & Technology","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Digital, Data & Technology","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Digital, Data & Technology","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Digital, Data & Technology","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Digital, Data & Technology","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Digital, Data & Technology","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Digital, Data & Technology","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Digital, Data & Technology","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Finance","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Finance","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Finance","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Finance","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Finance","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Finance","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Finance","HM Revenue and Customs","90","90","39020","32570"
"In post","2021","Derbyshire and Nottinghamshire","Finance","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Finance","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Finance","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Finance","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Grants Management","Department for Environment, Food and Rural Affairs","60","60","25370","25100"
"In post","2021","Derbyshire and Nottinghamshire","Human Resources","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Human Resources","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Human Resources","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Human Resources","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Human Resources","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Human Resources","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Human Resources","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Human Resources","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Human Resources","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Human Resources","HM Land Registry","70","60","36150","33840"
"In post","2021","Derbyshire and Nottinghamshire","Human Resources","HM Revenue and Customs","290","280","37310","31810"
"In post","2021","Derbyshire and Nottinghamshire","Human Resources","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Human Resources","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Human Resources","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Human Resources","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Human Resources","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Human Resources","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Internal Audit","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Internal Audit","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Internal Audit","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Legal","Attorney General's Departments","240","220","38880","34480"
"In post","2021","Derbyshire and Nottinghamshire","Legal","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Legal","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Legal","HM Revenue and Customs","90","80","27100","25560"
"In post","2021","Derbyshire and Nottinghamshire","Legal","Ministry of Justice","50","50","35980","36340"
"In post","2021","Derbyshire and Nottinghamshire","No function","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","No function","Department for Business, Energy and Industrial Strategy","150","140","29950","27130"
"In post","2021","Derbyshire and Nottinghamshire","No function","Department for Education","160","150","40430","37100"
"In post","2021","Derbyshire and Nottinghamshire","No function","Department for Environment, Food and Rural Affairs","40","40","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","No function","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","No function","Department for Transport","190","180","33420","26780"
"In post","2021","Derbyshire and Nottinghamshire","No function","Department for Work and Pensions","340","310","42380","39390"
"In post","2021","Derbyshire and Nottinghamshire","No function","Department of Health and Social Care","160","150","43650","36330"
"In post","2021","Derbyshire and Nottinghamshire","No function","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","No function","HM Land Registry","410","370","28650","27130"
"In post","2021","Derbyshire and Nottinghamshire","No function","HM Revenue and Customs","1420","1330","32620","31810"
"In post","2021","Derbyshire and Nottinghamshire","No function","Ministry of Housing, Communities and Local Government","40","40","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","No function","Ministry of Justice","3260","3020","26570","24440"
"In post","2021","Derbyshire and Nottinghamshire","No function","National Crime Agency","60","60","37160","36410"
"In post","2021","Derbyshire and Nottinghamshire","No function","Office for Standards in Education","150","140","45540","39850"
"In post","2021","Derbyshire and Nottinghamshire","Project Delivery","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Project Delivery","Department for Education","40","40","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Project Delivery","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Project Delivery","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Project Delivery","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Project Delivery","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Project Delivery","HM Revenue and Customs","120","110","45200","38630"
"In post","2021","Derbyshire and Nottinghamshire","Project Delivery","Ministry of Defence","40","40","[c]","[c]"
