"Status","Year","Organisation","Ethnicity","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Education (excl. agencies)","Black","Male","70","70","40290","37100"
"In post","2021","Department for Education (excl. agencies)","Chinese","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Chinese","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Mixed","Female","100","100","42470","40510"
"In post","2021","Department for Education (excl. agencies)","Mixed","Male","50","50","41740","39440"
"In post","2021","Department for Education (excl. agencies)","Other ethnicity","Female","30","30","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Undeclared","Female","80","70","44980","42580"
"In post","2021","Department for Education (excl. agencies)","Undeclared","Male","120","120","44180","40300"
"In post","2021","Department for Education (excl. agencies)","Unknown","Female","400","380","43750","40230"
"In post","2021","Department for Education (excl. agencies)","Unknown","Male","290","290","42220","36960"
"In post","2021","Department for Education (excl. agencies)","White","Female","2330","2190","44340","40510"
"In post","2021","Department for Education (excl. agencies)","White","Male","1570","1550","46970","45450"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Asian","Female","140","140","38860","33620"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Asian","Male","110","110","39460","35890"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Black","Female","120","110","35480","32680"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Black","Male","60","60","37610","33880"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Chinese","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Chinese","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Mixed","Female","80","80","40510","36520"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Mixed","Male","50","50","42260","37220"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","Female","70","70","40400","37170"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","Male","110","100","43100","47550"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Female","480","440","43190","38750"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Male","390","380","43500","38750"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","White","Female","2060","1930","41890","37480"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","White","Male","1710","1700","44010","39510"
"In post","2021","Department for International Trade","Asian","Female","100","100","41680","38160"
"In post","2021","Department for International Trade","Asian","Male","110","110","43610","38540"
"In post","2021","Department for International Trade","Black","Female","80","80","37270","32230"
"In post","2021","Department for International Trade","Black","Male","50","50","[c]","[c]"
"In post","2021","Department for International Trade","Chinese","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Chinese","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Mixed","Female","50","50","44740","39680"
"In post","2021","Department for International Trade","Mixed","Male","50","50","[c]","[c]"
"In post","2021","Department for International Trade","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Undeclared","Female","30","30","[c]","[c]"
"In post","2021","Department for International Trade","Undeclared","Male","40","40","[c]","[c]"
"In post","2021","Department for International Trade","Unknown","Female","370","370","42470","38540"
"In post","2021","Department for International Trade","Unknown","Male","410","410","46380","39110"
"In post","2021","Department for International Trade","White","Female","610","590","47450","51710"
"In post","2021","Department for International Trade","White","Male","740","740","48050","44030"
"In post","2021","Department for Transport (excl. agencies)","Asian","Female","150","140","43510","42470"
"In post","2021","Department for Transport (excl. agencies)","Asian","Male","150","150","46120","42890"
"In post","2021","Department for Transport (excl. agencies)","Black","Female","110","110","39660","37660"
"In post","2021","Department for Transport (excl. agencies)","Black","Male","60","60","39110","35430"
"In post","2021","Department for Transport (excl. agencies)","Chinese","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Chinese","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Mixed","Female","60","60","39050","35060"
"In post","2021","Department for Transport (excl. agencies)","Mixed","Male","50","40","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Undeclared","Female","40","40","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Undeclared","Male","120","110","49670","44480"
"In post","2021","Department for Transport (excl. agencies)","Unknown","Female","310","300","41780","35430"
"In post","2021","Department for Transport (excl. agencies)","Unknown","Male","390","380","44360","42470"
"In post","2021","Department for Transport (excl. agencies)","White","Female","850","810","48840","46710"
"In post","2021","Department for Transport (excl. agencies)","White","Male","1190","1170","52100","49360"
"In post","2021","Department for Work and Pensions (excl. agencies)","Asian","Female","4390","3760","27670","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Asian","Male","2950","2860","27870","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Black","Female","2700","2510","29050","30330"
"In post","2021","Department for Work and Pensions (excl. agencies)","Black","Male","1160","1140","29200","29290"
"In post","2021","Department for Work and Pensions (excl. agencies)","Chinese","Female","90","80","26270","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Chinese","Male","50","50","28920","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Mixed","Female","1050","960","27830","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Mixed","Male","550","540","28250","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Other ethnicity","Female","270","240","28550","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Other ethnicity","Male","190","180","29770","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Undeclared","Female","2430","2030","26940","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Undeclared","Male","1910","1790","28290","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Unknown","Female","3600","3170","27200","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Unknown","Male","2390","2330","28960","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","White","Female","45000","38530","27070","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","White","Male","22220","21240","28430","27570"
"In post","2021","Department of Health and Social Care (excl. agencies)","Asian","Female","110","100","42880","37630"
"In post","2021","Department of Health and Social Care (excl. agencies)","Asian","Male","60","60","40710","35390"
"In post","2021","Department of Health and Social Care (excl. agencies)","Black","Female","80","70","36610","32790"
"In post","2021","Department of Health and Social Care (excl. agencies)","Black","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care (excl. agencies)","Chinese","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care (excl. agencies)","Chinese","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care (excl. agencies)","Mixed","Female","40","40","[c]","[c]"
"In post","2021","Department of Health and Social Care (excl. agencies)","Mixed","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care (excl. agencies)","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care (excl. agencies)","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care (excl. agencies)","Unknown","Female","1070","1040","44220","40650"
"In post","2021","Department of Health and Social Care (excl. agencies)","Unknown","Male","760","760","47280","40650"
"In post","2021","Department of Health and Social Care (excl. agencies)","White","Female","790","750","48340","49530"
"In post","2021","Department of Health and Social Care (excl. agencies)","White","Male","550","540","51650","51370"
"In post","2021","Disclosure Scotland","Asian","Female","[c]","[c]","[c]","[c]"
"In post","2021","Disclosure Scotland","Asian","Male","[c]","[c]","[c]","[c]"
"In post","2021","Disclosure Scotland","Black","Female","[c]","[c]","[c]","[c]"
"In post","2021","Disclosure Scotland","Black","Male","[c]","[c]","[c]","[c]"
"In post","2021","Disclosure Scotland","Chinese","Female","[c]","[c]","[c]","[c]"
"In post","2021","Disclosure Scotland","Chinese","Male","[c]","[c]","[c]","[c]"
"In post","2021","Disclosure Scotland","Mixed","Female","[c]","[c]","[c]","[c]"
"In post","2021","Disclosure Scotland","Mixed","Male","[c]","[c]","[c]","[c]"
"In post","2021","Disclosure Scotland","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2021","Disclosure Scotland","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2021","Disclosure Scotland","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2021","Disclosure Scotland","Unknown","Female","50","50","25870","22230"
"In post","2021","Disclosure Scotland","Unknown","Male","40","40","[c]","[c]"
"In post","2021","Disclosure Scotland","White","Female","100","90","29160","24910"
"In post","2021","Disclosure Scotland","White","Male","110","100","29600","24110"
"In post","2021","Driver and Vehicle Licensing Agency","Asian","Female","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Licensing Agency","Asian","Male","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Licensing Agency","Black","Female","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Licensing Agency","Black","Male","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Licensing Agency","Chinese","Female","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Licensing Agency","Chinese","Male","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Licensing Agency","Mixed","Female","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Licensing Agency","Mixed","Male","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Licensing Agency","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Licensing Agency","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Licensing Agency","Undeclared","Female","90","80","24960","21590"
"In post","2021","Driver and Vehicle Licensing Agency","Undeclared","Male","140","130","31260","26470"
"In post","2021","Driver and Vehicle Licensing Agency","Unknown","Female","400","350","23300","21590"
"In post","2021","Driver and Vehicle Licensing Agency","Unknown","Male","290","270","28530","21590"
"In post","2021","Driver and Vehicle Licensing Agency","White","Female","3210","2640","24280","21590"
"In post","2021","Driver and Vehicle Licensing Agency","White","Male","1980","1920","28900","21590"
"In post","2021","Driver and Vehicle Standards Agency","Asian","Female","30","30","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Asian","Male","80","80","29700","30470"
"In post","2021","Driver and Vehicle Standards Agency","Black","Female","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Black","Male","40","40","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Chinese","Female","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Chinese","Male","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Mixed","Female","[c]","[c]","[c]","[c]"
