"Status","Year","Region_ITL2","Responsibility_level","Age","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Central Scotland","AA/AO","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Central Scotland","AA/AO","20-29","60","60","[c]","[c]"
"Leaver CS","2021","West Central Scotland","AA/AO","30-39","40","30","[c]","[c]"
"Leaver CS","2021","West Central Scotland","AA/AO","40-49","40","30","[c]","[c]"
"Leaver CS","2021","West Central Scotland","AA/AO","50-59","60","50","24430","21090"
"Leaver CS","2021","West Central Scotland","AA/AO","60-64","60","40","[c]","[c]"
"Leaver CS","2021","West Central Scotland","AA/AO","65+","70","50","21220","21010"
"Leaver CS","2021","West Central Scotland","EO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Central Scotland","EO","30-39","30","30","[c]","[c]"
"Leaver CS","2021","West Central Scotland","EO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Central Scotland","EO","50-59","50","40","[c]","[c]"
"Leaver CS","2021","West Central Scotland","EO","60-64","40","30","[c]","[c]"
"Leaver CS","2021","West Central Scotland","EO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Central Scotland","G6/G7","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Central Scotland","G6/G7","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Central Scotland","G6/G7","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Central Scotland","G6/G7","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Central Scotland","G6/G7","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Central Scotland","G6/G7","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Central Scotland","SCS","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Central Scotland","SCS","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Central Scotland","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Central Scotland","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Central Scotland","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Central Scotland","SEO/HEO","50-59","30","30","[c]","[c]"
"Leaver CS","2021","West Central Scotland","SEO/HEO","60-64","40","30","[c]","[c]"
"Leaver CS","2021","West Central Scotland","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Central Scotland","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","AA/AO","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","AA/AO","20-29","100","100","20310","19930"
"Leaver CS","2021","West Midlands","AA/AO","30-39","60","50","[c]","[c]"
"Leaver CS","2021","West Midlands","AA/AO","40-49","70","60","[c]","[c]"
"Leaver CS","2021","West Midlands","AA/AO","50-59","100","90","[c]","[c]"
"Leaver CS","2021","West Midlands","AA/AO","60-64","90","70","[c]","[c]"
"Leaver CS","2021","West Midlands","AA/AO","65+","70","50","20030","20500"
"Leaver CS","2021","West Midlands","EO","20-29","30","30","[c]","[c]"
"Leaver CS","2021","West Midlands","EO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","EO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","EO","50-59","70","60","[c]","[c]"
"Leaver CS","2021","West Midlands","EO","60-64","50","40","[c]","[c]"
"Leaver CS","2021","West Midlands","EO","65+","40","20","[c]","[c]"
"Leaver CS","2021","West Midlands","G6/G7","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","G6/G7","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","G6/G7","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","G6/G7","50-59","30","30","[c]","[c]"
"Leaver CS","2021","West Midlands","G6/G7","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","G6/G7","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","SCS","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","SCS","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","SCS","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","SCS","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","SEO/HEO","30-39","40","40","[c]","[c]"
"Leaver CS","2021","West Midlands","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","SEO/HEO","50-59","80","70","[c]","[c]"
"Leaver CS","2021","West Midlands","SEO/HEO","60-64","40","30","[c]","[c]"
"Leaver CS","2021","West Midlands","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","AA/AO","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","AA/AO","20-29","100","100","20710","21170"
"Leaver CS","2021","West Wales and The Valleys","AA/AO","30-39","70","50","20680","21170"
"Leaver CS","2021","West Wales and The Valleys","AA/AO","40-49","60","50","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","AA/AO","50-59","80","60","20720","21010"
"Leaver CS","2021","West Wales and The Valleys","AA/AO","60-64","70","50","20210","20850"
"Leaver CS","2021","West Wales and The Valleys","AA/AO","65+","70","50","20150","20500"
"Leaver CS","2021","West Wales and The Valleys","EO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","EO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","EO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","EO","50-59","50","40","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","EO","60-64","40","30","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","EO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","G6/G7","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","G6/G7","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","G6/G7","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","G6/G7","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","G6/G7","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","SCS","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","SCS","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","AA/AO","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","AA/AO","20-29","130","120","20040","21010"
"Leaver CS","2021","West Yorkshire","AA/AO","30-39","70","60","[c]","[c]"
"Leaver CS","2021","West Yorkshire","AA/AO","40-49","50","40","[c]","[c]"
"Leaver CS","2021","West Yorkshire","AA/AO","50-59","90","80","[c]","[c]"
"Leaver CS","2021","West Yorkshire","AA/AO","60-64","60","50","[c]","[c]"
"Leaver CS","2021","West Yorkshire","AA/AO","65+","40","30","[c]","[c]"
"Leaver CS","2021","West Yorkshire","EO","20-29","40","40","[c]","[c]"
"Leaver CS","2021","West Yorkshire","EO","30-39","40","30","[c]","[c]"
"Leaver CS","2021","West Yorkshire","EO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","EO","50-59","50","40","[c]","[c]"
"Leaver CS","2021","West Yorkshire","EO","60-64","40","30","[c]","[c]"
"Leaver CS","2021","West Yorkshire","EO","65+","30","20","[c]","[c]"
"Leaver CS","2021","West Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","G6/G7","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","G6/G7","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","G6/G7","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","G6/G7","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","G6/G7","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","G6/G7","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","SCS","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","SCS","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","SCS","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","SEO/HEO","50-59","70","60","[c]","[c]"
"Leaver CS","2021","West Yorkshire","SEO/HEO","60-64","40","30","[c]","[c]"
"Leaver CS","2021","West Yorkshire","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","AA/AO","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","AA/AO","20-29","80","80","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","AA/AO","30-39","50","50","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","AA/AO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","AA/AO","50-59","50","40","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","AA/AO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","AA/AO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","EO","20-29","40","40","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","EO","30-39","30","30","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","EO","40-49","30","30","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","EO","50-59","50","40","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","EO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","EO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","G6/G7","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","G6/G7","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","G6/G7","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","G6/G7","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","G6/G7","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","G6/G7","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","20-29","180","180","23730","23410"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","30-39","150","140","23960","21300"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","40-49","90","80","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","50-59","130","130","22300","20970"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","60-64","70","60","22980","20970"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","65+","60","50","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","20-29","60","60","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","30-39","50","40","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","40-49","50","50","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","50-59","80","70","28130","27570"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","60-64","30","30","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","SCS","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","SCS","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","SCS","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","30-39","40","30","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","40-49","30","30","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","50-59","30","30","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","60-64","50","50","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","20-29","30","30","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","AA/AO","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","AA/AO","20-29","40","40","[c]","[c]"
"Leaver CS","2022","Cheshire","AA/AO","30-39","30","30","[c]","[c]"
"Leaver CS","2022","Cheshire","AA/AO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","AA/AO","50-59","40","40","[c]","[c]"
"Leaver CS","2022","Cheshire","AA/AO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","AA/AO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","EO","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","EO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","EO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","EO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","EO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","EO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","EO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","G6/G7","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","G6/G7","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","G6/G7","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","G6/G7","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","G6/G7","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","SCS","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","AA/AO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","AA/AO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","AA/AO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","AA/AO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","AA/AO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","AA/AO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","EO","20-29","[c]","[c]","[c]","[c]"
