"Status","Year","Profession_of_post","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Corporate Finance","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Wales Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Wales Office","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Attorney General's Departments","London","280","270","45240","40080"
"In post","2021","Counter Fraud","Chancellor's other departments","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","London","40","40","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","North West (England)","70","60","39560","39490"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","West Midlands (England)","50","50","38100","38810"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Digital, Culture, Media and Sport","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","London","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Treasury","London","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Treasury","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Treasury","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Treasury","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Home Office","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Home Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Home Office","North East (England)","30","30","[c]","[c]"
"In post","2021","Counter Fraud","Home Office","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Home Office","Scotland","60","60","25480","25040"
"In post","2021","Counter Fraud","Home Office","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Attorney General's Departments","London","80","80","43070","39800"
"In post","2021","Digital, Data and Technology","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Attorney General's Departments","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Attorney General's Departments","Yorkshire and The Humber","60","60","37770","32680"
"In post","2021","Digital, Data and Technology","Cabinet Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Chancellor's other departments","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Charity Commission","North West (England)","40","40","[c]","[c]"
"In post","2021","Digital, Data and Technology","Charity Commission","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Competition and Markets Authority","London","60","60","57200","55860"
"In post","2021","Digital, Data and Technology","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Department for Business, Energy and Industrial Strategy","London","150","150","46580","42920"
"In post","2021","Digital, Data and Technology","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Department for Business, Energy and Industrial Strategy","South West (England)","340","330","37450","34170"
"In post","2021","Digital, Data and Technology","Department for Business, Energy and Industrial Strategy","Wales","460","450","41170","38950"
"In post","2021","Digital, Data and Technology","Department for Business, Energy and Industrial Strategy","West Midlands (England)","40","40","[c]","[c]"
"In post","2021","Digital, Data and Technology","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Department for Education","London","160","150","46520","45250"
"In post","2021","Digital, Data and Technology","Department for Education","North East (England)","130","120","37670","36960"
"In post","2021","Digital, Data and Technology","Department for Education","North West (England)","120","110","38880","36500"
"In post","2021","Digital, Data and Technology","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Department for Education","West Midlands (England)","240","230","39760","36780"
"In post","2021","Digital, Data and Technology","Department for Education","Yorkshire and The Humber","210","200","38000","36500"
"In post","2021","Digital, Data and Technology","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Department for Environment, Food and Rural Affairs","East of England","40","40","[c]","[c]"
"In post","2021","Digital, Data and Technology","Department for Environment, Food and Rural Affairs","London","100","100","48400","42540"
"In post","2021","Digital, Data and Technology","Department for Environment, Food and Rural Affairs","North East (England)","40","40","[c]","[c]"
"In post","2021","Digital, Data and Technology","Department for Environment, Food and Rural Affairs","North West (England)","100","100","43150","48370"
