"Status","Year","Region_ITL3","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","South Nottinghamshire","East Midlands (England)","Unknown","140","130","32380","27780"
"In post","2022","South Teesside","North East (England)","Heterosexual / straight","820","740","27370","26120"
"In post","2022","South Teesside","North East (England)","LGBO","40","30","[c]","[c]"
"In post","2022","South Teesside","North East (England)","Undeclared","110","100","26560","27370"
"In post","2022","South Teesside","North East (England)","Unknown","190","170","26420","24880"
"In post","2022","South West Wales","Wales","Heterosexual / straight","1200","1120","31630","27570"
"In post","2022","South West Wales","Wales","LGBO","50","50","32050","27570"
"In post","2022","South West Wales","Wales","Undeclared","170","150","32420","29430"
"In post","2022","South West Wales","Wales","Unknown","180","150","27390","26420"
"In post","2022","Southampton","South East (England)","Heterosexual / straight","950","880","34140","27690"
"In post","2022","Southampton","South East (England)","LGBO","70","70","31520","27570"
"In post","2022","Southampton","South East (England)","Undeclared","150","140","33450","28070"
"In post","2022","Southampton","South East (England)","Unknown","160","150","29700","26830"
"In post","2022","Southend-on-Sea","East of England","Heterosexual / straight","630","570","34090","31880"
"In post","2022","Southend-on-Sea","East of England","LGBO","40","40","[c]","[c]"
"In post","2022","Southend-on-Sea","East of England","Undeclared","120","110","34110","33370"
"In post","2022","Southend-on-Sea","East of England","Unknown","300","270","32770","29290"
"In post","2022","Staffordshire CC","West Midlands (England)","Heterosexual / straight","3170","2990","31410","27570"
"In post","2022","Staffordshire CC","West Midlands (England)","LGBO","190","180","28270","26670"
"In post","2022","Staffordshire CC","West Midlands (England)","Undeclared","360","340","32080","27570"
"In post","2022","Staffordshire CC","West Midlands (England)","Unknown","630","580","28550","26670"
"In post","2022","Stoke-on-Trent","West Midlands (England)","Heterosexual / straight","970","880","26700","24800"
"In post","2022","Stoke-on-Trent","West Midlands (England)","LGBO","50","50","25810","22030"
"In post","2022","Stoke-on-Trent","West Midlands (England)","Undeclared","90","80","28070","25120"
"In post","2022","Stoke-on-Trent","West Midlands (England)","Unknown","200","180","27450","25000"
"In post","2022","Suffolk CC","East of England","Heterosexual / straight","2840","2660","29750","27570"
"In post","2022","Suffolk CC","East of England","LGBO","140","130","28670","27570"
"In post","2022","Suffolk CC","East of England","Undeclared","400","370","29500","27570"
"In post","2022","Suffolk CC","East of England","Unknown","960","880","30040","27570"
"In post","2022","Sunderland","North East (England)","Heterosexual / straight","2920","2500","26580","24880"
"In post","2022","Sunderland","North East (England)","LGBO","120","110","26470","22080"
"In post","2022","Sunderland","North East (England)","Undeclared","310","250","25650","22080"
"In post","2022","Sunderland","North East (England)","Unknown","980","830","24790","21850"
"In post","2022","Swansea","Wales","Heterosexual / straight","5910","5370","28500","24800"
"In post","2022","Swansea","Wales","LGBO","280","260","26520","21840"
"In post","2022","Swansea","Wales","Undeclared","1610","1350","26510","21840"
"In post","2022","Swansea","Wales","Unknown","1410","1270","26580","21840"
"In post","2022","Swindon","South West (England)","Heterosexual / straight","350","330","32860","27570"
"In post","2022","Swindon","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Swindon","South West (England)","Undeclared","50","40","[c]","[c]"
"In post","2022","Swindon","South West (England)","Unknown","90","80","33090","28230"
"In post","2022","Telford and Wrekin","West Midlands (England)","Heterosexual / straight","1340","1250","35060","31990"
"In post","2022","Telford and Wrekin","West Midlands (England)","LGBO","70","70","31350","27570"
"In post","2022","Telford and Wrekin","West Midlands (England)","Undeclared","200","180","33080","28200"
"In post","2022","Telford and Wrekin","West Midlands (England)","Unknown","400","370","35210","27570"
"In post","2022","Thurrock","East of England","Heterosexual / straight","260","240","27700","26780"
"In post","2022","Thurrock","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Thurrock","East of England","Undeclared","50","40","[c]","[c]"
"In post","2022","Thurrock","East of England","Unknown","60","60","24740","21680"
"In post","2022","Torbay","South West (England)","Heterosexual / straight","230","190","27480","27570"
"In post","2022","Torbay","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Torbay","South West (England)","Undeclared","30","30","[c]","[c]"
"In post","2022","Torbay","South West (England)","Unknown","70","60","25390","21260"
"In post","2022","Tower Hamlets","London","Heterosexual / straight","3960","3830","49340","44370"
"In post","2022","Tower Hamlets","London","LGBO","350","350","48290","44860"
"In post","2022","Tower Hamlets","London","Undeclared","520","500","50750","47980"
"In post","2022","Tower Hamlets","London","Unknown","1240","1190","48040","41750"
"In post","2022","Tyneside","North East (England)","Heterosexual / straight","11870","10970","31800","27570"
"In post","2022","Tyneside","North East (England)","LGBO","790","760","30460","27570"
"In post","2022","Tyneside","North East (England)","Undeclared","1160","1070","31880","27570"
"In post","2022","Tyneside","North East (England)","Unknown","4630","4150","28670","26130"
"In post","2022","Unknown","Unknown","Heterosexual / straight","870","820","34210","30650"
"In post","2022","Unknown","Unknown","LGBO","70","70","34170","30130"
"In post","2022","Unknown","Unknown","Undeclared","120","110","33580","29290"
"In post","2022","Unknown","Unknown","Unknown","2260","2230","36800","32700"
"In post","2022","Wakefield","Yorkshire and The Humber","Heterosexual / straight","1260","1170","31350","28200"
"In post","2022","Wakefield","Yorkshire and The Humber","LGBO","100","90","29240","27570"
"In post","2022","Wakefield","Yorkshire and The Humber","Undeclared","160","140","31570","31650"
"In post","2022","Wakefield","Yorkshire and The Humber","Unknown","290","260","29210","27570"
"In post","2022","Walsall","West Midlands (England)","Heterosexual / straight","430","380","26390","27570"
"In post","2022","Walsall","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Walsall","West Midlands (England)","Undeclared","50","40","[c]","[c]"
"In post","2022","Walsall","West Midlands (England)","Unknown","160","130","24720","23320"
"In post","2022","Wandsworth","London","Heterosexual / straight","600","580","33250","31880"
"In post","2022","Wandsworth","London","LGBO","50","50","34100","32830"
"In post","2022","Wandsworth","London","Undeclared","70","70","33270","31060"
"In post","2022","Wandsworth","London","Unknown","270","250","30390","30520"
"In post","2022","Warrington","North West (England)","Heterosexual / straight","1930","1840","33980","31990"
"In post","2022","Warrington","North West (England)","LGBO","120","110","33380","31470"
"In post","2022","Warrington","North West (England)","Undeclared","190","180","33630","32770"
"In post","2022","Warrington","North West (England)","Unknown","410","380","30850","28000"
"In post","2022","Warwickshire CC","West Midlands (England)","Heterosexual / straight","1010","930","28550","26780"
"In post","2022","Warwickshire CC","West Midlands (England)","LGBO","50","50","28620","25120"
"In post","2022","Warwickshire CC","West Midlands (England)","Undeclared","130","120","27150","25830"
"In post","2022","Warwickshire CC","West Midlands (England)","Unknown","160","140","27370","26350"
"In post","2022","West Cumbria","North West (England)","Heterosexual / straight","720","660","30940","27570"
"In post","2022","West Cumbria","North West (England)","LGBO","40","40","[c]","[c]"
"In post","2022","West Cumbria","North West (England)","Undeclared","80","80","32490","28050"
"In post","2022","West Cumbria","North West (England)","Unknown","460","410","24960","21300"
"In post","2022","West Essex","East of England","Heterosexual / straight","530","480","31370","29290"
"In post","2022","West Essex","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","West Essex","East of England","Undeclared","70","60","30660","27750"
"In post","2022","West Essex","East of England","Unknown","70","60","33990","29290"
"In post","2022","West Kent","South East (England)","Heterosexual / straight","150","140","36440","30460"
"In post","2022","West Kent","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","West Kent","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","West Kent","South East (England)","Unknown","150","140","38820","38070"
"In post","2022","West Lothian","Scotland","Heterosexual / straight","270","260","35670","27930"
"In post","2022","West Lothian","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","West Lothian","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","West Lothian","Scotland","Unknown","120","110","31680","27570"
"In post","2022","West Northamptonshire","East Midlands (England)","Heterosexual / straight","800","740","28050","25720"
"In post","2022","West Northamptonshire","East Midlands (England)","LGBO","50","50","[c]","[c]"
"In post","2022","West Northamptonshire","East Midlands (England)","Undeclared","110","100","28570","26780"
"In post","2022","West Northamptonshire","East Midlands (England)","Unknown","150","140","27460","25210"
"In post","2022","West Surrey","South East (England)","Heterosexual / straight","1630","1530","33560","29920"
"In post","2022","West Surrey","South East (England)","LGBO","120","110","31050","29200"
"In post","2022","West Surrey","South East (England)","Undeclared","230","220","36610","32620"
"In post","2022","West Surrey","South East (England)","Unknown","310","280","34070","29520"
"In post","2022","West Sussex (North East)","South East (England)","Heterosexual / straight","880","790","31180","27570"
"In post","2022","West Sussex (North East)","South East (England)","LGBO","40","40","[c]","[c]"
"In post","2022","West Sussex (North East)","South East (England)","Undeclared","180","160","30830","28350"
"In post","2022","West Sussex (North East)","South East (England)","Unknown","190","170","30560","27250"
"In post","2022","West Sussex (South West)","South East (England)","Heterosexual / straight","840","770","32440","27570"
"In post","2022","West Sussex (South West)","South East (England)","LGBO","60","60","30190","27570"
"In post","2022","West Sussex (South West)","South East (England)","Undeclared","130","120","32510","28800"
"In post","2022","West Sussex (South West)","South East (England)","Unknown","340","300","30770","27570"
"In post","2022","Westminster","London","Heterosexual / straight","36910","35880","48960","45200"
"In post","2022","Westminster","London","LGBO","3710","3670","47940","44480"
"In post","2022","Westminster","London","Undeclared","5230","5100","48560","45200"
"In post","2022","Westminster","London","Unknown","10940","10690","46980","41750"
"In post","2022","Wiltshire","South West (England)","Heterosexual / straight","4200","4030","35270","33300"
"In post","2022","Wiltshire","South West (England)","LGBO","200","190","33210","29230"
"In post","2022","Wiltshire","South West (England)","Undeclared","600","570","37660","34710"
"In post","2022","Wiltshire","South West (England)","Unknown","2680","2580","40320","38070"
"In post","2022","Wirral","North West (England)","Heterosexual / straight","1430","1270","27590","27130"
"In post","2022","Wirral","North West (England)","LGBO","80","80","26600","22600"
"In post","2022","Wirral","North West (England)","Undeclared","190","160","27120","27130"
"In post","2022","Wirral","North West (England)","Unknown","590","510","25810","22600"
"In post","2022","Wolverhampton","West Midlands (England)","Heterosexual / straight","780","700","28020","27570"
"In post","2022","Wolverhampton","West Midlands (England)","LGBO","50","50","30380","27570"
