"Status","Year","Ethnicity","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Finance","Male","450","430","39140","35000"
"In post","2021","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Female","460","430","35610","31810"
"In post","2021","Unknown","Human Resources","Male","210","210","36490","32730"
"In post","2021","Unknown","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Intelligence Analysis","Female","120","110","44540","44830"
"In post","2021","Unknown","Intelligence Analysis","Male","180","180","42830","40190"
"In post","2021","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","International Trade","Female","190","190","44120","39370"
"In post","2021","Unknown","International Trade","Male","240","240","46570","39070"
"In post","2021","Unknown","Knowledge and Information Management","Female","80","70","35640","33040"
"In post","2021","Unknown","Knowledge and Information Management","Male","90","80","37500","33550"
"In post","2021","Unknown","Legal","Female","950","870","46100","46790"
"In post","2021","Unknown","Legal","Male","790","770","43570","37830"
"In post","2021","Unknown","Medicine","Female","250","220","43520","37890"
"In post","2021","Unknown","Medicine","Male","110","100","53110","38490"
"In post","2021","Unknown","Operational Delivery","Female","13410","12090","25490","22820"
"In post","2021","Unknown","Operational Delivery","Male","12450","11980","27180","25400"
"In post","2021","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","Female","30","30","[c]","[c]"
"In post","2021","Unknown","Operational Research","Male","70","70","40860","38630"
"In post","2021","Unknown","Other","Female","1100","1050","33430","29390"
"In post","2021","Unknown","Other","Male","2710","2670","36530","33270"
"In post","2021","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Female","2300","2220","45080","40580"
"In post","2021","Unknown","Policy","Male","1880","1860","46800","42470"
"In post","2021","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Female","690","670","41150","38630"
"In post","2021","Unknown","Project Delivery","Male","710","710","42610","38630"
"In post","2021","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Female","380","350","32080","29450"
"In post","2021","Unknown","Property","Male","540","520","36040","31810"
"In post","2021","Unknown","Psychology","Female","150","140","32370","30450"
"In post","2021","Unknown","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Female","230","220","36460","34930"
"In post","2021","Unknown","Science and Engineering","Male","770","750","35490","32450"
"In post","2021","Unknown","Security","Female","190","180","32000","29370"
"In post","2021","Unknown","Security","Male","820","810","30920","27750"
"In post","2021","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Social Research","Female","70","70","38480","37020"
"In post","2021","Unknown","Social Research","Male","50","50","37210","36340"
"In post","2021","Unknown","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Statistics","Female","100","100","37680","36030"
"In post","2021","Unknown","Statistics","Male","150","140","40500","36250"
"In post","2021","Unknown","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Tax","Female","2290","2160","26140","25560"
"In post","2021","Unknown","Tax","Male","2640","2560","28100","25560"
"In post","2021","Unknown","Unknown","Female","7960","7380","33440","28000"
"In post","2021","Unknown","Unknown","Male","6490","6380","36680","29250"
"In post","2021","Unknown","Veterinarian","Female","40","30","[c]","[c]"
"In post","2021","Unknown","Veterinarian","Male","[c]","[c]","[c]","[c]"
"In post","2021","White","Commercial","Female","2130","2010","38910","36500"
"In post","2021","White","Commercial","Male","1880","1850","43030","40070"
"In post","2021","White","Communications","Female","1600","1510","41530","38540"
"In post","2021","White","Communications","Male","1110","1100","41690","37930"
"In post","2021","White","Corporate Finance","Female","70","60","42570","37870"
"In post","2021","White","Corporate Finance","Male","50","50","52650","47140"
"In post","2021","White","Counter Fraud","Female","270","250","35180","33100"
"In post","2021","White","Counter Fraud","Male","320","310","40170","37430"
"In post","2021","White","Digital, Data and Technology","Female","3190","3000","40430","37450"
"In post","2021","White","Digital, Data and Technology","Male","5570","5490","42990","39050"
"In post","2021","White","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Economics","Female","490","470","48410","49600"
"In post","2021","White","Economics","Male","810","800","49480","49110"
"In post","2021","White","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Finance","Female","3710","3410","38090","33300"
"In post","2021","White","Finance","Male","2720","2670","44480","40500"
"In post","2021","White","Human Resources","Female","4260","3960","38590","33350"
"In post","2021","White","Human Resources","Male","1790","1750","40390","36520"
"In post","2021","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Inspector of Education and Training","Female","540","530","63680","64500"
"In post","2021","White","Inspector of Education and Training","Male","240","230","73840","75500"
"In post","2021","White","Intelligence Analysis","Female","1170","1090","32610","29250"
"In post","2021","White","Intelligence Analysis","Male","1370","1340","35760","32670"
"In post","2021","White","Internal Audit","Female","290","270","43810","41300"
"In post","2021","White","Internal Audit","Male","280","270","48210","45390"
"In post","2021","White","International Trade","Female","310","300","47880","48220"
"In post","2021","White","International Trade","Male","450","440","49220","51710"
"In post","2021","White","Knowledge and Information Management","Female","970","910","35600","32780"
"In post","2021","White","Knowledge and Information Management","Male","810","790","38390","36360"
"In post","2021","White","Legal","Female","4730","4270","49200","51250"
"In post","2021","White","Legal","Male","3450","3340","48180","48830"
"In post","2021","White","Medicine","Female","1210","1070","50880","37890"
"In post","2021","White","Medicine","Male","500","460","65430","60830"
"In post","2021","White","Operational Delivery","Female","68940","61070","27930","25310"
"In post","2021","White","Operational Delivery","Male","54640","52130","30570","27460"
"In post","2021","White","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Operational Research","Female","340","320","43850","40650"
"In post","2021","White","Operational Research","Male","570","550","45600","46080"
"In post","2021","White","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Other","Female","8200","7690","29300","23830"
"In post","2021","White","Other","Male","7850","7670","32480","26930"
"In post","2021","White","Planning","Female","80","70","46730","41270"
"In post","2021","White","Planning","Male","90","80","48700","42980"
"In post","2021","White","Planning Inspectors","Female","110","100","57820","58810"
"In post","2021","White","Planning Inspectors","Male","180","160","58610","58810"
"In post","2021","White","Policy","Female","10300","9820","47180","42900"
"In post","2021","White","Policy","Male","9110","9000","50500","51060"
"In post","2021","White","Project Delivery","Female","6110","5820","40560","37640"
"In post","2021","White","Project Delivery","Male","5990","5890","44810","40580"
"In post","2021","White","Property","Female","2020","1880","34600","32820"
"In post","2021","White","Property","Male","3130","3060","37780","33570"
"In post","2021","White","Psychology","Female","980","930","35950","31180"
"In post","2021","White","Psychology","Male","140","140","36280","31180"
"In post","2021","White","Science and Engineering","Female","3400","3140","38590","37190"
"In post","2021","White","Science and Engineering","Male","7390","7200","39090","37320"
"In post","2021","White","Security","Female","1340","1290","31820","28650"
"In post","2021","White","Security","Male","4990","4900","31210","26750"
"In post","2021","White","Social Research","Female","650","610","43190","41760"
"In post","2021","White","Social Research","Male","270","260","43620","40150"
"In post","2021","White","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Statistics","Female","690","650","43760","39850"
"In post","2021","White","Statistics","Male","760","740","44890","41280"
"In post","2021","White","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Tax","Female","4890","4460","34670","31810"
"In post","2021","White","Tax","Male","5080","4870","37280","31870"
"In post","2021","White","Unknown","Female","54450","47450","29470","27570"
"In post","2021","White","Unknown","Male","31030","29900","32300","27570"
"In post","2021","White","Veterinarian","Female","200","190","44860","40960"
"In post","2021","White","Veterinarian","Male","150","140","47540","49240"
"In post","2022","Asian","Commercial","Female","170","160","37460","34710"
"In post","2022","Asian","Commercial","Male","130","130","40260","37220"
"In post","2022","Asian","Communications","Female","120","120","39830","37790"
"In post","2022","Asian","Communications","Male","70","70","39800","37090"
"In post","2022","Asian","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Counter Fraud","Female","370","320","27330","27570"
"In post","2022","Asian","Counter Fraud","Male","250","240","29440","27570"
"In post","2022","Asian","Digital, Data and Technology","Female","530","520","42610","39870"
"In post","2022","Asian","Digital, Data and Technology","Male","880","870","43110","40180"
"In post","2022","Asian","Economics","Female","90","90","41640","37380"
"In post","2022","Asian","Economics","Male","130","130","45260","39610"
"In post","2022","Asian","Finance","Female","490","470","39610","36610"
"In post","2022","Asian","Finance","Male","500","500","41530","38160"
"In post","2022","Asian","Geography","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Geography","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Female","390","380","38310","35050"
"In post","2022","Asian","Human Resources","Male","160","160","37000","33370"
"In post","2022","Asian","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Intelligence Analysis","Female","110","100","31440","29080"
"In post","2022","Asian","Intelligence Analysis","Male","90","80","33340","29080"
"In post","2022","Asian","Internal Audit","Female","50","40","[c]","[c]"
"In post","2022","Asian","Internal Audit","Male","40","40","[c]","[c]"
"In post","2022","Asian","International Trade","Female","70","70","44660","38300"
"In post","2022","Asian","International Trade","Male","70","70","45280","38540"
"In post","2022","Asian","Knowledge and Information Management","Female","80","80","33610","31060"
"In post","2022","Asian","Knowledge and Information Management","Male","40","40","[c]","[c]"
"In post","2022","Asian","Legal","Female","680","630","49600","50930"
"In post","2022","Asian","Legal","Male","370","360","47250","48080"
"In post","2022","Asian","Medicine","Female","130","110","64520","54760"
"In post","2022","Asian","Medicine","Male","70","60","80900","78970"
"In post","2022","Asian","Operational Delivery","Female","10090","8890","27870","27570"
"In post","2022","Asian","Operational Delivery","Male","7330","7050","28680","27570"
"In post","2022","Asian","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Operational Research","Male","30","30","[c]","[c]"
"In post","2022","Asian","Other","Female","1000","900","30560","27570"
"In post","2022","Asian","Other","Male","680","660","29660","27570"
"In post","2022","Asian","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Policy","Female","1450","1400","43810","40050"
"In post","2022","Asian","Policy","Male","960","960","43650","39640"
"In post","2022","Asian","Project Delivery","Female","530","500","40470","37230"
"In post","2022","Asian","Project Delivery","Male","430","430","42400","40180"
"In post","2022","Asian","Property","Female","160","150","37140","33190"
"In post","2022","Asian","Property","Male","170","170","38840","34260"
"In post","2022","Asian","Psychology","Female","30","30","[c]","[c]"
"In post","2022","Asian","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Science and Engineering","Female","300","290","38630","35320"
"In post","2022","Asian","Science and Engineering","Male","300","300","37580","37280"
"In post","2022","Asian","Security","Female","120","110","34340","31630"
"In post","2022","Asian","Security","Male","230","230","30770","27200"
"In post","2022","Asian","Social Research","Female","40","40","[c]","[c]"
"In post","2022","Asian","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","Female","90","80","44490","40520"
"In post","2022","Asian","Statistics","Male","90","90","41890","39600"
