"Status","Year","Age","Ethnicity","Disability","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","60-64","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","310","280","31640","26860"
"New entrant CS","2021","60-64","White","Declared disabled","100","90","27670","27570"
"New entrant CS","2021","60-64","White","Declared non-disabled","720","670","29740","27570"
"New entrant CS","2021","60-64","White","Undeclared","50","40","[c]","[c]"
"New entrant CS","2021","60-64","White","Unknown","50","50","37600","32040"
"New entrant CS","2021","65+","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Unknown","80","70","33140","22760"
"New entrant CS","2021","65+","White","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","Declared non-disabled","140","120","34360","27570"
"New entrant CS","2021","65+","White","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Declared non-disabled","70","70","23030","21260"
"New entrant CS","2022","16-19","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Unknown","400","380","21320","21250"
"New entrant CS","2022","16-19","White","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2022","16-19","White","Declared non-disabled","390","380","21920","21260"
"New entrant CS","2022","16-19","White","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Declared disabled","130","120","27370","27240"
"New entrant CS","2022","20-29","Asian","Declared non-disabled","1930","1890","26950","26590"
"New entrant CS","2022","20-29","Asian","Undeclared","80","80","26460","25370"
"New entrant CS","2022","20-29","Asian","Unknown","290","280","27860","26590"
"New entrant CS","2022","20-29","Black","Declared disabled","70","70","28560","27760"
"New entrant CS","2022","20-29","Black","Declared non-disabled","730","720","27890","27500"
"New entrant CS","2022","20-29","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Unknown","90","90","30340","28500"
"New entrant CS","2022","20-29","Mixed","Declared disabled","110","110","26670","25880"
"New entrant CS","2022","20-29","Mixed","Declared non-disabled","600","580","27370","26590"
"New entrant CS","2022","20-29","Mixed","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Unknown","100","100","29760","28650"
"New entrant CS","2022","20-29","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Declared non-disabled","150","140","27700","26950"
"New entrant CS","2022","20-29","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Declared non-disabled","130","130","27790","26590"
"New entrant CS","2022","20-29","Undeclared","Undeclared","90","90","29980","28070"
"New entrant CS","2022","20-29","Undeclared","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Declared non-disabled","420","410","24600","22000"
"New entrant CS","2022","20-29","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","8650","8430","26290","24880"
"New entrant CS","2022","20-29","White","Declared disabled","1440","1410","26070","24750"
"New entrant CS","2022","20-29","White","Declared non-disabled","10940","10830","26540","24920"
"New entrant CS","2022","20-29","White","Undeclared","430","430","27280","26590"
"New entrant CS","2022","20-29","White","Unknown","1370","1350","28150","26350"
"New entrant CS","2022","30-39","Asian","Declared disabled","70","60","29520","27570"
"New entrant CS","2022","30-39","Asian","Declared non-disabled","1130","1080","31190","27570"
"New entrant CS","2022","30-39","Asian","Undeclared","50","50","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Unknown","180","170","33150","30750"
"New entrant CS","2022","30-39","Black","Declared disabled","70","70","30160","28240"
"New entrant CS","2022","30-39","Black","Declared non-disabled","590","580","30520","28690"
"New entrant CS","2022","30-39","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Unknown","70","70","33480","30750"
"New entrant CS","2022","30-39","Mixed","Declared disabled","70","60","30890","27570"
"New entrant CS","2022","30-39","Mixed","Declared non-disabled","290","280","31500","27580"
"New entrant CS","2022","30-39","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Declared non-disabled","80","80","33100","31060"
"New entrant CS","2022","30-39","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Declared non-disabled","130","120","30540","27570"
"New entrant CS","2022","30-39","Undeclared","Undeclared","90","80","34650","31140"
"New entrant CS","2022","30-39","Undeclared","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Declared non-disabled","210","200","28220","22550"
"New entrant CS","2022","30-39","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","4910","4650","30360","26590"
"New entrant CS","2022","30-39","White","Declared disabled","860","830","29290","27230"
"New entrant CS","2022","30-39","White","Declared non-disabled","6830","6630","31090","27570"
"New entrant CS","2022","30-39","White","Undeclared","290","280","30190","27570"
"New entrant CS","2022","30-39","White","Unknown","960","910","33570","30640"
"New entrant CS","2022","40-49","Asian","Declared disabled","70","70","32140","27570"
"New entrant CS","2022","40-49","Asian","Declared non-disabled","610","590","33280","28200"
"New entrant CS","2022","40-49","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Unknown","110","110","35040","30940"
"New entrant CS","2022","40-49","Black","Declared disabled","60","50","31820","31060"
"New entrant CS","2022","40-49","Black","Declared non-disabled","410","400","31390","29290"
"New entrant CS","2022","40-49","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Declared non-disabled","130","120","31770","27570"
"New entrant CS","2022","40-49","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Declared non-disabled","50","40","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Declared non-disabled","90","80","34140","28200"
"New entrant CS","2022","40-49","Undeclared","Undeclared","70","60","37010","32560"
"New entrant CS","2022","40-49","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Declared non-disabled","150","150","30280","24920"
"New entrant CS","2022","40-49","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","3080","2860","33320","27570"
"New entrant CS","2022","40-49","White","Declared disabled","740","710","31720","27570"
"New entrant CS","2022","40-49","White","Declared non-disabled","4840","4650","33420","27570"
"New entrant CS","2022","40-49","White","Undeclared","200","190","32230","27570"
"New entrant CS","2022","40-49","White","Unknown","630","600","37390","33000"
"New entrant CS","2022","50-59","Asian","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Declared non-disabled","220","210","33280","28200"
"New entrant CS","2022","50-59","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","50-59","Black","Declared disabled","70","70","32310","29630"
"New entrant CS","2022","50-59","Black","Declared non-disabled","290","280","30830","28200"
"New entrant CS","2022","50-59","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Declared non-disabled","80","70","33040","30520"
"New entrant CS","2022","50-59","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Declared non-disabled","70","60","31340","27570"
"New entrant CS","2022","50-59","Undeclared","Undeclared","60","50","31150","28610"
"New entrant CS","2022","50-59","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Declared disabled","40","30","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Declared non-disabled","120","110","27730","21300"
"New entrant CS","2022","50-59","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","2610","2370","32220","27570"
"New entrant CS","2022","50-59","White","Declared disabled","740","710","30300","27570"
"New entrant CS","2022","50-59","White","Declared non-disabled","3950","3790","32370","27570"
"New entrant CS","2022","50-59","White","Undeclared","190","180","28390","26590"
"New entrant CS","2022","50-59","White","Unknown","590","550","34670","32770"
"New entrant CS","2022","60-64","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Declared non-disabled","70","70","33200","32130"
"New entrant CS","2022","60-64","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Unknown","630","530","30210","28200"
"New entrant CS","2022","60-64","White","Declared disabled","200","180","29180","27570"
"New entrant CS","2022","60-64","White","Declared non-disabled","810","740","29880","26220"
"New entrant CS","2022","60-64","White","Undeclared","50","40","27660","27800"
"New entrant CS","2022","60-64","White","Unknown","80","70","36890","30310"
"New entrant CS","2022","65+","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","Unknown","200","140","30940","28200"
"New entrant CS","2022","65+","White","Declared disabled","70","50","31510","28200"
"New entrant CS","2022","65+","White","Declared non-disabled","220","180","32410","28200"
"New entrant CS","2022","65+","White","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Declared non-disabled","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 30 civil servants for FTE or Headcount, and less than 50 civil servants for median and mean salary (shown as [c]). Additionally, zero responses have been suppressed for GPDR protected characteristics. Figures are rounded to the nearest 10, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2022-07-26, with GIT 03ee02c.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. The Defence Electronics and Components Agency does not record the date in which their employees first enter the Civil Service and so entrants data is not available. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","",""
"Year","Year of data collection (as at March 31st).","","","","","","",""
"Ethnicity","Self reported ethnicity. For consistency with Civil Service Statistics, 'Chinese' is shown separately in the 2021 figures, but counted within 'Asian' for 2022.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their ethnicity and ""Unknown"" accounts for employees who have not made an active declaration about their ethnicity.","","","","","","",""
"Disability","Self reported disability.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their disability status and ""Unknown"" accounts for employees who have not made an active declaration about their disability status.","","","","","","",""
"Age","Age in 10 year bands.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 10).","","","","","","",""
"FTE","Total full-time equivalent employment numbers (rounded to nearest 10).","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
