"Status","Year","Region_ITL1","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","North East (England)","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Intelligence Analysis","Heterosexual / straight","50","50","[c]","[c]"
"In post","2021","North East (England)","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Internal Audit","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","North East (England)","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Legal","Heterosexual / straight","300","280","41700","40590"
"In post","2021","North East (England)","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Legal","Undeclared","40","30","[c]","[c]"
"In post","2021","North East (England)","Legal","Unknown","80","80","39820","32860"
"In post","2021","North East (England)","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Medicine","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Operational Delivery","Heterosexual / straight","8560","7590","26270","23970"
"In post","2021","North East (England)","Operational Delivery","LGBO","390","360","26610","23970"
"In post","2021","North East (England)","Operational Delivery","Undeclared","1040","910","26460","23240"
"In post","2021","North East (England)","Operational Delivery","Unknown","3720","3180","24230","21440"
"In post","2021","North East (England)","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Other","Heterosexual / straight","170","160","27300","21580"
"In post","2021","North East (England)","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Policy","Heterosexual / straight","270","260","39790","36960"
"In post","2021","North East (England)","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Policy","Unknown","40","40","[c]","[c]"
"In post","2021","North East (England)","Project Delivery","Heterosexual / straight","600","580","41070","38630"
"In post","2021","North East (England)","Project Delivery","LGBO","30","30","[c]","[c]"
"In post","2021","North East (England)","Project Delivery","Undeclared","60","50","37830","38630"
"In post","2021","North East (England)","Project Delivery","Unknown","190","180","39670","38630"
"In post","2021","North East (England)","Property","Heterosexual / straight","200","190","35630","32110"
"In post","2021","North East (England)","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Property","Unknown","70","60","31990","25860"
"In post","2021","North East (England)","Psychology","Heterosexual / straight","70","70","37380","38150"
"In post","2021","North East (England)","Psychology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Science and Engineering","Heterosexual / straight","50","40","[c]","[c]"
"In post","2021","North East (England)","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Security","Heterosexual / straight","60","60","32470","30080"
"In post","2021","North East (England)","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Tax","Heterosexual / straight","1120","1060","31240","28130"
"In post","2021","North East (England)","Tax","LGBO","80","80","29480","25560"
"In post","2021","North East (England)","Tax","Undeclared","110","100","35910","31810"
"In post","2021","North East (England)","Tax","Unknown","850","810","25130","25560"
"In post","2021","North East (England)","Unknown","Heterosexual / straight","7020","6290","27400","27570"
"In post","2021","North East (England)","Unknown","LGBO","390","370","26470","25560"
"In post","2021","North East (England)","Unknown","Undeclared","710","630","26890","26120"
"In post","2021","North East (England)","Unknown","Unknown","2520","2190","26730","25560"
"In post","2021","North East (England)","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Commercial","Heterosexual / straight","380","360","39810","36500"
"In post","2021","North West (England)","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Commercial","Unknown","90","90","34430","34800"
"In post","2021","North West (England)","Communications","Heterosexual / straight","140","140","36970","35570"
"In post","2021","North West (England)","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Counter Fraud","Heterosexual / straight","70","60","35470","35070"
"In post","2021","North West (England)","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Digital, Data and Technology","Heterosexual / straight","720","700","39520","36780"
"In post","2021","North West (England)","Digital, Data and Technology","LGBO","50","50","41850","37660"
"In post","2021","North West (England)","Digital, Data and Technology","Undeclared","90","80","39230","36620"
"In post","2021","North West (England)","Digital, Data and Technology","Unknown","190","180","37990","36000"
"In post","2021","North West (England)","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Finance","Heterosexual / straight","490","470","39060","36630"
"In post","2021","North West (England)","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Finance","Undeclared","40","40","[c]","[c]"
"In post","2021","North West (England)","Finance","Unknown","80","80","35420","31810"
"In post","2021","North West (England)","Human Resources","Heterosexual / straight","780","730","34200","30820"
"In post","2021","North West (England)","Human Resources","LGBO","50","50","32890","30830"
"In post","2021","North West (England)","Human Resources","Undeclared","80","70","32600","26670"
"In post","2021","North West (England)","Human Resources","Unknown","130","120","32060","28710"
"In post","2021","North West (England)","Inspector of Education and Training","Heterosexual / straight","90","90","65540","73000"
"In post","2021","North West (England)","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Intelligence Analysis","Heterosexual / straight","280","260","28080","26160"
"In post","2021","North West (England)","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Intelligence Analysis","Undeclared","40","40","[c]","[c]"
"In post","2021","North West (England)","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Internal Audit","Heterosexual / straight","60","50","43120","41350"
"In post","2021","North West (England)","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","International Trade","LGBO","[c]","[c]","[c]","[c]"
