"Status","Year","Age","Region_ITL2","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","East Wales","EO","1380","1310","26350","25690"
"In post","2021","30-39","East Wales","G6/G7","560","540","54930","52580"
"In post","2021","30-39","East Wales","SCS","[c]","[c]","[c]","[c]"
"In post","2021","30-39","East Wales","SEO/HEO","1750","1690","35400","36030"
"In post","2021","30-39","East Wales","Unknown","140","130","28700","30210"
"In post","2021","30-39","East Yorkshire and Northern Lincolnshire","AA/AO","430","390","23890","22850"
"In post","2021","30-39","East Yorkshire and Northern Lincolnshire","EO","240","230","28160","27570"
"In post","2021","30-39","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","East Yorkshire and Northern Lincolnshire","SEO/HEO","90","90","36030","34860"
"In post","2021","30-39","East Yorkshire and Northern Lincolnshire","Unknown","50","40","[c]","[c]"
"In post","2021","30-39","Eastern Scotland","AA/AO","1210","1110","22050","21010"
"In post","2021","30-39","Eastern Scotland","EO","1160","1120","28780","27570"
"In post","2021","30-39","Eastern Scotland","G6/G7","590","570","58310","56120"
"In post","2021","30-39","Eastern Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Eastern Scotland","SEO/HEO","1510","1460","37490","36780"
"In post","2021","30-39","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Essex","AA/AO","240","210","24750","24180"
"In post","2021","30-39","Essex","EO","360","330","27940","29290"
"In post","2021","30-39","Essex","G6/G7","40","40","[c]","[c]"
"In post","2021","30-39","Essex","SEO/HEO","170","160","34330","32830"
"In post","2021","30-39","Essex","Unknown","60","50","29090","30210"
"In post","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","700","640","22670","21050"
"In post","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","EO","1090","1010","26070","26670"
"In post","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","1080","1050","52580","51280"
"In post","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","3230","3100","35560","35630"
"In post","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","470","450","37230","37170"
"In post","2021","30-39","Greater Manchester","AA/AO","990","910","21380","21010"
"In post","2021","30-39","Greater Manchester","EO","1330","1280","26220","25650"
"In post","2021","30-39","Greater Manchester","G6/G7","500","480","54370","52580"
"In post","2021","30-39","Greater Manchester","SCS","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Greater Manchester","SEO/HEO","1360","1340","34120","31990"
"In post","2021","30-39","Greater Manchester","Unknown","190","180","28450","30210"
"In post","2021","30-39","Hampshire and Isle of Wight","AA/AO","600","530","23510","21010"
"In post","2021","30-39","Hampshire and Isle of Wight","EO","640","600","26720","26670"
"In post","2021","30-39","Hampshire and Isle of Wight","G6/G7","370","350","51680","49100"
"In post","2021","30-39","Hampshire and Isle of Wight","SCS","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Hampshire and Isle of Wight","SEO/HEO","960","930","35310","34420"
"In post","2021","30-39","Hampshire and Isle of Wight","Unknown","80","70","33070","31420"
"In post","2021","30-39","Herefordshire, Worcestershire and Warwickshire","AA/AO","330","310","23080","21430"
"In post","2021","30-39","Herefordshire, Worcestershire and Warwickshire","EO","200","190","27070","27570"
"In post","2021","30-39","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Herefordshire, Worcestershire and Warwickshire","SCS","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","120","110","34930","33000"
"In post","2021","30-39","Herefordshire, Worcestershire and Warwickshire","Unknown","50","50","28870","30210"
"In post","2021","30-39","Highlands and Islands","AA/AO","130","120","22840","22220"
"In post","2021","30-39","Highlands and Islands","EO","130","120","28750","28120"
"In post","2021","30-39","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Highlands and Islands","SEO/HEO","70","70","37440","36610"
"In post","2021","30-39","Inner London - East","AA/AO","400","360","27010","25110"
"In post","2021","30-39","Inner London - East","EO","930","880","30920","31060"
"In post","2021","30-39","Inner London - East","G6/G7","1180","1150","60410","59160"
"In post","2021","30-39","Inner London - East","SCS","80","80","90910","87870"
"In post","2021","30-39","Inner London - East","SEO/HEO","1260","1230","39220","40070"
"In post","2021","30-39","Inner London - East","Unknown","180","180","31760","33280"
"In post","2021","30-39","Inner London - West","AA/AO","640","610","26840","25390"
"In post","2021","30-39","Inner London - West","EO","1280","1240","29190","28990"
"In post","2021","30-39","Inner London - West","G6/G7","7840","7620","58800","57430"
"In post","2021","30-39","Inner London - West","SCS","840","810","77980","74220"
"In post","2021","30-39","Inner London - West","SEO/HEO","5200","5110","38640","38600"
"In post","2021","30-39","Inner London - West","Unknown","50","50","36580","35310"
"In post","2021","30-39","Kent","AA/AO","590","560","26260","25820"
"In post","2021","30-39","Kent","EO","710","670","27960","26920"
"In post","2021","30-39","Kent","G6/G7","40","40","[c]","[c]"
"In post","2021","30-39","Kent","SEO/HEO","230","230","35170","34850"
"In post","2021","30-39","Kent","Unknown","80","80","29630","31980"
"In post","2021","30-39","Lancashire","AA/AO","1040","950","21840","21010"
"In post","2021","30-39","Lancashire","EO","750","700","27350","27570"
"In post","2021","30-39","Lancashire","G6/G7","70","70","53360","52580"
"In post","2021","30-39","Lancashire","SCS","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Lancashire","SEO/HEO","310","300","34590","31990"
"In post","2021","30-39","Lancashire","Unknown","120","110","28690","30210"
"In post","2021","30-39","Leicestershire, Rutland and Northamptonshire","AA/AO","610","550","22340","21010"
"In post","2021","30-39","Leicestershire, Rutland and Northamptonshire","EO","380","360","27280","27570"
"In post","2021","30-39","Leicestershire, Rutland and Northamptonshire","G6/G7","30","30","[c]","[c]"
"In post","2021","30-39","Leicestershire, Rutland and Northamptonshire","SCS","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Leicestershire, Rutland and Northamptonshire","SEO/HEO","220","210","35000","33300"
"In post","2021","30-39","Leicestershire, Rutland and Northamptonshire","Unknown","80","70","28760","30210"
"In post","2021","30-39","Lincolnshire","AA/AO","220","210","23340","21710"
"In post","2021","30-39","Lincolnshire","EO","120","110","27600","27570"
"In post","2021","30-39","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Lincolnshire","SEO/HEO","80","80","35920","33650"
"In post","2021","30-39","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Merseyside","AA/AO","1320","1180","21140","21400"
"In post","2021","30-39","Merseyside","EO","1400","1320","25670","25310"
"In post","2021","30-39","Merseyside","G6/G7","290","280","52980","52580"
"In post","2021","30-39","Merseyside","SCS","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Merseyside","SEO/HEO","1060","1030","33560","31810"
"In post","2021","30-39","Merseyside","Unknown","90","90","28090","28200"
"In post","2021","30-39","North Eastern Scotland","AA/AO","100","100","26150","22920"
"In post","2021","30-39","North Eastern Scotland","EO","160","150","29170","27870"
"In post","2021","30-39","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","North Eastern Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2021","30-39","North Eastern Scotland","SEO/HEO","150","140","40340","35680"
"In post","2021","30-39","North Yorkshire","AA/AO","170","160","24040","21050"
"In post","2021","30-39","North Yorkshire","EO","160","150","27250","26670"
"In post","2021","30-39","North Yorkshire","G6/G7","90","90","53340","50550"
"In post","2021","30-39","North Yorkshire","SCS","[c]","[c]","[c]","[c]"
"In post","2021","30-39","North Yorkshire","SEO/HEO","320","300","35020","35900"
"In post","2021","30-39","North Yorkshire","Unknown","50","40","[c]","[c]"
"In post","2021","30-39","Northern Ireland","AA/AO","300","280","20610","20140"
"In post","2021","30-39","Northern Ireland","EO","250","240","25910","25560"
"In post","2021","30-39","Northern Ireland","G6/G7","60","60","54250","52580"
"In post","2021","30-39","Northern Ireland","SCS","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Northern Ireland","SEO/HEO","220","210","33410","31810"
"In post","2021","30-39","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Northumberland and Tyne and Wear","AA/AO","1500","1310","20580","20800"
"In post","2021","30-39","Northumberland and Tyne and Wear","EO","1260","1200","26040","25560"
"In post","2021","30-39","Northumberland and Tyne and Wear","G6/G7","350","340","52980","52580"
"In post","2021","30-39","Northumberland and Tyne and Wear","SCS","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Northumberland and Tyne and Wear","SEO/HEO","1220","1170","33740","31810"
"In post","2021","30-39","Northumberland and Tyne and Wear","Unknown","80","80","26870","23840"
"In post","2021","30-39","Outer London - East and North East","AA/AO","280","270","28210","28720"
"In post","2021","30-39","Outer London - East and North East","EO","310","290","31540","31060"
"In post","2021","30-39","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Outer London - East and North East","SEO/HEO","70","70","39370","36700"
"In post","2021","30-39","Outer London - East and North East","Unknown","70","70","31890","33020"
"In post","2021","30-39","Outer London - South","AA/AO","280","250","24130","24520"
"In post","2021","30-39","Outer London - South","EO","560","530","29640","29450"
"In post","2021","30-39","Outer London - South","G6/G7","330","320","61980","59160"
"In post","2021","30-39","Outer London - South","SCS","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Outer London - South","SEO/HEO","740","720","38660","36400"
"In post","2021","30-39","Outer London - South","Unknown","30","30","[c]","[c]"
"In post","2021","30-39","Outer London - West and North West","AA/AO","360","340","26890","25630"
"In post","2021","30-39","Outer London - West and North West","EO","790","760","29640","29080"
"In post","2021","30-39","Outer London - West and North West","G6/G7","100","100","55930","53860"
"In post","2021","30-39","Outer London - West and North West","SCS","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Outer London - West and North West","SEO/HEO","460","440","36940","35200"
"In post","2021","30-39","Outer London - West and North West","Unknown","50","50","32220","28690"
"In post","2021","30-39","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Overseas","EO","50","50","27410","26670"
"In post","2021","30-39","Overseas","G6/G7","470","470","56620","55060"
"In post","2021","30-39","Overseas","SCS","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Overseas","SEO/HEO","430","430","38060","34770"
"In post","2021","30-39","Overseas","Unknown","80","80","[c]","[c]"
"In post","2021","30-39","Shropshire and Staffordshire","AA/AO","610","570","23240","22350"
"In post","2021","30-39","Shropshire and Staffordshire","EO","440","410","27470","27570"
"In post","2021","30-39","Shropshire and Staffordshire","G6/G7","70","70","53480","52580"
"In post","2021","30-39","Shropshire and Staffordshire","SCS","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Shropshire and Staffordshire","SEO/HEO","330","320","36370","36710"
"In post","2021","30-39","Shropshire and Staffordshire","Unknown","60","50","29270","30880"
"In post","2021","30-39","South Yorkshire","AA/AO","640","570","22220","21430"
"In post","2021","30-39","South Yorkshire","EO","600","560","26650","25310"
"In post","2021","30-39","South Yorkshire","G6/G7","270","260","54240","52070"
"In post","2021","30-39","South Yorkshire","SCS","[c]","[c]","[c]","[c]"
"In post","2021","30-39","South Yorkshire","SEO/HEO","640","620","34320","33110"
"In post","2021","30-39","South Yorkshire","Unknown","70","60","28090","28200"
"In post","2021","30-39","Southern Scotland","AA/AO","390","340","21140","20140"
"In post","2021","30-39","Southern Scotland","EO","410","380","26750","26160"
"In post","2021","30-39","Southern Scotland","G6/G7","130","130","51970","51960"
"In post","2021","30-39","Southern Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Southern Scotland","SEO/HEO","330","320","35130","33930"
"In post","2021","30-39","Surrey, East and West Sussex","AA/AO","520","480","26160","24370"
"In post","2021","30-39","Surrey, East and West Sussex","EO","470","430","27990","27570"
"In post","2021","30-39","Surrey, East and West Sussex","G6/G7","50","50","56750","53910"
"In post","2021","30-39","Surrey, East and West Sussex","SEO/HEO","260","250","35950","33790"
"In post","2021","30-39","Surrey, East and West Sussex","Unknown","100","90","29770","30210"
"In post","2021","30-39","Tees Valley and Durham","AA/AO","940","860","22740","21430"
"In post","2021","30-39","Tees Valley and Durham","EO","440","410","27390","27570"
"In post","2021","30-39","Tees Valley and Durham","G6/G7","60","60","54460","50630"
"In post","2021","30-39","Tees Valley and Durham","SCS","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Tees Valley and Durham","SEO/HEO","260","250","35330","36120"
"In post","2021","30-39","Tees Valley and Durham","Unknown","90","80","28450","30210"
"In post","2021","30-39","Unknown","AA/AO","30","30","[c]","[c]"
"In post","2021","30-39","Unknown","EO","130","120","27670","27570"
"In post","2021","30-39","Unknown","G6/G7","60","60","58190","56730"
"In post","2021","30-39","Unknown","SCS","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","SEO/HEO","130","130","34080","32320"
"In post","2021","30-39","Unknown","Unknown","420","420","37240","33860"
"In post","2021","30-39","West Central Scotland","AA/AO","1310","1200","22450","21010"
"In post","2021","30-39","West Central Scotland","EO","1100","1060","27440","27570"
"In post","2021","30-39","West Central Scotland","G6/G7","320","320","57140","55040"
"In post","2021","30-39","West Central Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2021","30-39","West Central Scotland","SEO/HEO","1090","1060","36220","34190"
"In post","2021","30-39","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","West Midlands","AA/AO","1080","960","20700","20140"
"In post","2021","30-39","West Midlands","EO","1290","1210","26390","27130"
"In post","2021","30-39","West Midlands","G6/G7","360","350","53820","52580"
"In post","2021","30-39","West Midlands","SCS","[c]","[c]","[c]","[c]"
"In post","2021","30-39","West Midlands","SEO/HEO","1170","1130","34640","31990"
"In post","2021","30-39","West Midlands","Unknown","180","170","27100","26310"
"In post","2021","30-39","West Wales and The Valleys","AA/AO","1780","1550","21170","21590"
"In post","2021","30-39","West Wales and The Valleys","EO","940","890","27350","27570"
"In post","2021","30-39","West Wales and The Valleys","G6/G7","90","90","58640","55240"
"In post","2021","30-39","West Wales and The Valleys","SCS","[c]","[c]","[c]","[c]"
"In post","2021","30-39","West Wales and The Valleys","SEO/HEO","710","680","36960","37410"
"In post","2021","30-39","West Wales and The Valleys","Unknown","160","150","28770","30210"
"In post","2021","30-39","West Yorkshire","AA/AO","980","870","22080","21010"
"In post","2021","30-39","West Yorkshire","EO","1110","1050","26830","27380"
"In post","2021","30-39","West Yorkshire","G6/G7","410","400","53960","52580"
"In post","2021","30-39","West Yorkshire","SCS","[c]","[c]","[c]","[c]"
"In post","2021","30-39","West Yorkshire","SEO/HEO","1020","980","33940","31940"
"In post","2021","30-39","West Yorkshire","Unknown","120","110","29240","31420"
