"Status","Year","Profession_of_post","Region_ITL3","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","South Lanarkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South Lanarkshire","SEO/HEO","40","40","[c]","[c]"
"In post","2021","Commercial","South Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South Teesside","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Southend-on-Sea","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Staffordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Staffordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Staffordshire CC","SEO/HEO","40","40","[c]","[c]"
"In post","2021","Commercial","Stoke-on-Trent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Suffolk","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Suffolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Suffolk","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Suffolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Suffolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Swansea","AA/AO","40","30","[c]","[c]"
"In post","2021","Commercial","Swansea","EO","40","30","[c]","[c]"
"In post","2021","Commercial","Swansea","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Swansea","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Swansea","SEO/HEO","80","70","36690","33350"
"In post","2021","Commercial","Swindon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Telford and Wrekin","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Telford and Wrekin","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Torbay","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tower Hamlets","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tower Hamlets","SEO/HEO","40","40","[c]","[c]"
"In post","2021","Commercial","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tyneside","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Wakefield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Wakefield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Walsall","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Wandsworth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Wandsworth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Warrington","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Warrington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Lothian","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Lothian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Surrey","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Surrey","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Surrey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Sussex (North East)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Sussex (South West)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Westminster","EO","60","60","28780","29240"
"In post","2021","Commercial","Westminster","G6/G7","180","170","63460","61570"
"In post","2021","Commercial","Westminster","SCS","50","50","[c]","[c]"
"In post","2021","Commercial","Westminster","SEO/HEO","260","260","40470","40650"
"In post","2021","Commercial","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Wiltshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Wiltshire","EO","40","40","[c]","[c]"
"In post","2021","Commercial","Wiltshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Wiltshire","SEO/HEO","110","100","37100","36460"
"In post","2021","Commercial","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Wirral","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Wirral","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Worcestershire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Worcestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Worcestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","York","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","York","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","York","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","York","SEO/HEO","30","30","[c]","[c]"
"In post","2021","Commercial","York","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Barnet","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Barnet","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","40","30","[c]","[c]"
"In post","2021","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bedford","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bedford","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Belfast","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Belfast","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Belfast","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Berkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Berkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Birmingham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Birmingham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Blackpool","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Blackpool","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bournemouth and Poole","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bradford","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bradford","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bristol, City of","SEO/HEO","60","50","35790","36340"
"In post","2021","Communications","Buckinghamshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Buckinghamshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Buckinghamshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Buckinghamshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cambridgeshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Camden and City of London","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cardiff and Vale of Glamorgan","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cardiff and Vale of Glamorgan","EO","30","30","[c]","[c]"
"In post","2021","Communications","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cardiff and Vale of Glamorgan","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cardiff and Vale of Glamorgan","SEO/HEO","110","100","39180","37410"
"In post","2021","Communications","Central Bedfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Central Bedfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Central Bedfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Central Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Central Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Central Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Central Valleys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Central Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Central Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Central Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cheshire East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Conwy and Denbighshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Coventry","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Coventry","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Coventry","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Coventry","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Croydon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Croydon","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Darlington","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Darlington","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Darlington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Darlington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Devon CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Devon CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Dorset CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Dorset CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Dorset CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Dorset CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Durham CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Durham CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Riding of Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Flintshire and Wrexham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Flintshire and Wrexham","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Glasgow City","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Glasgow City","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Greater Manchester North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Greater Manchester South East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Greater Manchester South West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Greater Manchester South West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gwent Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gwent Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gwynedd","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Hackney and Newham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Hackney and Newham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Hackney and Newham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Harrow and Hillingdon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Heart of Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Hounslow and Richmond upon Thames","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Hounslow and Richmond upon Thames","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Hounslow and Richmond upon Thames","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Hounslow and Richmond upon Thames","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Inverclyde, East Renfrewshire and Renfrewshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Inverness and Nairn and Moray, Badenoch and Strathspey","AA/AO","[c]","[c]","[c]","[c]"
