"Status","Year","Sex","Region_ITL2","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Male","Berkshire, Buckinghamshire and Oxfordshire","White","3410","3340","34930","32870"
"In post","2021","Male","Cheshire","Asian","30","30","[c]","[c]"
"In post","2021","Male","Cheshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cheshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cheshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cheshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cheshire","Undeclared","70","70","34530","32770"
"In post","2021","Male","Cheshire","Unknown","200","200","30900","27570"
"In post","2021","Male","Cheshire","White","1370","1330","33230","31650"
"In post","2021","Male","Cornwall and Isles of Scilly","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cornwall and Isles of Scilly","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cornwall and Isles of Scilly","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cornwall and Isles of Scilly","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cornwall and Isles of Scilly","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cornwall and Isles of Scilly","Undeclared","40","40","[c]","[c]"
"In post","2021","Male","Cornwall and Isles of Scilly","Unknown","80","80","27100","26350"
"In post","2021","Male","Cornwall and Isles of Scilly","White","590","570","26940","26670"
"In post","2021","Male","Cumbria","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cumbria","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cumbria","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cumbria","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cumbria","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cumbria","Undeclared","60","60","33560","30070"
"In post","2021","Male","Cumbria","Unknown","140","140","26860","22550"
"In post","2021","Male","Cumbria","White","680","660","30300","26810"
"In post","2021","Male","Derbyshire and Nottinghamshire","Asian","280","270","30550","27570"
"In post","2021","Male","Derbyshire and Nottinghamshire","Black","120","120","27970","27570"
"In post","2021","Male","Derbyshire and Nottinghamshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Derbyshire and Nottinghamshire","Mixed","80","80","31010","27570"
"In post","2021","Male","Derbyshire and Nottinghamshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Derbyshire and Nottinghamshire","Undeclared","270","260","31900","28910"
"In post","2021","Male","Derbyshire and Nottinghamshire","Unknown","930","900","29530","25560"
"In post","2021","Male","Derbyshire and Nottinghamshire","White","3660","3520","32910","28130"
"In post","2021","Male","Devon","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","Devon","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Devon","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Devon","Mixed","50","50","33870","31620"
"In post","2021","Male","Devon","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Devon","Undeclared","260","250","34820","33100"
"In post","2021","Male","Devon","Unknown","610","590","31250","27570"
"In post","2021","Male","Devon","White","3670","3540","33270","30980"
"In post","2021","Male","Dorset and Somerset","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","Dorset and Somerset","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Dorset and Somerset","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Dorset and Somerset","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Dorset and Somerset","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Dorset and Somerset","Undeclared","170","170","32730","31990"
"In post","2021","Male","Dorset and Somerset","Unknown","310","300","30490","27520"
"In post","2021","Male","Dorset and Somerset","White","2160","2090","30790","28310"
"In post","2021","Male","East Anglia","Asian","170","160","29310","25310"
"In post","2021","Male","East Anglia","Black","50","50","33730","29200"
"In post","2021","Male","East Anglia","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Anglia","Mixed","80","70","30730","27850"
"In post","2021","Male","East Anglia","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Anglia","Undeclared","370","350","31600","29150"
"In post","2021","Male","East Anglia","Unknown","610","590","28800","26730"
"In post","2021","Male","East Anglia","White","4790","4620","31680","29270"
"In post","2021","Male","East Wales","Asian","170","170","31010","25560"
"In post","2021","Male","East Wales","Black","80","80","30620","27570"
"In post","2021","Male","East Wales","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Wales","Mixed","110","110","33180","29540"
"In post","2021","Male","East Wales","Other ethnicity","50","40","[c]","[c]"
"In post","2021","Male","East Wales","Undeclared","390","370","34840","31810"
"In post","2021","Male","East Wales","Unknown","1550","1520","30290","25560"
"In post","2021","Male","East Wales","White","7000","6780","34630","29890"
"In post","2021","Male","East Yorkshire and Northern Lincolnshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Yorkshire and Northern Lincolnshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Yorkshire and Northern Lincolnshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Yorkshire and Northern Lincolnshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Yorkshire and Northern Lincolnshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Yorkshire and Northern Lincolnshire","Undeclared","110","110","29840","27570"
"In post","2021","Male","East Yorkshire and Northern Lincolnshire","Unknown","230","220","26020","24920"
"In post","2021","Male","East Yorkshire and Northern Lincolnshire","White","1970","1880","29290","27380"
"In post","2021","Male","Eastern Scotland","Asian","80","80","33190","27570"
"In post","2021","Male","Eastern Scotland","Black","30","30","[c]","[c]"
"In post","2021","Male","Eastern Scotland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Eastern Scotland","Mixed","60","60","37770","30650"
"In post","2021","Male","Eastern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Eastern Scotland","Undeclared","400","370","35930","33650"
"In post","2021","Male","Eastern Scotland","Unknown","2420","2330","31780","29350"
"In post","2021","Male","Eastern Scotland","White","6110","5930","36410","31990"
"In post","2021","Male","Essex","Asian","100","90","37170","29290"
"In post","2021","Male","Essex","Black","80","80","30680","29290"
"In post","2021","Male","Essex","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Essex","Mixed","50","40","[c]","[c]"
"In post","2021","Male","Essex","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Essex","Undeclared","180","170","32530","30890"
"In post","2021","Male","Essex","Unknown","280","270","29930","28130"
"In post","2021","Male","Essex","White","1680","1590","32560","29290"
"In post","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","370","360","35720","32860"
"In post","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Black","240","240","34220","33150"
"In post","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","220","210","35950","33000"
"In post","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","60","60","38160","37320"
"In post","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","1170","1140","40430","38820"
"In post","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","1340","1310","35020","31250"
"In post","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","White","12240","11950","39080","36500"
"In post","2021","Male","Greater Manchester","Asian","730","710","29840","27570"
"In post","2021","Male","Greater Manchester","Black","220","210","28700","27470"
"In post","2021","Male","Greater Manchester","Chinese","40","40","[c]","[c]"
"In post","2021","Male","Greater Manchester","Mixed","120","120","31300","27570"
"In post","2021","Male","Greater Manchester","Other ethnicity","50","50","[c]","[c]"
"In post","2021","Male","Greater Manchester","Undeclared","420","400","33360","30830"
"In post","2021","Male","Greater Manchester","Unknown","1500","1460","29990","25790"
"In post","2021","Male","Greater Manchester","White","5900","5700","32620","27570"
"In post","2021","Male","Hampshire and Isle of Wight","Asian","140","130","32790","27570"
"In post","2021","Male","Hampshire and Isle of Wight","Black","70","60","29160","27200"
"In post","2021","Male","Hampshire and Isle of Wight","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Hampshire and Isle of Wight","Mixed","90","90","35000","31650"
"In post","2021","Male","Hampshire and Isle of Wight","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Hampshire and Isle of Wight","Undeclared","570","550","36990","35200"
"In post","2021","Male","Hampshire and Isle of Wight","Unknown","820","760","31770","27750"
"In post","2021","Male","Hampshire and Isle of Wight","White","6020","5750","33940","31470"
"In post","2021","Male","Herefordshire, Worcestershire and Warwickshire","Asian","90","80","27410","25400"
"In post","2021","Male","Herefordshire, Worcestershire and Warwickshire","Black","40","40","[c]","[c]"
"In post","2021","Male","Herefordshire, Worcestershire and Warwickshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Herefordshire, Worcestershire and Warwickshire","Mixed","30","30","[c]","[c]"
"In post","2021","Male","Herefordshire, Worcestershire and Warwickshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Herefordshire, Worcestershire and Warwickshire","Undeclared","80","80","30100","29980"
"In post","2021","Male","Herefordshire, Worcestershire and Warwickshire","Unknown","180","180","26980","24920"
"In post","2021","Male","Herefordshire, Worcestershire and Warwickshire","White","1410","1380","29440","27570"
"In post","2021","Male","Highlands and Islands","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","Highlands and Islands","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Highlands and Islands","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Highlands and Islands","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Highlands and Islands","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Highlands and Islands","Undeclared","50","40","[c]","[c]"
"In post","2021","Male","Highlands and Islands","Unknown","110","100","29050","26590"
"In post","2021","Male","Highlands and Islands","White","780","760","29830","27570"
"In post","2021","Male","Inner London - East","Asian","1070","1050","38590","32520"
"In post","2021","Male","Inner London - East","Black","810","790","35030","31730"
"In post","2021","Male","Inner London - East","Chinese","40","40","[c]","[c]"
"In post","2021","Male","Inner London - East","Mixed","220","210","39880","35050"
"In post","2021","Male","Inner London - East","Other ethnicity","110","100","47130","40170"
"In post","2021","Male","Inner London - East","Undeclared","410","390","44040","37710"
"In post","2021","Male","Inner London - East","Unknown","1010","990","42250","36160"
"In post","2021","Male","Inner London - East","White","3890","3790","48530","43150"
"In post","2021","Male","Inner London - West","Asian","2440","2410","41950","36650"
"In post","2021","Male","Inner London - West","Black","1390","1380","37810","34550"
"In post","2021","Male","Inner London - West","Chinese","150","150","42560","40050"
"In post","2021","Male","Inner London - West","Mixed","880","870","45740","40840"
"In post","2021","Male","Inner London - West","Other ethnicity","290","280","46570","40600"
"In post","2021","Male","Inner London - West","Undeclared","1400","1380","48280","44910"
"In post","2021","Male","Inner London - West","Unknown","5200","5160","46800","40480"
"In post","2021","Male","Inner London - West","White","17060","16860","50890","50000"
"In post","2021","Male","Kent","Asian","70","70","29800","29290"
"In post","2021","Male","Kent","Black","70","70","31270","29290"
"In post","2021","Male","Kent","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Kent","Mixed","50","50","31600","29290"
"In post","2021","Male","Kent","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Kent","Undeclared","320","300","31140","28600"
"In post","2021","Male","Kent","Unknown","410","400","29550","29200"
"In post","2021","Male","Kent","White","3340","3200","30560","29290"
"In post","2021","Male","Lancashire","Asian","570","540","25130","21440"
"In post","2021","Male","Lancashire","Black","30","30","[c]","[c]"
"In post","2021","Male","Lancashire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Lancashire","Mixed","50","50","29680","27570"
"In post","2021","Male","Lancashire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Lancashire","Undeclared","270","250","29140","27570"
"In post","2021","Male","Lancashire","Unknown","730","700","26890","25560"
"In post","2021","Male","Lancashire","White","4170","3970","29960","27570"
"In post","2021","Male","Leicestershire, Rutland and Northamptonshire","Asian","460","430","25470","22350"
"In post","2021","Male","Leicestershire, Rutland and Northamptonshire","Black","60","60","28250","27250"
