"Status","Year","Region_ITL1","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","North West (England)","Corporate Finance","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Counter Fraud","Greater Manchester","60","60","38620","39170"
"In post","2021","North West (England)","Counter Fraud","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Counter Fraud","Merseyside","40","30","[c]","[c]"
"In post","2021","North West (England)","Digital, Data and Technology","Cheshire","140","130","41990","41700"
"In post","2021","North West (England)","Digital, Data and Technology","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Digital, Data and Technology","Greater Manchester","450","440","40570","37460"
"In post","2021","North West (England)","Digital, Data and Technology","Lancashire","60","50","32300","31770"
"In post","2021","North West (England)","Digital, Data and Technology","Merseyside","380","360","38340","34830"
"In post","2021","North West (England)","Economics","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Economics","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Finance","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Finance","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Finance","Greater Manchester","290","280","40610","37890"
"In post","2021","North West (England)","Finance","Lancashire","80","70","37620","33410"
"In post","2021","North West (England)","Finance","Merseyside","240","230","35100","31810"
"In post","2021","North West (England)","Human Resources","Cheshire","70","60","42030","40080"
"In post","2021","North West (England)","Human Resources","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Human Resources","Greater Manchester","490","460","33250","31810"
"In post","2021","North West (England)","Human Resources","Lancashire","210","190","27640","26670"
"In post","2021","North West (England)","Human Resources","Merseyside","250","240","37370","31960"
"In post","2021","North West (England)","Inspector of Education and Training","Greater Manchester","110","110","65190","64500"
"In post","2021","North West (England)","Intelligence Analysis","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Intelligence Analysis","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Intelligence Analysis","Greater Manchester","240","230","28240","25690"
"In post","2021","North West (England)","Intelligence Analysis","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Intelligence Analysis","Merseyside","100","90","29100","27370"
"In post","2021","North West (England)","Internal Audit","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Internal Audit","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Internal Audit","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Internal Audit","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","International Trade","Greater Manchester","30","30","[c]","[c]"
"In post","2021","North West (England)","International Trade","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Knowledge and Information Management","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Knowledge and Information Management","Greater Manchester","60","60","32130","29200"
"In post","2021","North West (England)","Knowledge and Information Management","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Knowledge and Information Management","Merseyside","60","60","37680","37450"
"In post","2021","North West (England)","Legal","Cheshire","30","30","[c]","[c]"
"In post","2021","North West (England)","Legal","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Legal","Greater Manchester","750","710","39240","33110"
"In post","2021","North West (England)","Legal","Lancashire","140","130","49250","50150"
"In post","2021","North West (England)","Legal","Merseyside","270","250","46660","48080"
"In post","2021","North West (England)","Medicine","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Medicine","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Medicine","Lancashire","40","30","[c]","[c]"
"In post","2021","North West (England)","Medicine","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Operational Delivery","Cheshire","2460","2360","31700","31060"
"In post","2021","North West (England)","Operational Delivery","Cumbria","1300","1170","25330","21550"
"In post","2021","North West (England)","Operational Delivery","Greater Manchester","7300","6800","27480","25400"
"In post","2021","North West (England)","Operational Delivery","Lancashire","4660","4220","27270","25560"
"In post","2021","North West (England)","Operational Delivery","Merseyside","10410","9450","26420","24890"
"In post","2021","North West (England)","Operational Research","Greater Manchester","60","60","42940","38630"
"In post","2021","North West (England)","Operational Research","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Operational Research","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Other","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Other","Cumbria","90","90","22950","21130"
"In post","2021","North West (England)","Other","Greater Manchester","240","230","32270","25880"
"In post","2021","North West (England)","Other","Lancashire","110","100","27410","21580"
"In post","2021","North West (England)","Other","Merseyside","370","340","26890","24880"
"In post","2021","North West (England)","Planning","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Planning","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Policy","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Policy","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Policy","Greater Manchester","630","610","41170","36960"
"In post","2021","North West (England)","Policy","Lancashire","100","90","36520","33300"
"In post","2021","North West (England)","Policy","Merseyside","210","200","41420","38320"
"In post","2021","North West (England)","Project Delivery","Cheshire","50","50","38150","36740"
"In post","2021","North West (England)","Project Delivery","Cumbria","100","100","40420","37270"
"In post","2021","North West (England)","Project Delivery","Greater Manchester","320","310","41440","38630"
"In post","2021","North West (England)","Project Delivery","Lancashire","300","290","39200","38550"
"In post","2021","North West (England)","Project Delivery","Merseyside","590","570","39700","38550"
"In post","2021","North West (England)","Property","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Property","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Property","Greater Manchester","240","230","40420","36500"
"In post","2021","North West (England)","Property","Lancashire","90","80","33750","32110"
"In post","2021","North West (England)","Property","Merseyside","140","130","31290","28130"
"In post","2021","North West (England)","Psychology","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Psychology","Greater Manchester","30","30","[c]","[c]"
"In post","2021","North West (England)","Psychology","Lancashire","100","90","35210","30450"
"In post","2021","North West (England)","Psychology","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Science and Engineering","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Science and Engineering","Cumbria","110","110","38080","36000"
"In post","2021","North West (England)","Science and Engineering","Greater Manchester","200","180","32680","28590"
"In post","2021","North West (England)","Science and Engineering","Lancashire","40","30","[c]","[c]"
"In post","2021","North West (England)","Science and Engineering","Merseyside","140","130","37890","35910"
"In post","2021","North West (England)","Security","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Security","Cumbria","90","90","27920","23540"
"In post","2021","North West (England)","Security","Greater Manchester","100","100","33480","31200"
"In post","2021","North West (England)","Security","Lancashire","50","50","26580","21440"
"In post","2021","North West (England)","Security","Merseyside","60","60","25370","20060"
"In post","2021","North West (England)","Social Research","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Social Research","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Statistics","Greater Manchester","80","80","36260","31810"
"In post","2021","North West (England)","Statistics","Merseyside","50","40","[c]","[c]"
"In post","2021","North West (England)","Tax","Greater Manchester","1670","1600","33080","31810"
"In post","2021","North West (England)","Tax","Lancashire","160","130","27900","20140"
"In post","2021","North West (England)","Tax","Merseyside","1460","1370","31010","28130"
"In post","2021","North West (England)","Unknown","Cheshire","940","850","25610","27570"
"In post","2021","North West (England)","Unknown","Cumbria","270","240","27020","27570"
"In post","2021","North West (England)","Unknown","Greater Manchester","5960","5500","28460","27570"
"In post","2021","North West (England)","Unknown","Lancashire","7880","7140","27330","27570"
"In post","2021","North West (England)","Unknown","Merseyside","4330","3830","26900","27570"
"In post","2021","North West (England)","Veterinarian","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Veterinarian","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Veterinarian","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Veterinarian","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
