"Status","Year","Sex","Region_ITL2","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Female","Inner London - West","Office for Standards in Education","300","290","55970","51360"
"In post","2021","Female","Inner London - West","Other Cabinet Office Agencies","30","30","[c]","[c]"
"In post","2021","Female","Inner London - West","Scotland Office","[c]","[c]","[c]","[c]"
"In post","2021","Female","Inner London - West","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Female","Inner London - West","UK Export Finance","150","150","49040","43000"
"In post","2021","Female","Inner London - West","UK Supreme Court","30","30","[c]","[c]"
"In post","2021","Female","Inner London - West","United Kingdom Statistics Authority","200","200","40650","32540"
"In post","2021","Female","Inner London - West","Wales Office","[c]","[c]","[c]","[c]"
"In post","2021","Female","Inner London - West","Water Services Regulation Authority","40","40","[c]","[c]"
"In post","2021","Female","Inner London - West","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2021","Female","Kent","Attorney General's Departments","80","70","36790","30110"
"In post","2021","Female","Kent","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Female","Kent","Department for Business, Energy and Industrial Strategy","40","30","[c]","[c]"
"In post","2021","Female","Kent","Department for Environment, Food and Rural Affairs","40","40","[c]","[c]"
"In post","2021","Female","Kent","Department for Transport","40","40","[c]","[c]"
"In post","2021","Female","Kent","Department for Work and Pensions","1170","1070","29000","29290"
"In post","2021","Female","Kent","Department of Health and Social Care","40","40","[c]","[c]"
"In post","2021","Female","Kent","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Female","Kent","HM Revenue and Customs","120","110","28500","27540"
"In post","2021","Female","Kent","Home Office","990","870","26880","25310"
"In post","2021","Female","Kent","Ministry of Defence","200","180","29750","26670"
"In post","2021","Female","Kent","Ministry of Justice","1420","1310","28210","26600"
"In post","2021","Female","Kent","National Crime Agency","80","70","37960","37560"
"In post","2021","Female","Lancashire","Attorney General's Departments","110","100","38190","32890"
"In post","2021","Female","Lancashire","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Female","Lancashire","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","Female","Lancashire","Department for Business, Energy and Industrial Strategy","40","30","[c]","[c]"
"In post","2021","Female","Lancashire","Department for Environment, Food and Rural Affairs","70","60","32150","29180"
"In post","2021","Female","Lancashire","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Female","Lancashire","Department for Work and Pensions","4780","4150","26850","27570"
"In post","2021","Female","Lancashire","Department of Health and Social Care","50","40","[c]","[c]"
"In post","2021","Female","Lancashire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Female","Lancashire","HM Land Registry","250","220","28830","27130"
"In post","2021","Female","Lancashire","HM Revenue and Customs","1070","910","27330","21440"
"In post","2021","Female","Lancashire","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Female","Lancashire","Ministry of Defence","360","330","28100","26670"
"In post","2021","Female","Lancashire","Ministry of Justice","1440","1310","27950","24920"
"In post","2021","Female","Lancashire","National Crime Agency","30","30","[c]","[c]"
"In post","2021","Female","Leicestershire, Rutland and Northamptonshire","Attorney General's Departments","110","100","37620","34480"
"In post","2021","Female","Leicestershire, Rutland and Northamptonshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Female","Leicestershire, Rutland and Northamptonshire","Department for Transport","50","40","[c]","[c]"
"In post","2021","Female","Leicestershire, Rutland and Northamptonshire","Department for Work and Pensions","1060","910","25570","27570"
"In post","2021","Female","Leicestershire, Rutland and Northamptonshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Female","Leicestershire, Rutland and Northamptonshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Female","Leicestershire, Rutland and Northamptonshire","HM Land Registry","170","150","29130","27130"
"In post","2021","Female","Leicestershire, Rutland and Northamptonshire","HM Revenue and Customs","260","210","25840","21440"
"In post","2021","Female","Leicestershire, Rutland and Northamptonshire","Home Office","100","90","27770","25550"
"In post","2021","Female","Leicestershire, Rutland and Northamptonshire","Ministry of Defence","270","250","28240","21580"
"In post","2021","Female","Leicestershire, Rutland and Northamptonshire","Ministry of Justice","1580","1410","25790","22920"
"In post","2021","Female","Leicestershire, Rutland and Northamptonshire","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Female","Lincolnshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Female","Lincolnshire","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Female","Lincolnshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Female","Lincolnshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Female","Lincolnshire","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Female","Lincolnshire","Department for Work and Pensions","390","330","26110","27570"
"In post","2021","Female","Lincolnshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Female","Lincolnshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Female","Lincolnshire","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Female","Lincolnshire","Ministry of Defence","530","500","26220","21580"
"In post","2021","Female","Lincolnshire","Ministry of Justice","430","400","26770","23240"
"In post","2021","Female","Lincolnshire","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Female","Merseyside","Attorney General's Departments","240","220","35850","28430"
"In post","2021","Female","Merseyside","Cabinet Office","60","60","47310","49700"
"In post","2021","Female","Merseyside","Charity Commission","180","160","32560","29160"
"In post","2021","Female","Merseyside","Department for Business, Energy and Industrial Strategy","30","30","[c]","[c]"
"In post","2021","Female","Merseyside","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","Female","Merseyside","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Female","Merseyside","Department for Transport","30","30","[c]","[c]"
"In post","2021","Female","Merseyside","Department for Work and Pensions","3000","2530","27440","27570"
"In post","2021","Female","Merseyside","Department of Health and Social Care","90","80","43540","37670"
"In post","2021","Female","Merseyside","HM Land Registry","310","270","29700","27130"
"In post","2021","Female","Merseyside","HM Revenue and Customs","2930","2570","28490","25560"
"In post","2021","Female","Merseyside","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Female","Merseyside","Home Office","3280","2900","25620","24890"
"In post","2021","Female","Merseyside","Ministry of Defence","180","160","25760","22080"
"In post","2021","Female","Merseyside","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Female","Merseyside","Ministry of Justice","1070","970","26540","23130"
"In post","2021","Female","Merseyside","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Female","Merseyside","Other Cabinet Office Agencies","230","220","36320","34800"
"In post","2021","Female","North Eastern Scotland","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Female","North Eastern Scotland","Department for Business, Energy and Industrial Strategy","70","60","44440","36740"
"In post","2021","Female","North Eastern Scotland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Female","North Eastern Scotland","Department for Transport","30","30","[c]","[c]"
"In post","2021","Female","North Eastern Scotland","Department for Work and Pensions","200","170","29890","27570"
"In post","2021","Female","North Eastern Scotland","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Female","North Eastern Scotland","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Female","North Eastern Scotland","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Female","North Eastern Scotland","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Female","North Eastern Scotland","Scottish Government","590","540","32080","29190"
"In post","2021","Female","North Yorkshire","Attorney General's Departments","190","170","45790","51470"
"In post","2021","Female","North Yorkshire","Cabinet Office","230","220","28570","26670"
"In post","2021","Female","North Yorkshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Female","North Yorkshire","Department for Environment, Food and Rural Affairs","470","440","34620","30430"
"In post","2021","Female","North Yorkshire","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Female","North Yorkshire","Department for Work and Pensions","380","330","29170","27570"
"In post","2021","Female","North Yorkshire","Department of Health and Social Care","70","60","41580","37500"
"In post","2021","Female","North Yorkshire","Food Standards Agency","120","110","36400","32330"
"In post","2021","Female","North Yorkshire","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Female","North Yorkshire","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Female","North Yorkshire","Ministry of Defence","600","560","28540","22640"
"In post","2021","Female","North Yorkshire","Ministry of Justice","280","240","29060","24000"
"In post","2021","Female","North Yorkshire","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Female","North Yorkshire","Office for Standards in Education","90","90","62410","64500"
"In post","2021","Female","North Yorkshire","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","Female","Northern Ireland","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Female","Northern Ireland","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","Female","Northern Ireland","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Female","Northern Ireland","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","Female","Northern Ireland","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Female","Northern Ireland","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Female","Northern Ireland","Food Standards Agency","60","50","38740","37910"
"In post","2021","Female","Northern Ireland","HM Revenue and Customs","1020","910","28110","25560"
"In post","2021","Female","Northern Ireland","Home Office","270","230","25320","24890"
"In post","2021","Female","Northern Ireland","Ministry of Defence","280","260","26110","22330"
"In post","2021","Female","Northern Ireland","National Crime Agency","60","50","39180","39480"
"In post","2021","Female","Northern Ireland","Northern Ireland Office","50","50","36720","34990"
"In post","2021","Female","Northumberland and Tyne and Wear","Attorney General's Departments","160","140","36040","28430"
