"Status","Year","Region_ITL1","Disability","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","West Midlands (England)","Declared disabled","Asian","400","370","27150","27570"
"In post","2021","West Midlands (England)","Declared disabled","Black","160","150","28180","27570"
"In post","2021","West Midlands (England)","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Declared disabled","Mixed","80","70","27670","27470"
"In post","2021","West Midlands (England)","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Declared disabled","Undeclared","140","120","29230","27570"
"In post","2021","West Midlands (England)","Declared disabled","Unknown","80","70","29500","27570"
"In post","2021","West Midlands (England)","Declared disabled","White","2710","2470","29220","27570"
"In post","2021","West Midlands (England)","Declared non-disabled","Asian","3240","3010","27540","25790"
"In post","2021","West Midlands (England)","Declared non-disabled","Black","910","860","27770","26550"
"In post","2021","West Midlands (England)","Declared non-disabled","Chinese","30","30","[c]","[c]"
"In post","2021","West Midlands (England)","Declared non-disabled","Mixed","390","360","28950","26780"
"In post","2021","West Midlands (England)","Declared non-disabled","Other ethnicity","110","100","28990","26120"
"In post","2021","West Midlands (England)","Declared non-disabled","Undeclared","640","570","28220","27570"
"In post","2021","West Midlands (England)","Declared non-disabled","Unknown","820","750","29610","27570"
"In post","2021","West Midlands (England)","Declared non-disabled","White","14680","13560","31250","27570"
"In post","2021","West Midlands (England)","Undeclared","Asian","180","160","26670","25860"
"In post","2021","West Midlands (England)","Undeclared","Black","60","50","27850","27570"
"In post","2021","West Midlands (England)","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Undeclared","Undeclared","400","380","32290","27800"
"In post","2021","West Midlands (England)","Undeclared","Unknown","120","110","30160","27570"
"In post","2021","West Midlands (England)","Undeclared","White","1170","1080","30040","27570"
"In post","2021","West Midlands (England)","Unknown","Asian","250","240","33310","28840"
"In post","2021","West Midlands (England)","Unknown","Black","70","70","34380","26630"
"In post","2021","West Midlands (England)","Unknown","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Unknown","Mixed","50","50","30440","28490"
"In post","2021","West Midlands (England)","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Unknown","Undeclared","80","80","38180","32290"
"In post","2021","West Midlands (England)","Unknown","Unknown","2600","2490","28320","25560"
"In post","2021","West Midlands (England)","Unknown","White","1060","1010","35090","31810"
"In post","2021","Yorkshire and The Humber","Declared disabled","Asian","190","170","27640","27570"
"In post","2021","Yorkshire and The Humber","Declared disabled","Black","60","60","29750","27570"
"In post","2021","Yorkshire and The Humber","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Declared disabled","Mixed","90","80","29770","27570"
"In post","2021","Yorkshire and The Humber","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Declared disabled","Undeclared","150","140","29660","27570"
"In post","2021","Yorkshire and The Humber","Declared disabled","Unknown","70","60","27830","26000"
"In post","2021","Yorkshire and The Humber","Declared disabled","White","3410","3060","30230","27570"
"In post","2021","Yorkshire and The Humber","Declared non-disabled","Asian","1870","1720","27850","25560"
"In post","2021","Yorkshire and The Humber","Declared non-disabled","Black","400","380","28670","27570"
"In post","2021","Yorkshire and The Humber","Declared non-disabled","Chinese","40","40","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Declared non-disabled","Mixed","350","330","31080","27570"
"In post","2021","Yorkshire and The Humber","Declared non-disabled","Other ethnicity","80","70","32290","26510"
"In post","2021","Yorkshire and The Humber","Declared non-disabled","Undeclared","690","630","30480","27570"
"In post","2021","Yorkshire and The Humber","Declared non-disabled","Unknown","750","680","31740","27570"
"In post","2021","Yorkshire and The Humber","Declared non-disabled","White","20800","19120","31930","27570"
"In post","2021","Yorkshire and The Humber","Undeclared","Asian","100","90","28710","27570"
"In post","2021","Yorkshire and The Humber","Undeclared","Black","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Undeclared","Mixed","30","30","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Undeclared","Undeclared","490","460","32340","28570"
"In post","2021","Yorkshire and The Humber","Undeclared","Unknown","140","130","31110","30620"
"In post","2021","Yorkshire and The Humber","Undeclared","White","1490","1370","31090","30830"
"In post","2021","Yorkshire and The Humber","Unknown","Asian","160","140","30550","25560"
"In post","2021","Yorkshire and The Humber","Unknown","Black","40","40","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Unknown","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Unknown","Mixed","30","30","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Unknown","Undeclared","70","70","32550","29790"
"In post","2021","Yorkshire and The Humber","Unknown","Unknown","3890","3750","29560","25560"
"In post","2021","Yorkshire and The Humber","Unknown","White","1150","1090","34000","30080"
"In post","2022","East Midlands (England)","Declared disabled","Asian","210","190","27100","26820"
"In post","2022","East Midlands (England)","Declared disabled","Black","80","70","27760","27570"
"In post","2022","East Midlands (England)","Declared disabled","Mixed","80","70","28010","27350"
"In post","2022","East Midlands (England)","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Declared disabled","Undeclared","110","100","28620","27470"
"In post","2022","East Midlands (England)","Declared disabled","Unknown","60","50","28740","27380"
"In post","2022","East Midlands (England)","Declared disabled","White","2400","2200","29460","27570"
"In post","2022","East Midlands (England)","Declared non-disabled","Asian","1530","1400","28320","26820"
"In post","2022","East Midlands (England)","Declared non-disabled","Black","470","450","28220","26780"
"In post","2022","East Midlands (England)","Declared non-disabled","Mixed","290","270","30560","27120"
"In post","2022","East Midlands (England)","Declared non-disabled","Other ethnicity","50","50","32430","27570"
"In post","2022","East Midlands (England)","Declared non-disabled","Undeclared","410","370","30040","27570"
"In post","2022","East Midlands (England)","Declared non-disabled","Unknown","440","400","30590","27570"
"In post","2022","East Midlands (England)","Declared non-disabled","White","12080","11220","31440","27570"
"In post","2022","East Midlands (England)","Undeclared","Asian","80","70","29620","27570"
"In post","2022","East Midlands (England)","Undeclared","Black","30","30","[c]","[c]"
"In post","2022","East Midlands (England)","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Undeclared","Undeclared","350","330","33170","31650"
"In post","2022","East Midlands (England)","Undeclared","Unknown","70","70","29960","29700"
"In post","2022","East Midlands (England)","Undeclared","White","960","890","30150","27570"
"In post","2022","East Midlands (England)","Unknown","Asian","120","120","30730","26850"
"In post","2022","East Midlands (England)","Unknown","Black","30","30","[c]","[c]"
"In post","2022","East Midlands (England)","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Unknown","Undeclared","70","70","37230","33080"
"In post","2022","East Midlands (England)","Unknown","Unknown","2290","2180","28290","26470"
"In post","2022","East Midlands (England)","Unknown","White","710","680","33300","30070"
"In post","2022","East of England","Declared disabled","Asian","130","120","30660","27570"
"In post","2022","East of England","Declared disabled","Black","90","80","30600","29290"
"In post","2022","East of England","Declared disabled","Mixed","70","70","31300","29270"
"In post","2022","East of England","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Declared disabled","Undeclared","110","100","30130","29170"
"In post","2022","East of England","Declared disabled","Unknown","50","40","[c]","[c]"
"In post","2022","East of England","Declared disabled","White","2240","2050","30280","27570"
"In post","2022","East of England","Declared non-disabled","Asian","920","850","30400","27570"
"In post","2022","East of England","Declared non-disabled","Black","490","470","30560","29290"
"In post","2022","East of England","Declared non-disabled","Mixed","320","300","31190","28550"
"In post","2022","East of England","Declared non-disabled","Other ethnicity","80","70","31010","27570"
"In post","2022","East of England","Declared non-disabled","Undeclared","480","430","30350","28200"
"In post","2022","East of England","Declared non-disabled","Unknown","400","370","31120","28100"
"In post","2022","East of England","Declared non-disabled","White","12830","11960","31390","28700"
"In post","2022","East of England","Undeclared","Asian","30","30","[c]","[c]"
"In post","2022","East of England","Undeclared","Black","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Undeclared","Undeclared","400","380","32830","31220"
"In post","2022","East of England","Undeclared","Unknown","60","60","31010","29290"
"In post","2022","East of England","Undeclared","White","1030","950","31280","30200"
"In post","2022","East of England","Unknown","Asian","90","90","44210","37000"
"In post","2022","East of England","Unknown","Black","30","30","[c]","[c]"
"In post","2022","East of England","Unknown","Mixed","30","30","[c]","[c]"
"In post","2022","East of England","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Unknown","Undeclared","80","70","40420","34520"
"In post","2022","East of England","Unknown","Unknown","1790","1690","29460","26350"
"In post","2022","East of England","Unknown","White","1080","1030","35210","32770"
"In post","2022","London","Declared disabled","Asian","1400","1300","36830","31880"
"In post","2022","London","Declared disabled","Black","1350","1290","34590","31060"
"In post","2022","London","Declared disabled","Mixed","490","470","39810","34550"
"In post","2022","London","Declared disabled","Other ethnicity","170","170","40030","34260"
"In post","2022","London","Declared disabled","Undeclared","410","390","39210","33020"
"In post","2022","London","Declared disabled","Unknown","260","250","40300","36250"
"In post","2022","London","Declared disabled","White","5860","5610","44240","39000"
"In post","2022","London","Declared non-disabled","Asian","11500","10910","38010","33400"
"In post","2022","London","Declared non-disabled","Black","7990","7730","35210","31170"
"In post","2022","London","Declared non-disabled","Mixed","2620","2540","41850","37100"
"In post","2022","London","Declared non-disabled","Other ethnicity","950","910","40450","35050"
"In post","2022","London","Declared non-disabled","Undeclared","2070","1960","40790","35200"
"In post","2022","London","Declared non-disabled","Unknown","1490","1420","43510","36650"
"In post","2022","London","Declared non-disabled","White","40750","39240","48310","43560"
