"Status","Year","Function_of_post","Organisation","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Analysis","HM Treasury (excl. agencies)","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","50","50","[c]","[c]"
"In post","2022","Analysis","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","40","40","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Ministry of Defence","300","290","38760","36000"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","490","480","46950","42010"
"In post","2022","Analysis","National Savings and Investments","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Budget Responsibility","HM Treasury","40","30","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","130","120","40410","35010"
"In post","2022","Analysis","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","180","180","43990","37000"
"In post","2022","Analysis","Office of Rail and Road","Office of Rail and Road","50","40","[c]","[c]"
"In post","2022","Analysis","Office of the Public Guardian","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Planning Inspectorate","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Registers of Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","Department for Environment, Food and Rural Affairs","50","40","[c]","[c]"
"In post","2022","Analysis","Scottish Courts and Tribunals Service","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Department for Business, Energy and Industrial Strategy","40","40","[c]","[c]"
"In post","2022","Analysis","UK Debt Management Office","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Export Finance","UK Export Finance","30","30","[c]","[c]"
"In post","2022","Analysis","UK Space Agency","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Statistics Authority","UK Statistics Authority","1980","1900","38130","36840"
"In post","2022","Analysis","Valuation Office Agency","HM Revenue and Customs","60","60","45650","42500"
"In post","2022","Analysis","Water Services Regulation Authority","Water Services Regulation Authority","40","40","[c]","[c]"
"In post","2022","Analysis","Welsh Revenue Authority","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","70","60","33770","30140"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","1660","1640","69450","64500"
"In post","2022","Commercial","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Charity Commission","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Companies House","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Competition and Markets Authority","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Crown Commercial Service","Cabinet Office","360","350","35990","34570"
"In post","2022","Commercial","Crown Prosecution Service","Attorney General's Departments","40","40","[c]","[c]"
"In post","2022","Commercial","Defence Electronics and Components Agency","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Defence Equipment and Support","Ministry of Defence","440","430","43010","39890"
"In post","2022","Commercial","Defence Science and Technology Laboratory","Ministry of Defence","80","80","32720","30370"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","40","30","[c]","[c]"
"In post","2022","Commercial","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","40","40","[c]","[c]"
"In post","2022","Commercial","Department for Education (excl. agencies)","Department for Education","250","240","37590","36500"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","130","120","36590","35900"
"In post","2022","Commercial","Department for International Trade","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Transport (excl. agencies)","Department for Transport","150","140","48010","42470"
"In post","2022","Commercial","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","290","280","49160","49530"
"In post","2022","Commercial","Driver and Vehicle Licensing Agency","Department for Transport","170","160","32390","30730"
"In post","2022","Commercial","Driver and Vehicle Standards Agency","Department for Transport","60","50","35470","33890"
"In post","2022","Commercial","Estyn","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","FCDO Services","Foreign, Commonwealth and Development Office","80","80","47480","44000"
"In post","2022","Commercial","Food Standards Agency","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","60","60","40410","39630"
"In post","2022","Commercial","Government Actuary's Department","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Government Internal Audit Agency","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Health and Safety Executive","Department for Work and Pensions","50","50","[c]","[c]"
"In post","2022","Commercial","HM Land Registry","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","150","140","37800","33880"
"In post","2022","Commercial","HM Treasury (excl. agencies)","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Institute for Apprenticeships and Technical Education","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Maritime and Coastguard Agency","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Met Office","Department for Business, Energy and Industrial Strategy","200","190","44360","45150"
"In post","2022","Commercial","Ministry of Defence (excl. agencies)","Ministry of Defence","940","910","36180","34800"
"In post","2022","Commercial","Ministry of Justice (excl. agencies)","Ministry of Justice","250","250","34920","34260"
"In post","2022","Commercial","National Crime Agency","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","National Savings and Investments","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Office of Rail and Road","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Planning Inspectorate","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Registers of Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scottish Courts and Tribunals Service","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scottish Prison Service","Scottish Government","90","80","31510","26900"
"In post","2022","Commercial","Serious Fraud Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Submarine Delivery Agency","Ministry of Defence","160","160","40420","37450"
"In post","2022","Commercial","The Insolvency Service","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","The National Archives","The National Archives","40","40","[c]","[c]"
"In post","2022","Commercial","UK Debt Management Office","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","UK Export Finance","UK Export Finance","210","210","52350","47150"
"In post","2022","Commercial","UK Health Security Agency","Department of Health and Social Care","140","140","47610","46000"
"In post","2022","Commercial","UK Hydrographic Office","Ministry of Defence","90","80","42310","42510"
"In post","2022","Commercial","UK Space Agency","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
